row,target,target_idx,cell_key,boundary_class,direction,opposed_weight,route_votes,fusion_votes,total_votes,route_weight,fusion_weight,total_weight,family_balance,vote_coverage,mean_abs_delta,weighted_delta,action_delta,action_score,files,source_table,source,full_listener_prob,full_listener_move,listener_score,teacher_has_action,listener_source_is_extra,route_energy_delta,row_s2_listener_prob,row_s2_listener_score,row_s2_move,row_listener_cells,row_listener_targets,row_listener_mean_prob,row_listener_mean_score,row_listener_extra_cells,listener_confirmed,target_is_s2,target_is_stage_tail,same_listener_direction,action_score_rank,listener_score_rank,row_s2_score_rank,row_diversity_rank,cross_listener_transport_score
184,S2,4,184:S2,strict_jury,1,0.0,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.1754081083841435,0.1822753782399027,0.1567568252863163,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9652207485688936,0.356108414515388,1.157607409469395,1.0,False,,0.9652207485688936,1.157607409469395,1.318706665265833,3.0,3.0,0.8817734805441745,0.7395378106540935,1.0,True,True,False,True,0.9886363636363636,0.9090909090909091,0.8181818181818182,0.9772727272727273,0.9525376574257411
182,S2,4,182:S2,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.125781184207242,0.1263810024028395,0.108687662066442,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9679586475697592,0.2224708713843701,1.3920569054539265,1.0,False,,0.9679586475697592,1.3920569054539265,0.6386000000000001,2.0,2.0,0.9264977091829343,1.0535885111118146,0.0,True,True,False,True,0.7954545454545454,1.0,0.9886363636363636,0.625,0.8974895512727972
200,S2,4,200:S2,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.1223509605577754,0.1229422904602864,0.1057303697958463,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9480766173816916,0.2333895812610965,1.314762148387408,1.0,False,,0.9480766173816916,1.314762148387408,0.6386000000000002,2.0,2.0,0.9088552712304119,1.023700160213528,0.0,True,True,False,True,0.7954545454545454,0.9772727272727273,0.9431818181818182,0.625,0.8833986421818881
19,S2,4,19:S2,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.1158762341189899,0.116409216369158,0.1001119260774759,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9026765901289856,0.1757803692354294,1.2393779536316576,1.0,False,,0.9026765901289856,1.2393779536316576,0.6386000000000002,2.0,2.0,0.8604217482506049,0.9787550695796741,0.0,True,True,False,True,0.7954545454545454,0.9318181818181818,0.875,0.625,0.8597622785455244
5,S2,4,5:S2,strict_jury,1,0.0,3,2,5,3.244216432303701,1.5983610607779468,4.842577493081648,0.6601282325626989,0.8333333333333333,0.1899875394506424,0.1928403859167648,0.1658427318884177,3.684678990042206,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9509777273021544,0.2732918766069884,1.04629453284365,1.0,False,,0.9509777273021544,1.04629453284365,1.100793779787054,2.0,2.0,0.9415212739704304,0.8185491756880363,0.0,True,True,False,True,0.9318181818181818,0.8863636363636364,0.7386363636363636,0.625,0.846185084877221
184,S1,3,184:S1,strict_jury,1,0.0,2,3,5,2.1897359247079815,2.4767192432194025,4.666455167927384,0.9385007873891382,0.8333333333333333,0.1044316185672216,0.1048889067699449,0.0902044598221526,4.1460498829490335,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9202290438665494,0.205750765584003,0.6344863514701049,1.0,False,,0.9652207485688936,1.157607409469395,1.318706665265833,3.0,3.0,0.8817734805441745,0.7395378106540935,1.0,True,False,True,True,0.9545454545454546,0.5454545454545454,0.8181818181818182,0.9772727272727273,0.8250443369109393
109,S2,4,109:S2,strict_jury,-1,0.0,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.0889190960084591,-0.0899932202269371,-0.0773941693951659,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.9134410824306108,-0.1160402180601999,0.8945564649086379,1.0,False,,0.9134410824306108,0.8945564649086379,-1.1273315514827704,2.0,2.0,0.8670428222211646,0.7476226207318599,0.0,True,True,False,True,0.9886363636363636,0.75,0.48863636363636365,0.625,0.8234467483348322
17,S2,4,17:S2,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.0935536076276788,0.0939862056863293,0.0808281368902432,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.8886277112091989,0.2133190369374191,0.9696989635237564,1.0,False,,0.8886277112091989,0.9696989635237564,0.6385999999999995,2.0,2.0,0.83764417561317,0.7632038804454102,0.0,True,True,False,True,0.7954545454545454,0.8409090909090909,0.6477272727272727,0.625,0.7943077330909789
200,S1,3,200:S1,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.1196398552958208,0.120211033916772,0.1033814891684239,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.8696339250791323,0.1527300601609033,0.7326381720396484,1.0,False,,0.9480766173816916,1.314762148387408,0.6386000000000002,2.0,2.0,0.9088552712304119,1.023700160213528,0.0,True,False,True,True,0.7954545454545454,0.6818181818181818,0.9431818181818182,0.625,0.788398642181888
182,S3,5,182:S3,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.2149470298161651,0.2156860152872519,0.1854899731470366,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.8850367707961093,0.1797897923381954,0.7151201167697026,1.0,False,,0.9679586475697592,1.3920569054539265,0.6386000000000001,2.0,2.0,0.9264977091829343,1.0535885111118146,0.0,True,False,True,True,0.7954545454545454,0.6363636363636364,0.9886363636363636,0.625,0.7874895512727972
19,S4,6,19:S4,strict_jury,1,0.0,2,2,4,2.1897359247079815,1.8643402052310825,4.054076129939063,0.9197361595965416,0.6666666666666666,0.1365704152481556,0.1371821784731716,0.1179766734869275,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,teacher_scaled,0.8181669063722242,0.1289241564678623,0.7181321855276904,1.0,False,,0.9026765901289856,1.2393779536316576,0.6386000000000002,2.0,2.0,0.8604217482506049,0.9787550695796741,0.0,True,False,True,True,0.7954545454545454,0.6590909090909091,0.875,0.625,0.7697622785455244
