candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h097_gradient,h097_descent_logit_move,h097_counter_h088_move,h097_conflict_move,h097_positive_move,h097_cell_score,h098_frontier_cell_score,h099_route_move,h097_move_col,h099_action_id,h099_route_id,h099_route_name,h099_route_targets,basis_id,basis_spec,h100_direct_move,h102_direct_move
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,72,10,id01,2024-08-13,2024-08-12,Q3,2,0.6540271650616462,0.6541952273622312,6.241744099355628e-08,0.1664742857142857,0.602737142857143,0.2302518285714286,0.5890000000000001,0.4491428571428571,0.230052,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100850770282789,0.0408244641423714,0.4988571428571428,0.4182857142857142,0.4394285714285714,0.0,0.0,,-0.6395342857142857,0.6541978720697573,0.0007545083536356,5.860198104556958e-08,0.0007545083536356,0.0,0.0,0.0,0.0462374857142857,0.660758935028728,1,0.660758935028728,2.6109075210230136e-08,0.2374057142857142,0.0203862121377524,0.001085971111288,0.0005706359268388,0.9986128719680278,0.6548571428571428,0.3147640732580876,0.2738849142857143,0.029889488025075,0.0001004468135936,0.6540928845184623,0.0002904528282908,1.0,-4.00379900344916e-08,0.0,0.4542857142857143,0.444,0.4495714285714286,0.8768742857142858,-0.0095032758873225,-0.0067589714285714,1.0,0.0,1.0,0.040160642570281124,0.2496673968626068,0.968331653383204,0.6867513112135011,0.7268924518431438,0.0,0.38461538461538464,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39421762530612253,-3.109827135981011e-05,0.4026647540694522,-0.0014173688180983805,-0.06353104889240023,-0.06353104889240023,0.2875056502857143,0.27865553142857147,-0.06353104889240023,h102_direct_move,r010_q3_s_stage_conflict_invert,r010_q3_s_stage,q3_s_stage,"Q3,S1,S2,S3,S4",basis_conflict_a052__r010_q3_s_stage_conflict_invert,basis_conflict_a052,-0.03303614542404812,-0.034687952695250525
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,249,35,id02,2024-09-03,2024-09-02,S2,4,0.8823122084998396,0.881625272331127,2.2683932919820293e-06,0.3141771428571429,0.3170571428571428,0.3076631428571429,0.5137285714285714,0.1785714285714285,0.362382,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800586053484107,0.1785714285714285,0.8428571428571429,0.844,0.0,0.0,,-0.5605257142857143,0.8815578212908938,-0.0072449921663491,2.4887918590454916e-06,0.0072449921663491,0.0,0.0,0.0,0.1059947428571428,0.8728222570809246,1,0.8728222570809246,1.6048527488541938e-07,0.6375885714285714,-0.0718540747710767,0.0025778289398956,0.0005714536940665,1.000043964616444,0.6754285714285714,0.6785783715599005,0.3989555428571429,-0.0883644115187145,0.0004239501228325,0.8792503666371515,-0.0291602558011754,1.0,2.2478691047267407e-05,2.2478691047267407e-05,0.9377142857142856,0.5857142857142857,0.7718571428571429,0.8785085714285715,0.0165103367476378,-0.0347169142857142,1.0,0.0,1.0,0.14056224899598393,0.7727602671207603,0.6346980144599881,0.4724395684796713,-0.8813630660146488,1.0,0.25806451612903225,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6780831159183675,1.4379599740051708e-05,-0.194837533741155,0.14134529349827102,0.1100754843074986,0.1100754843074986,0.24646872228571431,0.25910259428571436,0.1100754843074986,h102_direct_move,r035_recovery_route_conflict_invert,r035_recovery_route,recovery_route,"Q1,S2,S3,S4",basis_conflict_a052__r035_recovery_route_conflict_invert,basis_conflict_a052,0.05723925183989927,0.06010121443189424
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,394,56,id02,2024-10-14,2024-10-13,Q3,2,0.7069956394747284,0.7081894374029917,3.4426032856638145e-06,0.31964,0.5154171428571428,0.2213924571428571,0.6876285714285715,0.548,0.3332165714285713,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367803263739192,0.03934489390002,0.672,0.4131428571428571,0.368,0.0,0.0,,-0.6593971428571429,0.7081753336653023,0.0057015383038324,3.0593224843444844e-06,0.0057015383038324,0.0,0.0,0.0,0.0495174285714285,0.713629090774197,1,0.713629090774197,5.580608700907642e-09,0.1772114285714286,-0.0098848687141418,0.0005605431876912,0.0005714496738913,1.0000369293098734,0.6748571428571428,0.3780880327563019,0.3411499428571428,0.0322384836720165,0.0001066845409199,0.7091946127024747,0.0106386996117656,1.0,-8.446723652744126e-07,0.0,0.4542857142857143,0.5057142857142857,0.4693714285714285,0.9061828571428572,-0.0421233523861583,-0.0053579428571428,0.0,6.0,1.0,0.2248995983935743,0.9875894586558354,0.15705750905917895,-0.8901457403773966,-0.4556759384562417,1.0,0.9354838709677419,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42533634220408156,-3.116150024757437e-05,0.40339161215918584,-0.05186879702491882,-0.27473820399168614,-0.27473820399168614,0.26199918628571434,0.25314420571428575,-0.27473820399168614,h102_direct_move,r056_q3_s_stage_conflict_invert,r056_q3_s_stage,q3_s_stage,"Q3,S1,S2,S3,S4",basis_conflict_a052__r056_q3_s_stage_conflict_invert,basis_conflict_a052,-0.1428638660756768,-0.15000705937946066
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,548,78,id03,2024-10-06,2024-10-05,Q3,2,0.7936544401585863,0.7937688832623561,3.999282749411749e-08,0.1934914285714286,0.5812571428571428,0.1726038857142857,0.64,0.6131428571428571,0.2588342857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424170946698951,0.0477365793334812,0.6982857142857143,0.4417142857142857,0.3754285714285714,0.0,0.0,,-0.6733800000000001,0.7937590193930218,0.0006387050392127,3.039021689854593e-08,0.0006387050392127,0.0,0.0,0.0,0.0145573142857142,0.7933361205125407,0,0.7933361205125407,3.993836410772035e-09,0.2115428571428571,-0.0093434113037451,0.000990806439708,0.0005752921861245,1.0067613257180117,0.7542857142857143,0.4067481407263825,0.3583275428571429,-0.0019426259365227,3.0924676153176733e-07,0.7936832301967062,0.0001758077772848,1.0,-1.5855042945212006e-08,0.0,0.4542857142857143,0.4428571428571428,0.4491428571428572,0.8736342857142857,-0.0074007853672224,-0.0359851428571428,6.0,5.0,1.0,0.3132530120481928,0.9220586030376136,-0.38705029720221723,-0.36953183094075726,0.929218072317565,2.0,0.95,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39238659918367347,-3.026614230353823e-05,0.39305174166301265,-0.0008579175100449788,-0.04950176775980782,-0.04950176775980782,0.25518066285714286,0.24309862857142855,-0.04950176775980782,h102_direct_move,r078_q_subjective_conflict_invert,r078_q_subjective,q_subjective,"Q1,Q2,Q3",basis_conflict_a052__r078_q_subjective_conflict_invert,basis_conflict_a052,-0.02574091923510007,-0.027027965196855075
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,951,135,id06,2024-07-14,2024-07-13,S4,6,0.8326790220313127,0.833879711711521,5.183653563278767e-06,0.2921257142857143,0.4153771428571429,-0.1112793428571428,0.8874,0.9285714285714286,0.3429414857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3617674279706701,0.0,0.9582857142857144,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7936942857142857,0.8337650677901544,0.0078153785157646,3.859087214619361e-06,0.0078153785157646,0.0,0.0,0.0,-0.0153674857142856,0.8312358502886998,1,0.8312358502886998,3.840924880026521e-07,0.6961371428571429,-0.0989839981964375,0.0011361898931917,0.0005810148178281,1.016775931199321,0.8325714285714285,0.5783184363674189,0.3844385142857142,-0.010322855520866,7.457335124527731e-06,0.8329793279449548,0.0021569871909787,1.0,-2.0186312811865115e-06,0.0,0.4542857142857143,0.4594285714285714,0.4581428571428572,0.9290628571428572,-0.0886611426755714,-0.0597717714285714,6.0,5.0,1.0,0.5421686746987951,-0.2618644849608063,-0.9651046531419334,-0.7137661126871386,-0.7003841348713511,5.0,0.30434782608695654,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.42564351183673477,2.0450299232601817e-05,-0.2735355762516674,-0.010525411472474492,-0.5324185666889959,-0.5324185666889959,0.3290954308571429,0.4147663657142857,-0.5324185666889959,h102_direct_move,r135_s14_edge_conflict_invert,r135_s14_edge,s14_edge,"S1,S4",basis_conflict_a052__r135_s14_edge_conflict_invert,basis_conflict_a052,-0.2768576546782779,-0.2907005374121918
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,1001,143,id06,2024-08-13,2024-08-12,Q1,0,0.2092269005697418,0.2089219578518885,2.8112041883243677e-07,0.2036971428571428,0.7239771428571429,0.4493369714285714,0.4697285714285715,0.1785714285714285,0.2708112,1.0,1.0,0,11.0,8.46508252903368,2.0,1.0,-0.001844088639247,-2.5733492812731393e-10,-2.811204188324367e-07,1.0,1.0,0.0,0.0,0.0,0.2475444819520837,0.1785714285714285,0.8182857142857143,0.8182857142857143,0.0,0.0,,0.5362942857142857,0.2088731251040907,-0.0021395802130861,3.443420287796428e-07,0.0021395802130861,0.0,0.0,1.0,0.2474148,0.1954998359663392,0,0.8045001640336608,2.029760534566282e-07,0.5569485714285715,-0.0679898442374993,0.0026140759999864,0.0005749680522457,1.006194091430059,0.748,0.6201089184571771,0.5372242285714286,-0.0850698678716392,0.0005789513017284,0.2002522879358252,-0.0551265446534379,1.0,0.0002292094574748,0.0002292094574748,0.9862857142857144,0.6948571428571428,0.8541142857142858,0.8878,0.0170800236341399,0.0637723428571428,1.0,0.0,1.0,0.5742971887550201,-0.4500514963711879,-0.8930026039234458,-0.9855293386108991,-0.16950493425609692,5.0,0.6521739130434783,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758282662857143,6.542138367364244e-05,-0.7152795166654436,0.2627033420299245,0.11384126947922175,0.11384126947922175,0.4854993462857143,0.46207152000000007,0.11384126947922175,h102_direct_move,r143_nonq2_full_conflict_invert,r143_nonq2_full,nonq2_full,"Q1,Q3,S1,S2,S3,S4",basis_conflict_a052__r143_nonq2_full_conflict_invert,basis_conflict_a052,0.059197460129195315,0.06215733313565508
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,1003,143,id06,2024-08-13,2024-08-12,Q3,2,0.7974211568605402,0.7976028404050293,1.0219184443105437e-07,0.1975142857142857,0.7239771428571429,0.3612903428571428,0.4418571428571428,0.428,0.2734751428571428,1.0,1.0,0,9.0,6.528504425976319,2.0,1.0,0.0011250688438861,-5.3973778056587786e-11,-1.0219184443105437e-07,1.0,1.0,0.0,0.0,0.0036869899416043,0.2033244741112442,0.4194285714285714,0.7645714285714286,0.7622857142857142,0.0,0.0,,0.4938285714285715,0.7976486346250319,0.0014087668147091,1.4579317042517914e-07,0.0014087668147091,0.0,0.0,1.0,0.2141395999999999,0.8042915887861274,0,0.8042915887861274,6.427869809191278e-08,0.4171542857142857,0.038301195431796,0.0034032669145295,0.000583616319535,1.02132855918633,0.8502857142857143,0.3996342215272672,0.5556594285714285,0.0430822151337688,0.0001473572723578,0.801907638378985,0.02800623506122,1.0,5.662968595832041e-05,5.662968595832041e-05,0.9542857142857144,0.5817142857142857,0.7860285714285715,0.8718800000000001,-0.0047810197019728,0.0492705142857143,1.0,0.0,1.0,0.5742971887550201,-0.4500514963711879,-0.8930026039234458,-0.9855293386108991,-0.16950493425609692,5.0,0.6521739130434783,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.685322590857143,-1.9948874544850952e-05,0.2671565189126078,-0.13582200142770975,-0.03199412921449077,-0.03199412921449077,0.3641333394285714,0.32353276571428574,-0.03199412921449077,h102_direct_move,r143_nonq2_full_conflict_invert,r143_nonq2_full,nonq2_full,"Q1,Q3,S1,S2,S3,S4",basis_conflict_a052__r143_nonq2_full_conflict_invert,basis_conflict_a052,-0.0166369471915352,-0.01746879455111196
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,1010,144,id06,2024-08-14,2024-08-13,Q3,2,0.7530964107373385,0.7533060688078742,1.1822187706567187e-07,0.1906514285714285,0.670817142857143,0.3328430285714286,0.4842571428571429,0.4268571428571429,0.2659077142857142,1.0,1.0,0,3.0,1.4815760139224,1.0,1.0,0.0011278662604456,-5.3211147464858437e-11,-1.1822187706567182e-07,0.0,1.0,0.0,0.0,0.00365308581125,0.156435418150198,0.4182857142857142,0.6862857142857143,0.688,0.0,0.0,,0.4532971428571428,0.7533312901862517,0.0012635893748875,1.350275770084508e-07,0.0012635893748875,1.0,0.0,1.0,0.2487823428571428,0.7611739450510254,1,0.7611739450510254,4.467222197900529e-08,0.3201142857142857,0.029716187931472,0.0017199612737889,0.000627826127369,1.0986957228958183,0.9451428571428572,0.3740817901993886,0.643182742857143,0.0439311011078744,0.0001767593750644,0.7637201240802629,0.0579890534623943,1.0,0.0002959477991754,0.0002959477991754,0.992,0.7085714285714285,0.8645428571428572,0.919554285714286,-0.0458518275004828,0.1008794285714285,2.0,1.0,1.0,0.5783132530120482,-0.47243956847967067,-0.881363066014649,-0.9955262728085589,-0.09448513188803238,5.0,0.6956521739130435,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.794994089469388,3.431319528069757e-05,-0.43896680839638214,-0.27565958444418215,-0.2976515027567479,-0.2976515027567479,0.6618220228571429,0.7304870285714288,-0.2976515027567479,h102_direct_move,r144_q_subjective_conflict_invert,r144_q_subjective,q_subjective,"Q1,Q2,Q3",basis_conflict_a052__r144_q_subjective_conflict_invert,basis_conflict_a052,-0.1547787814335089,-0.16251772050518434
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,1025,146,id06,2024-08-20,2024-08-19,S1,3,0.8954549884000682,0.8959698352864354,1.417783483670387e-06,0.3377485714285714,0.7720971428571428,0.5372021142857144,0.4566714285714286,0.1785714285714285,0.3825,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0055115996762786,-7.210063458333783e-09,-1.417783483614876e-06,1.0,0.0,0.0,0.0,0.0,0.1814867640869667,0.1785714285714285,0.7262857142857143,0.7297142857142858,0.0,0.0,,0.5688714285714286,0.8960266401379597,0.0061211893265373,1.5910230796167824e-06,0.0061211893265373,0.0,0.0,1.0,0.2748399428571428,0.9013371564884484,1,0.9013371564884484,9.526538141963833e-08,0.5840571428571429,0.0605883148573789,0.0025008685591644,0.0005691878083733,0.996078664653354,0.5982857142857143,0.5025209256459693,0.4072595428571429,0.0644567290925564,0.0001879499485854,0.8960564726868825,0.006441449137962,1.0,-1.7434042313135834e-06,0.0,0.4542857142857143,0.4811428571428571,0.4641428571428571,0.6506171428571429,-0.0038684142351774,0.1833594285714285,1.0,0.0,1.0,0.5863453815261044,-0.51629923627004,-0.8564082546466804,-0.9983886888289513,0.05674527309307293,5.0,0.782608695652174,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3019792995918367,2.311259854675144e-06,-0.03171151838474567,-0.031423035355420986,-0.025890111491514354,-0.025890111491514354,0.4066379085714286,0.4251408571428571,-0.025890111491514354,h102_direct_move,r146_full_state_conflict_invert,r146_full_state,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",basis_conflict_a052__r146_full_state_conflict_invert,basis_conflict_a052,-0.013462857975587465,-0.014136000874366839
h102_shadow_margin_conflict_c96_r34_amp105_008a60e1,1514,216,id09,2024-09-07,2024-09-06,Q3,2,0.561573107889705,0.562248903897868,9.275702976818678e-07,0.25832,0.7008571428571428,0.2927635428571428,0.5907428571428572,0.5051428571428571,0.3136194285714285,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151677844480334,0.0369358356834338,0.5434285714285715,0.4005714285714286,0.4154285714285714,0.0,0.0,,-0.6041628571428572,0.5622498281808038,0.0027490300676703,8.464062550839202e-07,0.0027490300676703,0.0,0.0,0.0,0.0773387428571428,0.5584891832055837,1,0.5584891832055837,5.1471516030221246e-08,0.3424457142857143,-0.0273122302451104,0.0040329429551092,0.0005749452512714,1.0061541897251,0.7474285714285714,0.254107815425712,0.4086269714285714,-0.0125161606129137,1.9304281964616088e-05,0.5618337337533557,0.0010586255517181,1.0,-5.784377883344405e-07,0.0,0.4542857142857143,0.452,0.4528285714285714,0.8854000000000001,-0.0147960696321967,0.0221749714285713,5.0,4.0,1.0,0.8674698795180723,-0.7397584510798205,0.6728725243729192,-0.599966101448695,-0.8000254227913349,8.0,0.5769230769230769,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.40093441714285716,-2.6228755098631548e-05,0.34520606131413945,-0.005165900821722029,-0.09872506143666655,-0.09872506143666655,0.2806737097142857,0.26142321142857144,-0.09872506143666655,h102_direct_move,r216_q_subjective_conflict_invert,r216_q_subjective,q_subjective,"Q1,Q2,Q3",basis_conflict_a052__r216_q_subjective_conflict_invert,basis_conflict_a052,-0.05133703194706661,-0.053903883544419946
