subject_id,finance_auth,game,messaging_social,mobility_car,other,religion_health,shopping_delivery,utility_home,video_music_media,work_study
id01,52.83436985294117,6.130196323529411,81.32886544117648,1.7700014705882354,113.26389583333332,235.19059975490197,23.150991911764706,212.10997107843136,21.261038725490195,4.792430882352941
id02,4.85901,0.0,47.464514375,22.155092083333333,102.27070333333333,0.027493541666666666,0.52647,274.70007625,0.0,1.6922560416666665
id03,4.509954320987654,0.0,201.157925,2.9653712962962966,60.5010287037037,0.1640358024691358,10.800422530864196,284.07453672839506,0.25925154320987653,1.5626953703703703
id04,2.9258779761904763,0.0,58.762227777777774,0.36551488095238094,122.31408095238095,0.0,0.8337904761904762,318.20660158730163,0.044081944444444444,2.5574942460317462
id05,12.187439999999999,0.0,68.7973341025641,8.970168205128205,111.16469846153846,98.39491769230769,7.515421025641025,183.602501025641,45.296427692307695,0.12212692307692308
id06,8.71354946236559,0.0,64.46969516129032,1.8158123655913978,62.63243817204301,0.00297741935483871,4.961063440860215,153.7556997311828,98.01590295698924,3.856178494623656
id07,11.907489662447258,33.77679261603375,63.929285021097044,0.7259126582278481,181.1222582278481,0.08751983122362868,7.192663924050633,111.41450063291138,2.7897417721518987,0.18562278481012656
id08,5.440506666666667,0.00034844444444444446,50.652402,0.047439111111111106,121.77738,0.0012826666666666665,10.570265777777779,266.08198844444445,37.012401555555556,0.28995200000000004
id09,1.9528431372549018,0.0,56.21335784313725,11.326852205882354,237.49992426470587,0.0,9.75199044117647,29.621566421568627,11.625270833333333,0.48869117647058824
id10,0.3285478787878787,28.976545454545455,272.08763090909093,9.019435454545453,117.67370424242424,0.0,19.592425454545456,155.51474212121212,19.956121515151516,0.7221075757575759
