source_file,flat_idx,row,target,target_idx,subject_id,sleep_date,lifelog_date,source_move,sign,sem_mean_benefit,base_mean_benefit,sem_min_benefit,base_min_benefit,sem_pos,base_pos,h088_alignment,source_support,support_sem_mean,support_base_mean,sem_mean_benefit_rank,base_mean_benefit_rank,sem_min_benefit_rank,base_min_benefit_rank,source_support_rank,support_sem_mean_rank,support_base_mean_rank,score
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.15706609365283022,-1,9.07732522944685e-05,3.713626054476229e-05,2.8755810171873456e-06,1.4154599968729548e-05,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9958920187793427,0.9564553990610328,0.9928403755868545,0.9947183098591549,0.759037558685446,0.9876760563380281,0.9240610328638498,5.188948356807512
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.15706609365283022,-1,9.07732522944685e-05,3.713626054476229e-05,2.8755810171873456e-06,1.4154599968729548e-05,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9958920187793427,0.9564553990610328,0.9928403755868545,0.9947183098591549,0.759037558685446,0.9876760563380281,0.9240610328638498,5.188948356807512
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.11780847165429933,-1,6.808508361797382e-05,2.7854300033745496e-05,2.156848730839065e-06,1.061675216090773e-05,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9903755868544601,0.9316901408450704,0.9903755868544601,0.9924882629107982,0.759037558685446,0.9876760563380281,0.9240610328638498,5.15393661971831
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.10680494368392443,-1,6.17258115602385e-05,2.5252657170438325e-05,1.9553950916873927e-06,9.625127978736082e-06,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9882629107981221,0.9187793427230047,0.9887323943661972,0.9922535211267606,0.759037558685446,0.9876760563380281,0.9240610328638498,5.137011737089202
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,57,8,Q2,1,id01,2024-08-10,2024-08-09,-0.04821177251413944,-1,2.7342122617025464e-05,3.915216376959201e-05,1.618158789109985e-06,5.285506156255955e-06,10,10,0.0,6,1.5433643900896567e-05,2.209998697003885e-05,0.9436619718309859,0.9610328638497653,0.9859154929577465,0.9889671361502348,0.4710093896713615,0.8653755868544601,0.9050469483568075,5.013927230046948
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,57,8,Q2,1,id01,2024-08-10,2024-08-09,-0.03278400530961442,-1,1.8592643379577093e-05,2.6623471363322247e-05,1.1003479765947764e-06,3.594144186254006e-06,10,10,0.0,6,1.5433643900896567e-05,2.209998697003885e-05,0.8981220657276995,0.9269953051643193,0.9814553990610329,0.9854460093896713,0.4710093896713615,0.8653755868544601,0.9050469483568075,4.904584507042254
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,638,91,Q2,1,id04,2024-09-25,2024-09-24,-0.2854666704648636,-1,7.298005056937022e-05,0.00010524086164158996,-6.789281790178095e-06,5.153667040439042e-05,9,10,0.0,8,4.7371164414884476e-05,6.831157447950902e-05,0.9915492957746479,0.994131455399061,0.3908450704225352,0.9990610328638497,0.759037558685446,0.9789906103286385,0.9857981220657277,4.900063380281691
submission_h075_antibad_transport_f6863945_uploadsafe.csv,638,91,Q2,1,id04,2024-09-25,2024-09-24,-0.2950632605530781,-1,7.54334355084628e-05,0.00010877876471118541,-7.017518432401928e-06,5.3269188948768864e-05,9,10,0.0,8,4.7371164414884476e-05,6.831157447950902e-05,0.992018779342723,0.9943661971830986,0.3854460093896714,0.9992957746478873,0.759037558685446,0.9789906103286385,0.9857981220657277,4.8992183098591555
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,638,91,Q2,1,id04,2024-09-25,2024-09-24,-0.2143464628782883,-1,5.479804586205982e-05,7.9021506806395e-05,-5.097822925663635e-06,3.869699741730417e-05,9,10,0.0,8,4.7371164414884476e-05,6.831157447950902e-05,0.9842723004694836,0.9877934272300469,0.42981220657277,0.9985915492957746,0.759037558685446,0.9789906103286385,0.9857981220657277,4.8956032863849765
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,638,91,Q2,1,id04,2024-09-25,2024-09-24,-0.1941173359161072,-1,4.9626434387171716e-05,7.156378591628116e-05,-4.616711617321103e-06,3.504493587498547e-05,9,10,0.0,8,4.7371164414884476e-05,6.831157447950902e-05,0.9784037558685446,0.9845070422535211,0.4438967136150235,0.997887323943662,0.759037558685446,0.9789906103286385,0.9857981220657277,4.887680751173709
