source_file,flat_idx,row,target,target_idx,subject_id,sleep_date,lifelog_date,source_move,sign,sem_mean_benefit,base_mean_benefit,sem_min_benefit,base_min_benefit,sem_pos,base_pos,h088_alignment,source_support,support_sem_mean,support_base_mean,sem_mean_benefit_rank,base_mean_benefit_rank,sem_min_benefit_rank,base_min_benefit_rank,source_support_rank,support_sem_mean_rank,support_base_mean_rank,score
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.15706609365283022,-1,9.07732522944685e-05,3.713626054476229e-05,2.8755810171873456e-06,1.4154599968729548e-05,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9958920187793427,0.9564553990610328,0.9928403755868545,0.9947183098591549,0.759037558685446,0.9876760563380281,0.9240610328638498,5.188948356807512
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.15706609365283022,-1,9.07732522944685e-05,3.713626054476229e-05,2.8755810171873456e-06,1.4154599968729548e-05,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9958920187793427,0.9564553990610328,0.9928403755868545,0.9947183098591549,0.759037558685446,0.9876760563380281,0.9240610328638498,5.188948356807512
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.11780847165429933,-1,6.808508361797382e-05,2.7854300033745496e-05,2.156848730839065e-06,1.061675216090773e-05,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9903755868544601,0.9316901408450704,0.9903755868544601,0.9924882629107982,0.759037558685446,0.9876760563380281,0.9240610328638498,5.15393661971831
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.10680494368392443,-1,6.17258115602385e-05,2.5252657170438325e-05,1.9553950916873927e-06,9.625127978736082e-06,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9882629107981221,0.9187793427230047,0.9887323943661972,0.9922535211267606,0.759037558685446,0.9876760563380281,0.9240610328638498,5.137011737089202
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.10052229993781128,-1,5.80948814684598e-05,2.376720674864785e-05,1.8403718509999e-06,9.058943979986905e-06,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9861502347417841,0.9126760563380282,0.9880281690140845,0.9917840375586855,0.759037558685446,0.9876760563380281,0.9240610328638498,5.127164319248827
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.09423965619169836,-1,5.4463951376681235e-05,2.228175632685742e-05,1.7253486103124113e-06,8.49275998123775e-06,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9835680751173709,0.9068075117370892,0.9870892018779343,0.9915492957746479,0.759037558685446,0.9876760563380281,0.9240610328638498,5.116776995305165
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.09109833431864131,-1,5.26484863307916e-05,2.153903111596207e-05,1.6678369899686565e-06,8.209667981863118e-06,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9809859154929578,0.9035211267605634,0.9866197183098592,0.9913145539906103,0.759037558685446,0.9876760563380281,0.9240610328638498,5.109136150234742
submission_bigbet1_public_listener_tomography_2687b6b6_uploadsafe.csv,715,102,Q2,1,id04,2024-10-25,2024-10-24,-0.06106729721222087,-1,3.529264049208962e-05,1.443857809980369e-05,1.1180258994824488e-06,5.503308467842092e-06,10,10,0.0,8,6.398216992939645e-05,2.617575632312243e-05,0.9626760563380282,0.8488262910798122,0.9816901408450704,0.9892018779342723,0.759037558685446,0.9876760563380281,0.9240610328638498,5.022892018779343
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,57,8,Q2,1,id01,2024-08-10,2024-08-09,-0.04821177251413944,-1,2.7342122617025464e-05,3.915216376959201e-05,1.618158789109985e-06,5.285506156255955e-06,10,10,0.0,6,1.5433643900896567e-05,2.209998697003885e-05,0.9436619718309859,0.9610328638497653,0.9859154929577465,0.9889671361502348,0.4710093896713615,0.8653755868544601,0.9050469483568075,5.013927230046948
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,57,8,Q2,1,id01,2024-08-10,2024-08-09,-0.03278400530961442,-1,1.8592643379577093e-05,2.6623471363322247e-05,1.1003479765947764e-06,3.594144186254006e-06,10,10,0.0,6,1.5433643900896567e-05,2.209998697003885e-05,0.8981220657276995,0.9269953051643193,0.9814553990610329,0.9854460093896713,0.4710093896713615,0.8653755868544601,0.9050469483568075,4.904584507042254
