subject_id,rows,wm_energy_calendar_rhythm__mean,wm_energy_calendar_rhythm__std,wm_energy_calendar_rhythm__q25,wm_energy_calendar_rhythm__q75,wm_energy_rank_calendar_rhythm__mean,wm_energy_rank_calendar_rhythm__std,wm_energy_rank_calendar_rhythm__q25,wm_energy_rank_calendar_rhythm__q75,wm_energy_phone_behavior__mean,wm_energy_phone_behavior__std,wm_energy_phone_behavior__q25,wm_energy_phone_behavior__q75,wm_energy_rank_phone_behavior__mean,wm_energy_rank_phone_behavior__std,wm_energy_rank_phone_behavior__q25,wm_energy_rank_phone_behavior__q75,wm_energy_body_activity_sleep__mean,wm_energy_body_activity_sleep__std,wm_energy_body_activity_sleep__q25,wm_energy_body_activity_sleep__q75,wm_energy_rank_body_activity_sleep__mean,wm_energy_rank_body_activity_sleep__std,wm_energy_rank_body_activity_sleep__q25,wm_energy_rank_body_activity_sleep__q75,wm_energy_app_social_context__mean,wm_energy_app_social_context__std,wm_energy_app_social_context__q25,wm_energy_app_social_context__q75,wm_energy_rank_app_social_context__mean,wm_energy_rank_app_social_context__std,wm_energy_rank_app_social_context__q25,wm_energy_rank_app_social_context__q75,wm_energy_mobility_environment__mean,wm_energy_mobility_environment__std,wm_energy_mobility_environment__q25,wm_energy_mobility_environment__q75,wm_energy_rank_mobility_environment__mean,wm_energy_rank_mobility_environment__std,wm_energy_rank_mobility_environment__q25,wm_energy_rank_mobility_environment__q75,wm_energy_mean__mean,wm_energy_mean__std,wm_energy_mean__q25,wm_energy_mean__q75,wm_energy_max__mean,wm_energy_max__std,wm_energy_max__q25,wm_energy_max__q75,wm_energy_rank_mean__mean,wm_energy_rank_mean__std,wm_energy_rank_mean__q25,wm_energy_rank_mean__q75,wm_energy_rank_max__mean,wm_energy_rank_max__std,wm_energy_rank_max__q25,wm_energy_rank_max__q75
id01,41,75.52025058619654,16.53327723097623,66.04619713684775,86.48121855272571,0.9555555555555555,0.02629368792488718,0.9333333333333332,0.9777777777777776,81.79714730264648,18.123373127698517,71.80229205401082,93.53798726694616,0.9555555555555555,0.02629368792488718,0.9333333333333332,0.9777777777777776,199.45947631590212,44.75964953550892,172.59218656541285,226.9188872427568,0.9555555555555555,0.02629368792488718,0.9333333333333332,0.9777777777777776,2.3072560973489953,0.9623753560301811,1.6653239483372482,2.762285705449901,0.7257452574525746,0.25823572797696975,0.6022222222222222,0.9155555555555556,91.92759149800857,20.680375322816804,79.53043006469015,104.61469622166378,0.9555555555555555,0.02629368792488718,0.9333333333333332,0.9777777777777776,90.20234436002053,20.117888512184646,78.37848975520056,102.65954950471516,199.45947631590212,44.75964953550892,172.59218656541285,226.9188872427568,0.9095934959349593,0.06637798204907269,0.8871111111111111,0.96,0.9578861788617886,0.026806099875736393,0.9355555555555556,0.9822222222222222
id02,48,1.1604690865619955,0.5987005310738471,0.768916025064342,1.3439692183929965,0.43731481481481477,0.27083849314489744,0.15499999999999994,0.6655555555555556,2.195097015121051,1.1893944255238846,1.2486068004530437,3.0717824562470026,0.4962037037037037,0.2895281240855339,0.23944444444444443,0.7816666666666667,1.6293655172118031,0.7276180969696215,1.108535364429415,2.0064683961857366,0.534537037037037,0.2466770761622937,0.3083333333333333,0.7344444444444445,1.3282431346679808,0.6114143848494913,0.9617580237676181,1.5367525998056795,0.38370370370370366,0.24901837460643816,0.17666666666666664,0.5516666666666666,2.028998109220749,1.2962841275000543,0.8633620290837715,3.2010327919510586,0.5330092592592592,0.33900908299112004,0.17333333333333328,0.8788888888888888,1.668434572556716,0.6726559436955064,1.0464158893382955,2.088182183380591,2.6061041618555394,1.0848116607202083,1.580642998020471,3.3536550046443607,0.4769537037037037,0.20166910496604387,0.28088888888888885,0.6262222222222222,0.7357870370370371,0.17706642378718965,0.6,0.8872222222222222
id03,33,1.1898895993955239,0.47671450619119815,0.9100657987362024,1.338320120347612,0.4754882154882154,0.2301810376487916,0.2666666666666666,0.6644444444444444,1.8062955896315933,0.5230559942816124,1.4566931837650796,2.207220346433864,0.45407407407407413,0.18271155998974048,0.3422222222222222,0.6111111111111112,1.753513616570189,0.8002517020235597,1.1628373675233763,2.3742362264299723,0.5607407407407408,0.274993815754246,0.3533333333333333,0.8044444444444444,1.7980291525621852,0.7336750328689846,1.425374040353512,2.125301794210998,0.5915824915824917,0.2689368894884522,0.48,0.8133333333333334,1.1729180204843992,0.4090577156387458,0.825146030439713,1.4608891669398287,0.37757575757575756,0.23348839717600858,0.1488888888888888,0.5711111111111111,1.5441291957287782,0.2877291852969574,1.376062550331477,1.751741533822581,2.3868809638325033,0.6237437965180869,1.9894268308832197,2.62414688631453,0.4918922558922558,0.11211943982987706,0.3862222222222222,0.5848888888888888,0.7716498316498317,0.1327214132262697,0.6911111111111111,0.8488888888888889
id04,57,1.2634532612832545,0.5454758365642953,0.9935400316527652,1.327639190483025,0.495906432748538,0.2395066727725264,0.3555555555555555,0.6577777777777778,1.2361157125733204,0.7626012992168714,0.7592770659234135,1.3989681506724656,0.2302923976608187,0.21900146780026314,0.0777777777777777,0.3044444444444444,1.1736597685091004,0.7700546215959443,0.6032469932689716,1.420639913386374,0.3465497076023391,0.25357207076262955,0.0866666666666666,0.52,1.1411869230110991,0.3423435233143659,0.9491965835512892,1.365143014388104,0.30210526315789465,0.19054379781871403,0.1644444444444444,0.4333333333333333,1.2147306117034276,0.3742413170381944,0.998497276140254,1.4868387739199092,0.4096686159844054,0.21829174788727207,0.2688888888888889,0.5888888888888889,1.2058292554160404,0.36103037934812815,0.9879040881543382,1.3011928234218963,1.7793264526060464,0.7550880096755269,1.364504835980085,1.8594286272739864,0.3569044834307991,0.13124017739346572,0.2844444444444444,0.4284444444444444,0.6238596491228072,0.17955714121035204,0.5177777777777778,0.7488888888888889
id05,44,1.1304379339348989,0.5882324880482698,0.8068900544872206,1.3377423220325442,0.41348484848484846,0.2855496197658716,0.175,0.6622222222222223,2.500689009826156,1.4556373923768953,1.4358866855522527,3.0249044425055187,0.5494444444444444,0.2535450670198516,0.331111111111111,0.7727777777777778,1.622612211631087,0.8611878319556582,1.1144701364019676,2.0304224037260155,0.5206565656565657,0.25657267050780164,0.3111111111111111,0.7383333333333333,1.3570553927592997,0.8994294796474074,0.8196232591983472,1.543259406457567,0.3494949494949494,0.29106691145540636,0.1077777777777777,0.5516666666666666,1.3093234258798645,0.7849500455180081,0.859436646090658,1.56771844486227,0.3914141414141414,0.27507966029536507,0.1694444444444444,0.645,1.5840235948062613,0.5748406738746445,1.2046385400621267,1.8217418862039783,2.8662135024286424,1.3575330572632707,1.825618567526179,3.4091996576107695,0.4448989898989899,0.15792579452343944,0.3512222222222222,0.5542222222222222,0.7466666666666666,0.1652783931743063,0.6677777777777778,0.8644444444444445
id06,48,1.143946468769052,0.5171414863266586,0.7692684975881524,1.4568743434714333,0.42810185185185184,0.288609013140107,0.15388888888888883,0.7344444444444445,1.933863212144469,1.1059116669677131,1.2371638401810505,2.3458729641854146,0.4413888888888889,0.2688722924936333,0.22833333333333328,0.6699999999999999,1.6141019116626572,1.0307329889636554,0.7898604780514807,2.1004660580111487,0.47013888888888883,0.3056373312289269,0.15166666666666662,0.7555555555555555,1.856307533905839,0.9403338549872694,1.3153023314374668,2.283140315563846,0.581111111111111,0.294310941082985,0.3872222222222222,0.8483333333333334,1.1870794746320883,0.39648519786475545,0.9611935224794308,1.4031081119188142,0.37777777777777777,0.1901542583675387,0.24833333333333324,0.53,1.5470597202228216,0.5060055356243037,1.1613177163607526,2.00856813450766,2.5615787072389313,1.0966946253027565,1.612114044587295,3.301328016074544,0.45970370370370367,0.17491101402081216,0.3352222222222222,0.5955555555555556,0.7430555555555555,0.19119702257182047,0.6211111111111112,0.8822222222222222
id07,49,1.1566557641462378,0.460362520905787,0.8820256200840076,1.3747882652161922,0.45791383219954646,0.24828823218392967,0.2377777777777777,0.6888888888888889,2.492587714294841,0.9376842231902313,1.9378672726929072,2.897985097078398,0.626530612244898,0.17876562740527183,0.5377777777777778,0.7466666666666667,1.2993195940631117,0.5400249097418679,0.9591582808223826,1.5612650790736704,0.4128344671201814,0.21690428986346394,0.24,0.5888888888888889,1.743783364268379,0.6426918746333915,1.364257746132078,2.0175581812755845,0.5815873015873015,0.22917556843839226,0.4288888888888889,0.7733333333333333,1.8983657604915,0.5043280079081542,1.6083077497468536,2.256096455886721,0.6794557823129252,0.19430725610020647,0.6644444444444444,0.8044444444444444,1.7181424394528138,0.35409532296276525,1.4866596495871602,1.8789595328668611,2.7024180561007576,0.869426811110923,2.1310280954816383,2.970985206796031,0.5516643990929705,0.12292055393583338,0.4795555555555555,0.6311111111111111,0.7883446712018141,0.1074569464311421,0.7622222222222222,0.8377777777777777
id08,56,1.2150505515714358,0.44521801155826746,0.922841827179753,1.4587787921237916,0.4959126984126984,0.2662356890311338,0.27999999999999997,0.7366666666666666,2.3468334213421644,1.0606903477643654,1.494422770601065,3.018536244910944,0.5608730158730159,0.2410261274308418,0.3533333333333333,0.7766666666666666,1.3958993566365518,0.7594017104408857,0.7991160847918397,1.7812519016410382,0.4222222222222222,0.276481419463663,0.15944444444444444,0.6922222222222222,1.8804547913156993,0.5173287969244551,1.557268705280618,2.1905693906679726,0.6623809523809524,0.22119479039652779,0.5583333333333333,0.825,1.4100826602099212,0.6376478309172723,1.0251777051036772,1.634455477743388,0.45861111111111114,0.25529958281228543,0.2866666666666666,0.6788888888888889,1.6496641562151544,0.41337762495243585,1.3613572262828553,1.964995877690747,2.6371522528293747,0.8744519891589548,1.9991373077285044,3.0793158845998247,0.5199999999999999,0.14185025763398856,0.4084444444444445,0.606111111111111,0.7920238095238096,0.11437181913982784,0.7377777777777778,0.8688888888888889
id09,41,1.056329157405188,0.41283118239089983,0.8335303783245682,1.233352914335703,0.3861788617886178,0.2435314371948051,0.1933333333333333,0.5866666666666667,1.3704179753363002,0.6781875377538327,0.9001941211197141,1.7166946065416728,0.292520325203252,0.21855828063686797,0.1177777777777777,0.4377777777777777,1.352657021636712,0.49423552786510755,1.0276016795141063,1.6660384762959934,0.4436314363143632,0.2257421797777692,0.2644444444444444,0.6533333333333333,1.1727280564155904,0.4258750690994473,0.9064621719835264,1.39072948959161,0.30943089430894305,0.2206725262994187,0.1488888888888888,0.4577777777777778,1.022723374057552,0.24868433796273903,0.8590470453887012,1.260094334126002,0.2874796747967479,0.1670789885069229,0.1688888888888889,0.46,1.1949711169702686,0.26126413762231454,1.0241049819365942,1.3085764056640588,1.7847581232984286,0.5582690090509267,1.39072948959161,2.0642878630215407,0.3438482384823848,0.12398574423424581,0.2586666666666667,0.4382222222222222,0.6124119241192413,0.17490977627547694,0.4977777777777777,0.7622222222222222
id10,33,1.2594742701344877,0.5082523383210557,0.9386012665006992,1.4013211321491674,0.5026936026936025,0.2468342061992644,0.3022222222222222,0.7022222222222222,1.7833704325491544,0.420182092038015,1.4832158367062005,1.9814789452152408,0.4523905723905724,0.14638073373156246,0.3488888888888889,0.5444444444444444,1.3520460429026842,0.4277052806258573,1.132402622983258,1.586115933890876,0.45057239057239057,0.20010773776260377,0.32,0.6088888888888889,1.9192069765335487,1.111592881540831,1.3633549430358818,1.9892442460530464,0.5768350168350168,0.2517470748397971,0.4244444444444444,0.76,1.5314322680663623,0.46141723122464495,1.3487804689112126,1.6476854057808297,0.5699663299663299,0.19747991129389675,0.5066666666666667,0.6822222222222222,1.5691059980372475,0.3417978874857312,1.3379924305265465,1.6781051804342035,2.3115170558719536,0.9706190693912463,1.7280483738711785,2.535945324557093,0.5104915824915824,0.11601596646410396,0.4391111111111112,0.5755555555555556,0.7523232323232323,0.1286984438921433,0.6666666666666666,0.8622222222222222
