source,avg_log_loss,Q1,Q2,Q3,S1,S2,S3,S4
best_plus_cc_opportunity__absolute_plus_deviation__c0.3_b0.2,0.6194615094684411,0.6548353734818901,0.7044737887958971,0.6798184068552433,0.563861884805376,0.5688967013364347,0.5284171856266434,0.6359272253776025
best_plus_cc_opportunity__absolute_plus_deviation__c0.1_b0.2,0.6203743084107083,0.6573469584871567,0.7025339733224012,0.678395285841885,0.5648522220967451,0.5700818220760544,0.5329849729891594,0.6364249240615563
best_plus_cc_opportunity__deviation__c0.3_b0.2,0.6206563211372735,0.6563108986201279,0.7008521015629928,0.6770532496265345,0.5646204834652145,0.5706615385802795,0.5350059633317187,0.6400900127740461
best_plus_cc_opportunity__absolute__c0.3_b0.2,0.6214805251942039,0.6560654599208952,0.6984011143222858,0.6787659574961602,0.5690943460798358,0.5715357195915468,0.5396742602375256,0.6368268187111784
best_plus_cc_opportunity__deviation__c0.1_b0.2,0.6215644940930988,0.6584197346810486,0.6984261912046493,0.6763319573811595,0.566251909399177,0.5730589822158744,0.5385063738402963,0.6399563099294862
best_plus_cc_load__absolute_plus_deviation__c0.3_b0.2,0.6217268282084738,0.665586639530055,0.7018858344887846,0.6731128487737726,0.5719720350053095,0.5754762915553883,0.5269361985804262,0.63711794952558
best_plus_cc_recovery__absolute_plus_deviation__c0.3_b0.2,0.6221487261066542,0.666302068374566,0.7009623676375255,0.6679116174743949,0.5725232323573145,0.5779206200138921,0.5268251004543812,0.6425960764345049
best_plus_cc_load__deviation__c0.3_b0.2,0.622176379722048,0.6651622861578043,0.699237578748783,0.6700480867754774,0.5723788799064525,0.575089321798407,0.5331840395800225,0.640134465087389
best_plus_cc_opportunity__absolute_plus_deviation__c0.03_b0.2,0.6221947030783801,0.6610975926674546,0.7001601059981817,0.6774672405527089,0.5671192929271468,0.5728489376835831,0.5380508778405643,0.6386188738790213
best_plus_cc_opportunity__absolute__c0.1_b0.2,0.6223671565144308,0.6585482016673864,0.6976668064339294,0.6774712332295629,0.571034798864968,0.5732243872752689,0.5406358134350443,0.6379888546948561
best_plus_cc_opportunity__absolute_plus_deviation__c0.3_b0.1,0.6223985082377312,0.6628060223883145,0.7036722155565827,0.6779103836480002,0.5685024537218412,0.5729342333769257,0.5303080761171823,0.6406561728552719
best_plus_cc_load__absolute_plus_deviation__c0.1_b0.2,0.6225648636994603,0.6665544774396764,0.7005551918598791,0.6734524058171832,0.5721965805782855,0.5749329946941935,0.5321434663055598,0.6381189292014448
best_plus_cc_chain_interactions__absolute_plus_deviation__c0.3_b0.2,0.6225842068323565,0.6587811977607657,0.7097482829136368,0.6771618786795165,0.5679700631608373,0.5748205175841066,0.5337984704052641,0.6358090373223685
best_plus_cc_recovery__deviation__c0.3_b0.2,0.6225842503292575,0.6690427180184495,0.6986651256082165,0.6652381097467681,0.5723566796271229,0.5763017359558358,0.5329001368700906,0.643585246478319
best_plus_cc_chain_interactions__absolute_plus_deviation__c0.1_b0.2,0.6226811649527012,0.661523771828183,0.705445757991341,0.6778033141724171,0.5684817119034039,0.5739944180139143,0.5358051424043677,0.6357140383552812
best_plus_cc_arousal__absolute_plus_deviation__c0.3_b0.2,0.6227623680652977,0.665324261928283,0.7021312161102014,0.6765239760778903,0.565853015158432,0.5798976160165247,0.5253628416002176,0.6442436495655341
best_plus_cc_recovery__absolute_plus_deviation__c0.1_b0.2,0.6229095257444398,0.6695799160984393,0.6997684528800806,0.6698444624091878,0.5721970917601374,0.5766258691695559,0.531778247492698,0.6405726404009803
best_plus_cc_opportunity__deviation__c0.3_b0.1,0.6229412435634858,0.6635226612439288,0.7019704040744218,0.6766081450645172,0.568727598250555,0.5736287904396868,0.5335354917997425,0.6425956140715484
best__absolute_plus_deviation__c0.3_b0.2,0.6229613176952576,0.6689861051722832,0.7020978592408005,0.6741574430886071,0.5709585946396454,0.5775006583045229,0.5239268911855993,0.6431016722353451
best_plus_cc_chain_interactions__deviation__c0.3_b0.2,0.6229706406013905,0.6618800237470941,0.7047940302977638,0.6754713787690957,0.5689516663531042,0.5743791869254782,0.5379232078294313,0.6373949902877671
best_plus_cc_opportunity__absolute_plus_deviation__c0.1_b0.1,0.6230460087149232,0.6642489444274783,0.7029535143703877,0.6774646456455177,0.5691703117889808,0.5736822233109792,0.5327237732283533,0.6410786482327652
best_plus_cc_arousal__absolute_plus_deviation__c0.1_b0.2,0.6231651307304306,0.6662341152101893,0.7006401097064923,0.6752899667809543,0.5666072963872699,0.5792955099094068,0.5301165483867862,0.6439723687319155
best_plus_cc_opportunity__deviation__c0.03_b0.2,0.6232305328588961,0.6623411732791478,0.6971613138847278,0.675802039944755,0.5689957731810952,0.5759375133766699,0.541086163803153,0.6412897525427241
best_plus_cc_load__deviation__c0.1_b0.2,0.623250027349809,0.6659413534977908,0.6974238574979718,0.6708288300458596,0.5729232400069539,0.5764336435523559,0.537353477116226,0.6418457897315052
best_plus_cc_opportunity__absolute__c0.3_b0.1,0.6232584603956933,0.6632533529535449,0.7006761668179944,0.677504597242714,0.5711284160580015,0.5739547017568879,0.5353456396651388,0.6409463482755721
