file_a,file_b,cosine_vs_e95_movement,mean_abs_logit_gap,max_abs_logit_gap
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,0.9678547608352305,0.0004468460451906586,0.37022876138930266
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,0.9626326098515786,0.0023608495193956735,0.35299325539449716
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,0.953216922335545,0.0020176469477509846,0.0268443588924423
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,0.9528161043834378,0.002487835060835259,0.3874642673841081
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.9023369409626365,0.00787367898519528,0.137673883783747
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.8993109451264758,0.00787367898519528,0.137673883783747
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.8981018491096365,0.007873678985195273,0.137673883783747
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.8935601929743988,0.007873678985195273,0.137673883783747
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.8814027609190812,0.00942907443747639,0.137673883783747
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.8778579742586495,0.00942907443747639,0.137673883783747
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.8657842663922357,0.008857658348974947,0.14064509312457324
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.8627549628554002,0.00883613549304378,0.14064509312457324
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.8167822831726282,0.007767087880056941,0.2632883686398232
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.8138018644620495,0.007883886009960294,0.2632883686398232
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.8102439414749094,0.007712252260258443,0.26328836863982297
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.8065428171101271,0.00912610398346398,0.26092031001184024
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.8061465783846465,0.007868290640270831,0.26328836863982297
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.8019437904106169,0.009282142363476372,0.26092031001184024
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.7960553521979891,0.008943282953503493,0.2656564272678059
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.7931505655550521,0.009060081083406848,0.2656564272678059
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.7924798044321213,0.007916036561787153,0.2632883686398232
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.7895880648761273,0.008032834691690506,0.2632883686398232
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.7852856221290198,0.007848814394208432,0.26328836863982297
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.781314472011478,0.008004852774220824,0.26328836863982297
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.7776323721349185,0.009294750386331112,0.2640546802543406
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.7741971984594824,0.00908359140749132,0.2656564272678059
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.7731634514130129,0.009450788766343502,0.2640546802543406
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.7713721716885741,0.009200389537394674,0.2656564272678059
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,0.7337657633356615,0.01180902656912636,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,0.7240017327006574,0.011824621938815815,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,0.7177464586828194,0.01318968625293873,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,0.715922329429334,0.011660077887396153,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,0.7016999720496275,0.011688059804865827,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,0.6967936860953261,0.01285822332662547,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,0.691822066315756,0.013060435292345438,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,0.6799250180195324,0.012725407512713319,0.2753477675674937
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,0.6468224569146852,0.01165845459324174,0.14789051018904442
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,0.6346307830212802,0.012746961526989042,0.16929496819948575
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,0.6343903289337137,0.011658454593241743,0.14789051018904487
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,0.5958970885821055,0.013076573140679528,0.16475732671098475
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,0.45984920967740517,0.012580305630062115,0.41302165135124047
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,0.45861705561922017,0.012704204197188642,0.41302165135124047
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,0.45026102553970854,0.013855084108661807,0.41302165135124047
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,0.443958248461786,0.012496359877653072,0.41302165135124047
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,0.44161245506309726,0.014086270496091003,0.41302165135124047
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,0.43740701130293497,0.012750990306257023,0.41302165135124047
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,0.43061371222906025,0.014426090178777343,0.41302165135124047
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,0.4282743152681061,0.014321889332787736,0.41302165135124047
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.39518349247639467,0.015890706738843314,0.2753477675674938
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.3861229117423189,0.016007504868746667,0.2753477675674938
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.37567339340625433,0.01686415916979346,0.2753477675674938
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,0.3668961381974023,0.015890706738843307,0.2753477675674938
submission_e209_jepa_s4_rank_e154_s0p75_030e88de.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.3640530989720118,0.017020197549805847,0.2753477675674938
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e154_a0p5_50e6b7ec.csv,0.3573966117451349,0.017213016162494245,0.2753477675674938
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,0.35440638086685045,0.016046745118855697,0.2753477675674938
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,0.34802946957803976,0.017329814292397598,0.2753477675674938
