file,exists,path,public_lb,public_delta_vs_e247,loss_tier,l2,l1,row_entropy,changed_rows,note,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,True,analysis_outputs/submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528,0.0022684034000000075,severe,8.726118047059492,273.22414346552495,0.9901333335311922,250.0,Public anchor validated late fold-safe scale.,51.7355664022555,0.18935210390286475,22.51543828850703,0.08240647405066498,40.244267891127095,0.14729396670688039,27.715491850282287,0.10143866313841803,40.300037965692624,0.1474980851052699,46.90964394817982,0.17168923416937582,43.8036971194806,0.16032147292652243
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,True,analysis_outputs/submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757,0.001786026300000021,severe,3.5001321376992722,113.37174840587065,0.9914197036726039,250.0,Stage2 broad residual OOF gain mostly did not transfer to public; still slightly better than 0.578 anchor.,18.477558993207204,0.16298204140821235,6.5743421907427555,0.05798924584991461,21.390228374082138,0.18867335711808,14.697470493211892,0.1296396209803067,15.156636042266609,0.13368970890354223,20.611366152342857,0.18180337202310776,16.464146160017197,0.14522265371682758
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,True,analysis_outputs/submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652,0.0021444158000000213,severe,7.24297591910751,199.2888667079476,0.9836005172021788,250.0,Ordinal Q2/Q3 nearest feasible-count correction improved OOF but missed public-best; strong CV-public overfit signal for this count shift.,36.08428334069333,0.1810652242484458,5.864950101638033,0.02942939160887963,44.99428306431268,0.22577419304737356,22.385925080514117,0.11232902996693724,24.999509564464084,0.12544358336434347,34.46672787320205,0.17294858685564174,30.493187683123317,0.15300999090837372
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,False,,0.5775263072,0.0013673577999999686,,,,,,Raw timeline JEPA rescue current public control/best anchor.,,,,,,,,,,,,,,
submission_jepa_latent_q2_w0p45.csv,False,,0.5798012862,0.0036423368000000345,,,,,,Direct JEPA latent Q2 movement failed public; bad-axis anchor.,,,,,,,,,,,,,,
submission_jepa_latent_residual_probe.csv,False,,0.5812273278,0.005068378399999962,,,,,,Direct latent residual probe failed public strongly; collapse/risk anchor.,,,,,,,,,,,,,,
submission_lejepa_targetwise_strict_best_scale0p5.csv,False,,0.5802468192,0.004087869799999977,,,,,,LeJEPA target-wise strict scale0.5 improved OOF/geometry but failed public; new bad-axis anchor.,,,,,,,,,,,,,,
submission_mixmin_0c916bb4.csv,True,analysis_outputs/submission_mixmin_0c916bb4.csv,0.5763066405,0.00014769110000001362,mild,1.1372109553415843,25.169198999324017,0.9718364382350128,250.0,Previous public frontier; validates anchor-loss/binary-world mixmin sensor despite old selector veto.,0.8243482637966416,0.03275226453645779,0.13844039991527238,0.005500389580096889,7.356092772595756,0.2922656685575505,3.891819029496917,0.1546262568626553,3.91602815037035,0.15558811190119198,2.557050822474853,0.10159444575663404,6.485419560674233,0.25767286280537405
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,True,analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.5764077772,0.0002488278000000177,mild,1.1162027209261793,27.982368331805375,0.981154124313101,250.0,E72/E73 sparse Q2/S3 gate sensor worsened versus mixmin; later audits show broad all-target contamination and sub-margin pure Q2/S3.,2.52504978862832,0.09023717216094976,0.9430781148831828,0.03370258384495732,7.485787567502045,0.2675180127263662,3.750007202440557,0.1340132171077915,4.985226051173978,0.17815597279189133,1.23678941308652,0.0441988826114019,7.056430194090772,0.25217415875660626
submission_e95_hardtail_541e3973.csv,True,analysis_outputs/submission_e95_hardtail_541e3973.csv,0.5762913298,0.0001323803999999651,mild,1.0026451100230787,15.67796113343983,0.943519651904464,242.0,Previous public frontier; validates E72-adverse hard-tail localization with E86-to-E85 fallback.,0.8243482637966265,0.05258006808285201,2.220446049250313e-16,1.4162849559016567e-17,7.356092772595755,0.4691995795872546,2.9976021664879227e-15,1.9119846904672363e-16,0.47383603597301116,0.030223064844976992,0.5382645004001958,0.03433255739179546,6.485419560674238,0.41366473009305693
