candidate_id,family,status,pair_kind,candidate_file,base_file,row_idx,target_idx,target,subject_id,sleep_date,lifelog_date,p_base,p_new,prob_delta,abs_prob_delta,logit_delta,abs_logit_delta,loss_delta_y1,loss_delta_y0,support_label,support_delta,adverse_delta,swing,py_focus,py_global,py_subject,py_nearest_hard085,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_prob_focus
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7733757293181356,-0.028738947750384103,0.028738947750384103,-0.17209235472968332,0.17209235472968332,2.084947978535883e-05,-7.748900863160303e-05,0,-7.748900863160303e-05,2.084947978535883e-05,9.833848841696186e-05,0.6,0.6,0.6,0.6,-1.848591558142592e-05,-1.848591558142592e-05,-1.848591558142592e-05,-1.848591558142592e-05,2.084947978535883e-05,0.4
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5126687631135441,0.4715633872857087,-0.041105375827835466,0.041105375827835466,-0.16455523039988984,0.16455523039988984,4.775795436586432e-05,-4.6273605862644094e-05,0,-4.6273605862644094e-05,4.775795436586432e-05,9.403156022850842e-05,0.6296747967479676,0.6,0.4390243902439024,0.85,1.2935697712136212e-05,1.0145330274460953e-05,-4.991457469640403e-06,3.3653220331588055e-05,4.775795436586432e-05,0.37032520325203244
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,171,2,Q3,id07,2024-08-20,2024-08-19,0.5373147287317764,0.4988187428661053,-0.038495985865671156,0.038495985865671156,-0.15426198391220963,0.15426198391220963,4.248069762080275e-05,-4.566900747188843e-05,0,-4.566900747188843e-05,4.248069762080275e-05,8.814970509269118e-05,0.6534013605442177,0.6,0.5102040816326531,0.85,1.1928129767247544e-05,7.220815583726279e-06,-6.946681388827216e-07,2.9258241856899075e-05,4.248069762080275e-05,0.3465986394557823
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3320845966237976,0.3657125187031476,0.03362792207935,0.03362792207935,0.14811704283863136,0.14811704283863136,-5.511874923974628e-05,2.951956095375739e-05,1,-5.511874923974628e-05,2.951956095375739e-05,8.463831019350367e-05,0.6321428571428571,0.6,0.4464285714285714,0.85,-2.398394227570743e-05,-2.126342516234481e-05,-8.265398954056744e-06,-4.2423002710720724e-05,-5.511874923974628e-05,0.6321428571428571
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,66,6,S4,id03,2024-08-25,2024-08-24,0.1335650856130183,0.1516256170058494,0.018060531392831092,0.018060531392831092,0.14789051018904398,0.14789051018904398,-7.247173990152143e-05,1.2037123063646538e-05,1,-7.247173990152143e-05,1.2037123063646538e-05,8.450886296516796e-05,0.2871717171717172,0.56,0.1515151515151515,0.15,-1.2231432230290085e-05,-3.528784019684753e-05,-7.672501128940608e-07,-6.392063811286566e-07,1.2037123063646538e-05,0.2871717171717172
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,69,6,S4,id03,2024-08-29,2024-08-28,0.154169923880677,0.1740737832465874,0.01990385936591041,0.01990385936591041,0.14523689525981243,0.14523689525981243,-6.938506002599443e-05,1.360745155104126e-05,1,-6.938506002599443e-05,1.360745155104126e-05,8.299251157703569e-05,0.2871717171717172,0.56,0.1515151515151515,0.15,-1.0225650510929695e-05,-3.286835493209873e-05,1.0328285848237336e-06,1.1585748144859078e-06,1.360745155104126e-05,0.2871717171717172
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,44,2,Q3,id02,2024-09-30,2024-09-29,0.61280661243309,0.5787408335087633,-0.03406577892432672,0.03406577892432672,-0.14151860600151123,0.14151860600151123,3.268265259823101e-05,-4.8185122259775404e-05,0,-4.8185122259775404e-05,3.268265259823101e-05,8.086777485800641e-05,0.7263888888888889,0.6,0.7291666666666666,0.85,1.0556330866248699e-05,3.3554265502844236e-07,1.0780963574187607e-05,2.0552486369530048e-05,3.268265259823101e-05,0.27361111111111114
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,68,6,S4,id03,2024-08-28,2024-08-27,0.1876630101753884,0.2100933839242313,0.022430373748842908,0.022430373748842908,0.14090479710595805,0.14090479710595805,-6.451672109353725e-05,1.6000305824153097e-05,1,-6.451672109353725e-05,1.6000305824153097e-05,8.051702691769034e-05,0.2871717171717172,0.56,0.1515151515151515,0.15,-7.121907057361415e-06,-2.90892292497535e-05,3.800756291169714e-06,3.922751786499545e-06,1.6000305824153097e-05,0.2871717171717172
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,59,6,S4,id03,2024-08-17,2024-08-16,0.2103870600035459,0.2346424084285449,0.02425534842499899,0.02425534842499899,0.14031342333667673,0.14031342333667673,-6.235069250559696e-05,1.7828406543932538e-05,1,-6.235069250559696e-05,1.7828406543932538e-05,8.01790990495295e-05,0.56,0.56,0.56,0.56,-2.7071888923803983e-05,-2.7071888923803983e-05,-2.7071888923803983e-05,-2.7071888923803983e-05,-6.235069250559696e-05,0.56
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,75,6,S4,id03,2024-09-22,2024-09-21,0.2605279755624186,0.2874486392058746,0.026920663643456022,0.026920663643456022,0.1354184070064326,0.1354184070064326,-5.619082903781702e-05,2.1191117823001536e-05,1,-5.619082903781702e-05,2.1191117823001536e-05,7.738194686081856e-05,0.56,0.56,0.56,0.56,-2.2142772419056863e-05,-2.2142772419056863e-05,-2.2142772419056863e-05,-2.2142772419056863e-05,-5.619082903781702e-05,0.56
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,195,2,Q3,id08,2024-09-10,2024-09-09,0.221899902735932,0.245948057641614,0.024048154905682018,0.024048154905682018,0.13428789514483563,0.13428789514483563,-5.87965566997911e-05,1.7939383382972154e-05,1,-5.87965566997911e-05,1.7939383382972154e-05,7.673594008276325e-05,0.6,0.6,0.6,0.6,-2.81021806666858e-05,-2.81021806666858e-05,-2.81021806666858e-05,-2.81021806666858e-05,-5.87965566997911e-05,0.6
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,150,2,Q3,id06,2024-08-24,2024-08-23,0.7344636289873309,0.7081875726862621,-0.026276056301068773,0.026276056301068773,-0.13079088626780067,0.13079088626780067,2.0817991173331813e-05,-5.391965812255441e-05,0,-5.391965812255441e-05,2.0817991173331813e-05,7.473764929588622e-05,0.6,0.6,0.6,0.6,-9.077068545022676e-06,-9.077068545022676e-06,-9.077068545022676e-06,-9.077068545022676e-06,2.0817991173331813e-05,0.4
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,79,6,S4,id03,2024-10-10,2024-10-09,0.188427438172422,0.2092217381019075,0.020794299929485505,0.020794299929485505,0.1306378457202797,0.1306378457202797,-5.9818084581394516e-05,1.4832112973051014e-05,1,-5.9818084581394516e-05,1.4832112973051014e-05,7.465019755444552e-05,0.56,0.56,0.56,0.56,-2.697199765743849e-05,-2.697199765743849e-05,-2.697199765743849e-05,-2.697199765743849e-05,-5.9818084581394516e-05,0.56
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,238,6,S4,id10,2024-08-23,2024-08-22,0.7554964614005225,0.7306259968373535,-0.024870464563168992,0.024870464563168992,-0.13034438001420834,0.13034438001420834,1.91276579023084e-05,-5.535484496295354e-05,0,-5.535484496295354e-05,1.91276579023084e-05,7.448250286526195e-05,0.56,0.56,0.56,0.56,-1.364464335840685e-05,-1.364464335840685e-05,-1.364464335840685e-05,-1.364464335840685e-05,1.91276579023084e-05,0.43999999999999995
e224_original,e224_q3_scale_pareto,baseline,graft_vs_e154,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,submission_e154_s3repair_9f2e2e73.csv,235,2,Q3,id10,2024-08-18,2024-08-17,0.7052866282842567,0.6782259527061134,-0.02706067557814329,0.02706067557814329,-0.12697010917083074,0.12697010917083074,2.235645093176137e-05,-5.019789716585623e-05,0,-5.019789716585623e-05,2.235645093176137e-05,7.25543480976176e-05,0.6,0.6,0.6,0.6,-6.665288307285672e-06,-6.665288307285672e-06,-6.665288307285672e-06,-6.665288307285672e-06,2.235645093176137e-05,0.4
