task,feature,auc_abs_directionless,signed_auc,positive_mean,negative_mean,mean_diff_pos_minus_neg
e72_frontier_neighbor,abs__z__sup_top33_subject_swing,0.9470899470899471,0.9470899470899471,0.3840043836820824,0.1761694961812568,0.2078348875008256
e72_frontier_neighbor,abs__z__sup_not_e72_global_mean,0.9444444444444444,0.05555555555555555,0.0033477633477632667,0.03287131197105943,-0.02952354862329616
e72_frontier_neighbor,abs__z__sup_top16_visible_mean_mean,0.9417989417989419,0.9417989417989419,0.48917669562589644,0.2151104779108291,0.27406621771506734
e72_frontier_neighbor,abs__z__sup_top16_focus_mean_swing,0.9312169312169312,0.9312169312169312,0.39833425379898446,0.1986122285348456,0.19972202526413887
e72_frontier_neighbor,abs__z__shape_all_support_label_mean,0.9259259259259259,0.07407407407407407,0.0032496551586448327,0.0670860110358644,-0.06383635587721956
e72_frontier_neighbor,abs__z__sup_top16_focus_mean_mean,0.9259259259259259,0.9259259259259259,0.3934554455515777,0.18476745737348702,0.20868798817809067
e72_frontier_neighbor,abs__z__target_top33_Q1_support_swing,0.9206349206349207,0.07936507936507936,0.0,0.5651263486289416,-0.5651263486289416
e72_frontier_neighbor,abs__z__shape_between_support_label_swing,0.9206349206349206,0.07936507936507937,0.018008954501850135,0.12050605882274146,-0.10249710432089132
e72_frontier_neighbor,abs__z__sup_all_global_mean,0.91005291005291,0.08994708994708996,0.008789144856423866,0.022994168855924875,-0.014205023999501009
e72_frontier_neighbor,abs__z__sup_top16_all_prior_adverse_rate,0.9047619047619048,0.9047619047619048,0.5833333333333334,0.2896825396825397,0.29365079365079366
e72_frontier_neighbor,abs__z__sup_between_not_e72_global_swing,0.9021164021164021,0.09788359788359792,0.010551810057942,0.04721466996064012,-0.03666285990269812
e72_frontier_neighbor,abs__z__sup_top33_flank_mean_mean,0.8994708994708995,0.8994708994708995,0.4004465628017632,0.18318071538641015,0.21726584741535307
e72_frontier_neighbor,abs__z__target_top33_Q2_support_swing,0.8994708994708995,0.8994708994708995,0.7811597681108694,0.18534693992102316,0.5958128281898463
e72_frontier_neighbor,abs__z__shape_all_support_label_swing,0.8941798941798942,0.10582010582010581,0.017018958187985867,0.1315746757483739,-0.11455571756038803
e72_frontier_neighbor,abs__z__sup_top4_nearest_hard085_swing,0.888888888888889,0.888888888888889,0.7000000000000001,0.45477428019619265,0.24522571980380742
e72_frontier_neighbor,abs__z__sup_top33_visible_mean_mean,0.8888888888888888,0.8888888888888888,0.3428211111032464,0.16180739558427176,0.18101371551897466
e72_frontier_neighbor,abs__z__sup_top33_focus_mean_mean,0.8835978835978836,0.8835978835978836,0.26598717550522416,0.14069813749074941,0.12528903801447475
e72_frontier_neighbor,abs__z__shape_between_not_e72_support_label_mean,0.8809523809523809,0.11904761904761904,0.0144927536231884,0.09683173521761326,-0.08233898159442486
e72_frontier_neighbor,abs__z__sup_top33_focus_mean_swing,0.8783068783068784,0.8783068783068784,0.2732306615113076,0.1540691219449591,0.1191615395663485
e72_frontier_neighbor,abs__z__sup_top33_flank_mean_swing,0.873015873015873,0.873015873015873,0.4112036045803999,0.19412765726651812,0.21707594731388177
e72_frontier_neighbor,abs__z__sup_top33_visible_mean_swing,0.873015873015873,0.873015873015873,0.3520723432650745,0.17360230318980657,0.17847004007526795
e72_frontier_neighbor,abs__z__shape_not_e72_support_label_mean,0.8703703703703703,0.12962962962962965,0.017316017316017267,0.10365246852731273,-0.08633645121129546
e72_frontier_neighbor,abs__z__target_all_Q2_support_swing,0.8571428571428571,0.1428571428571429,0.0113606434805209,0.2983932056052375,-0.2870325621247166
e72_frontier_neighbor,abs__z__target_between_Q1_support_swing,0.8571428571428571,0.1428571428571429,0.03985040638064923,0.2146449134439976,-0.17479450706334837
e72_frontier_neighbor,abs__z__sup_all_flank_mean_hard_rate,0.8412698412698413,0.8412698412698413,0.15909905227007035,0.09442029796913419,0.06467875430093616
e72_frontier_neighbor,abs__z__sup_all_visible_mean_hard_rate,0.8412698412698413,0.8412698412698413,0.1570790252674503,0.09048315046603476,0.06659587480141553
e72_frontier_neighbor,abs__z__target_all_Q1_support_swing,0.8412698412698413,0.15873015873015872,0.03925900292111597,0.2841666514429491,-0.24490764852183314
e72_frontier_neighbor,abs__z__target_all_S4_support_swing,0.8412698412698413,0.8412698412698413,0.3252703755620686,0.15289826351076446,0.17237211205130415
e72_frontier_neighbor,abs__z__target_top16_Q1_support_swing,0.8412698412698413,0.15873015873015872,0.0,0.5523352461953749,-0.5523352461953749
e72_frontier_neighbor,abs__z__sup_all_subject_swing,0.8412698412698412,0.8412698412698412,0.0890042401356399,0.042927542282298864,0.046076697853341037
e72_frontier_neighbor,abs__z__sup_not_e72_global_swing,0.8386243386243386,0.16137566137566142,0.018165652503902067,0.05278540819193471,-0.03461975568803265
e72_frontier_neighbor,abs__z__sup_all_flank_mean_swing,0.8306878306878307,0.8306878306878307,0.11694863990497245,0.061036043253706804,0.05591259665126565
e72_frontier_neighbor,abs__z__sup_top16_all_prior_support_rate,0.8306878306878307,0.8306878306878307,0.5833333333333334,0.31746031746031744,0.2658730158730159
e72_frontier_neighbor,abs__z__shape_between_not_e72_support_label_swing,0.828042328042328,0.17195767195767195,0.0465433971312616,0.17165251918465113,-0.12510912205338953
e72_frontier_neighbor,abs__z__sup_all_nearest_hard085_hard_rate,0.8253968253968254,0.8253968253968254,0.1396453294629816,0.07427392529381484,0.06537140416916677
e72_frontier_neighbor,abs__z__sup_all_nearest_hard085_mean,0.8253968253968254,0.8253968253968254,0.09775173062408705,0.051991747705670374,0.04575998291841668
e72_frontier_neighbor,abs__z__target_top1_S2_support_swing,0.8253968253968254,0.8253968253968254,0.6666666666666666,0.015873015873015872,0.6507936507936507
e72_frontier_neighbor,abs__z__sup_all_subject_mean,0.8201058201058201,0.8201058201058201,0.06473617757853879,0.03860375995781571,0.026132417620723082
e72_frontier_neighbor,abs__z__sup_all_visible_mean_swing,0.8201058201058201,0.8201058201058201,0.09910816176219567,0.05659378276883548,0.04251437899336019
e72_frontier_neighbor,abs__z__sup_top4_focus_mean_swing,0.82010582010582,0.82010582010582,0.41142724402379355,0.32273829327171627,0.08868895075207728
e72_frontier_neighbor,abs__z__sup_all_flank_mean_mean,0.8095238095238095,0.8095238095238095,0.08432964210781224,0.044458873482714385,0.039870768625097856
e72_frontier_neighbor,abs__z__target_all_S3_support_swing,0.8042328042328042,0.19576719576719576,0.22100803047840245,0.4877733796711708,-0.26676534919276834
e72_frontier_neighbor,abs__z__sup_between_nearest_hard085_hard_rate,0.798941798941799,0.798941798941799,0.13671810989015154,0.08240699260812831,0.05431111728202323
e72_frontier_neighbor,abs__z__sup_between_nearest_hard085_mean,0.798941798941799,0.798941798941799,0.09570267692310593,0.057684894825689816,0.03801778209741611
e72_frontier_neighbor,abs__z__sup_between_subject_swing,0.798941798941799,0.798941798941799,0.08152605845070098,0.05225162968397135,0.029274428766729622
e72_frontier_neighbor,abs__z__sup_top4_focus_mean_mean,0.798941798941799,0.798941798941799,0.41146250053770395,0.31254128088839356,0.09892121964931039
e72_frontier_neighbor,abs__z__sup_all_focus_mean_swing,0.7936507936507937,0.7936507936507937,0.07532085757182654,0.05259085280910945,0.02273000476271709
e72_frontier_neighbor,abs__z__target_top33_S3_support_swing,0.7936507936507937,0.20634920634920634,0.12311542366007337,0.5262726938308107,-0.40315727017073727
e72_frontier_neighbor,abs__z__sup_all_nearest_hard085_swing,0.7883597883597884,0.7883597883597884,0.13872709850027284,0.09070121273830321,0.04802588576196963
e72_frontier_neighbor,abs__z__sup_all_visible_mean_mean,0.7883597883597884,0.7883597883597884,0.07014533311106433,0.03904058464162753,0.031104748469436796
e72_frontier_neighbor,abs__z__sup_top4_nearest_hard085_hard_rate,0.7857142857142857,0.7857142857142857,1.0,0.6349206349206349,0.3650793650793651
e72_frontier_neighbor,abs__z__sup_top4_nearest_hard085_mean,0.7857142857142857,0.7857142857142857,0.7000000000000001,0.44444444444444453,0.25555555555555554
e72_frontier_neighbor,abs__z__target_top33_S4_support_swing,0.7857142857142857,0.2142857142857143,0.0,0.5108352874951335,-0.5108352874951335
e72_frontier_neighbor,abs__z__target_top4_S2_support_swing,0.7804232804232804,0.7804232804232804,0.004646529068263,0.06349206349206349,-0.058845534423800486
e72_frontier_neighbor,abs__z__shape_between_support_label_mean,0.7777777777777778,0.22222222222222224,0.030768370989848737,0.06484085082797048,-0.03407247983812174
e72_frontier_neighbor,abs__z__target_top16_S4_support_swing,0.7777777777777778,0.2222222222222222,0.0,0.524745759643371,-0.524745759643371
e72_frontier_neighbor,abs__z__target_top33_Q3_support_swing,0.7777777777777778,0.2222222222222222,0.0,0.46174412083927063,-0.46174412083927063
e72_frontier_neighbor,abs__z__sup_top16_global_mean,0.7724867724867726,0.7724867724867726,0.1606481481481481,0.1070458553791887,0.05360229276895939
e72_frontier_neighbor,abs__z__sup_top16_nearest_hard085_hard_rate,0.7671957671957672,0.7671957671957672,0.7083333333333334,0.42658730158730157,0.2817460317460318
e72_frontier_neighbor,abs__z__sup_top16_nearest_hard085_mean,0.7671957671957672,0.7671957671957672,0.4958333333333333,0.298611111111111,0.1972222222222223
e72_frontier_neighbor,abs__z__sup_all_focus_mean_hard_rate,0.761904761904762,0.761904761904762,0.12379243135170316,0.08413901141296701,0.039653419938736154
e72_frontier_neighbor,abs__z__sup_between_flank_mean_swing,0.761904761904762,0.761904761904762,0.10749428543475466,0.0760726029236346,0.031421682511120055
e72_frontier_neighbor,abs__z__sup_top4_visible_mean_mean,0.761904761904762,0.761904761904762,0.4577981757409577,0.363171702566408,0.0946264731745497
e72_frontier_neighbor,abs__z__shape_top33_support_label_mean,0.7619047619047619,0.23809523809523814,0.19191919191919193,0.4641654641654642,-0.2722462722462723
e72_frontier_neighbor,abs__z__target_between_S3_support_swing,0.7619047619047619,0.23809523809523808,0.34504827409632305,0.47502375183744255,-0.1299754777411195
e72_frontier_neighbor,abs__z__target_between_S4_support_swing,0.7619047619047619,0.7619047619047619,0.21849786593774298,0.16994977879925816,0.048548087138484824
e72_frontier_neighbor,abs__z__target_top4_Q2_support_swing,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.09030389886415466,0.5763627678025119
e72_frontier_neighbor,abs__z__target_all_S1_support_swing,0.7566137566137566,0.2433862433862434,0.06904495892796968,0.16483499211068353,-0.09579003318271385
e72_frontier_neighbor,abs__z__sup_top4_flank_mean_hard_rate,0.753968253968254,0.753968253968254,1.0,0.6984126984126984,0.3015873015873016
e72_frontier_neighbor,abs__z__sup_top4_focus_mean_hard_rate,0.753968253968254,0.753968253968254,1.0,0.6666666666666666,0.33333333333333337
e72_frontier_neighbor,abs__z__sup_top4_visible_mean_hard_rate,0.753968253968254,0.753968253968254,1.0,0.7142857142857143,0.2857142857142857
e72_frontier_neighbor,abs__z__sup_top16_global_swing,0.7513227513227513,0.7513227513227513,0.16352865151855364,0.10700503753941956,0.05652361397913408
e72_frontier_neighbor,abs__z__shape_top4_support_label_swing,0.746031746031746,0.25396825396825395,0.33357140195943796,0.6254674859978322,-0.29189608403839423
e72_frontier_neighbor,abs__z__sup_between_flank_mean_hard_rate,0.746031746031746,0.746031746031746,0.12744772085965408,0.10073853815803628,0.026709182701617804
e72_frontier_neighbor,abs__z__shape_not_e72_support_label_swing,0.7433862433862435,0.25661375661375657,0.06529185027506153,0.18812499952953543,-0.1228331492544739
e72_frontier_neighbor,abs__z__sup_top33_global_hard_rate,0.7433862433862434,0.2566137566137566,0.19191919191919193,0.39393939393939387,-0.20202020202020193
e72_frontier_neighbor,abs__z__target_top16_Q3_support_swing,0.7380952380952381,0.2619047619047619,0.0,0.416166518781218,-0.416166518781218
e72_frontier_neighbor,abs__z__sup_between_flank_mean_mean,0.7354497354497355,0.7354497354497355,0.0717985692815948,0.05105197903544282,0.020746590246151976
e72_frontier_neighbor,abs__z__shape_top33_support_label_swing,0.7354497354497354,0.2645502645502646,0.2074644881586454,0.4531400022182693,-0.24567551405962387
e72_frontier_neighbor,abs__z__sup_top33_nearest_hard085_hard_rate,0.7328042328042328,0.7328042328042328,0.494949494949495,0.3429533429533429,0.15199615199615207
e72_frontier_neighbor,abs__z__target_top4_S1_support_swing,0.7301587301587302,0.7301587301587302,0.6666666666666666,0.20634920634920634,0.4603174603174603
e72_frontier_neighbor,abs__z__sup_between_subject_hard_rate,0.7301587301587301,0.2698412698412699,0.0340741498512399,0.061304826981677295,-0.027230677130437392
e72_frontier_neighbor,abs__z__target_top16_S3_support_swing,0.7301587301587301,0.2698412698412699,0.16380566418242745,0.5229150050245571,-0.35910934084212964
e72_frontier_neighbor,abs__z__sup_top1_global_mean,0.7275132275132274,0.7275132275132274,0.3096296296296296,0.19238095238095232,0.11724867724867727
e72_frontier_neighbor,abs__z__sup_all_focus_mean_mean,0.7248677248677249,0.7248677248677249,0.05123292111540064,0.03289064058826347,0.01834228052713717
e72_frontier_neighbor,abs__z__sup_between_all_prior_adverse_rate,0.7248677248677249,0.2751322751322752,0.0313026000092827,0.05739082902323276,-0.02608822901395006
e72_frontier_neighbor,abs__z__sup_top1_global_swing,0.7248677248677249,0.7248677248677249,0.3096296296296296,0.19238095238095235,0.11724867724867724
e72_frontier_neighbor,abs__z__sup_top33_nearest_hard085_swing,0.7248677248677249,0.7248677248677249,0.35227224989264383,0.2589493915432568,0.09332285834938703
e72_frontier_neighbor,abs__z__sup_top33_flank_mean_hard_rate,0.7222222222222222,0.7222222222222222,0.5151515151515152,0.39009139009139,0.12506012506012526
e72_frontier_neighbor,abs__z__sup_top33_visible_mean_hard_rate,0.7222222222222222,0.7222222222222222,0.5151515151515152,0.39682539682539675,0.1183261183261185
e72_frontier_neighbor,abs__z__sup_top33_global_mean,0.7195767195767195,0.2804232804232804,0.07883277216610557,0.09952220618887284,-0.020689434022767267
e72_frontier_neighbor,abs__z__sup_top33_nearest_hard085_mean,0.7195767195767195,0.7195767195767195,0.3464646464646464,0.24006734006734,0.10639730639730641
e72_frontier_neighbor,abs__z__sup_top4_flank_mean_mean,0.7195767195767195,0.7195767195767195,0.4925499321433984,0.4019743124575122,0.09057561968588618
e72_frontier_neighbor,abs__z__target_all_S2_support_swing,0.7195767195767195,0.7195767195767195,0.1930505721042515,0.12207897600512504,0.07097159609912645
e72_frontier_neighbor,abs__z__sup_top16_nearest_hard085_swing,0.7142857142857143,0.7142857142857143,0.5018344125394706,0.3153526104997085,0.1864818020397621
e72_frontier_neighbor,abs__z__sup_top33_focus_mean_hard_rate,0.7142857142857143,0.7142857142857143,0.494949494949495,0.37181337181337176,0.12313612313612321
e72_frontier_neighbor,abs__z__target_between_Q3_support_swing,0.7142857142857143,0.2857142857142857,0.0275687340845048,0.2582154710453584,-0.2306467369608536
e72_frontier_neighbor,abs__z__target_top4_Q1_support_swing,0.7142857142857143,0.2857142857142857,0.0,0.41462397468371165,-0.41462397468371165
e72_frontier_neighbor,abs__z__sup_between_visible_mean_swing,0.7142857142857142,0.7142857142857142,0.09037817217174975,0.06833089863589378,0.022047273535855963
e72_frontier_neighbor,abs__z__sup_between_not_e72_nearest_hard085_swing,0.7116402116402116,0.28835978835978837,0.07476214963606886,0.12972573099086815,-0.054963581354799285
e72_frontier_neighbor,abs__z__sup_between_global_mean,0.708994708994709,0.29100529100529104,0.016205852038979233,0.021750023798682735,-0.005544171759703502
e72_frontier_neighbor,abs__z__sup_between_focus_mean_hard_rate,0.7037037037037037,0.7037037037037037,0.11556870289383527,0.09523473617093739,0.020333966722897875
e72_frontier_neighbor,abs__z__sup_top16_focus_mean_hard_rate,0.7037037037037037,0.7037037037037037,0.7083333333333334,0.4861111111111111,0.22222222222222227
e72_frontier_neighbor,abs__z__target_between_S2_support_swing,0.7037037037037037,0.2962962962962963,0.11555505452760144,0.17715991528685796,-0.061604860759256516
e72_frontier_neighbor,abs__z__sup_top1_subject_mean,0.701058201058201,0.29894179894179895,0.4067460317460317,0.5862598679855237,-0.17951383623949196
e72_frontier_neighbor,abs__z__sup_top1_subject_swing,0.6984126984126984,0.3015873015873016,0.4067460317460317,0.5862598679855237,-0.17951383623949196
e72_frontier_neighbor,abs__z__sup_top33_subject_hard_rate,0.6984126984126984,0.30158730158730157,0.27272727272727276,0.4189514189514189,-0.14622414622414615
e72_frontier_neighbor,abs__z__sup_top4_flank_mean_swing,0.6984126984126984,0.6984126984126984,0.4919805768383854,0.4108363870316178,0.08114418980676763
e72_frontier_neighbor,abs__z__sup_top4_visible_mean_swing,0.6984126984126984,0.6984126984126984,0.457457719917846,0.3730800611345171,0.08437765878332892
e72_frontier_neighbor,abs__z__target_between_S1_support_swing,0.6984126984126984,0.30158730158730157,0.03761875268734627,0.15031573998168646,-0.11269698729434019
e72_frontier_neighbor,abs__z__sup_between_visible_mean_mean,0.6931216931216931,0.6931216931216931,0.059349135105073274,0.044957668314830085,0.014391466790243189
e72_frontier_neighbor,abs__z__sup_top1_visible_mean_mean,0.6931216931216931,0.30687830687830686,0.4033507305585227,0.49659124565484175,-0.09324051509631903
e72_frontier_neighbor,abs__z__sup_top33_all_prior_adverse_rate,0.6931216931216931,0.6931216931216931,0.3333333333333333,0.21164021164021166,0.12169312169312166
e72_frontier_neighbor,abs__z__sup_top1_flank_mean_mean,0.693121693121693,0.3068783068783069,0.35176986313349956,0.5302210356509149,-0.17845117251741538
e72_frontier_neighbor,abs__z__sup_top1_flank_mean_swing,0.693121693121693,0.3068783068783069,0.3517698631334996,0.5302210356509149,-0.17845117251741532
e72_frontier_neighbor,abs__z__sup_top1_visible_mean_swing,0.693121693121693,0.3068783068783069,0.4033507305585227,0.4965912456548418,-0.09324051509631909
e72_frontier_neighbor,abs__z__target_top4_Q3_support_swing,0.6904761904761905,0.30952380952380953,0.0,0.38095238095238093,-0.38095238095238093
e72_frontier_neighbor,abs__z__target_between_not_e72_S2_support_swing,0.6878306878306878,0.3121693121693122,0.18573671010325662,0.3065908959610375,-0.12085418585778088
e72_frontier_neighbor,abs__z__sup_top16_flank_mean_hard_rate,0.6825396825396826,0.6825396825396826,0.75,0.49206349206349204,0.25793650793650796
e72_frontier_neighbor,abs__z__sup_top16_visible_mean_hard_rate,0.6825396825396826,0.6825396825396826,0.75,0.5158730158730159,0.23412698412698407
e72_frontier_neighbor,abs__z__sup_between_visible_mean_hard_rate,0.6772486772486773,0.6772486772486773,0.11262286557036057,0.09897719477523415,0.013645670795126422
e72_frontier_neighbor,abs__z__sup_top33_all_prior_support_rate,0.671957671957672,0.671957671957672,0.3333333333333333,0.25012025012025013,0.08321308321308318
e72_frontier_neighbor,abs__z__sup_not_e72_flank_mean_swing,0.6693121693121693,0.6693121693121693,0.14544202647902793,0.07995867006880748,0.06548335641022045
e72_frontier_neighbor,abs__z__sup_between_not_e72_flank_mean_mean,0.6587301587301587,0.6587301587301587,0.1170520628853276,0.05255638673893883,0.06449567614638876
e72_frontier_neighbor,abs__z__sup_between_not_e72_focus_mean_mean,0.6587301587301587,0.6587301587301587,0.0708780534012024,0.04322413066543987,0.02765392273576253
e72_frontier_neighbor,abs__z__sup_between_not_e72_focus_mean_swing,0.6587301587301587,0.3412698412698413,0.05962421716499893,0.07702120504772471,-0.017396987882725777
e72_frontier_neighbor,abs__z__sup_between_not_e72_nearest_hard085_hard_rate,0.6587301587301587,0.6587301587301587,0.1594202898550724,0.08918291825978888,0.07023737159528351
e72_frontier_neighbor,abs__z__sup_between_not_e72_subject_hard_rate,0.6587301587301587,0.6587301587301587,0.20289855072463772,0.055146907867121196,0.14775164285751652
e72_frontier_neighbor,abs__z__sup_between_not_e72_subject_mean,0.6587301587301587,0.6587301587301587,0.09846346777204533,0.04062066547276624,0.057842802299279086
e72_frontier_neighbor,abs__z__sup_between_not_e72_visible_mean_mean,0.6587301587301587,0.6587301587301587,0.09726320167784534,0.04842099795557863,0.04884220372226671
e72_frontier_neighbor,abs__z__sup_not_e72_flank_mean_mean,0.6587301587301587,0.6587301587301587,0.13650373628296966,0.04736875680238271,0.08913497948058696
e72_frontier_neighbor,abs__z__sup_not_e72_focus_mean_mean,0.6587301587301587,0.6587301587301587,0.07991827960133267,0.040277667468727386,0.03964061213260529
e72_frontier_neighbor,abs__z__sup_not_e72_subject_hard_rate,0.6587301587301587,0.6587301587301587,0.23376623376623373,0.07138085656379435,0.1623853772024394
e72_frontier_neighbor,abs__z__sup_not_e72_visible_mean_mean,0.6587301587301587,0.6587301587301587,0.11225282627655386,0.04407976555208256,0.0681730607244713
e72_frontier_neighbor,abs__z__sup_between_not_e72_nearest_hard085_mean,0.6587301587301586,0.6587301587301586,0.11159420289855072,0.062428042781852176,0.04916616011669855
e72_frontier_neighbor,abs__z__sup_not_e72_subject_mean,0.6587301587301586,0.6587301587301586,0.12731616636532542,0.0395452814351663,0.08777088493015911
e72_frontier_neighbor,abs__z__sup_all_all_prior_support_rate,0.6560846560846562,0.6560846560846562,0.07087670811893272,0.0653640089154978,0.005512699203434918
e72_frontier_neighbor,abs__z__sup_between_focus_mean_mean,0.6507936507936508,0.6507936507936508,0.042749889536377865,0.0370423638993448,0.005707525637033063
e72_frontier_neighbor,abs__z__target_all_Q3_support_swing,0.6507936507936508,0.3492063492063492,0.05758277848593593,0.2723473021214178,-0.21476452363548185
e72_frontier_neighbor,abs__z__sup_between_not_e72_focus_mean_hard_rate,0.6481481481481481,0.6481481481481481,0.14492753623188406,0.09902646272418013,0.045901073507703935
e72_frontier_neighbor,abs__z__sup_not_e72_nearest_hard085_hard_rate,0.6481481481481481,0.6481481481481481,0.15584415584415587,0.08480188459670644,0.07104227124744943
e72_frontier_neighbor,abs__z__sup_not_e72_nearest_hard085_mean,0.6481481481481481,0.6481481481481481,0.10909090909090913,0.0593613192176945,0.04972958987321463
e72_frontier_neighbor,abs__z__sup_not_e72_subject_swing,0.6481481481481481,0.6481481481481481,0.13973893353342862,0.058997857604689424,0.08074107592873919
e72_frontier_neighbor,abs__z__shape_top4_support_label_mean,0.6455026455026455,0.35449735449735453,0.3333333333333333,0.5873015873015873,-0.253968253968254
e72_frontier_neighbor,abs__z__target_not_e72_S1_support_swing,0.6455026455026455,0.35449735449735453,0.07060915261354712,0.1306104383883602,-0.060001285774813076
e72_frontier_neighbor,abs__z__sup_not_e72_focus_mean_hard_rate,0.6428571428571429,0.6428571428571429,0.16450216450216446,0.08646537230863074,0.07803679219353371
e72_frontier_neighbor,abs__z__sup_not_e72_visible_mean_swing,0.6375661375661376,0.6375661375661376,0.1222899611311618,0.07539477607188962,0.04689518505927219
e72_frontier_neighbor,abs__z__target_between_Q2_support_swing,0.6349206349206349,0.36507936507936506,0.22410295959504378,0.29681350493174624,-0.07271054533670246
e72_frontier_neighbor,abs__z__target_top16_S2_support_swing,0.6349206349206349,0.6349206349206349,0.3336925504512369,0.24229202880166115,0.09140052164957577
e72_frontier_neighbor,abs__z__target_top1_Q2_support_swing,0.6349206349206349,0.3650793650793651,0.0,0.2698412698412698,-0.2698412698412698
e72_frontier_neighbor,abs__z__sup_between_not_e72_subject_swing,0.626984126984127,0.626984126984127,0.09355869180098653,0.0630677708056221,0.03049092099536442
e72_frontier_neighbor,abs__z__sup_between_subject_mean,0.6243386243386244,0.6243386243386244,0.0487528437250069,0.04179718092310625,0.006955662801900651
e72_frontier_neighbor,abs__z__target_between_not_e72_S1_support_swing,0.6243386243386244,0.37566137566137564,0.12684845380417328,0.20002609242354208,-0.0731776386193688
e72_frontier_neighbor,abs__z__sup_all_subject_hard_rate,0.6190476190476191,0.38095238095238093,0.05862463470346497,0.07362655048779451,-0.015001915784329543
e72_frontier_neighbor,abs__z__sup_top33_prior_split_rate,0.6190476190476191,0.38095238095238093,0.0,0.03944203944203943,-0.03944203944203943
e72_frontier_neighbor,abs__z__target_top4_S4_support_swing,0.6190476190476191,0.38095238095238093,0.0,0.23809523809523808,-0.23809523809523808
