candidate_id,family,status,pair_kind,candidate_file,base_file,row_idx,target_idx,target,subject_id,sleep_date,lifelog_date,p_base,p_new,prob_delta,abs_prob_delta,logit_delta,abs_logit_delta,loss_delta_y1,loss_delta_y0,support_label,support_delta,adverse_delta,swing,py_focus,py_global,py_subject,py_nearest_hard085,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_prob_focus
e210_e95_dependency_gate,e210_q3s4_dependency,control,actual_vs_e95,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7284044111083195,-0.07371026596020014,0.07371026596020014,-0.41302165135124047,0.41302165135124047,5.50829615917955e-05,-0.00018092941060891338,0,-0.00018092941060891338,5.50829615917955e-05,0.00023601237220070888,0.6,0.6,0.6,0.6,-3.9321987288488056e-05,-3.9321987288488056e-05,-3.9321987288488056e-05,-3.9321987288488056e-05,5.50829615917955e-05,0.4
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7284044111083195,-0.07371026596020014,0.07371026596020014,-0.41302165135124047,0.41302165135124047,5.50829615917955e-05,-0.00018092941060891338,0,-0.00018092941060891338,5.50829615917955e-05,0.00023601237220070888,0.6,0.6,0.6,0.6,-3.9321987288488056e-05,-3.9321987288488056e-05,-3.9321987288488056e-05,-3.9321987288488056e-05,5.50829615917955e-05,0.4
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.4195895932480772,0.0833147382996966,0.0833147382996966,0.3554809028127153,0.3554809028127153,-0.00012648470192393952,7.664724254046933e-05,1,-0.00012648470192393952,7.664724254046933e-05,0.00020313194446440887,0.6321428571428571,0.6,0.4464285714285714,0.85,-5.176116521024626e-05,-4.523192413817598e-05,-1.4036661238284612e-05,-9.601491025427818e-05,-0.00012648470192393952,0.6321428571428571
e210_e95_dependency_gate,e210_q3s4_dependency,control,actual_vs_e95,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.4195895932480772,0.0833147382996966,0.0833147382996966,0.3554809028127153,0.3554809028127153,-0.00012648470192393952,7.664724254046933e-05,1,-0.00012648470192393952,7.664724254046933e-05,0.00020313194446440887,0.6321428571428571,0.6,0.4464285714285714,0.85,-5.176116521024626e-05,-4.523192413817598e-05,-1.4036661238284612e-05,-9.601491025427818e-05,-0.00012648470192393952,0.6321428571428571
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,195,2,Q3,id08,2024-09-10,2024-09-09,0.221899902735932,0.2824506591268832,0.06055075639095123,0.06055075639095123,0.3222909483476061,0.3222909483476061,-0.00013787284900543208,4.629340719319997e-05,1,-0.00013787284900543208,4.629340719319997e-05,0.00018416625619863204,0.6,0.6,0.6,0.6,-6.420634652597925e-05,-6.420634652597925e-05,-6.420634652597925e-05,-6.420634652597925e-05,-0.00013787284900543208,0.6
e210_e95_dependency_gate,e210_q3s4_dependency,control,actual_vs_e95,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,195,2,Q3,id08,2024-09-10,2024-09-09,0.221899902735932,0.2824506591268832,0.06055075639095123,0.06055075639095123,0.3222909483476061,0.3222909483476061,-0.00013787284900543208,4.629340719319997e-05,1,-0.00013787284900543208,4.629340719319997e-05,0.00018416625619863204,0.6,0.6,0.6,0.6,-6.420634652597925e-05,-6.420634652597925e-05,-6.420634652597925e-05,-6.420634652597925e-05,-0.00013787284900543208,0.6
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,150,2,Q3,id06,2024-08-24,2024-08-23,0.7344636289873309,0.6689612121737691,-0.06550241681356173,0.06550241681356173,-0.31389812704272213,0.31389812704272213,5.337965525557044e-05,-0.0001259907030545565,0,-0.0001259907030545565,5.337965525557044e-05,0.00017937035831012694,0.6,0.6,0.6,0.6,-1.8368488068480336e-05,-1.8368488068480336e-05,-1.8368488068480336e-05,-1.8368488068480336e-05,5.337965525557044e-05,0.4
e210_e95_dependency_gate,e210_q3s4_dependency,control,actual_vs_e95,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,150,2,Q3,id06,2024-08-24,2024-08-23,0.7344636289873309,0.6689612121737691,-0.06550241681356173,0.06550241681356173,-0.31389812704272213,0.31389812704272213,5.337965525557044e-05,-0.0001259907030545565,0,-0.0001259907030545565,5.337965525557044e-05,0.00017937035831012694,0.6,0.6,0.6,0.6,-1.8368488068480336e-05,-1.8368488068480336e-05,-1.8368488068480336e-05,-1.8368488068480336e-05,5.337965525557044e-05,0.4
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,235,2,Q3,id10,2024-08-18,2024-08-17,0.7052866282842567,0.6382721809677646,-0.06701444731649209,0.06701444731649209,-0.30472826200999337,0.30472826200999337,5.7051129612757376e-05,-0.00011707930582152454,0,-0.00011707930582152454,5.7051129612757376e-05,0.0001741304354342819,0.6,0.6,0.6,0.6,-1.26010445609554e-05,-1.26010445609554e-05,-1.26010445609554e-05,-1.26010445609554e-05,5.7051129612757376e-05,0.4
e210_e95_dependency_gate,e210_q3s4_dependency,control,actual_vs_e95,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,235,2,Q3,id10,2024-08-18,2024-08-17,0.7052866282842567,0.6382721809677646,-0.06701444731649209,0.06701444731649209,-0.30472826200999337,0.30472826200999337,5.7051129612757376e-05,-0.00011707930582152454,0,-0.00011707930582152454,5.7051129612757376e-05,0.0001741304354342819,0.6,0.6,0.6,0.6,-1.26010445609554e-05,-1.26010445609554e-05,-1.26010445609554e-05,-1.26010445609554e-05,5.7051129612757376e-05,0.4
e211_e154_closer,e211_q3s4,live_primary,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7547699281382769,-0.047344748930242764,0.047344748930242764,-0.2753477675674938,0.2753477675674938,3.476492265236313e-05,-0.00012257665881477614,0,-0.00012257665881477614,3.476492265236313e-05,0.00015734158146713927,0.6,0.6,0.6,0.6,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,3.476492265236313e-05,0.4
e211_e95_closer,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7547699281382769,-0.047344748930242764,0.047344748930242764,-0.2753477675674938,0.2753477675674938,3.476492265236313e-05,-0.00012257665881477614,0,-0.00012257665881477614,3.476492265236313e-05,0.00015734158146713927,0.6,0.6,0.6,0.6,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,3.476492265236313e-05,0.4
e211_e95_closer,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7547699281382769,-0.047344748930242764,0.047344748930242764,-0.2753477675674938,0.2753477675674938,3.476492265236313e-05,-0.00012257665881477614,0,-0.00012257665881477614,3.476492265236313e-05,0.00015734158146713927,0.6,0.6,0.6,0.6,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,3.476492265236313e-05,0.4
e211_e95_toward,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7547699281382769,-0.047344748930242764,0.047344748930242764,-0.2753477675674938,0.2753477675674938,3.476492265236313e-05,-0.00012257665881477614,0,-0.00012257665881477614,3.476492265236313e-05,0.00015734158146713927,0.6,0.6,0.6,0.6,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,3.476492265236313e-05,0.4
e211_e95_toward,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7547699281382769,-0.047344748930242764,0.047344748930242764,-0.2753477675674938,0.2753477675674938,3.476492265236313e-05,-0.00012257665881477614,0,-0.00012257665881477614,3.476492265236313e-05,0.00015734158146713927,0.6,0.6,0.6,0.6,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,3.476492265236313e-05,0.4
e211_e154_closer,e211_q3s4,live_primary,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e154_s3repair_9f2e2e73.csv,140,2,Q3,id06,2024-07-21,2024-07-20,0.8021146770685197,0.7547699281382769,-0.047344748930242764,0.047344748930242764,-0.2753477675674938,0.2753477675674938,3.476492265236313e-05,-0.00012257665881477614,0,-0.00012257665881477614,3.476492265236313e-05,0.00015734158146713927,0.6,0.6,0.6,0.6,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,-2.8171709934492583e-05,3.476492265236313e-05,0.4
e211_e154_closer,e211_q3s4,live_primary,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e95_hardtail_541e3973.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5132603796777254,0.4470486821053867,-0.06621169757233875,0.06621169757233875,-0.2656564272678059,0.2656564272678059,7.892330396134493e-05,-7.288036876311559e-05,0,-7.288036876311559e-05,7.892330396134493e-05,0.00015180367272446053,0.6296747967479676,0.6,0.4390243902439024,0.85,2.2706578005254078e-05,1.8201834871560723e-05,-6.234853908474395e-06,5.615275305267586e-05,7.892330396134493e-05,0.37032520325203244
e211_e95_toward,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5132603796777254,0.4476341302368096,-0.06562624944091583,0.06562624944091583,-0.26328836863982297,0.26328836863982297,7.817545940119715e-05,-7.227503696441603e-05,0,-7.227503696441603e-05,7.817545940119715e-05,0.0001504504963656132,0.6296747967479676,0.6,0.4390243902439024,0.85,2.2459848755232285e-05,1.7995260854951876e-05,-6.223599535610256e-06,5.560788494635518e-05,7.817545940119715e-05,0.37032520325203244
e211_e95_closer,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5132603796777254,0.4476341302368096,-0.06562624944091583,0.06562624944091583,-0.26328836863982297,0.26328836863982297,7.817545940119715e-05,-7.227503696441603e-05,0,-7.227503696441603e-05,7.817545940119715e-05,0.0001504504963656132,0.6296747967479676,0.6,0.4390243902439024,0.85,2.2459848755232285e-05,1.7995260854951876e-05,-6.223599535610256e-06,5.560788494635518e-05,7.817545940119715e-05,0.37032520325203244
