sub_idx,target_idx,target,target_group,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,e72_active,e101_active,all_veto_null,all_safe_density,broad_low_alpha_mass,e101_plausible_mass,benefit_rank,swing_rank,between_train_runs,context_high,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,p_y1_focus_mean,p_y1_flank_mean,p_y1_visible_mean,support_probability_focus_mean,expected_delta_focus_mean,support_probability_flank_mean,expected_delta_flank_mean,support_probability_visible_mean,expected_delta_visible_mean,support_prob_min,support_prob_max,support_prob_range,n_priors_support_ge_05,all_prior_support,all_prior_adverse,prior_split,ambiguous_visible_mean,expected_rank_focus
90,1,Q2,Q,-1.2188893302982656e-06,1.244112223767159e-06,2.4630015540654247e-06,1,-1.2188893302982656e-06,1.244112223767159e-06,id04_b6,id04,2024-09-23,2024-09-24,249,47,0.5662650602409639,0,0,8,6-10,4,0.5714285714285714,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,5.0,4.0,6.0,4.0,False,False,False,True,0.1848158755156593,0.0,0.0,658,114,True,True,0.5622222222222222,0.49122807017543857,57,0.0,1.0,True,True,True,False,False,True,False,4.0,0.5622222222222222,0.5622222222222222,-1.4064198329629076e-07,0.49122807017543857,0.49122807017543857,3.4216723524494364e-08,0.4534412955465587,0.4534412955465587,1.2728560815854532e-07,0.5477582846003899,0.5477582846003899,-1.0501728245581242e-07,0.6608187134502924,0.6608187134502924,-3.8348529441642567e-07,0.4956140350877193,0.4956140350877193,2.3414085129470486e-08,0.5099818511796733,0.5099818511796733,-1.1973868233538547e-08,0.6608187134502924,0.6608187134502924,-3.8348529441642567e-07,0.85,0.85,-8.494390971884518e-07,0.5,0.5,1.2611446734446714e-08,0.6344834307992202,0.5829048195200646,0.6050099386397026,0.6344834307992202,-3.1862145232008264e-07,0.5829048195200646,-1.915832525829858e-07,0.6050099386397026,-2.460281953274558e-07,0.49122807017543857,0.85,0.3587719298245614,9,False,False,True,False,87
134,5,S3,S,1.2428830845709338e-07,-2.330534287485467e-06,2.4548225959425606e-06,0,-2.330534287485467e-06,1.2428830845709338e-07,id06_b2,id06,2024-07-12,2024-07-13,387,36,0.5070422535211268,4,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,7.0,2.0,7.0,2.0,True,False,False,True,0.1848158755156593,0.0,0.0,134,115,True,True,0.6622222222222223,0.9583333333333334,48,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.33777777777777773,-7.048962128390603e-07,0.9583333333333334,0.04166666666666663,2.2004033626153453e-08,0.9611111111111112,0.03888888888888875,2.8822985281549693e-08,0.9666666666666668,0.033333333333333215,4.2460888592341644e-08,0.9722222222222223,0.02777777777777768,5.609879190313361e-08,0.9791666666666667,0.02083333333333326,7.314617104162354e-08,0.9684684684684685,0.03153153153153154,4.6883992368814407e-08,0.9722222222222223,0.02777777777777768,5.609879190313361e-08,0.85,0.15000000000000002,-2.439350809342908e-07,0.9684684684684685,0.03153153153153154,4.6883992368814407e-08,0.8235185185185186,0.9703453453453454,0.9074195624195623,0.17648148148148135,-3.089424200490656e-07,0.029654654654654555,5.1491392135974146e-08,0.09258043758043766,-1.0298024165761478e-07,0.02777777777777768,0.33777777777777773,0.31000000000000005,0,False,True,False,False,90
119,0,Q1,Q,-1.351970184324853e-06,1.082559147871111e-06,2.434529332195964e-06,1,-1.351970184324853e-06,1.082559147871111e-06,id05_b6,id05,2024-11-06,2024-11-07,338,52,0.8125,2,0,2,1-2,0,0.0,0,left_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,2.0,1.0,3.0,True,True,False,True,0.4295328185339292,0.0385643260199945,0.0,697,116,True,True,0.4955555555555556,0.6136363636363636,44,0.0,0.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.4955555555555556,-1.2388538786155557e-07,0.6136363636363636,0.6136363636363636,-4.1135657870368504e-07,0.4090909090909091,0.4090909090909091,8.66153301545802e-08,0.525974025974026,0.525974025974026,-1.9794004633585708e-07,0.4090909090909091,0.4090909090909091,8.66153301545802e-08,0.3068181818181818,0.3068181818181818,3.3560128458371297e-07,0.3681818181818182,0.3681818181818182,1.8620971192623337e-07,0.4090909090909091,0.4090909090909091,8.66153301545802e-08,0.15,0.15,7.173797480417165e-07,0.3681818181818182,0.3681818181818182,1.8620971192623337e-07,0.41973063973063973,0.38863636363636367,0.40196248196248197,0.41973063973063973,6.0712593825492e-08,0.38863636363636367,1.3641252104040673e-07,0.40196248196248197,1.0396969509115764e-07,0.15,0.6136363636363636,0.4636363636363636,1,False,False,True,False,743
153,1,Q2,Q,-1.4844857042307804e-06,9.161135531980946e-07,2.400599257428875e-06,1,-1.4844857042307804e-06,9.161135531980946e-07,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,False,False,True,0.1848158755156593,0.0,0.0,268,117,True,True,0.5622222222222222,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,2.0,0.5622222222222222,0.5622222222222222,-4.335566959785839e-07,0.5102040816326531,0.5102040816326531,-3.086819863064336e-07,0.40816326530612246,0.40816326530612246,-6.372287840552793e-08,0.4926108374384236,0.4926108374384236,-2.6644765735800136e-07,0.3401360544217687,0.3401360544217687,9.958319352840931e-08,0.25510204081632654,0.25510204081632654,3.037157834458305e-07,0.39682539682539686,0.39682539682539686,-3.6505199749871706e-08,0.3401360544217687,0.3401360544217687,9.958319352840931e-08,0.15,0.15,5.560236645837634e-07,0.39682539682539686,0.39682539682539686,-3.6505199749871706e-08,0.40747543461829167,0.3684807256235828,0.3851927437641723,0.40747543461829167,-6.207167256708448e-08,0.3684807256235828,3.153899688926859e-08,0.3851927437641723,-8.579861449168244e-09,0.15,0.5622222222222222,0.41222222222222216,2,False,False,True,False,338
144,3,S1,S,1.7339032553316733e-07,-2.1884098263928055e-06,2.361800151925973e-06,0,-2.1884098263928055e-06,1.7339032553316733e-07,id06_b8,id06,2024-08-13,2024-08-14,413,62,0.8732394366197183,1,0,4,3-5,2,0.6666666666666666,1,near_edge,2024-08-11,2024-08-14,between_train_runs,True,True,3.0,2.0,3.0,2.0,True,False,False,True,0.4210136533641106,0.0,0.0,189,118,True,True,0.6822222222222222,0.9375,48,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6822222222222222,0.3177777777777778,-5.771372783010864e-07,0.9375,0.0625,2.577781603779403e-08,0.9464285714285714,0.0535714285714286,4.6865317394275866e-08,0.95,0.050000000000000044,5.530031793686857e-08,0.9583333333333334,0.04166666666666663,7.49819858695852e-08,0.96875,0.03125,9.958407078548067e-08,0.9558823529411765,0.044117647058823484,6.919326000702157e-08,0.9583333333333334,0.04166666666666663,7.49819858695852e-08,0.85,0.15000000000000002,-1.8087969725572865e-07,0.9558823529411765,0.044117647058823484,6.919326000702157e-08,0.8232407407407408,0.9571078431372549,0.8997362278244632,0.17675925925925917,-2.4407971983967343e-07,0.04289215686274506,7.20876229383034e-08,0.10026377217553684,-6.34126668236867e-08,0.04166666666666663,0.3177777777777778,0.2761111111111112,0,False,True,False,False,126
138,3,S1,S,1.7442591959960467e-07,-2.185219998064726e-06,2.3596459176643307e-06,0,-2.185219998064726e-06,1.7442591959960467e-07,id06_b4,id06,2024-07-17,2024-07-18,392,41,0.5774647887323944,2,0,5,3-5,2,0.5,2,interior,2024-07-15,2024-07-20,between_train_runs,True,True,3.0,3.0,3.0,4.0,False,True,False,True,0.4251081679011251,0.006455590637871,0.0008607454183828,191,119,True,True,0.6822222222222222,0.9375,48,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6822222222222222,0.3177777777777778,-5.754171164581716e-07,0.9375,0.0625,2.6948049745584e-08,0.9464285714285714,0.0535714285714286,4.801631686758687e-08,0.9444444444444444,0.05555555555555558,4.333447972936403e-08,0.9583333333333334,0.04166666666666663,7.610733969692429e-08,0.96875,0.03125,1.0068698467259434e-07,0.9516129032258065,0.048387096774193505,6.024950422875006e-08,0.9583333333333334,0.04166666666666663,7.610733969692429e-08,0.85,0.15000000000000002,-1.7952096805004498e-07,0.9516129032258065,0.048387096774193505,6.024950422875006e-08,0.8232407407407408,0.95497311827957,0.8985163850486432,0.17675925925925917,-2.426633449208773e-07,0.04502688172043001,6.817842196283732e-08,0.10148361495135683,-6.503947813018332e-08,0.04166666666666663,0.3177777777777778,0.2761111111111112,0,False,True,False,False,128
117,3,S1,S,5.63196763335938e-07,-1.7957812985503554e-06,2.3589780618862935e-06,0,-1.7957812985503554e-06,5.63196763335938e-07,id05_b4,id05,2024-10-16,2024-10-17,323,37,0.578125,2,0,5,3-5,3,0.75,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,4.0,2.0,7.0,2.0,True,False,False,True,0.4210136533641106,0.0,0.0,560,120,True,True,0.6822222222222222,0.4772727272727273,44,0.0,1.0,True,True,True,False,False,True,False,2.0,0.6822222222222222,0.3177777777777778,-1.8643404299681755e-07,0.4772727272727273,0.5227272727272727,-6.699054053773516e-07,0.4454545454545455,0.5545454545454545,-7.449637982555518e-07,0.5818181818181818,0.4181818181818182,-4.232849716346938e-07,0.6515151515151515,0.3484848484848485,-2.5887134913958855e-07,0.48863636363636365,0.5113636363636364,-6.430988364922801e-07,0.5503685503685504,0.44963144963144963,-4.974739622787836e-07,0.6515151515151515,0.3484848484848485,-2.5887134913958855e-07,0.85,0.15000000000000002,2.0935005405299392e-07,0.5,0.5,-6.162922676072086e-07,0.6698316498316498,0.5883497133497133,0.6232705432705432,0.3301683501683502,-2.156631314403919e-07,0.4116502866502867,-4.0787723204129237e-07,0.3767294567294568,-3.254997603551922e-07,0.15000000000000002,0.5227272727272727,0.3727272727272727,2,False,False,True,False,143
152,0,Q1,Q,-9.55324335776212e-07,1.3971554700029009e-06,2.352479805779113e-06,1,-9.55324335776212e-07,1.3971554700029009e-06,id07_b2,id07,2024-07-13,2024-07-14,456,33,0.4230769230769231,5,1,15,11-16,0,0.0,0,left_edge,2024-07-13,2024-07-27,between_train_runs,True,True,1.0,15.0,1.0,15.0,True,True,False,True,0.4551735833587605,0.05709603923731,0.005709603923731,1559,121,True,True,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.4955555555555556,2.313710329168072e-07,0.5102040816326531,0.5102040816326531,1.9691067113600663e-07,0.3401360544217687,0.3401360544217687,5.969922707583047e-07,0.49374588545095455,0.49374588545095455,2.3562824529300324e-07,0.3401360544217687,0.3401360544217687,5.969922707583047e-07,0.25510204081632654,0.25510204081632654,7.970330705694538e-07,0.3327417923691216,0.3327417923691216,6.143871229157958e-07,0.3401360544217687,0.3401360544217687,5.969922707583047e-07,0.15,0.15,1.0442834991360338e-06,0.3327417923691216,0.3327417923691216,6.143871229157958e-07,0.3852532123960695,0.3364389233954451,0.3573593329671413,0.3852532123960695,4.90855067729616e-07,0.3364389233954451,6.056896968370503e-07,0.3573593329671413,5.564748557910071e-07,0.15,0.5102040816326531,0.36020408163265305,1,False,False,True,False,903
155,6,S4,S,-1.1652597718546812e-06,1.178568669194429e-06,2.34382844104911e-06,1,-1.1652597718546812e-06,1.178568669194429e-06,id07_b2,id07,2024-07-16,2024-07-17,459,36,0.46153846153846156,1,0,15,11-16,3,0.21428571428571427,3,interior,2024-07-13,2024-07-27,between_train_runs,True,True,4.0,12.0,4.0,12.0,False,False,False,True,0.4210136533641106,0.0,0.0,404,122,True,True,0.56,0.46938775510204084,49,1.0,1.0,True,True,True,False,False,False,True,4.0,0.56,0.56,-1.3397525779307286e-07,0.46938775510204084,0.46938775510204084,7.840429890607103e-08,0.5283446712018142,0.5283446712018142,-5.97805978451238e-08,0.4906122448979592,0.4906122448979592,2.8657736075641034e-08,0.6462585034013606,0.6462585034013606,-3.361503913475131e-07,0.7346938775510204,0.7346938775510204,-5.434277364743051e-07,0.5451895043731778,0.5451895043731778,-9.926199691689341e-08,0.6462585034013606,0.6462585034013606,-3.361503913475131e-07,0.85,0.85,-8.136855056973146e-07,0.5451895043731778,0.5451895043731778,-9.926199691689341e-08,0.6264625850340136,0.5957240038872692,0.6088976815215882,0.6264625850340136,-2.897521548614388e-07,0.5957240038872692,-2.1770619413220323e-07,0.6088976815215882,-2.485830344447326e-07,0.46938775510204084,0.85,0.38061224489795914,9,False,False,True,False,98
121,1,Q2,Q,-1.209275947319772e-06,1.1323126210413774e-06,2.3415885683611492e-06,1,-1.209275947319772e-06,1.1323126210413774e-06,id05_b8,id05,2024-11-12,2024-11-13,343,57,0.890625,1,0,2,1-2,0,0.0,0,left_edge,2024-11-12,2024-11-13,between_train_runs,True,True,1.0,2.0,1.0,2.0,True,False,False,True,0.1848158755156593,0.0,0.0,566,123,True,True,0.5622222222222222,0.4318181818181818,44,1.0,1.0,True,True,True,False,False,False,True,1.0,0.5622222222222222,0.5622222222222222,-1.8418050739277986e-07,0.4318181818181818,0.4318181818181818,1.2117210288542654e-07,0.6212121212121212,0.6212121212121212,-3.2231058051630636e-07,0.5454545454545455,0.5454545454545455,-1.4491750715561336e-07,0.6212121212121212,0.6212121212121212,-3.2231058051630636e-07,0.7159090909090909,0.7159090909090909,-5.440519222171728e-07,0.6753246753246753,0.6753246753246753,-4.4901991863108714e-07,0.6212121212121212,0.6212121212121212,-3.2231058051630636e-07,0.85,0.85,-8.580376620655994e-07,0.6753246753246753,0.6753246753246753,-4.4901991863108714e-07,0.6146801346801346,0.6482683982683983,0.6338734281591424,0.6146801346801346,-3.0701535552431746e-07,0.6482683982683983,-3.8566524957369685e-07,0.6338734281591424,-3.519581521239627e-07,0.4318181818181818,0.85,0.41818181818181815,9,False,False,True,False,91
164,1,Q2,Q,-1.5085328900744497e-06,8.269916957675618e-07,2.3355245858420114e-06,1,-1.5085328900744497e-06,8.269916957675618e-07,id07_b2,id07,2024-07-25,2024-07-26,468,45,0.5769230769230769,3,0,15,11-16,12,0.8571428571428571,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,13.0,3.0,13.0,3.0,False,False,False,True,0.1848158755156593,0.0,0.0,233,124,True,True,0.5622222222222222,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,3.0,0.5622222222222222,0.5622222222222222,-4.860921269391691e-07,0.5102040816326531,0.5102040816326531,-3.646024806824441e-07,0.491307634164777,0.491307634164777,-3.2046936303614764e-07,0.43731778425655976,0.43731778425655976,-1.943747411895861e-07,0.3401360544217687,0.3401360544217687,3.2595578134224613e-08,0.25510204081632654,0.25510204081632654,2.3119460754255888e-07,0.42336083369518024,0.42336083369518024,-1.6177794001010267e-07,0.3401360544217687,0.3401360544217687,3.2595578134224613e-08,0.15,0.15,4.7666300789126e-07,0.42336083369518024,0.42336083369518024,-1.6177794001010267e-07,0.40747543461829167,0.38174844405847447,0.39277429715553897,0.40747543461829167,-1.2467719991011745e-07,0.38174844405847447,-6.459118093793903e-08,0.39277429715553897,-9.034233192601553e-08,0.15,0.5622222222222222,0.41222222222222216,2,False,False,True,False,213
4,5,S3,S,3.9871385113185047e-07,-1.9258377251407665e-06,2.324551576272617e-06,0,-1.9258377251407665e-06,3.9871385113185047e-07,id01_b2,id01,2024-08-03,2024-08-04,32,32,0.47761194029850745,5,1,14,11-16,4,0.3076923076923077,4,interior,2024-07-30,2024-08-16,between_train_runs,True,True,5.0,10.0,6.0,14.0,False,False,False,True,0.1848158755156593,0.0,0.0,308,125,True,True,0.6622222222222223,0.8536585365853658,41,1.0,1.0,True,True,True,False,False,False,True,6.0,0.6622222222222223,0.33777777777777773,-3.864680146313445e-07,0.8536585365853658,0.14634146341463417,5.853557167732113e-08,0.8649155722326455,0.13508442776735452,8.470313163536205e-08,0.8587047939444911,0.14129520605550894,7.026585717575294e-08,0.9024390243902438,0.09756097560975618,1.719283314954974e-07,0.9268292682926829,0.07317073170731714,2.2862471140458567e-07,0.8692267773741567,0.13077322262584334,9.472475034269647e-08,0.9024390243902438,0.09756097560975618,1.719283314954974e-07,0.85,0.15000000000000002,5.003111469095786e-08,0.8692267773741567,0.13077322262584334,9.472475034269647e-08,0.7886269196025294,0.8858329008822001,0.844173194619484,0.2113730803974706,-9.263377608768844e-08,0.11416709911779988,1.3332654091909664e-07,0.15582680538051596,3.648640505904578e-08,0.09756097560975618,0.33777777777777773,0.24021680216802155,0,False,True,False,False,264
0,6,S4,S,-1.2060260078108343e-06,1.1173435954399124e-06,2.3233696032507468e-06,1,-1.2060260078108343e-06,1.1173435954399124e-06,id01_b2,id01,2024-07-30,2024-07-31,28,28,0.417910447761194,1,0,14,11-16,0,0.0,0,left_edge,2024-07-30,2024-08-16,between_train_runs,True,True,1.0,14.0,2.0,18.0,True,False,False,True,0.4210136533641106,0.0,0.0,568,126,True,True,0.56,0.4878048780487805,41,1.0,0.0,True,True,True,False,False,True,False,2.0,0.56,0.56,-1.837433823805059e-07,0.4878048780487805,0.4878048780487805,-1.600743053606152e-08,0.5902439024390244,0.5902439024390244,-2.540111459910161e-07,0.4746209624258405,0.4746209624258405,1.4623678274099818e-08,0.6585365853658537,0.6585365853658537,-4.1268028962765253e-07,0.49390243902439024,0.49390243902439024,-3.017431836076124e-08,0.5774125132555674,0.5774125132555674,-2.2419908639469176e-07,0.6585365853658537,0.6585365853658537,-4.1268028962765253e-07,0.85,0.85,-8.575205673232224e-07,0.5,0.5,-4.4341206185460953e-08,0.6326016260162602,0.5986214209968187,0.6131843660051508,0.6326016260162602,-3.5242379341326343e-07,0.5986214209968187,-2.7347521795886454e-07,0.6131843660051508,-3.073103217250355e-07,0.4878048780487805,0.85,0.3621951219512195,9,False,False,True,False,69
153,0,Q1,Q,-1.2677299551059182e-06,1.0427411368928599e-06,2.310471091998778e-06,1,-1.2677299551059182e-06,1.0427411368928599e-06,id07_b2,id07,2024-07-14,2024-07-15,457,34,0.4358974358974359,6,1,15,11-16,1,0.07142857142857142,1,near_edge,2024-07-13,2024-07-27,between_train_runs,True,True,2.0,14.0,2.0,14.0,True,False,False,True,0.4210136533641106,0.0,0.0,1561,127,True,True,0.4955555555555556,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,2.0,0.4955555555555556,0.4955555555555556,-1.0222564869764569e-07,0.5102040816326531,0.5102040816326531,-1.3607064473916985e-07,0.40816326530612246,0.40816326530612246,9.969171158723616e-08,0.4926108374384236,0.4926108374384236,-9.542196261392727e-08,0.3401360544217687,0.3401360544217687,2.568666158048403e-07,0.25510204081632654,0.25510204081632654,4.5333524607684513e-07,0.39682539682539686,0.39682539682539686,1.258875289568368e-07,0.3401360544217687,0.3401360544217687,2.568666158048403e-07,0.15,0.15,6.961704730930432e-07,0.39682539682539686,0.39682539682539686,1.258875289568368e-07,0.3852532123960695,0.3684807256235828,0.3756689342403628,0.3852532123960695,1.52624726552076e-07,0.3684807256235828,1.9137707238083838e-07,0.3756689342403628,1.747689241685118e-07,0.15,0.5102040816326531,0.36020408163265305,1,False,False,True,False,821
154,1,Q2,Q,-1.479671746795752e-06,8.301947518974792e-07,2.309866498693231e-06,1,-1.479671746795752e-06,8.301947518974792e-07,id07_b2,id07,2024-07-15,2024-07-16,458,35,0.44871794871794873,0,0,15,11-16,2,0.14285714285714285,2,interior,2024-07-13,2024-07-27,between_train_runs,True,True,3.0,13.0,3.0,13.0,False,False,False,True,0.1848158755156593,0.0,0.0,246,128,True,True,0.5622222222222222,0.5102040816326531,49,0.0,0.0,True,True,True,False,False,False,True,3.0,0.5622222222222222,0.5622222222222222,-4.6846352403449295e-07,0.5102040816326531,0.5102040816326531,-3.483085637623327e-07,0.43731778425655976,0.43731778425655976,-1.7995094723950244e-07,0.491307634164777,0.491307634164777,-3.0466029281196936e-07,0.3401360544217687,0.3401360544217687,4.452587479093809e-08,0.25510204081632654,0.25510204081632654,2.409430940675733e-07,0.42336083369518024,0.42336083369518024,-1.4771225471385413e-07,0.3401360544217687,0.3401360544217687,4.452587479093809e-08,0.15,0.15,4.837147770934945e-07,0.42336083369518024,0.42336083369518024,-1.4771225471385413e-07,0.40747543461829167,0.38174844405847447,0.39277429715553897,0.40747543461829167,-1.110191035677768e-07,0.38174844405847447,-5.1593189961458127e-08,0.39277429715553897,-7.706143864988048e-08,0.15,0.5622222222222222,0.41222222222222216,2,False,False,True,False,232
137,1,Q2,Q,-1.0515118670272168e-06,1.250115494459652e-06,2.3016273614868688e-06,1,-1.0515118670272168e-06,1.250115494459652e-06,id06_b4,id06,2024-07-16,2024-07-17,391,40,0.5633802816901409,1,0,5,3-5,1,0.25,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,2.0,4.0,2.0,5.0,True,False,False,True,0.1848158755156593,0.0,0.0,966,129,True,True,0.5622222222222222,0.3958333333333333,48,0.0,1.0,True,True,True,False,False,True,False,2.0,0.5622222222222222,0.5622222222222222,-4.3910555442965385e-08,0.3958333333333333,0.3958333333333333,3.3905466387109984e-07,0.31666666666666665,0.31666666666666665,5.212668299888102e-07,0.45075757575757575,0.45075757575757575,2.1263952469852562e-07,0.2638888888888889,0.2638888888888889,6.427416074006172e-07,0.44791666666666663,0.44791666666666663,2.1917823879365875e-07,0.3672839506172839,0.3672839506172839,4.0476470428391935e-07,0.2638888888888889,0.2638888888888889,6.427416074006172e-07,0.15,0.15,9.048713902366216e-07,0.5,0.5,9.930181371621756e-08,0.36935185185185176,0.3487654320987654,0.3575881834215167,0.36935185185185176,4.0000516622158555e-07,0.3487654320987654,4.473874332003428e-07,0.3575881834215167,4.270807473523041e-07,0.15,0.5622222222222222,0.41222222222222216,2,False,False,True,False,900
190,4,S2,S,9.82854698522154e-07,-1.3001807156225454e-06,2.2830354141446994e-06,0,-1.3001807156225454e-06,9.82854698522154e-07,id08_b6,id08,2024-08-12,2024-08-13,545,43,0.581081081081081,0,0,2,1-2,0,0.0,0,left_edge,2024-08-12,2024-08-13,between_train_runs,True,True,1.0,2.0,1.0,3.0,True,False,False,True,0.4210136533641106,0.0,0.0,1644,130,True,True,0.6511111111111111,0.6071428571428571,56,1.0,0.0,True,True,True,False,False,True,False,1.0,0.6511111111111111,0.3488888888888889,1.8632900958722556e-07,0.6071428571428571,0.3928571428571429,8.594792867959349e-08,0.7380952380952381,0.26190476190476186,3.849168519604471e-07,0.520408163265306,0.47959183673469397,-1.1207044907785504e-07,0.7380952380952381,0.26190476190476186,3.849168519604471e-07,0.5535714285714286,0.4464285714285714,-3.635753993530099e-08,0.6642857142857144,0.33571428571428563,2.1640709520214797e-07,0.7380952380952381,0.26190476190476186,3.849168519604471e-07,0.85,0.15000000000000002,6.403993864004491e-07,0.5,0.5,-1.5866300855019568e-07,0.7027513227513227,0.6601190476190477,0.678390022675737,0.2972486772486773,3.042254415557559e-07,0.3398809523809523,2.0689444764321179e-07,0.321609977324263,2.486077307485879e-07,0.15000000000000002,0.5,0.35,1,False,False,True,False,888
161,5,S3,S,4.466934550754198e-07,-1.8354146805789537e-06,2.2821081356543737e-06,0,-1.8354146805789537e-06,4.466934550754198e-07,id07_b2,id07,2024-07-22,2024-07-23,465,42,0.5384615384615384,0,0,15,11-16,9,0.6428571428571429,5,interior,2024-07-13,2024-07-27,between_train_runs,True,True,10.0,6.0,10.0,6.0,False,False,False,True,0.1848158755156593,0.0,0.0,830,131,True,True,0.6622222222222223,0.7959183673469388,49,1.0,1.0,True,True,True,False,False,False,True,6.0,0.6622222222222223,0.33777777777777773,-3.2415195963450186e-07,0.7959183673469388,0.20408163265306123,-1.9042899139758502e-08,0.8056365403304179,0.19436345966958213,3.135022489535712e-09,0.8116169544740974,0.18838304552590257,1.6782974261409307e-08,0.8639455782312925,0.13605442176870752,1.3620255226530084e-07,0.8979591836734694,0.10204081632653061,2.1382527796783064e-07,0.8199279711884754,0.18007202881152462,3.57496131208507e-08,0.8639455782312925,0.13605442176870752,1.3620255226530084e-07,0.85,0.15000000000000002,1.0437723472726372e-07,0.8199279711884754,0.18007202881152462,3.57496131208507e-08,0.7693801965230537,0.8419367747098839,0.8108410983440996,0.23061980347694633,-7.960587468233218e-08,0.15806322529011607,8.597608269307577e-08,0.18915890165590044,1.501238667504386e-08,0.13605442176870752,0.33777777777777773,0.2017233560090702,0,False,True,False,False,287
145,4,S2,S,1.6735871652748655e-07,-2.107504449066409e-06,2.2748631655938956e-06,0,-2.107504449066409e-06,1.6735871652748655e-07,id06_b8,id06,2024-08-14,2024-08-15,414,63,0.8873239436619719,2,0,4,3-5,3,1.0,0,right_edge,2024-08-11,2024-08-14,between_train_runs,True,True,4.0,1.0,4.0,1.0,True,False,False,True,0.4210136533641106,0.0,0.0,170,132,True,True,0.6511111111111111,0.9166666666666666,48,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6511111111111111,0.3488888888888889,-6.263157656908282e-07,0.9166666666666666,0.08333333333333337,-2.2213213938671503e-08,0.9259259259259258,0.07407407407407418,-1.1496661090985448e-09,0.9444444444444443,0.05555555555555569,4.0977429550047583e-08,0.9444444444444443,0.05555555555555569,4.0977429550047583e-08,0.9583333333333333,0.04166666666666674,7.257275129440739e-08,0.9487179487179487,0.05128205128205132,5.0699067009850796e-08,0.9444444444444443,0.05555555555555569,4.0977429550047583e-08,0.85,0.15000000000000002,-1.7387075831159788e-07,0.9487179487179487,0.05128205128205132,5.0699067009850796e-08,0.8059259259259259,0.9465811965811965,0.8863003663003662,0.19407407407407407,-2.741332459803658e-07,0.05341880341880345,4.58382482799493e-08,0.11369963369963376,-9.129239211732866e-08,0.05128205128205132,0.3488888888888889,0.2976068376068376,0,False,True,False,False,104
