target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate
Q3,e208_resid_self_pc10,subject_rank,-0.16210086756319636,0.05,0.6303484889503163,0.630199160394753,0.45,0.626793651076475,-0.0035548378738412545,-0.0025428468922611205,-0.003215489256597426,-0.004185111069863745,-0.0011272294031381414,0.8576923076923076,0.3536538461538462,0.023076923076923078
S4,e208_pred_pc14,subject_rank,0.1447582906995728,0.2,0.6034040622125061,0.6023529959294311,0.45,0.6002703073847276,-0.0031337548277784455,-0.0012295659447276342,-0.0015039690865870092,-0.0033621412432826014,0.0,0.6730769230769231,0.3582307692307693,0.08461538461538462
S2,e208_pred_pc12,subject_rank,-0.1394700563308327,0.1,0.5389534496173579,0.5368313285475177,0.45,0.5358244479161671,-0.0031290017011907922,-0.0022835730600992673,-0.0028267429001376243,-0.0035277636250575783,-0.0012201278814375771,0.8461538461538461,0.39503846153846156,0.015384615384615385
S2,e208_pred_pc12,subject_center,-0.12379307097294634,0.2,0.5389534496173579,0.536719911320405,0.45,0.5358628530935157,-0.0030905965238422484,-0.002350124429223494,-0.0026972074938972357,-0.003803609633954777,-0.0011833814985824365,0.9,0.39880769230769236,0.007692307692307693
Q3,e208_resid_self_pc10,global_z,-0.16264060157393745,0.05,0.6303484889503163,0.631276080969225,0.45,0.6273962060008504,-0.002952282949465812,-0.002021567505715649,-0.0027364674852969895,-0.003526817840669716,-0.0006918639168359553,0.8423076923076923,0.3383846153846154,0.03461538461538462
S4,e208_pred_pc14,subject_rank,0.1447582906995728,0.1,0.6034040622125061,0.6023787412270889,0.45,0.6004736461957408,-0.002930416016765247,-0.001029813175283389,-0.0012997005457453525,-0.0028492686100163866,0.00010056059657170824,0.6730769230769231,0.35138461538461546,0.07307692307692308
S4,e208_pred_pc14,subject_z,0.13611940485564133,0.2,0.6034040622125061,0.6031785662699768,0.45,0.6005990615510115,-0.0028050006614945833,-0.001209784763259934,-0.0015830394797574643,-0.002995544913246051,0.0,0.7038461538461539,0.35973076923076924,0.057692307692307696
S4,e208_nn_target_dist,subject_center,0.14209752927661135,0.2,0.6034040622125061,0.6019285055055497,0.45,0.6006041400359018,-0.002799922176604297,-0.001133312032332468,-0.0013493068791070595,-0.003020104146016056,0.0,0.6423076923076924,0.33253846153846156,0.13846153846153847
Q3,e208_resid_self_pc04,subject_center,-0.1328314152429598,0.2,0.6303484889503163,0.6290092681693998,0.45,0.627699909079784,-0.0026485798705322416,-0.0013393957979613983,-0.0014632412951440799,-0.0029169659942601678,-4.1997536863791485e-05,0.7538461538461538,0.38015384615384623,0.07307692307692308
Q3,e208_resid_self_pc04,global_z,-0.13304251986714483,0.2,0.6303484889503163,0.6289825134258074,0.45,0.6277144220085479,-0.002634066941768376,-0.001300077045817422,-0.0013103242702094953,-0.002778129818052366,0.0,0.7461538461538462,0.3738846153846154,0.07307692307692308
S4,e208_nn_target_dist,subject_z,0.13833124654133755,0.2,0.6034040622125061,0.6026466816430474,0.45,0.6007724682337268,-0.002631593978779323,-0.000998984806893916,-0.0011916967032798986,-0.002872675146499859,0.0,0.6538461538461539,0.33188461538461544,0.11538461538461539
S4,e208_pred_pc14,subject_z,0.13611940485564133,0.1,0.6034040622125061,0.603361252594542,0.45,0.6008437022465091,-0.0025603599659970167,-0.0009545028517922588,-0.0014809454187290627,-0.0025810866394571363,0.000154663257132176,0.6730769230769231,0.3525769230769231,0.06923076923076923
S4,e208_nn_target_dist,subject_center,0.14209752927661135,0.1,0.6034040622125061,0.6019930935216985,0.45,0.6008568754421489,-0.002547186770357146,-0.0011460043325679625,-0.001261342830185197,-0.0028591307139501643,0.0,0.6807692307692308,0.339,0.11923076923076924
S2,e208_pred_pc12,subject_center,-0.12379307097294634,0.1,0.5389534496173579,0.5378727636006897,0.45,0.5364933322603214,-0.002460117357036551,-0.001570550312183283,-0.002047501656027517,-0.002789420202812143,-0.0005104031354571381,0.7884615384615384,0.378923076923077,0.023076923076923078
S4,e208_nn_target_dist,subject_z,0.13833124654133755,0.1,0.6034040622125061,0.6026203592806177,0.45,0.6009552956113927,-0.0024487666011133724,-0.0009777207620130547,-0.0012143789577715447,-0.00270818893761704,0.0,0.6653846153846154,0.3345000000000001,0.1
Q3,e208_resid_self_pc04,subject_rank,-0.1342088430001045,0.2,0.6303484889503163,0.6296559941606739,0.45,0.6279399558542397,-0.0024085330960765816,-0.0011172919587840225,-0.0012058977288876838,-0.0026041058122399374,0.0,0.6923076923076923,0.36715384615384616,0.07692307692307693
Q3,e208_resid_self_pc04,subject_z,-0.1326452966795515,0.2,0.6303484889503163,0.6302995073035297,0.45,0.6280527349016995,-0.002295754048616705,-0.0010190492723821162,-0.0011758613412895524,-0.0025094950923849613,0.0,0.6846153846153846,0.36676923076923085,0.08076923076923077
S4,e208_pred_pc14,subject_rank,0.1447582906995728,0.05,0.6034040622125061,0.6047122953336921,0.45,0.6012016039158137,-0.002202458296692411,-0.0003233869279159901,-0.0005779996838196078,-0.002090336507309165,0.000751947661462915,0.5923076923076923,0.32830769230769236,0.1
Q3,e208_resid_self_pc04,subject_center,-0.1328314152429598,0.1,0.6303484889503163,0.6301541892465401,0.45,0.6281487300023668,-0.0021997589479494373,-0.0009397653513974813,-0.0011923491990958324,-0.002347156377439319,1.4665176451822415e-06,0.6730769230769231,0.37150000000000005,0.07692307692307693
Q3,e208_resid_self_pc04,global_z,-0.13304251986714483,0.1,0.6303484889503163,0.630144455929714,0.45,0.6281829969730518,-0.0021654919772644554,-0.000921444326625284,-0.0011447666371041665,-0.0024350370981666702,0.0,0.6730769230769231,0.36926923076923085,0.08461538461538462
S2,e208_pred_pc12,subject_z,-0.13607981988692905,0.05,0.5389534496173579,0.5399709899351204,0.45,0.5367907442777191,-0.002162705339638804,-0.0010890876330011754,-0.00171351014288057,-0.002201109172038196,0.0,0.7346153846153847,0.3481538461538462,0.03076923076923077
S4,e208_pred_pc14,subject_center,0.12940600573743982,0.2,0.6034040622125061,0.6039153226900859,0.45,0.60127754606139,-0.0021265161511161423,-0.0005709386185524911,-0.0009032501256696079,-0.0021816761661243023,0.00025629104836344396,0.6269230769230769,0.34661538461538466,0.09230769230769231
Q3,e208_resid_self_pc04,subject_rank,-0.1342088430001045,0.1,0.6303484889503163,0.6307131465671569,0.45,0.6283691660604169,-0.0019793228898993265,-0.0007482011230930564,-0.0009308496496673313,-0.0020773676628641213,9.77669003104642e-05,0.6692307692307692,0.35461538461538467,0.07692307692307693
S2,e208_resid_self_pc08,subject_z,-0.1239413533008473,0.2,0.5389534496173579,0.5388938958497888,0.45,0.5369823183720734,-0.0019711312452844743,-0.00103261723775202,-0.0012594940315093506,-0.0020765765306229866,0.0,0.7423076923076923,0.36373076923076925,0.04230769230769231
S4,e208_pred_pc14,subject_center,0.12940600573743982,0.1,0.6034040622125061,0.6040359845614431,0.45,0.6015074505482544,-0.0018966116642517017,-0.00032289756099767843,-0.0006169111099214586,-0.0017988336911917702,0.0006679524285666538,0.6,0.33396153846153853,0.09230769230769231
Q3,e208_resid_self_pc04,subject_z,-0.1326452966795515,0.1,0.6303484889503163,0.6313356943128939,0.45,0.6284753648014677,-0.0018731241488485484,-0.0006446375885257479,-0.0007732933106278095,-0.0019654730152472155,0.00031318027024096473,0.6269230769230769,0.3540384615384616,0.07692307692307693
S2,e208_resid_self_pc08,subject_rank,-0.12069998414673148,0.2,0.5389534496173579,0.5387309494088119,0.45,0.5371334494641422,-0.0018200001532157062,-0.001283628386236241,-0.0014075019963891988,-0.0020809604446675456,-0.000630324219511591,0.9115384615384615,0.39192307692307693,0.0
S4,e208_pred_pc14,subject_z,0.13611940485564133,0.05,0.6034040622125061,0.6058431663811484,0.45,0.601606392652277,-0.001797669560229087,-0.00018518420863939484,-0.0004596026311837753,-0.0017761486775304258,0.000801270453306524,0.5807692307692308,0.31876923076923075,0.1
S2,e208_pred_pc12,subject_rank,-0.1394700563308327,0.05,0.5389534496173579,0.5402878497546796,0.45,0.5371767191759254,-0.0017767304414325613,-0.0006469833828144627,-0.0011222116465067211,-0.0018559320693171677,0.0,0.7153846153846154,0.3337307692307693,0.046153846153846156
S4,e208_nn_target_dist,subject_center,0.14209752927661135,0.05,0.6034040622125061,0.6043975803727186,0.45,0.6016372418760435,-0.0017668203364625823,-0.0006406809152124254,-0.001020589934150884,-0.0018388973231829586,3.8430609155259976e-05,0.6692307692307692,0.32069230769230767,0.07307692307692308
S4,e208_nn_target_dist,subject_z,0.13833124654133755,0.05,0.6034040622125061,0.6048469695362534,0.45,0.6016440789956565,-0.0017599832168495588,-0.00048798217202394856,-0.0010260831132599124,-0.0018660309692195565,0.00033749037273025917,0.6115384615384616,0.31526923076923075,0.06923076923076923
S4,e208_resid_nn_pc14,subject_z,-0.1299553012355314,0.2,0.6034040622125061,0.6045326071605958,0.45,0.6018457021901091,-0.001558360022396954,-0.0005622711537987345,-0.0007638252338913465,-0.001807421371482154,0.00010318893104652171,0.65,0.3269230769230769,0.08076923076923077
S2,e208_resid_self_pc08,subject_center,-0.11949523996300768,0.2,0.5389534496173579,0.5393084254720341,0.45,0.5374466879290334,-0.0015067616883245316,-0.0003938636443059988,-0.0005865041034827656,-0.0013892952502936318,0.0005070327488816417,0.5692307692307692,0.33738461538461545,0.12692307692307692
S2,e208_resid_self_pc08,subject_z,-0.1239413533008473,0.1,0.5389534496173579,0.5397145207699355,0.45,0.5374522354296913,-0.0015012141876665774,-0.0004805652657389062,-0.0006556357882502306,-0.0014830235880939485,0.0001781489662122382,0.6461538461538462,0.33830769230769236,0.07307692307692308
Q3,e208_hidden_z05,subject_z,0.11881052754384118,0.2,0.6303484889503163,0.630962216267025,0.45,0.6288594907294491,-0.0014889982208671215,6.727193844082285e-05,-5.0208490860237376e-05,-0.0011289552076459708,0.0005607837703576757,0.5038461538461538,0.3043846153846154,0.18461538461538463
Q3,e208_hidden_z05,subject_center,0.12031822357022817,0.2,0.6303484889503163,0.6309467925583896,0.45,0.6288601039600372,-0.0014883849902790347,0.00010724230060626693,-2.705604585706567e-06,-0.001258388492911322,0.0006241204013030244,0.5,0.30200000000000005,0.19615384615384615
S4,e208_resid_nn_pc14,subject_z,-0.1299553012355314,0.1,0.6034040622125061,0.6045405788025757,0.45,0.6019626193322967,-0.0014414428802094204,-0.0005208783377000191,-0.0007091813135161606,-0.001641773557239129,6.3425558968766e-05,0.6653846153846154,0.3246538461538461,0.06538461538461539
Q3,e208_s1_pred_norm,subject_z,0.11139384902180376,0.2,0.6303484889503163,0.6304946239629238,0.45,0.628928176059723,-0.0014203128905933005,5.122021911278913e-06,0.0,-0.0012881791774237983,0.0007295121008045746,0.45,0.28700000000000003,0.21923076923076923
S2,e208_resid_self_pc08,subject_rank,-0.12069998414673148,0.1,0.5389534496173579,0.5396424174626789,0.45,0.5376115526052059,-0.001341897012152038,-0.0006725326831717914,-0.000820756100095521,-0.0014466800243496392,-4.4841598976080865e-06,0.75,0.35565384615384615,0.03076923076923077
S2,e208_resid_self_pc08,global_z,-0.11811026626818107,0.2,0.5389534496173579,0.5394504765075873,0.45,0.537658785025933,-0.00129466459142491,-0.0003801712533780624,-0.00046113258643321053,-0.0013037604341188946,0.0002820159187628679,0.6076923076923076,0.340923076923077,0.10384615384615385
S4,e208_pred_pc14,subject_center,0.12940600573743982,0.05,0.6034040622125061,0.6064369463875027,0.3,0.6021155984711727,-0.001288463741333401,0.0003358083091631735,0.0,-0.0011029924652160017,0.001333610536751878,0.4576923076923077,0.2969615384615385,0.15
S2,e208_pred_pc12,subject_center,-0.12379307097294634,0.05,0.5389534496173579,0.5414437228409318,0.3,0.5377874165941606,-0.0011660330231972882,-6.407542025705562e-05,-0.0004283596400373457,-0.0012020349869217295,0.0007146297006992847,0.5884615384615385,0.29846153846153844,0.11923076923076924
Q3,e208_resid_self_pc04,subject_center,-0.1328314152429598,0.05,0.6303484889503163,0.6338306598694097,0.3,0.6292213890127546,-0.0011270999375616597,8.394974206481413e-05,-0.00011308319263181321,-0.0011971432009325045,0.0009756421524107495,0.5076923076923077,0.30988461538461537,0.09615384615384616
Q3,e208_hidden_z05,subject_z,0.11881052754384118,0.1,0.6303484889503163,0.6321172567489038,0.45,0.6292346435252991,-0.0011138454250171348,0.00029645726365334614,0.0,-0.0009706566506385572,0.000847031238844026,0.4461538461538462,0.2879615384615385,0.2076923076923077
Q3,e208_s1_pred_norm,subject_center,0.10807854095125112,0.2,0.6303484889503163,0.6308562304835124,0.45,0.6292456310458064,-0.001102857904509813,0.00044330522885972247,0.0,-0.0005075811477656123,0.001371592260299842,0.36538461538461536,0.25676923076923086,0.27692307692307694
Q3,e208_hidden_z05,subject_center,0.12031822357022817,0.1,0.6303484889503163,0.6321251896867739,0.45,0.6292503474605114,-0.0010981414898048047,0.0003392686961433159,0.0,-0.0009239539503742566,0.0010062046962327764,0.4346153846153846,0.2849615384615385,0.2230769230769231
Q3,e208_resid_self_pc04,global_z,-0.13304251986714483,0.05,0.6303484889503163,0.6338649926829516,0.3,0.629267493802346,-0.0010809951479702207,0.000151159028221165,0.0,-0.001180376140383771,0.0008320483579079274,0.4653846153846154,0.30392307692307696,0.11153846153846154
S2,e208_resid_self_pc08,subject_center,-0.11949523996300768,0.1,0.5389534496173579,0.540207931977486,0.45,0.537910753147214,-0.001042696470143878,7.595453330328432e-05,0.0,-0.0008376705203780588,0.0010229994885825322,0.49230769230769234,0.31334615384615383,0.17692307692307693
Q3,e208_resid_self_pc04,subject_rank,-0.1342088430001045,0.05,0.6303484889503163,0.634227412313275,0.3,0.6293132664904688,-0.0010352224598474402,0.00014587988216053612,0.0,-0.0010043845255318096,0.0009072975657579696,0.49615384615384617,0.2981923076923077,0.10384615384615385
S4,e208_resid_nn_pc14,subject_z,-0.1299553012355314,0.05,0.6034040622125061,0.6068554304890457,0.3,0.6023750735613955,-0.0010289886511105628,1.8984904692192197e-05,-0.00029813426549868405,-0.0010932519549705921,0.0008299148012295698,0.5346153846153846,0.2829615384615385,0.09615384615384616
Q3,e208_resid_self_pc04,subject_z,-0.1326452966795515,0.05,0.6303484889503163,0.6348318055042773,0.3,0.6293676010099019,-0.0009808879404143989,0.00023840164968019686,0.0,-0.0010071883747561905,0.0011520760938081298,0.47692307692307695,0.2927692307692308,0.1
Q3,e208_s1_pred_norm,subject_z,0.11139384902180376,0.1,0.6303484889503163,0.6318220908682147,0.45,0.6294605551165149,-0.0008879338338013687,0.0003947039655299971,0.0,-0.0006586619480011546,0.0013298453838722635,0.38461538461538464,0.26438461538461544,0.26153846153846155
S4,e208_s1_pred_pc05,subject_center,0.12332802725520085,0.2,0.6034040622125061,0.6061518394368762,0.3,0.6025989967845209,-0.0008050654279851965,0.0003904056451049465,0.0,-0.0007427821081300856,0.0010291488315767594,0.45,0.2912692307692308,0.1576923076923077
S4,e208_resid_self_norm,subject_center,0.12283553982668005,0.2,0.6034040622125061,0.6049631662860311,0.3,0.6025995069134287,-0.0008045552990774141,0.0005438080013926722,0.0,-0.0005690944096188866,0.0010975708024010267,0.3038461538461538,0.2596538461538461,0.3038461538461538
Q3,e208_hidden_z05,subject_rank,0.11034618436978973,0.2,0.6303484889503163,0.6320829260210947,0.3,0.6295657653530388,-0.0007827235972774904,0.0006248291866511495,0.0,-0.00023411770985493074,0.0011650166724909705,0.3346153846153846,0.26738461538461544,0.28076923076923077
S4,e208_resid_nn_pc14,global_z,-0.12293528314709548,0.2,0.6034040622125061,0.6058451946805293,0.3,0.60265532273634,-0.0007487394761660493,0.00021830398509193883,0.0,-0.0008203388200505868,0.0009853246761021284,0.47692307692307695,0.27830769230769237,0.13076923076923078
S4,e208_resid_self_norm,subject_z,0.11836394355937824,0.2,0.6034040622125061,0.6055683531141017,0.3,0.602668342025079,-0.0007357201874270691,0.0007501432422805808,0.0,-0.00023386321426424606,0.001431245211551857,0.3,0.2521538461538462,0.3076923076923077
S4,e208_resid_nn_pc14,global_z,-0.12293528314709548,0.1,0.6034040622125061,0.6058129412030467,0.3,0.6026777121996046,-0.0007263500129014444,0.00017544426184272296,-9.021493459526742e-05,-0.0007256194461444654,0.0008390766022493557,0.5076923076923077,0.27934615384615386,0.09230769230769231
S4,e208_nn_target_dist,subject_rank,0.12200453710551384,0.2,0.6034040622125061,0.6057763609139306,0.3,0.6026777348780288,-0.0007263273344773058,0.0008914833257635531,0.0,0.0,0.0016123493626988283,0.2423076923076923,0.24442307692307694,0.3192307692307692
S4,e208_resid_nn_pc14,subject_center,-0.12160121126517152,0.2,0.6034040622125061,0.6060624989312464,0.3,0.6026839701676606,-0.0007200920448454662,0.00025276415438367484,0.0,-0.0007821636126065512,0.0009093016209202054,0.47692307692307695,0.274,0.12307692307692308
S2,e208_resid_self_pc08,global_z,-0.11811026626818107,0.1,0.5389534496173579,0.5405251296866502,0.3,0.5382405014055,-0.0007129482118579666,0.0002204861849314036,0.0,-0.000584657402270039,0.0010189305142004335,0.4230769230769231,0.2953076923076923,0.18846153846153846
Q3,e208_hidden_z05,global_z,0.1202661817819446,0.2,0.6303484889503163,0.6327051427747291,0.3,0.6296356470231059,-0.0007128419272103281,0.0007071354999850818,0.0,-0.00040736238983257733,0.0011698176035420393,0.3384615384615385,0.26099999999999995,0.27307692307692305
S4,e208_resid_self_norm,subject_center,0.12283553982668005,0.1,0.6034040622125061,0.6050098966975538,0.3,0.6026979763040076,-0.0007060859084985216,0.00044675686913903324,0.0,-0.00039920667856030434,0.0008725915662821382,0.3192307692307692,0.2607692307692308,0.28076923076923077
S4,e208_s1_pred_pc05,subject_center,0.12332802725520085,0.1,0.6034040622125061,0.6060871486394431,0.3,0.602706887833284,-0.0006971743792221208,0.000370707369492818,0.0,-0.0006420096217157334,0.0009979529394932574,0.4346153846153846,0.2845384615384616,0.15
S4,e208_resid_nn_pc14,subject_center,-0.12160121126517152,0.1,0.6034040622125061,0.6060323755568722,0.3,0.6027285680944222,-0.0006754941180838747,0.0002371540030220323,0.0,-0.0007043988809587731,0.000813884102955742,0.49615384615384617,0.2720769230769231,0.10384615384615385
S4,e208_resid_self_norm,subject_z,0.11836394355937824,0.1,0.6034040622125061,0.6055125912766101,0.3,0.6027318196893798,-0.0006722425231262541,0.0006337970397387516,0.0,-0.000375084902924816,0.0013131174049496597,0.3269230769230769,0.253,0.2653846153846154
Q3,e208_s1_pred_norm,subject_center,0.10807854095125112,0.1,0.6303484889503163,0.6321722159654061,0.3,0.6296938390409668,-0.0006546499093494917,0.0007340247996418076,0.0,-2.033495108466621e-05,0.0018769549722393863,0.25,0.2372692307692308,0.34615384615384615
S4,e208_nn_target_dist,subject_rank,0.12200453710551384,0.1,0.6034040622125061,0.6057762867789417,0.3,0.6027630485372402,-0.0006410136752659223,0.0007750739819127004,0.0,-0.00020528893028759487,0.0015831268000154886,0.27307692307692305,0.24573076923076922,0.3038461538461538
S2,e208_resid_self_pc08,subject_z,-0.1239413533008473,0.05,0.5389534496173579,0.5427774023491583,0.3,0.5383219986337977,-0.0006314509835602111,0.0005702851725090971,0.0,-0.0004214787227820038,0.0014692445618310068,0.4307692307692308,0.260423076923077,0.18461538461538463
S2,e208_hidden_z04,subject_z,-0.10472876290400146,0.2,0.5389534496173579,0.5413575868909611,0.3,0.5383676916439933,-0.0005857579733645757,0.0002895727072578633,0.0,-0.0005553003345106777,0.0008698653784318111,0.41923076923076924,0.272423076923077,0.1576923076923077
Q3,e208_hidden_z05,subject_rank,0.11034618436978973,0.1,0.6303484889503163,0.6332496939015424,0.3,0.6297731770399768,-0.0005753119103394377,0.0007553661952159396,0.0,-0.0002411535349190752,0.001661434612655166,0.3038461538461538,0.25223076923076926,0.2846153846153846
S4,e208_s1_pred_pc05,subject_rank,0.12190777570129009,0.2,0.6034040622125061,0.607074458059394,0.3,0.6028389916345142,-0.0005650705779919329,0.000703623067794791,0.0,-0.0004750256507891626,0.0014152920890285747,0.3923076923076923,0.2580769230769231,0.20384615384615384
S4,e208_resid_nn_pc14,global_z,-0.12293528314709548,0.05,0.6034040622125061,0.6079920802033341,0.2,0.602855644601723,-0.0005484176107830585,0.0004442853893442844,0.0,-0.0005347091647305846,0.001335361451246242,0.45384615384615384,0.24207692307692308,0.16538461538461538
Q3,e208_hidden_z05,subject_z,0.11881052754384118,0.05,0.6303484889503163,0.6356950832208987,0.2,0.6298023057571258,-0.0005461831931904415,0.0007513092727487339,0.0,-0.0003782864803366648,0.0018469213046924116,0.40384615384615385,0.22942307692307692,0.24615384615384617
S3,e208_hidden_z00,subject_center,0.11557557828316133,0.2,0.5034376794790675,0.5061495666110751,0.3,0.5029016608212994,-0.0005360186577680892,0.0004587766247175013,0.0,-0.0003222712019911589,0.0011245507089788775,0.3346153846153846,0.2410769230769231,0.25
S4,e208_nn_target_dist,global_z,0.11530555590500154,0.2,0.6034040622125061,0.6056059744154955,0.3,0.6028701270163173,-0.0005339351961888283,0.000763827883513674,0.0,-9.944212619947268e-05,0.001358688011316861,0.25769230769230766,0.24565384615384617,0.3076923076923077
Q3,e208_hidden_z05,subject_center,0.12031822357022817,0.05,0.6303484889503163,0.6357241498519375,0.2,0.6298196072237592,-0.0005288817265570733,0.0008224386328888474,0.0,-0.0002901296014328203,0.001993948271842183,0.38076923076923075,0.2289230769230769,0.26153846153846155
S4,e208_s1_pred_pc05,subject_z,0.12017119711689407,0.2,0.6034040622125061,0.607166745468622,0.3,0.6028787976321561,-0.00052526458034996,0.0007866404855499391,0.0,-0.0003542066262327559,0.0017239728963187595,0.36538461538461536,0.2616538461538462,0.2
Q3,e208_s0_pred_pc04,subject_center,0.10810916553833104,0.2,0.6303484889503163,0.6324611900708677,0.3,0.6298251167052397,-0.0005233722450765921,0.00047794919903350097,0.0,-0.00029938965789821914,0.0012396311662030701,0.31153846153846154,0.24923076923076928,0.28076923076923077
S2,e208_resid_self_pc08,subject_rank,-0.12069998414673148,0.05,0.5389534496173579,0.54281561064338,0.2,0.5384502718767407,-0.0005031777406172555,0.00042141029801617374,0.0,-0.00048166733434047704,0.0012533668193126513,0.4807692307692308,0.2613846153846154,0.11538461538461539
S4,e208_resid_nn_pc14,subject_center,-0.12160121126517152,0.05,0.6034040622125061,0.6082492936407718,0.2,0.6029115863964244,-0.0004924758160816944,0.0004973446407834225,0.0,-0.0004104086583072708,0.0014385682544047484,0.4076923076923077,0.23253846153846153,0.18846153846153846
S4,e208_s1_pred_pc05,subject_center,0.12332802725520085,0.05,0.6034040622125061,0.6082046239470293,0.2,0.6029383190994276,-0.00046574311307845395,0.0005208683742167375,0.0,-0.0004050425568203897,0.0008951539006094578,0.4153846153846154,0.23796153846153847,0.15
S4,e208_s1_pred_pc05,subject_rank,0.12190777570129009,0.1,0.6034040622125061,0.6069387663906262,0.3,0.6029409196589663,-0.00046314255353974154,0.0006780304264285758,0.0,-0.00033392130919462915,0.0014144181881507178,0.4269230769230769,0.25019230769230766,0.2
S4,e208_resid_self_norm,subject_z,0.11836394355937824,0.05,0.6034040622125061,0.6076299955620669,0.2,0.6029432055324017,-0.0004608566801044267,0.0007164266951387256,0.0,-0.0004345552205383685,0.0017497708498920295,0.38846153846153847,0.23134615384615387,0.23076923076923078
S4,e208_resid_self_norm,subject_center,0.12283553982668005,0.05,0.6034040622125061,0.6072995722405868,0.2,0.6029630529195186,-0.00044100929298751534,0.0005162416774796892,0.0,-0.0004013565121303575,0.0011855575908519544,0.38461538461538464,0.2269615384615385,0.2153846153846154
S2,e208_hidden_z04,subject_center,-0.10176030069742881,0.2,0.5389534496173579,0.5414831180292831,0.3,0.5385267360235093,-0.0004267135938486044,0.0004017131854447477,0.0,-0.0003685443242130715,0.0008111900647294057,0.38846153846153847,0.2606538461538462,0.17307692307692307
