basename,source_path,episode,pair,pair_family,interaction_story,view_id,split,rule,scale,source_delta_logloss,source_robust_gate,source_strict_dominance,source_min_mode_dominance,source_margin_to_null_q05,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum_a,signed_delta_sum_b,delta_corr,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e310_pair_cashflow_stress_Q1_S1_hybrid_context_subject5_joint_centered_s020_e13e653e.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_hybrid_context_subject5_joint_centered_s020_e13e653e.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,joint_centered,0.2,-0.0220719133625186,True,1.0,1.0,0.0161976414023862,250,0.026023554846160424,0.09000000000000001,-0.20906564276087966,0.5326897509411955,0.5035798511439048,promote_candidate,True,False,-0.0003595311374825378,-0.0005637494993115938,-0.00016516734937259257,0.9411764705882353,-0.0010017755204271284
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_same_sign_top64_s020_241c0731.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_same_sign_top64_s020_241c0731.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,same_sign_top64,0.2,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,64,0.013578908476076092,0.09000000000000001,-0.8053445799001985,-1.4967213731974551,0.8624685595958679,promote_candidate,True,False,-0.00028384106931478336,-0.00044124023987323523,-0.00016465372808699985,1.0,0.0006544389085125779
submission_e310_pair_cashflow_stress_S1_S4_hybrid_context_subject5_joint_centered_s020_f62db7c9.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S4_hybrid_context_subject5_joint_centered_s020_f62db7c9.csv,cashflow_stress,S1_S4,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,joint_centered,0.2,-0.0103977381724993,True,1.0,1.0,0.0062451600131293,250,0.026492881879715987,0.09000000000000001,0.9447199372277119,0.07654428570203275,-0.854242756614623,promote_candidate,True,False,-0.0004218758707609399,-0.0006405900715874134,-0.00016321599045431828,0.9411764705882353,-0.004090475602163829
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_joint_centered_s010_f7f441d4.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_joint_centered_s010_f7f441d4.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,joint_centered,0.1,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,250,0.013881909901872415,0.045000000000000005,-0.3733980072496258,-0.4304962006158566,0.47415597403840853,promote_candidate,True,False,-0.00020217966366715186,-0.0002925638115050308,-0.00015927551521966411,1.0,0.0010865911860424293
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_opp_sign_top64_s020_684d3ede.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_opp_sign_top64_s020_684d3ede.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,opp_sign_top64,0.2,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,64,0.005715351931685274,0.06593874027148804,-0.9392374795963008,0.5370333362899156,-0.8546012004822675,promote_candidate,True,False,-0.0001975995866671028,-0.00023401679863212598,-0.00015337840956420844,1.0,0.0047150358628811895
submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_joint_centered_s014_615493fd.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_joint_centered_s014_615493fd.csv,cashflow_stress,S1_S2,SS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,joint_centered,0.14,-0.0186235433822938,True,1.0,1.0,0.0163047987145928,250,0.019800238284188865,0.06300000000000001,-0.5965305256556082,-0.006185845378211319,0.5900558633163497,promote_candidate,True,False,-0.00023182115250246395,-0.00037258418782489585,-0.00015230142211138779,1.0,-0.001388082400516799
submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_diff_top64_s020_16c07552.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_diff_top64_s020_16c07552.csv,cashflow_stress,S1_S2,SS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,diff_top64,0.2,-0.0186235433822938,True,1.0,1.0,0.0163047987145928,64,0.011358348684615922,0.09000000000000001,-0.8429189052688941,-0.08354921971368764,0.16716638733125627,promote_candidate,True,False,-0.00023345441672868253,-0.0003674563227793842,-0.0001504869003563215,1.0,-0.004585979480310393
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs32_s014_8756c44a.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs32_s014_8756c44a.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs32,0.14,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,32,0.005663101766518097,0.06300000000000001,-0.3720455858386055,-0.128281543506288,0.5383337099627414,promote_candidate,True,False,-0.00019278425003143597,-0.0002573050280033724,-0.0001476703894733539,1.0,0.0036478545029291487
submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_topabs64_s020_b51c0edc.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_topabs64_s020_b51c0edc.csv,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,topabs64,0.2,-0.0103893171428093,True,1.0,1.0,0.0074844284753061,64,0.012247955391887526,0.09000000000000001,0.42353484120684726,-0.38161257042565694,-0.612204598691998,promote_candidate,True,False,-0.00031527567661843555,-0.0004261203807959172,-0.0001411364686330852,0.9411764705882353,-0.0035705802910934448
submission_e310_pair_cashflow_stress_Q1_S1_hybrid_context_subject5_topabs96_s020_e1ef5dae.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_hybrid_context_subject5_topabs96_s020_e1ef5dae.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,topabs96,0.2,-0.0220719133625186,True,1.0,1.0,0.0161976414023862,96,0.017755204964843507,0.09000000000000001,-0.3113153331247278,0.79343027618097,0.5399340367958118,promote_candidate,True,False,-0.0003368380149418141,-0.00047342740971272827,-0.00013880041387561904,0.9411764705882353,-0.0009756275851635909
submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_joint_centered_s014_ea0102f0.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_joint_centered_s014_ea0102f0.csv,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,joint_centered,0.14,-0.0103893171428093,True,1.0,1.0,0.0074844284753061,250,0.016683630297138947,0.06300000000000001,0.32810629159659194,-0.10482169823462065,-0.5949275356193358,promote_candidate,True,False,-0.00024539425341802253,-0.0003614079565252762,-0.00013856952772464345,0.9411764705882353,-0.002598120399089243
submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_topabs64_s020_882ec2d5.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_topabs64_s020_882ec2d5.csv,cashflow_stress,S1_S2,SS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs64,0.2,-0.0186235433822938,True,1.0,1.0,0.0163047987145928,64,0.01462666035378247,0.09000000000000001,-0.9901990501607962,-0.2561235493813662,0.6177032635057824,promote_candidate,True,False,-0.00023889798775834746,-0.00037641191284688966,-0.00013677755908438508,1.0,-0.0017164557583239648
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs96_s010_c889813a.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs96_s010_c889813a.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs96,0.1,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,96,0.00963576866821158,0.045000000000000005,-0.4402883338486215,-0.5094476632123202,0.4767142624850716,promote_candidate,True,False,-0.00017305350047685665,-0.00023609250446147878,-0.00013156396725380305,1.0,0.001753465607582716
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_diff_top64_s020_29f1dd7c.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_diff_top64_s020_29f1dd7c.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,diff_top64,0.2,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,64,0.005940726363412899,0.06593874027148804,-0.8852156172336603,0.4415948908793601,-0.7504444372439705,promote_candidate,True,False,-0.00017042383029482885,-0.00020480608058991284,-0.00012775364599441815,1.0,0.0045744052677451075
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs64_s010_db84b7ed.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs64_s010_db84b7ed.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs64,0.1,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,64,0.007227894303376127,0.045000000000000005,-0.3544427981080006,-0.20453291431398102,0.4854092260181533,promote_candidate,True,False,-0.00015336054893349253,-0.00020807209420795175,-0.00012405203907688348,1.0,0.0009862940642992313
submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_diff_top64_s020_9949e1bc.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_diff_top64_s020_9949e1bc.csv,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,diff_top64,0.2,-0.0103893171428093,True,1.0,1.0,0.0074844284753061,64,0.012356871247163424,0.09000000000000001,0.8867709781795925,-0.3850355906750108,-0.7222914573563929,promote_candidate,True,False,-0.0003566355348165848,-0.00046874666069542293,-0.00012112904338042131,0.9411764705882353,-0.005402461657621732
submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_opp_sign_top64_s020_b338e752.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_opp_sign_top64_s020_b338e752.csv,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,opp_sign_top64,0.2,-0.0103893171428093,True,1.0,1.0,0.0074844284753061,64,0.011915331242516636,0.09000000000000001,1.1281527861794938,-0.3359871641593667,-0.7923437229696577,promote_candidate,True,False,-0.0003733174040813138,-0.0004952300842178183,-0.00011633946472523014,0.9411764705882353,-0.004408385724306324
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_topabs96_s020_a74af202.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_topabs96_s020_a74af202.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,topabs96,0.2,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,96,0.007729646530268703,0.06593874027148804,-0.8383921253408162,0.4347849230070371,-0.58058513512775,promote_candidate,True,False,-0.0001522659142033876,-0.0001886050083724092,-0.00011344873915663937,1.0,0.004243939255516249
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_diff_top64_s014_d2644004.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_diff_top64_s014_d2644004.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,diff_top64,0.14,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,64,0.007907265248178032,0.06300000000000001,-0.10886039209187033,-0.003712733055786524,-0.1083263155833944,promote_candidate,True,False,-0.00018924742827926,-0.0002766221041362973,-0.00011314862015024723,1.0,0.0013060626318902868
submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_same_sign_top64_s020_99d09508.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_same_sign_top64_s020_99d09508.csv,cashflow_stress,S1_S2,SS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,same_sign_top64,0.2,-0.0186235433822938,True,1.0,1.0,0.0163047987145928,64,0.014013814949100681,0.09000000000000001,-0.7553789549157109,-0.14050169236900595,0.8466120391094689,promote_candidate,True,False,-0.00020213130546621702,-0.00032867100162571665,-0.00011220358506392809,1.0,8.07100539132466e-05
submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_topabs96_s014_adb682f4.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_topabs96_s014_adb682f4.csv,cashflow_stress,S1_S2,SS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs96,0.14,-0.0186235433822938,True,1.0,1.0,0.0163047987145928,96,0.013671388599322959,0.06300000000000001,-0.5956183831595492,-0.058225927775761716,0.604994187128699,promote_candidate,True,False,-0.00017683049879747552,-0.0002883143454286232,-0.00011034248343365753,1.0,-0.0015078255003542207
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_opp_sign_top64_s014_e49fae9b.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_opp_sign_top64_s014_e49fae9b.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,opp_sign_top64,0.14,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,64,0.004000746352179691,0.04615711819004163,-0.6574662357174106,0.37592333540294093,-0.8546012004822675,promote_candidate,True,False,-0.00013793480126922316,-0.00016265398898150706,-0.00010736360802765878,1.0,0.0033005251040168215
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_topabs64_s020_4d5c8db6.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_topabs64_s020_4d5c8db6.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,topabs64,0.2,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,64,0.0061106630989328945,0.06593874027148804,-0.8191230119909816,0.4311684391180695,-0.5735624601422505,promote_candidate,True,False,-0.00014589499761947822,-0.00017817770717651771,-0.00010674143358690161,1.0,0.004302751935545468
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_joint_centered_s007_54cecbd5.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_joint_centered_s007_54cecbd5.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,joint_centered,0.07,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,250,0.00971733693131069,0.03150000000000001,-0.26137860507473804,-0.30134734043109945,0.4741559740384085,promote_candidate,True,False,-0.00013337960642355895,-0.00019219183929218531,-0.00010531586528724007,1.0,0.0007606138302296284
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs32_s010_59e15646.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs32_s010_59e15646.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs32,0.1,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,32,0.004045072690370068,0.045000000000000005,-0.26574684702757534,-0.09162967393306284,0.5383337099627427,promote_candidate,True,False,-0.00012612989121661767,-0.00016577051644392013,-9.564141234091827e-05,1.0,0.00260561035923515
submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_joint_centered_s010_9e7385dd.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_joint_centered_s010_9e7385dd.csv,cashflow_stress,S1_S2,SS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,joint_centered,0.1,-0.0186235433822938,True,1.0,1.0,0.0163047987145928,250,0.014143027345849187,0.045000000000000005,-0.42609323261114856,-0.0044184609844367395,0.5900558633163487,promote_candidate,True,False,-0.0001405903583058965,-0.0002300409356266298,-9.141655558708264e-05,1.0,-0.0009914874289405073
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_diff_top64_s014_a47ff4e5.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_diff_top64_s014_a47ff4e5.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,diff_top64,0.14,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,64,0.00415850845438903,0.04615711819004163,-0.6196509320635621,0.30911642361555214,-0.7504444372439752,promote_candidate,True,False,-0.00011888229169958796,-0.00014383950954627303,-8.905825189642452e-05,1.0,0.0032020836874215863
submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_topabs32_s020_eaef294b.csv,analysis_outputs/submission_e310_pair_home_recovery_Q1_S3_hybrid_context_dateblock5_topabs32_s020_eaef294b.csv,home_recovery,Q1_S3,QS,home recovery linking physiological calm with sleep-stage consistency,hybrid_context,dateblock5,topabs32,0.2,-0.0120039770588011,True,1.0,1.0,0.0071347970681228,32,0.0036735986610932497,0.06593874027148804,-0.6583443903429276,0.2648881805629903,-0.547741385528131,promote_candidate,True,False,-0.00011812946340341816,-0.0001528821839076149,-8.757950249465972e-05,1.0,0.001971736745417174
submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_topabs96_s014_d6545923.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_topabs96_s014_d6545923.csv,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,topabs96,0.14,-0.0103893171428093,True,1.0,1.0,0.0074844284753061,96,0.011368103395377308,0.06300000000000001,0.4123829809087074,-0.35690181549885946,-0.6168631404178088,promote_candidate,True,False,-0.0001998097676294276,-0.0002647642298839365,-8.693331703923307e-05,0.9411764705882353,-0.0036422145338895207
submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_joint_centered_s010_14ed1ba2.csv,analysis_outputs/submission_e310_pair_cashflow_stress_S1_S3_hybrid_context_subject5_joint_centered_s010_14ed1ba2.csv,cashflow_stress,S1_S3,SS,money rumination affecting subjective satisfaction and stage stress,hybrid_context,subject5,joint_centered,0.1,-0.0103893171428093,True,1.0,1.0,0.0074844284753061,250,0.01191687878367068,0.045000000000000005,0.23436163685470843,-0.07487264159615765,-0.5949275356193355,promote_candidate,True,False,-0.00015443450941245293,-0.00022635700078194905,-8.565177740498516e-05,0.9411764705882353,-0.0018558002850636857
submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs96_s007_24f11247.csv,analysis_outputs/submission_e310_pair_cashflow_stress_Q1_S1_raw_human_context_subject5_topabs96_s007_24f11247.csv,cashflow_stress,Q1_S1,QS,money rumination affecting subjective satisfaction and stage stress,raw_human_context,subject5,topabs96,0.07,-0.0460231531664483,True,1.0,1.0,0.0297514671864098,96,0.006745038067748105,0.03150000000000001,-0.3082018336940351,-0.3566133642486241,0.4767142624850707,promote_candidate,True,False,-0.0001133405610540774,-0.00015320804089160006,-8.458283259410444e-05,1.0,0.0012274259253078346
