new,base,sub_idx,target,target_idx,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,p_y1_focus_mean,p_y1_subject,p_y1_nearest_hard085,swing_rank,pair
e169_ctx_veto,e95,141,S1,3,4.113724263555591e-07,-5.420585329904779e-06,5.831957756260338e-06,0,-5.420585329904779e-06,4.113724263555591e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,1,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,196,Q3,2,-3.184332228433284e-06,1.377340574315568e-06,4.561672802748853e-06,1,-3.184332228433284e-06,1.377340574315568e-06,0.6,0.6,0.6,2,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,190,Q3,2,-3.306146765236408e-06,1.2250619040137562e-06,4.531208669250164e-06,1,-3.306146765236408e-06,1.2250619040137562e-06,0.6,0.6,0.6,3,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,194,Q3,2,-3.032624854007285e-06,1.4335926796867111e-06,4.466217533693996e-06,1,-3.032624854007285e-06,1.4335926796867111e-06,0.6,0.6,0.6,4,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,67,S4,6,-3.791927288661004e-06,6.396429612440326e-07,4.431570249905037e-06,1,-3.791927288661004e-06,6.396429612440326e-07,0.2871717171717172,0.1515151515151515,0.15,5,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,135,S1,3,2.2643969605441143e-07,-3.855871467799739e-06,4.08231116385415e-06,0,-3.855871467799739e-06,2.2643969605441143e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,6,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,143,S1,3,1.111268377332291e-07,-3.906263092461718e-06,4.0173899301949476e-06,0,-3.906263092461718e-06,1.111268377332291e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,7,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,182,Q3,2,-3.0012065326275715e-06,1.014107402218015e-06,4.0153139348455865e-06,1,-3.0012065326275715e-06,1.014107402218015e-06,0.6,0.6,0.6,8,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,205,S2,4,8.183623242188195e-07,-3.1766115478926794e-06,3.994973872111499e-06,0,-3.1766115478926794e-06,8.183623242188195e-07,0.6511111111111111,0.6511111111111111,0.6511111111111111,9,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,136,S1,3,1.2499053905444337e-07,-3.8558670637832855e-06,3.980857602837729e-06,0,-3.8558670637832855e-06,1.2499053905444337e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,10,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,139,S3,5,1.7611742578445873e-07,-3.759774921431155e-06,3.935892347215614e-06,0,-3.759774921431155e-06,1.7611742578445873e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,11,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,180,S1,3,6.063135602786579e-07,-3.3082237917612746e-06,3.914537352039933e-06,0,-3.3082237917612746e-06,6.063135602786579e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,12,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,63,S1,3,6.111401388002749e-07,-3.208109991272349e-06,3.819250130072624e-06,0,-3.208109991272349e-06,6.111401388002749e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,13,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,70,S4,6,-2.898646196664372e-06,9.175781257770219e-07,3.816224322441394e-06,1,-2.898646196664372e-06,9.175781257770219e-07,0.56,0.56,0.56,14,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,113,Q1,0,-1.8111825492234905e-06,1.9805077585325825e-06,3.7916903077560728e-06,1,-1.8111825492234905e-06,1.9805077585325825e-06,0.4955555555555556,0.4955555555555556,0.4955555555555556,15,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,132,S1,3,2.7681593893923756e-07,-3.514612857175438e-06,3.7914287961146756e-06,0,-3.514612857175438e-06,2.7681593893923756e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,16,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,5,Q1,0,-3.1888600720870742e-06,5.659247363125619e-07,3.754784808399636e-06,1,-3.1888600720870742e-06,5.659247363125619e-07,0.4955555555555556,0.4955555555555556,0.4955555555555556,17,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,138,S3,5,1.7320970128906606e-07,-3.4525867312937515e-06,3.6257964325828174e-06,0,-3.4525867312937515e-06,1.7320970128906606e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,18,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,190,Q2,1,1.2562688470337336e-06,-2.3483674841624186e-06,3.6046363311961524e-06,0,-2.3483674841624186e-06,1.2562688470337336e-06,0.5622222222222222,0.5622222222222222,0.5622222222222222,19,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,163,Q1,0,-2.953378041695233e-06,6.422330164930053e-07,3.5956110581882383e-06,1,-2.953378041695233e-06,6.422330164930053e-07,0.4955555555555556,0.4955555555555556,0.4955555555555556,20,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,141,Q1,0,-3.1613048293971854e-06,3.5991205471675683e-07,3.521216884113942e-06,1,-3.1613048293971854e-06,3.5991205471675683e-07,0.4955555555555556,0.4955555555555556,0.4955555555555556,21,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,164,S1,3,4.5213099189871695e-07,-3.063118053883532e-06,3.515249045782249e-06,0,-3.063118053883532e-06,4.5213099189871695e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,22,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,0,Q1,0,-2.670996983911219e-06,8.367120493968054e-07,3.5077090333080247e-06,1,-2.670996983911219e-06,8.367120493968054e-07,0.36152664859981926,0.4390243902439024,0.15,23,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,204,S2,4,6.89509106637073e-07,-2.762217669177122e-06,3.451726775814195e-06,0,-2.762217669177122e-06,6.89509106637073e-07,0.6511111111111111,0.6511111111111111,0.6511111111111111,24,e169_ctx_veto_vs_e95
e169_ctx_veto,e95,79,S4,6,-2.7865985160743075e-06,6.489289108774063e-07,3.4355274269517137e-06,1,-2.7865985160743075e-06,6.489289108774063e-07,0.56,0.56,0.56,25,e169_ctx_veto_vs_e95
e169_high_density,e95,141,S1,3,4.113724263555591e-07,-5.420585329904779e-06,5.831957756260338e-06,0,-5.420585329904779e-06,4.113724263555591e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,1,e169_high_density_vs_e95
e169_high_density,e95,196,Q3,2,-3.184332228433284e-06,1.377340574315568e-06,4.561672802748853e-06,1,-3.184332228433284e-06,1.377340574315568e-06,0.6,0.6,0.6,2,e169_high_density_vs_e95
e169_high_density,e95,190,Q3,2,-3.306146765236408e-06,1.2250619040137562e-06,4.531208669250164e-06,1,-3.306146765236408e-06,1.2250619040137562e-06,0.6,0.6,0.6,3,e169_high_density_vs_e95
e169_high_density,e95,194,Q3,2,-3.032624854007285e-06,1.4335926796867111e-06,4.466217533693996e-06,1,-3.032624854007285e-06,1.4335926796867111e-06,0.6,0.6,0.6,4,e169_high_density_vs_e95
e169_high_density,e95,67,S4,6,-3.791927288661004e-06,6.396429612440326e-07,4.431570249905037e-06,1,-3.791927288661004e-06,6.396429612440326e-07,0.2871717171717172,0.1515151515151515,0.15,5,e169_high_density_vs_e95
e169_high_density,e95,135,S1,3,2.2643969605441143e-07,-3.855871467799739e-06,4.08231116385415e-06,0,-3.855871467799739e-06,2.2643969605441143e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,6,e169_high_density_vs_e95
e169_high_density,e95,143,S1,3,1.111268377332291e-07,-3.906263092461718e-06,4.0173899301949476e-06,0,-3.906263092461718e-06,1.111268377332291e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,7,e169_high_density_vs_e95
e169_high_density,e95,182,Q3,2,-3.0012065326275715e-06,1.014107402218015e-06,4.0153139348455865e-06,1,-3.0012065326275715e-06,1.014107402218015e-06,0.6,0.6,0.6,8,e169_high_density_vs_e95
e169_high_density,e95,205,S2,4,8.183623242188195e-07,-3.1766115478926794e-06,3.994973872111499e-06,0,-3.1766115478926794e-06,8.183623242188195e-07,0.6511111111111111,0.6511111111111111,0.6511111111111111,9,e169_high_density_vs_e95
e169_high_density,e95,136,S1,3,1.2499053905444337e-07,-3.8558670637832855e-06,3.980857602837729e-06,0,-3.8558670637832855e-06,1.2499053905444337e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,10,e169_high_density_vs_e95
e169_high_density,e95,139,S3,5,1.7611742578445873e-07,-3.759774921431155e-06,3.935892347215614e-06,0,-3.759774921431155e-06,1.7611742578445873e-07,0.6622222222222223,0.6622222222222223,0.6622222222222223,11,e169_high_density_vs_e95
e169_high_density,e95,180,S1,3,6.063135602786579e-07,-3.3082237917612746e-06,3.914537352039933e-06,0,-3.3082237917612746e-06,6.063135602786579e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,12,e169_high_density_vs_e95
e169_high_density,e95,63,S1,3,6.111401388002749e-07,-3.208109991272349e-06,3.819250130072624e-06,0,-3.208109991272349e-06,6.111401388002749e-07,0.6822222222222222,0.6822222222222222,0.6822222222222222,13,e169_high_density_vs_e95
