row_idx,subject_id,sleep_date,lifelog_date,nn_row_idx,nn_dist,e237_changed,pair_source_changed,pair_target_changed,pair_affected,e224_q3_logit,e154_q3_logit,e237_q3_logit,rollback_logit_step,e224_pair_abs,e237_pair_abs,pair_abs_delta,rollback_amp_abs,nn_source_pair_delta,nn_incoming_pair_delta_sum,nn_incoming_pair_count,single_row_pair_delta_sum,single_row_pair_delta_mean,single_row_smooth_gain_sum,single_row_smooth_gain_mean,amp_smooth_gain_sum,amp_smooth_gain_mean,source_smooth_gain,incoming_smooth_gain_sum,e237_drop,e230_swing25,e230_risk21,abs_logit_e224_minus_e154_q3,e208_resid_self_abs_mean,e208_nn_target_dist,e208_resid_self_pc10,full_margin,near_test_edge_2,gap_adjacent_2,amp_rank,smooth_sum_rank,smooth_mean_rank,amp_smooth_rank,app_state_avg_z,app_state_subject_z,app_state_dateblock_z,app_story_score,app_state_rank,app_story_rank,state_x_amp,story_x_amp,smooth_z,amp_z,state_z,story_z,in_e247,in_e256,e247_common,e247_only,e256_only,state_amp_z,smooth_state_risk,z_jepa_prednorm_subject_social_comm,z_diary_state_pc6,z_jepa_resid_dateblock_cognitive_money,z_diary_state_pc8,z_diary_state_k10_4,z_diary_state_k6_3,z_diary_state_k8_0,z_diary_state_k8_5,z_jepa_prednorm_subject_mobility_context,z_jepa_prednorm_dateblock_mobility_context,z_jepa_prednorm_dateblock_social_comm,z_cognitive_money_energy,z_diary_state_pc10,z_jepa_resid_subject_cognitive_money,z_diary_state_pc5,z_jepa_prednorm_dateblock_bedtime_phone,z_jepa_prednorm_subject_cognitive_money,z_mobility_context_energy,z_diary_state_energy,z_jepa_prednorm_subject_bedtime_phone,z_jepa_resid_subject_routine_calendar,z_routine_calendar_energy,z_app_entropy_scattered_day_subj_z,z_single_app_monotony_subj_z,z_commute_workday_subj_z,z_bright_light_late_subj_z,z_phone_in_bed_subj_z,z_late_msg_call_subj_z,z_presleep_msg_drag_subj_z,z_screen_fragmentation_subj_z,z_home_stability_subj_z,z_vehicle_noise_day_subj_z,z_weekend_social_jetlag_subj_z,z_weekend_ritual_rest_subj_z,z_heart_stress_late_subj_z,z_outdoor_nature_day_subj_z,z_morning_after_badnight_subj_z,z_quiet_dark_bedtime_subj_z,z_media_binge_late_subj_z,z_paymonth_start_near3_money_rumination_subj_z,z_paymonth_start_post3_late_shopping_subj_z,z_pay15_post3_late_shopping_subj_z,z_pay25_pre7_budget_squeeze_subj_z,z_eom_bill_anxiety_subj_z,z_monthstart_spending_reset_subj_z,e284_select_count,e284_score_sum,e284_score_max,e284_top2_count,e284_score_z,e284_extra
0,id01,2024-07-31,2024-07-30,11,6.148421209635554,False,False,True,True,0.2175764808674065,0.2184637839730281,0.2175764808674065,0.0008873031056216,0.0158036301864565,0.0520950159217394,0.0362913857352829,0.0008873031056216,0.0008873031056216,-0.0017746062112432,2.0,-0.0008873031056216,-0.0002957677018738,0.0008873031056216,0.0002957677018738,7.873068012457622e-07,2.624356004152541e-07,-0.0008873031056216,0.0017746062112432,False,False,False,0.0008873031056216,0.5759366362288858,5.566306363933508,-0.0645007377592031,0.0636979915857445,1.0,1.0,245.0,101.0,103.0,101.0,0.5653793049953648,0.5800801029022521,0.5506785070884777,0.2997554048709301,0.724,0.556,-0.654460565660867,-0.29374467930866044,0.07906661304915205,-1.074540025051155,0.6090611335112533,0.273367834106204,False,False,False,False,False,-0.6832271266061364,0.07906661304915205,-0.46956610713932667,0.7268442638111893,0.21073254223050497,0.8318177818071225,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.74774831306992,-0.866655635282424,-0.13492489384285192,-0.23560440731098697,0.33792245492927575,0.828432976116484,-0.5798086133497935,-0.40914456047621456,2.160060608298046,-0.8159382577611245,0.4084321482262187,0.09509960801835765,2.082649519550067,1.8503091941236476,0.273367834106204,0.1527432948223407,-0.19803665975363194,-0.1842900536021394,0.614155175873255,0.880410326494669,1.0490152841945326,0.5170027624952832,-0.020621298388492273,-0.4511996597000091,-0.5399595560634977,0.3180401744148009,-0.7251907142515204,0.16190333039183252,0.3451308454586016,0.8112822186312352,-0.8290413552499561,3.0422856455633114,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,2.8513787016168552,-0.5506235953274691,0,0.0,0.0,0,-0.5923664409637205,False
1,id01,2024-08-01,2024-07-31,10,4.899770570540329,False,False,False,False,0.1523642157393148,0.1511963578846025,0.1523642157393148,-0.0011678578547122,0.4939276872974306,0.493927687297431,4.440892098500626e-16,0.0011678578547122,0.0011678578547122,0.0035035735641368,3.0,0.0046714314188491,0.0011678578547122,-0.0046714314188491,-0.0011678578547122,-5.4555678752528185e-06,-1.3638919688132046e-06,-0.0011678578547122,-0.0035035735641368,False,False,False,0.0011678578547122,0.3903796650241078,4.899770570540322,-0.1343491510937992,0.0852317214353368,1.0,0.0,242.0,133.0,125.0,126.0,0.5180857880345596,0.5413147539055359,0.4948568221635834,0.4859161815530483,0.7,0.672,-0.5857389036438779,-0.4986616797181527,-0.0034188745013575103,-1.065899666483643,0.5495253653434429,0.467831725065846,False,False,False,False,False,-0.6153235378652226,-0.0034188745013575103,-0.025273931170724948,0.6513945994931634,-0.4487818151355235,-0.28185881771223037,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.3922599204456679,-0.713205118333965,0.22261926981370916,-0.3907858278367656,-0.23279320171028497,0.5661921768436048,-0.48343153996973565,-0.30582165741597467,1.7934513494612334,-0.8877163277091772,0.3565854495192154,-0.18077047781043779,2.244337957978125,1.8123330213687432,0.4678317250658461,0.18855873274502852,0.22979154773347144,0.6955584600273734,-1.6475733833299866,1.080928007040989,0.740228088813787,1.0230007248675368,0.30880336921131224,-0.8067528005919994,0.6905021093534576,0.13028081551876566,2.505238558206318,0.16763373644619672,0.2552759563736819,-1.1334164931201054,0.5040219305977877,2.9485507636807817,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,-0.5506235953274691,4,0.1159648502266937,0.0435011456921061,0,1.4468123705339206,True
2,id01,2024-08-02,2024-08-01,24,5.802131734719568,False,False,False,False,0.204597831226814,0.1642162890569466,0.204597831226814,-0.0403815421698673,0.1283649770930015,0.1283649770930015,0.0,0.0403815421698673,0.0403815421698673,0.0,2.0,0.0403815421698673,0.0134605140566224,-0.0403815421698673,-0.0134605140566224,-0.0016306689480167,-0.0005435563160055,-0.0403815421698673,-0.0,False,False,False,0.0403815421698673,0.3764642723452126,5.8021317347195716,-0.7311597748818971,0.0482884940271768,1.0,0.0,88.0,194.0,165.0,199.0,0.0066444764008354,0.0878091434963757,-0.0745201906947047,-0.5010669846250259,0.436,0.304,-0.013370719186890218,-0.0798466821873745,-0.5333175201037764,0.14178009774928108,-0.09430603730105001,-0.563172712213618,False,False,False,False,False,-0.049768912656325326,-0.5333175201037764,-0.5949879905357326,0.6064229465175623,0.08841170702781491,0.9728758312477382,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.5733426342411122,-0.8870994895499178,-0.40365111106255486,0.4868101776870006,0.3502418835188029,1.1289604120778653,-0.49741595790947446,-0.5927410529772785,1.9803044959759966,-0.8589747403717839,0.7174161973564943,-0.1278922454367682,2.25577681703473,1.8719395353242014,-0.563172712213618,1.5101279808150412,-0.12047459377010651,0.35972764072394614,-1.1806147773583424,-0.42551613639940744,-0.3384744321708249,-1.0944949628839813,-0.22922699520888284,0.25870677356517857,-0.7475253603170202,-0.7176707286802885,2.2311087272039702,-0.26065880911459377,-0.34063795140025405,-0.2846213524355724,-0.8276142429757373,2.9990728100188973,3.0586783983225065,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,1.9329819733027567,1,0.0435011456921061,0.0435011456921061,0,1.4468123705339206,True
3,id01,2024-08-03,2024-08-02,25,6.3673078386467745,True,True,False,True,0.230787875547353,0.2899503134071542,0.2899503134071542,0.0591624378598012,0.0024236194508218,0.061586057310623,0.0591624378598012,0.0591624378598012,0.0591624378598012,0.0,0.0,0.0591624378598012,0.0591624378598012,-0.0591624378598012,-0.0591624378598012,-0.0035001940535148,-0.0035001940535148,-0.0591624378598012,-0.0,True,False,True,0.0591624378598012,0.5442418427997876,6.3673078386467825,0.8896273198655087,0.0652714573313989,0.0,0.0,48.0,213.0,229.0,218.0,0.4290822787913501,0.4608407068429029,0.3973238507397973,0.1765634849054368,0.652,0.492,0.3150675815335823,0.1041970280059204,-0.8120052917179409,0.7201829710068892,0.43748268734136503,0.14468132710808523,False,False,False,False,False,0.27475960781767145,-1.0867648995356123,-0.4744559111270927,0.034971972517033094,1.706466449894776,2.0321455364681484,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.5235339063892966,-0.8372601943213249,-0.32913254220416366,1.9653261393507715,0.2327501116202403,2.640359681433362,0.03766191258025329,-0.669840160846221,1.9106780892171982,-0.8235543924735148,0.9041855143567346,-0.481574711353003,2.0782263856959644,1.7154099139897996,0.14468132710808523,0.8541321721948759,0.7349629132757386,0.2333351028156285,0.7977561887807756,0.6919102828817735,1.2043374995775065,0.4185065099679703,0.884308282905182,-0.1681794583379635,-0.23249480890356838,0.1097276463384913,2.248511840373984,-0.3402608297580429,-0.31593203767196165,1.1351161448996725,-0.8834962950133439,2.5200199499189053,2.84331662402184,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,1.8020089586122163,2,0.0721479464835468,0.0435011456921061,0,1.4468123705339206,True
4,id01,2024-08-04,2024-08-03,106,6.329402289114361,False,False,False,False,0.1556063904984076,0.1497195839390115,0.1556063904984076,-0.005886806559396,1.0063140893567812,1.0063140893567812,0.0,0.0058868065593961,0.0058868065593959,0.0,0.0,0.0058868065593959,0.0058868065593959,-0.0058868065593959,-0.0058868065593959,-3.465449146774838e-05,-3.465449146774838e-05,-0.0058868065593959,-0.0,False,False,False,0.005886806559396,0.6053641922764885,6.328233458412269,-0.1002333065421127,0.0167484424958582,0.0,0.0,214.0,138.0,148.0,141.0,-0.4350875382715319,-0.2977335801943442,-0.5724414963487195,-0.5228805775909553,0.22,0.3,0.5987223443820202,0.5394154858276539,-0.02145370069847973,-0.9205682864149407,-0.6503834133953097,-0.5859592316919285,False,False,False,False,False,0.5550377005695623,-0.576491401268042,-0.32439972888116136,0.5641033344730405,1.4921485205009883,1.0626242618119355,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,0.4580663685278777,-0.3363883327690992,-0.7707947244515116,1.8072277254719764,-0.4530860078074919,2.2917789228318344,-0.38955096720108423,-0.4361444651556842,1.2905956718214602,-0.8092681449539144,1.58003384372038,-0.2838424282203748,2.9391725490513507,2.6283679584828348,-0.5859592316919285,0.4854817446197245,-0.2103949503100779,-0.39342698030253265,0.47662298136912573,0.7480736467474024,0.1483970160594736,-2.524225175559251,0.5909935059870153,-0.05660935297733715,0.36337047195717426,1.0303009807783907,2.443146101738993,-1.612687839229169,0.11954459455669066,-0.12627684871093667,-0.7731465328296427,2.8840377053379416,2.7109358420345515,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,1.881944422898431,0,0.0,0.0,0,-0.5923664409637205,False
5,id01,2024-08-06,2024-08-05,11,5.756405478481782,True,True,True,True,0.0274607982748999,0.1006344644117183,0.1006344644117183,0.0731736661368184,0.1743120524060501,0.1690370323774276,-0.0052750200286224,0.0731736661368184,-0.0731736661368184,-0.2195209984104552,3.0,-0.2926946645472736,-0.0731736661368184,0.2926946645472736,0.0731736661368184,0.0214175416636102,0.0053543854159025,0.0731736661368184,0.2195209984104552,True,False,True,0.0731736661368184,0.4611928014456964,5.436249548073237,1.2680560471730566,0.0096054447916731,0.0,0.0,28.0,1.0,13.0,3.0,-0.117388698674503,-0.0269291491532046,-0.2078482481958014,-0.5579580398928128,0.352,0.292,-0.28843682773348495,-0.7170451229583986,4.409165914136813,1.1516924595366942,-0.25044605037139694,-0.6226012135625628,True,True,True,False,False,-0.3215605917733703,4.409165914136813,-0.6739583124810136,1.2692683449779456,-1.5145626660513174,0.13808102089300295,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.5224003476312087,-0.8683273912744585,-0.6007720394028591,-0.8503257191533596,0.13795456611073373,-0.35894384163621357,-0.8820184418952938,-0.6078276631250715,1.7990688695991173,-0.8247371054169673,0.4212972193662697,-0.0034965683964344506,2.2240897874788157,1.8617971986947595,-0.6226012135625628,1.3097534290447663,0.05291819099412624,0.15205976953749742,-1.5614291142315064,0.8002717096169106,-0.08318540079535698,-1.788495609465814,-0.45998225061351067,-0.11329129415401265,-0.825257160868175,-0.4945289570989017,2.307715373025864,-0.165995041337042,-0.6719836454661147,-0.20910906650323008,-0.7695270455299528,-0.4855258708728095,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,1.9232722241181774,5,0.1485416775590227,0.0435011456921061,0,1.4468123705339206,False
6,id01,2024-08-07,2024-08-06,8,8.183863003834773,False,False,False,False,0.4094333200125554,0.3892122750414252,0.4094333200125554,-0.0202210449711301,0.3030814007413119,0.3030814007413119,0.0,0.0202210449711301,-0.0202210449711301,0.0,0.0,-0.0202210449711301,-0.0202210449711301,0.0202210449711301,0.0202210449711301,0.0004088906597244,0.0004088906597244,0.0202210449711301,-0.0,False,False,False,0.0202210449711301,0.9116592543591158,8.183863003834771,-0.4401946356606089,0.0775904189712007,0.0,0.0,156.0,72.0,56.0,68.0,0.4261185283720617,0.4677824271723083,0.3844546295718151,0.7602387238239198,0.64,0.756,-0.20781520144325658,-0.3614362783849052,0.3659580119694879,-0.47911092356135365,0.43375174980047043,0.7543895590988767,False,False,False,False,False,-0.241898697771419,0.3659580119694879,-0.38682362557014166,0.5932360001267708,-1.5655324465530458,0.34691468578725126,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.7479143908340894,-0.9227943863379446,-0.0959053787558455,-0.857310771309801,0.401963786935097,-0.2681663758872598,-1.086360600911331,-0.6901859487141907,2.0992932013493277,-0.8192712591830023,-0.009436282714895945,-0.22147221244376133,2.0385746844008645,1.8083010152879535,0.7543895590988767,-1.0181804979514792,0.5189162567271272,-0.10781579852425748,-2.3387039266013647,0.8531824309713393,-2.2924851729888482,-1.1914468564969172,-0.35962640776185484,0.31920606760261083,-0.8580348167561774,-0.5155019003102138,-0.7251907142515204,0.34428635087869797,0.13306598872451753,-0.03855377012367559,-0.8402281959763331,-0.4855258708728095,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,1.8234023273226103,0,0.0,0.0,0,-0.5923664409637205,False
7,id01,2024-08-09,2024-08-08,5,6.637412691133413,True,True,True,True,0.3147321564627279,0.3969383932763934,0.3969383932763934,0.0822062368136655,0.287271358187828,0.2963039288646751,0.0090325706768471,0.0822062368136655,0.0822062368136655,0.0,0.0,0.0822062368136655,0.0822062368136655,-0.0822062368136655,-0.0822062368136655,-0.0067578653710644,-0.0067578653710644,-0.0822062368136655,-0.0,True,True,True,0.0822062368136655,0.6970147530668817,6.637412691133409,1.141469442119221,0.1239943104005336,0.0,0.0,20.0,227.0,243.0,234.0,0.7285339072184047,0.7191670866010682,0.7379007278357412,0.4795063591005251,0.824,0.664,1.1645585951194342,0.6593655685067312,-1.1539498446297225,1.4298722076512085,0.814449423443516,0.4611360126999346,False,False,False,False,False,1.1141381492064903,-2.268087993836213,0.19341855167099783,0.7442638864155314,-0.7838600809253604,-0.5384323133325941,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.5387538900005446,-0.8073922017478136,0.36798761927914747,-0.48701772949566813,0.1928584180046406,-0.47364357779186866,-0.4938395103509802,-0.2600475797445835,1.5267087337771927,-0.4159413206271393,0.014762037569392202,-0.02108676304245903,2.2796986504572194,1.8764732003299962,0.4611360126999346,0.5260537318469712,2.1237804002606984,0.6599637730303017,-0.7254557860019488,0.8265487746116216,1.075422918858498,-1.0834047989172453,-1.4281534120345512,0.5156761325504451,-0.5876089072009358,-0.049141291698418126,2.4212664934551587,0.17085655692477947,1.3481250591839915,-0.4466017563308211,-1.2524431737740038,-0.4855258708728095,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,1.8684311344406268,3,0.12109935155842161,0.0569904315773218,1,2.0791420602863817,True
8,id01,2024-08-10,2024-08-09,2,6.635851169048803,False,False,False,False,0.1063519192712435,0.0852459172337787,0.1063519192712435,-0.0211060020374647,0.0982459119555704,0.0982459119555704,0.0,0.0211060020374648,0.0211060020374648,0.0211060020374647,1.0,0.0422120040749295,0.0211060020374647,-0.0422120040749295,-0.0211060020374647,-0.0008909266440109,-0.0004454633220054,-0.0211060020374648,-0.0211060020374647,False,False,False,0.0211060020374647,0.5452055145284354,6.632083444256788,-0.3278671940916292,0.0012457404292198,0.0,0.0,149.0,197.0,185.0,189.0,-0.1770497933570939,-0.0844370279380674,-0.2696625587761204,-1.4678874742002723,0.336,0.064,0.14710227142390983,0.7108223844737511,-0.5604795552786919,-0.4518565413248366,-0.3255508285718476,-1.573115180295123,False,False,False,False,False,0.10879378269534487,-0.6692733379740368,-0.5224427273396702,0.7880989148412272,-0.4471380648244837,0.30492860940142175,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,-0.6534637093655951,-0.8741565679379126,-0.5809055234541342,-0.04914141576905051,0.35556204170793143,-0.43272836059506875,-0.7363228431180662,-0.5898305532992333,1.807037608640599,-0.8032885511063067,0.29644484322104914,-0.016295061601915458,2.1239241890166274,1.8023348104337362,-1.573115180295123,1.9877922247831623,0.9839425026797652,0.7746913392306929,0.18061115902869587,-0.4460528490642802,0.3709803692857662,0.9931520935058317,-0.6611645558984441,0.520955975495694,0.33746804783667184,-1.2164958455513584,2.056175884135624,-0.030435363684727296,0.6669628168859815,-0.9955316712619778,0.3793528667014862,-0.4855258708728095,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,-0.5506235953274691,4,0.1159648502266937,0.0435011456921061,0,1.4468123705339206,True
9,id01,2024-08-12,2024-08-11,14,6.2757438812534465,False,False,False,False,0.5156264183080903,0.5614251960071474,0.5156264183080903,0.045798777699057,0.1586152742080378,0.1586152742080378,0.0,0.045798777699057,0.045798777699057,0.0,0.0,0.045798777699057,0.045798777699057,-0.045798777699057,-0.045798777699057,-0.0020975280387276,-0.0020975280387276,-0.045798777699057,-0.0,False,False,False,0.045798777699057,0.5278307422291497,5.490257004064763,0.6235396664188535,0.0917882084927355,0.0,0.0,73.0,202.0,219.0,205.0,-0.0559546227907897,0.029742931457867,-0.1416521770394466,-0.4258676500751182,0.388,0.332,-0.05342446881967861,-0.14956172140770888,-0.6137033186761058,0.30861690079248827,-0.1731093426267048,-0.4846193485309901,False,False,False,False,False,-0.08934585626871952,-0.6137033186761058,-0.21299354002719056,1.352341244595486,0.986409472516291,-0.4299040766757714,-0.24356115022372737,-0.26148818018424536,-0.4811726234898024,-0.24356115022372737,0.06396907325817094,-0.28723572473504705,-0.5544719111641511,1.2595721986711426,-0.4416319221613131,0.19693626175677087,-0.5463318978300069,-0.8537801760995132,1.7127378771455155,-0.6984293326248701,1.0908993189377123,-0.32889828328232357,3.0325668292063734,2.678010897071013,-0.4846193485309901,0.952177730676218,0.5781629267692562,-0.1568077422178681,1.6014577467826079,-0.36588906735030846,1.95732334125286,0.8539762530820463,1.1580082329488957,-0.4250084063151145,1.4959509166636404,1.2831665209653869,0.23809501124370602,-0.27712698100019334,0.6782094880538002,-0.4690818565932171,0.5939015128705766,-0.4855258708728095,-0.24546809212349238,-0.4581495810405314,-0.5452461389576164,-0.5581647049020788,-0.5506235953274691,1,0.0315320926487708,0.0315320926487708,0,0.8857457831752868,True
