source_name,mask_mode,localization,rows,strict,deployable,loose,beats_e75_local_all,deployable_beats_e75,best_all_delta_vs_mixmin,best_all_minus_base,best_worst_set_delta,best_hidden_q2s3_minus_base,best_world_support_minus_base,best_block_win_rate,best_alpha_q2,best_alpha_s3,best_deployable_delta,best_strict_delta
exact_all,hard_consensus_0.70,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_all,hard_consensus_0.70,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_all,hard_consensus_0.85,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_all,hard_consensus_0.85,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_all,hard_consensus_0.85,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,soft_consensus,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376341343,-0.00040551793608182294,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,soft_consensus,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376401989,-0.0004055179360865802,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,soft_consensus,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376560751,-0.00040551793610205675,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.55,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.55,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.55,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.70,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.70,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.70,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.85,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.85,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable,hard_consensus_0.85,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,soft_consensus,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376385127,-0.00040551793608646354,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,soft_consensus,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376455835,-0.0004055179360916651,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,soft_consensus,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376550689,-0.00040551793610156257,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.55,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.55,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.55,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.70,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.70,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.70,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.85,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.85,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
s3_deployable,hard_consensus_0.85,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,soft_consensus,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376368682,-0.00040551793608482054,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,soft_consensus,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376441263,-0.0004055179360904161,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,soft_consensus,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376548816,-0.0004055179361013017,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.55,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.55,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.55,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.70,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.70,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.70,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.85,both,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.85,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
all_deployable,hard_consensus_0.85,s3_local_q2_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_deployable_vs_failed,bad_veto_le1.25,q2_local_s3_full,42,20,20,42,0,0,-1.2367636337495824e-05,-7.602103884840616e-06,9.514146685596359e-06,-0.0006455355376621397,-0.0004055179361068973,0.7222222222222222,8.0,28.0,-1.2367636337495824e-05,-1.2367636337495824e-05
exact_all,hard_sign_0.60,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
exact_all,hard_sign_0.75,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
exact_deployable,hard_sign_0.60,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
exact_deployable,hard_sign_0.75,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
s3_deployable,hard_sign_0.60,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
s3_deployable,hard_sign_0.75,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
all_deployable,hard_sign_0.60,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
all_deployable,hard_sign_0.75,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
exact_deployable_vs_failed,bad_veto_le1.25,both,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
exact_deployable_vs_failed,bad_veto_le1.25,s3_local_q2_full,42,19,19,42,0,0,-1.2267832785739508e-05,-7.5023003330843e-06,9.497532831526101e-06,-0.0006456181835203731,-0.00038113148096522993,0.7222222222222222,8.0,28.0,-1.2267832785739508e-05,-1.2267832785739508e-05
exact_all,hard_sign_0.60,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
exact_all,hard_sign_0.75,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
exact_deployable,hard_sign_0.60,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
exact_deployable,hard_sign_0.75,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
s3_deployable,hard_sign_0.60,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
s3_deployable,hard_sign_0.75,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
all_deployable,hard_sign_0.60,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
all_deployable,hard_sign_0.75,both,42,19,19,42,0,0,-1.2241369379495382e-05,-7.475836926840174e-06,9.529250737383421e-06,-0.0006353445879097794,-0.00037930385236499835,0.7222222222222222,8.0,28.0,-1.2241369379495382e-05,-1.2241369379495382e-05
exact_deployable,hard_sign_0.90,s3_local_q2_full,42,19,19,42,0,0,-1.1551622354999402e-05,-6.7860899023441945e-06,9.496887906745854e-06,-0.0006240459754647681,-0.00034919238745122487,0.6944444444444444,8.0,28.0,-1.1551622354999402e-05,-1.1551622354999402e-05
exact_deployable,hard_sign_0.90,both,42,19,19,42,0,0,-1.1520249342589217e-05,-6.754716889934009e-06,9.522885818458171e-06,-0.0006137723798541744,-0.0003458280855789975,0.6944444444444444,8.0,28.0,-1.1520249342589217e-05,-1.1520249342589217e-05
exact_all,hard_sign_0.60,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
exact_all,hard_sign_0.75,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
exact_deployable,hard_sign_0.60,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
exact_deployable,hard_sign_0.75,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
exact_deployable,hard_sign_0.90,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
s3_deployable,hard_sign_0.60,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
s3_deployable,hard_sign_0.75,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
s3_deployable,hard_sign_0.90,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
all_deployable,hard_sign_0.60,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
all_deployable,hard_sign_0.75,q2_local_s3_full,42,18,18,42,0,0,-1.2345343633035633e-05,-7.579811180380425e-06,9.545865245152996e-06,-0.000635261942051546,-0.0004036903075065601,0.7222222222222222,8.0,28.0,-1.2345343633035633e-05,-1.2345343633035633e-05
exact_deployable_vs_failed,bad_veto_le1.00,q2_local_s3_full,42,18,18,42,0,0,-1.1820740385637407e-05,-7.055207932982199e-06,9.766044969383714e-06,-0.0003581621923036127,-0.00014716397420577731,0.6388888888888888,12.0,28.0,-1.1601777315739525e-05,-1.1601777315739525e-05
exact_deployable_vs_failed,hard_excess_q50,q2_local_s3_full,42,18,18,42,0,0,-1.1748515351128752e-05,-6.982982898473544e-06,9.800125253422998e-06,-0.0003486063731175659,-0.00014281317784969882,0.6388888888888888,12.0,28.0,-1.1539918670311344e-05,-1.1539918670311344e-05
exact_deployable_vs_failed,bad_veto_le0.75,q2_local_s3_full,42,18,18,42,0,0,-1.1740596184472984e-05,-6.975063731817777e-06,9.877150301318416e-06,-0.0003452830824700742,-0.00013446077929754607,0.6111111111111112,12.0,28.0,-1.1532741547859438e-05,-1.1532741547859438e-05
exact_deployable_vs_failed,soft_excess,q2_local_s3_full,42,18,18,42,0,0,-1.1733842750993873e-05,-6.968310298338665e-06,9.924052467580324e-06,-0.00034433779753384464,-0.00012194395762392114,0.6388888888888888,20.0,28.0,-1.152554417005458e-05,-1.152554417005458e-05
all_deployable,hard_sign_0.90,q2_local_s3_full,42,18,18,42,0,0,-1.1710927869112986e-05,-6.945395416457778e-06,9.971290631627383e-06,-0.0003431837078610167,-0.00011642507042394779,0.5833333333333334,8.0,28.0,-1.1503054421435621e-05,-1.1503054421435621e-05
exact_deployable_vs_failed,hard_excess_q70,q2_local_s3_full,42,18,18,42,0,0,-1.1710927869112986e-05,-6.945395416457778e-06,9.971290631627383e-06,-0.0003431837078610167,-0.00011642507042394779,0.5833333333333334,8.0,28.0,-1.1503054421435621e-05,-1.1503054421435621e-05
exact_deployable_vs_failed,hard_excess_q85,q2_local_s3_full,42,18,18,42,0,0,-1.1710927869112986e-05,-6.945395416457778e-06,9.971290631627383e-06,-0.0003431837078610167,-0.00011642507042394779,0.5833333333333334,8.0,28.0,-1.1503054421435621e-05,-1.1503054421435621e-05
all_deployable,hard_sign_0.90,both,42,18,18,42,0,0,-1.09986697982567e-05,-6.2331373456014916e-06,9.742494113451627e-06,-0.00032474530766025966,-7.307547831863505e-05,0.5555555555555556,0.0,28.0,-1.09986697982567e-05,-1.09986697982567e-05
exact_all,hard_sign_0.90,q2_local_s3_full,42,17,17,42,0,0,-1.2319956986139857e-05,-7.554424533484649e-06,9.597612251277532e-06,-0.0006331625674425023,-0.0003860075901609861,0.7222222222222222,8.0,28.0,-1.2319956986139857e-05,-1.2319956986139857e-05
exact_all,hard_sign_0.90,s3_local_q2_full,42,11,11,35,0,0,-1.0938134919924458e-05,-6.17260246726925e-06,9.69764155211994e-06,-0.0005703210061218517,-0.00039078544895290723,0.6944444444444444,8.0,28.0,-1.0938134919924458e-05,-1.0938134919924458e-05
exact_all,hard_sign_0.90,both,42,11,11,35,0,0,-1.0884575117553474e-05,-6.1190426648982665e-06,9.762257888734638e-06,-0.0005579480359022143,-0.0003697384297350671,0.6944444444444444,8.0,28.0,-1.0884575117553474e-05,-1.0884575117553474e-05
exact_deployable_vs_failed,hard_excess_q50,s3_local_q2_full,42,0,0,0,0,0,-6.174363968991514e-06,-1.4088315163363063e-06,1.0433236715234884e-05,-0.0003610288432717365,-0.00028361781397038275,0.3888888888888889,8.0,32.0,,
exact_deployable_vs_failed,bad_veto_le0.75,s3_local_q2_full,42,0,0,0,0,0,-6.174363968991514e-06,-1.4088315163363063e-06,1.0433236715234884e-05,-0.0003610288432717365,-0.00028361781397038275,0.3888888888888889,8.0,32.0,,
exact_deployable_vs_failed,bad_veto_le1.00,s3_local_q2_full,42,0,0,0,0,0,-6.166830352372088e-06,-1.4012978997168801e-06,1.042438191667383e-05,-0.0004022431470062371,-0.0002802908709728547,0.4444444444444444,8.0,28.0,,
exact_deployable_vs_failed,hard_excess_q70,s3_local_q2_full,42,0,0,0,0,0,-6.064136119032781e-06,-1.2986036663775735e-06,1.0415850802414361e-05,-0.0003507042863016077,-0.0002847242134371708,0.3888888888888889,8.0,32.0,,
exact_deployable_vs_failed,soft_excess,s3_local_q2_full,42,0,0,0,0,0,-5.778070877648922e-06,-1.0125384249937142e-06,1.062541306950937e-05,-0.0003164716245533314,-0.0002883474209023852,0.4444444444444444,8.0,40.0,,
exact_deployable_vs_failed,hard_excess_q85,s3_local_q2_full,42,0,0,0,0,0,-5.760473095417495e-06,-9.949406427622876e-07,1.0682682821894218e-05,-0.0003335954661284335,-0.0002861334909987246,0.3888888888888889,8.0,28.0,,
