candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h098_frontier_cell_score,h108_vote_sum,h108_vote_abs,h108_vote_weight,h108_vote_count,h108_raw_mean_move,h108_vote_consensus,h108_family_count,h108_family_consensus,h108_family_signed_count,h108_h103_move,h108_has_h103,h108_h104_move,h108_has_h104,h108_h105_move,h108_has_h105,h108_h106_move,h108_has_h106,h108_h107_move,h108_has_h107,h108_anti_h088,h108_align_h057,h108_decoder_jury_score,h109_field_move
h109_strict_coeff_null_c60_t8_a_0b68b47b,1150,164,id07,2024-07-26,2024-07-25,Q3,2,0.4259565486750093,0.4269931880734391,2.196973457047058e-06,0.2573485714285714,0.5277371428571428,0.3815033714285714,0.4755571428571428,0.1785714285714285,0.3029848571428571,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.0018921461975348,-3.1386519561959727e-09,-1.501803454773649e-06,0.0,0.0,0.0,1.0,0.0,0.1449356177140495,0.1785714285714285,0.6674285714285715,0.6782857142857143,1.0,1.0,seed_q061_companion,0.4895571428571429,0.4270190049503677,0.0043437215818961,2.100024117157595e-06,0.0043437215818961,1.0,0.0,1.0,0.2906211428571428,0.4461046069309509,0,0.5538953930690491,3.0615352131698396e-07,0.5612685714285714,0.0658539470598237,0.0014462362567198,0.0005931515106564,1.0380151436487377,0.8931428571428571,0.3058667154411794,0.6421355428571428,0.0819453714389487,0.0008269628319164,0.4365566105950964,0.043218942955514,1.0,0.0001829166359995,0.0001829166359995,0.9805714285714284,0.6462857142857142,0.8331428571428572,0.8843714285714287,-0.0160914243791249,0.1454114285714285,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.15082429716137438,0.9885605855918884,6.0,0.41379310344827586,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7368077387755103,0.5973442857142858,-1.8360305094315577,1.8360305094315577,18.5277806,14.0,-0.09909608436487308,0.9999999999994553,5,0.9999999999994553,1.0,-0.2684074001865446,True,-0.08924628940014354,True,-1.2774505545213555,True,-0.18910674880403996,True,-0.011819516519474096,True,1.0,1.0,0.9347071999999346,-0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1151,164,id07,2024-07-26,2024-07-25,S1,3,0.9223507042282848,0.9216005296464892,3.917279624177095e-06,0.2585542857142857,0.5277371428571428,-0.1077577142857144,0.9476857142857142,0.9794285714285714,0.3269070857142857,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.0046557360965975,-2.455648310831864e-09,-2.6763739925174846e-06,0.0,0.0,0.0,1.0,0.580049688553327,0.0,0.9822857142857144,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.24256,0.9217729289840444,-0.0080398963166077,2.11564951174692e-06,0.0080398963166077,0.0,1.0,1.0,0.1396150285714285,0.934273302796362,1,0.934273302796362,1.2071833231409308e-06,0.8719085714285715,0.2506320694487556,0.0026125534551015,0.0005915360823307,1.035188144078876,0.8891428571428571,0.8372818556296139,0.4899545142857143,0.1795407734626453,0.0010428642033394,0.9220945637329848,-0.0035709979341165,1.0,-1.6061254654586854e-06,0.0,0.4542857142857143,0.4657142857142857,0.4590857142857142,0.9133771428571428,0.0710912959861103,0.0364342857142856,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.15082429716137438,0.9885605855918884,6.0,0.41379310344827586,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4193183980408162,0.3923701142857143,2.2406668042049764,2.2406668042049764,14.410493984000002,12.0,0.15548854929557845,0.9999999999995537,4,0.9999999999995537,1.0,0.0,False,0.05036263782233717,True,1.5640943001600025,True,0.622215033685716,True,0.003994832536921119,True,1.0,1.0,0.8425279474285178,0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1059,151,id06,2024-08-25,2024-08-24,Q3,2,0.8051517532471274,0.8030150111803502,1.4511156814778214e-05,0.3337085714285714,0.7080171428571429,0.1520932571428572,0.9230857142857144,0.956,0.3712925714285713,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2271737521378298,0.006086278522037,0.9222857142857144,0.2165714285714285,0.1788571428571428,0.0,0.0,,-0.7007057142857144,0.8030744767017115,-0.0131878844070159,1.2479027673317766e-05,0.0131878844070159,0.0,0.0,0.0,0.0559329142857143,0.7951378735404838,1,0.7951378735404838,5.971452035624195e-08,0.3412114285714285,0.0361493346156307,0.0011125015620337,0.0005754150819827,1.0069763934697766,0.7565714285714286,0.4100387233611863,0.4062238857142857,-0.0626314127524751,0.0003155568519088,0.8043516859284782,-0.0050918768989105,1.0,-8.541367909509212e-06,0.0,0.4542857142857143,0.4731428571428571,0.4653428571428571,0.9348628571428572,0.0987807473681059,0.0054983999999999,6.0,5.0,1.0,0.606425702811245,-0.6199605408122385,-0.7846329892604547,-0.9067516281939827,0.42166513345018397,5.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43503175297959185,0.4528153828571429,4.467380328697425,4.467380328697425,20.3112302,16.0,0.21994631958320307,0.9999999999997762,5,0.9999999999997762,1.0,1.754940436005198,True,0.6798725068800002,True,1.564094300159999,True,0.46277686406793855,True,0.005696221584288544,True,1.0,1.0,0.855570392457116,0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1057,151,id06,2024-08-25,2024-08-24,Q1,0,0.2931200235617892,0.2940047415236316,1.8877009515527732e-06,0.3332628571428572,0.7080171428571429,0.4039888571428572,0.5654857142857144,0.4817142857142857,0.3501362285714285,1.0,1.0,0,1.0,0.98640079466928,1.0,1.0,0.0042660984396376,-1.0020730809332893e-08,-1.8877009515527732e-06,1.0,0.0,0.0,0.0,0.0069087191295727,0.1085813693048932,0.46,0.5908571428571429,0.5965714285714285,0.0,0.0,,0.4900228571428571,0.2940407945891951,0.0044397867305515,1.860541860465581e-06,0.0044397867305515,1.0,0.0,1.0,0.2779978285714286,0.3160480568474452,1,0.6839519431525547,3.543989487264716e-07,0.5622057142857144,0.0767078893727275,0.0004647756016188,0.000563572964942,0.9862526886486588,0.3011428571428571,0.2390823668590611,0.2716846857142857,0.1082853490810346,0.001250143867855,0.2941165191992924,0.0048045551477717,1.0,-2.0308272858926557e-06,0.0,0.4542857142857143,0.4708571428571428,0.4616571428571429,0.8998400000000001,-0.0315774597083073,0.2318356571428572,6.0,5.0,1.0,0.606425702811245,-0.6199605408122385,-0.7846329892604547,-0.9067516281939827,0.42166513345018397,5.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4154175634285715,0.5168146514285716,-2.597909395933383,2.597909395933383,20.4822806,16.0,-0.1268369204908391,0.9999999999996151,5,0.9999999999996151,1.0,-0.6311134875343815,True,-0.14143058324350327,True,-1.5640943001600016,True,-0.25453071073504424,True,-0.006740314260453016,True,1.0,1.0,0.9106986546285253,-0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1154,164,id07,2024-07-26,2024-07-25,S4,6,0.3773264958983826,0.3806992444389726,2.417989854019975e-05,0.3498857142857143,0.5277371428571428,-0.0450253714285713,0.9542,0.92,0.3851811428571428,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.006397676751739,-1.1884740666293036e-08,-1.652587185190865e-05,0.0,0.0,0.0,1.0,0.3149601376641728,0.0,0.9497142857142856,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2868685714285713,0.3806108503006162,0.0139551743480836,2.086447315363671e-05,0.0139551743480836,0.0,1.0,1.0,0.2017081142857142,0.3827457929282127,0,0.6172542070717872,4.143843838059222e-07,0.6303542857142858,-0.0798121694974146,0.0046721907240113,0.0005578411478312,0.9762220087046362,0.1765714285714285,0.6369021237462911,0.1225257142857142,0.0230015601792245,6.238347097342611e-05,0.3820022291534626,0.0198530550945121,1.0,-1.8827635697604705e-05,0.0,0.4542857142857143,0.5508571428571428,0.4944,0.9444742857142856,-0.1028137296766391,0.088597257142857,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.15082429716137438,0.9885605855918884,6.0,0.41379310344827586,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4669480868571428,0.39203521142857145,-2.426797576206274,2.426797576206274,15.692237984000002,13.0,-0.15464955213402395,0.9999999999995879,4,0.9999999999995879,1.0,0.0,False,-0.036171242281766124,True,-1.5640943001600016,True,-0.7928717188548591,True,-0.033660314909646966,True,1.0,1.0,0.8482026998856648,-0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1010,144,id06,2024-08-14,2024-08-13,Q3,2,0.7530964107373385,0.7533060688078742,1.1822187706567187e-07,0.1906514285714285,0.670817142857143,0.3328430285714286,0.4842571428571429,0.4268571428571429,0.2659077142857142,1.0,1.0,0,3.0,1.4815760139224,1.0,1.0,0.0011278662604456,-5.3211147464858437e-11,-1.1822187706567182e-07,0.0,1.0,0.0,0.0,0.00365308581125,0.156435418150198,0.4182857142857142,0.6862857142857143,0.688,0.0,0.0,,0.4532971428571428,0.7533312901862517,0.0012635893748875,1.350275770084508e-07,0.0012635893748875,1.0,0.0,1.0,0.2487823428571428,0.7611739450510254,1,0.7611739450510254,4.467222197900529e-08,0.3201142857142857,0.029716187931472,0.0017199612737889,0.000627826127369,1.0986957228958183,0.9451428571428572,0.3740817901993886,0.643182742857143,0.0439311011078744,0.0001767593750644,0.7637201240802629,0.0579890534623943,1.0,0.0002959477991754,0.0002959477991754,0.992,0.7085714285714285,0.8645428571428572,0.919554285714286,-0.0458518275004828,0.1008794285714285,2.0,1.0,1.0,0.5783132530120482,-0.47243956847967067,-0.881363066014649,-0.9955262728085589,-0.09448513188803238,5.0,0.6956521739130435,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.794994089469388,0.7304870285714288,-3.469657634171484,3.469657634171484,21.2656646,17.0,-0.16315773334313383,0.9999999999997118,5,0.9999999999997118,1.0,-0.9491157411556422,True,-0.338369800535155,True,-1.564094300159999,True,-0.5852529726301914,True,-0.032824819690496,True,1.0,1.0,0.919023452571394,-0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1148,164,id07,2024-07-26,2024-07-25,Q1,0,0.5726236359257583,0.5785182382955152,7.107495999258973e-05,0.3531828571428571,0.5277371428571428,-0.0308976285714285,0.9647428571428572,0.9491428571428572,0.3696770285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.0107728068932244,-1.2662505403575502e-08,-4.8598608335352806e-05,0.0,0.0,0.0,1.0,0.2847313265208278,0.0,0.9405714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2934971428571428,0.5784324143683724,0.023777970260246,6.281269137575762e-05,0.023777970260246,0.0,1.0,1.0,0.2427167428571428,0.6057356549616199,0,0.6057356549616199,2.395791371501162e-07,0.5222971428571428,-0.0601479714388651,0.0028665154478622,0.0005256559126248,0.919897847093514,0.0462857142857142,0.2934742653132805,0.0831499428571428,0.1368584367882453,0.0022566059611043,0.5926098562501864,0.082201326412172,1.0,0.0003458175576152,0.0003458175576152,0.9942857142857144,0.7868571428571428,0.8911714285714286,0.9825542857142858,-0.1970064082271105,0.0275415999999998,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.15082429716137438,0.9885605855918884,6.0,0.41379310344827586,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8756243064489797,0.6744735314285715,-4.617688754500697,4.617688754500697,19.5581966,15.0,-0.23609992520989698,0.9999999999997834,5,0.9999999999997834,1.0,-1.661996588232961,True,-0.3670565068800004,True,-1.564094300160001,True,-0.9092210526430383,True,-0.11532030658469737,True,1.0,1.0,0.8637503069714026,-0.3
h109_strict_coeff_null_c60_t8_a_0b68b47b,1025,146,id06,2024-08-20,2024-08-19,S1,3,0.8954549884000682,0.8959698352864354,1.417783483670387e-06,0.3377485714285714,0.7720971428571428,0.5372021142857144,0.4566714285714286,0.1785714285714285,0.3825,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0055115996762786,-7.210063458333783e-09,-1.417783483614876e-06,1.0,0.0,0.0,0.0,0.0,0.1814867640869667,0.1785714285714285,0.7262857142857143,0.7297142857142858,0.0,0.0,,0.5688714285714286,0.8960266401379597,0.0061211893265373,1.5910230796167824e-06,0.0061211893265373,0.0,0.0,1.0,0.2748399428571428,0.9013371564884484,1,0.9013371564884484,9.526538141963833e-08,0.5840571428571429,0.0605883148573789,0.0025008685591644,0.0005691878083733,0.996078664653354,0.5982857142857143,0.5025209256459693,0.4072595428571429,0.0644567290925564,0.0001879499485854,0.8960564726868825,0.006441449137962,1.0,-1.7434042313135834e-06,0.0,0.4542857142857143,0.4811428571428571,0.4641428571428571,0.6506171428571429,-0.0038684142351774,0.1833594285714285,1.0,0.0,1.0,0.5863453815261044,-0.51629923627004,-0.8564082546466804,-0.9983886888289513,0.05674527309307293,5.0,0.782608695652174,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3019792995918367,0.4251408571428571,-0.927981211332041,0.927981211332041,17.5459742,14.0,-0.0528885544201922,0.9999999999989224,4,0.9999999999989224,1.0,-0.0761780231632794,True,-0.016361944257899923,True,-0.8245199421048619,True,0.0,False,-0.0109213018059998,True,1.0,1.0,0.9217564628570134,-0.24759821881842042
h109_strict_coeff_null_c60_t8_a_0b68b47b,978,139,id06,2024-07-19,2024-07-18,S3,5,0.9998322183658211,0.999999,0.0001616728804585,0.4656228571428571,0.5280971428571429,0.4865783428571429,0.1508142857142857,0.1785714285714285,0.5339149714285715,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,4.949453310907217,-4.8125692751349655e-08,-0.0001614180034248,1.0,1.0,1.0,0.0,0.0,5.6968126966891885,0.1785714285714285,0.9765714285714284,0.9765714285714284,0.0,0.0,,0.707,0.999999,5.1228301330624095,0.0001016286010929,5.1228301330624095,0.0,0.0,1.0,0.5420378857142857,0.999999,1,0.999999,1.39734928052286e-08,0.5102685714285714,3.225330133061135,0.0,0.0006646334757489,1.1631085825605856,0.9657142857142856,0.9670264094251232,0.7171987428571429,2.5,0.0001515211396148,0.9999761255879857,1.9500000000024809,1.0,-0.0001419710140791,0.0,0.4542857142857143,0.9948571428571428,0.6441428571428571,0.7005885714285714,-1.8975000000012745,0.3646849142857143,4.0,3.0,1.0,0.5582329317269076,-0.3577789366275639,-0.9338063142352645,-0.8901457403773956,-0.4556759384562435,5.0,0.4782608695652174,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4512791240816327,0.40608277714285723,0.0259141266168769,0.0259141266168769,1.1172000000000002,1.0,0.023195602055901984,0.9999999999614111,1,0.9999999999614111,1.0,0.0,False,0.0259141266168769,True,0.0,False,0.0,False,0.0,False,0.0,0.0,0.7233889853667981,-1.0572875908110292e-12
h109_strict_coeff_null_c60_t8_a_0b68b47b,950,135,id06,2024-07-14,2024-07-13,S3,5,0.9998174319302912,0.9999690243965154,9.66556169085143e-05,0.41248,0.4153771428571429,0.4060846285714286,0.1434428571428571,0.1785714285714285,0.4921344,1.0,1.0,0,10.0,8.8123413858064,2.0,1.0,1.7740747865535766,-2.262030586979623e-08,-9.66556169085143e-05,1.0,1.0,0.0,0.0,0.0,5.8767346452884475,0.1785714285714285,0.9777142857142858,0.9777142857142858,0.0,0.0,,0.6325457142857144,0.999999,5.2073046728950665,0.0001106688193046,5.2073046728950665,1.0,0.0,1.0,0.5681642857142857,0.999999,1,0.999999,1.5611654156441006e-08,0.5173485714285715,3.3098046728945274,8.273637275291179e-08,0.0006977555522572,1.221072216450262,0.9817142857142858,0.9460383938620918,0.760486742857143,2.5,0.0001650960133852,0.9999740212292776,1.9499999999975175,1.0,-0.0001546556291109,0.0,0.4542857142857143,0.9914285714285714,0.6443142857142858,0.7002114285714286,-1.897500000000539,0.4285694857142857,6.0,5.0,1.0,0.5421686746987951,-0.2618644849608063,-0.9651046531419334,-0.7137661126871386,-0.7003841348713511,5.0,0.30434782608695654,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4511562264489797,0.4576712342857143,-0.006953495191781553,0.061105297001421324,2.1493395840000007,2.0,-0.0032351775603730354,0.11379529325429869,2,0.11379529325429869,0.0,0.0,False,0.027075900904819886,True,-0.03402939609660144,True,0.0,False,0.0,False,1.0,1.0,0.8084621874190872,-9.748646334628574e-13
