row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health,h063_row_score,context_consensus,human_social_context,raw_context,h063_episode_near,h064_row_score,graph_consensus,contrast_consensus,seed_context,null_context,null_avoidance,h067_public_weight,h067_public_responsibility_rank,h067_seed_responsibility_score,h067_extension_score,h067_context_overlap,h066_emission,row_top4_gain_rank,h067_is_h057_seed,h067_is_h050_null,bad_pressure_raw,bad_pressure_rank,bad_top90_rate,bad_same_direction_rate,bad_pressure_submission_h010_object,bad_pressure_submission_e216_maskfa,bad_pressure_submission_e323_5508f9,bad_pressure_submission_jepa_latent,bad_pressure_submission_lejepa_targ,bad_pressure_submission_ordinal_q_c,h050_route_cell,h057_support_cell_recalc,target_is_q2,target_is_s,target_is_nonq2,public_score,invariant_score,shortcut_score,public_only_gap,private_safe_score,factor_action_score,story_route_up,story_route_down,story_route_no_direct,story_route_direct,story_route_balance,dow_x,is_weekend_x,day_of_month_x,month_start_prox_x,month_end_prox_x,payday_25_prox_x,h069_selected_cell,h068_selected_cell,outside_h069_cell,outside_h068_cell,h068_h069_disagree,subject_num,ctx_to_public_oof,ctx_to_public_full,ctx_to_private_oof,ctx_to_private_full,ctx_to_action_oof,ctx_to_action_full,route_to_private_oof,route_to_private_full,public_to_invariant_oof,public_to_invariant_full,shortcut_pred_oof,shortcut_pred_full,linear_ctx_public_oof,linear_ctx_public_full,linear_ctx_private_oof,linear_ctx_private_full,latent_agreement,latent_public_residual,latent_private_residual,latent_residual_energy,latent_context_energy,latent_shortcut_energy,latent_hsjepa_score,h070_selected_cell,outside_h070_cell,score_latent_rank,score_context_rank,score_action_rank,score_public_rank,score_private_rank,score_invariant_rank,score_gain_rank,score_shortcut_rank,score_bad_rank,target_q2_penalty,target_s_bonus,cell_assignment_score,dow_y,is_weekend_y,day_of_month_y,month_start_prox_y,month_end_prox_y,payday_25_prox_y,family_max_score,family_mean_score,family_entropy,arousal_pressure,recovery_pressure,routine_calendar_pressure,objective_measure_pressure,family_badnight_aftereffect,family_nocturnal_awake,family_bedtime_arousal,family_social_load,family_routine_pressure,family_recovery_rest,family_cashflow_stress,family_measurement_confidence,family_weekend_rhythm,family_body_fatigue,family_isolation_cocoon,family_routine_anchor,h071_selected_cell,h071_selected_row,h073_target_q,h073_target_s,h073_target_q2,h073_target_nonq2,h073_abs_direction,story_to_h068_health_oof,story_to_h068_health_full,story_to_h068_selected_oof,story_to_h068_selected_full,story_to_shortcut_oof,story_to_shortcut_full,story_route_to_h068_health_oof,story_route_to_h068_health_full,story_route_to_h068_selected_oof,story_route_to_h068_selected_full,story_route_to_shortcut_oof,story_route_to_shortcut_full,h073_story_action_energy,h073_bridge_cell_score
0,id01,2024-07-31,2024-07-30,Q1,0,0,0.1839999885504578,0.1952401438424609,0.1859798815132273,1,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-1.3017998536424267e-05,1.3017998536424267e-05,0.0001058830649036,-1.378385583948083e-09,0.0019798929627695,0.0131320962850507,1,0.1531428571428571,0.1468571428571428,0.3182857142857143,0.1262857142857142,0.1571428571428571,0.0,0.92,0.2134978285714286,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,1.3472737691071566,0.9942857142857144,0.875,1.0,0.3231799281405405,0.323179927962635,0.3348273505780588,0.2866936556590742,0.2727315733410376,1.3472737691071566,0,0,0.0,0.0,1.0,0.1591257142857143,0.5036571428571429,0.7285842857142858,-0.3445314285714286,-0.1510166,0.1388514285714285,0.3549319023071135,0.6264960787234864,0.0185720181439768,0.9814279810306,-0.2715641764163729,1.0,0.0,30.0,0.0,0.9,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.3202140352652274,0.2906536790641901,-0.0524506945610248,-0.0900038600797389,0.2341292688760103,0.2019705041119945,-0.0673586843092843,-0.0797174956963183,0.4370594722891187,0.496456465473608,0.5039058691698136,0.5262510212141505,0.146132558328923,0.1213977767201828,-0.1723408849427536,-0.1813892366009883,0.0468571428571428,0.1610883209795131,0.0985659054389751,0.8382857142857143,0.1022971428571428,0.9116857142857144,0.0363342502904074,0.0,1.0,0.17942857142857144,0.023428571428571427,0.16514285714285715,0.076,0.04228571428571429,0.5174285714285715,0.14685714285714285,0.9268571428571428,0.9942857142857143,0.0,0.0,-0.054205714285714274,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3768162564321952,0.345170603391335,0.3212237232244516,0.41359099772869884,0.5329051111461399,0.6086919601003782,0.19358646427817552,0.2279207630801584,0.39281600248771514,0.4376003687724728,0.7724061890763606,0.8194443693631583,0.012205714285714236,0.019239999999999993
0,id01,2024-07-31,2024-07-30,Q2,1,1,0.5115819275521561,0.5115819275521561,0.4775824655365743,0,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-0.0023125216531759,0.0023125216531759,-0.0014158952808211,3.274288495528469e-06,0.0339994620155818,0.1360662937079778,-1,0.0394285714285714,0.8485714285714285,0.3182857142857143,0.1262857142857142,0.7731428571428571,0.0,0.62,0.1180232,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,0.1698605975461222,0.6874285714285714,0.0,1.0,0.0562781303013717,0.0562781303340807,0.0562781303013717,0.0918764682709199,0.1674993034823686,0.0416262267197593,0,0,1.0,0.0,0.0,0.1259428571428571,0.4736571428571429,0.4511257142857143,-0.3477142857142858,-0.0460250285714285,0.1731314285714286,0.505347593042409,0.4946524058880723,0.0,0.9999999989304812,0.0106951871543366,1.0,0.0,30.0,0.0,0.9,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.4348247738528833,0.3254397777751915,0.1201028831267249,0.0675518898560337,0.3201988954764428,0.2633817107569537,0.146709591669431,0.0929704316511719,0.4380867338581738,0.4949897565415069,0.4835042872968279,0.5023094534828709,0.4380799319257776,0.4427387445808069,0.1107218197061452,0.1125340370561051,0.2491428571428571,0.3088819167100262,0.1661279116981534,0.9628571428571427,0.1981257142857142,0.7735428571428572,0.1466342856501145,0.0,1.0,0.2862857142857143,0.10285714285714286,0.068,0.04342857142857143,0.11028571428571429,0.45771428571428574,0.8485714285714285,0.8068571428571428,0.6874285714285714,1.0,0.0,0.02889142857142854,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21269262606990325,0.18382292231300543,0.3894008497574432,0.36353159750320696,0.5242110165898874,0.5916165777896156,0.19794323636784222,0.16147466774542812,0.4170518957204616,0.4022622986375668,0.5710643238606795,0.6522820260178018,-0.10617142857142856,0.03208571428571427
0,id01,2024-07-31,2024-07-30,Q3,2,2,0.5074404548458739,0.5541805485467693,0.5133172079218004,1,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-6.909740307792234e-05,6.909740307792234e-05,0.000470955070103,-3.2541772310500495e-08,0.0058767530759265,0.0235174167050786,1,0.3302857142857143,0.3045714285714285,0.3182857142857143,0.1262857142857142,0.2537142857142857,0.0,0.95,0.3105197142857142,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,0.4957623542563336,0.9251428571428572,0.625,1.0,0.1878124641689723,0.1886997674638943,0.1878124641689723,0.1413569200319031,0.0161216854730916,0.4957623542563336,0,1,0.0,0.0,1.0,0.3005542857142858,0.5036571428571429,0.6459642857142857,-0.2031028571428571,-0.0219920857142856,0.2231828571428571,0.9487179466907736,0.0,0.0512820511724742,0.9487179466907736,0.9487179466907736,1.0,0.0,30.0,0.0,0.9,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.3703634487170195,0.3576789816713278,-0.0257953657743086,-0.0457419302535357,0.2405319712700455,0.2198141032756004,-0.0201483575841813,-0.0244483739138842,0.4398216211502212,0.4973364672149429,0.5360887135754164,0.5667819200194437,0.2523696709795904,0.2416475808925238,-0.0480232682197168,-0.0537577405219766,0.0811428571428571,0.0698091630027337,0.003803280060023,0.2708571428571428,0.21072,0.9201714285714286,0.1243373625157321,0.0,1.0,0.26171428571428573,0.12057142857142857,0.32857142857142857,0.26057142857142856,0.136,0.5174285714285715,0.30457142857142855,0.936,0.9251428571428572,0.0,0.0,0.0566285714285714,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.37825215577013493,0.3501252889679032,0.43548994013122283,0.42123373961097726,0.6374133351260601,0.6961663876824066,0.21695220036953355,0.23299924392023866,0.40216037285396317,0.41579998826679204,0.7849751132800675,0.8246536933008868,-0.013622857142857075,0.08528
0,id01,2024-07-31,2024-07-30,S1,3,3,0.5202725253271271,0.5454902757586634,0.5236101888857627,1,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-2.2320883022897146e-05,2.2320883022897146e-05,0.0026800795133577,-5.982174130972161e-08,0.0033376635586356,0.0133764632456735,1,0.3822857142857143,0.1982857142857143,0.3182857142857143,0.1262857142857142,0.1577142857142857,0.0,1.02,0.3292734857142856,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,0.2092781551532133,0.7537142857142857,0.5,1.0,0.1877268078886889,0.1877268078042513,0.2092781551532133,0.1718026264652777,0.0484453918016502,0.1744382059877076,0,1,0.0,1.0,1.0,0.3296457142857143,0.5036571428571429,0.5549828571428571,-0.1740114285714286,0.0592980571428572,0.2814,0.2797118840823244,0.6662665050029616,0.0540216085137536,0.945978389085286,-0.3865546209206372,1.0,0.0,30.0,0.0,0.9,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.3357893261448818,0.3178726243191762,0.0355055687092492,0.035628995687563,0.2595407463691224,0.2397541259344634,0.0661399179533464,0.0754730298435705,0.4399023372883433,0.4984483380579855,0.5184377056956327,0.5354189864198295,0.2252219259779305,0.218188110443124,0.0096102180734608,0.004649779074187,0.2108571428571428,0.0061436118591675,0.0237924884336079,0.0548571428571428,0.2423428571428571,0.8507142857142858,0.1580815604879742,0.0,1.0,0.30342857142857144,0.1662857142857143,0.3668571428571429,0.29714285714285715,0.22171428571428572,0.5174285714285715,0.1982857142857143,0.872,0.7537142857142857,0.0,1.0,0.14727428571428564,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4607283634752638,0.3882041529916738,0.3942988812052012,0.3871441676039249,0.44659550205577975,0.5224266335255908,0.21858904620839606,0.24137516473326906,0.3679401959936409,0.39095025954620044,0.727109681112122,0.779290629547855,0.05753142857142857,0.17765142857142852
0,id01,2024-07-31,2024-07-30,S2,4,4,0.4579375217389834,0.4713998480827134,0.4595176418504327,1,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-5.0282614352248345e-06,5.0282614352248345e-06,0.000434053019543,-2.1825320590113835e-09,0.0015801201114493,0.006363846913151,1,0.1622857142857142,0.0977142857142857,0.3182857142857143,0.1262857142857142,0.0777142857142857,0.0,1.05,0.233862,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,0.4576996652785915,0.9091428571428573,0.875,0.875,0.2807592143960792,0.4576996652785915,0.2807592143960792,0.3497975878403916,0.3086831832322112,0.0,0,1,0.0,1.0,1.0,0.1648057142857142,0.5036571428571429,0.6788614285714287,-0.3388514285714286,-0.1114952857142858,0.1723714285714286,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,1.0,0.0,30.0,0.0,0.9,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.2763525352469895,0.2494950450564391,-0.0477066058230297,-0.0826452733208486,0.2366907113307003,0.2048767049876723,-0.0597927971140655,-0.068814266261282,0.4395034383624472,0.4966655768295505,0.4718865621581949,0.4961183478426703,0.2375694976971971,0.2232052799303307,-0.0741051519210437,-0.0836561421701871,0.0679999999999999,0.1115468209612753,0.063788679891256,0.692,0.0993142857142857,0.8619714285714286,0.0471914284035963,0.0,1.0,0.184,0.021142857142857144,0.18685714285714286,0.08457142857142858,0.054857142857142854,0.5174285714285715,0.09771428571428571,0.8848571428571429,0.9091428571428571,0.0,1.0,-0.003477142857142887,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.46124903549513574,0.38707028630842905,0.436346511231738,0.3878372118504571,0.4412802480239103,0.5326551394946447,0.1978534618042238,0.22487883979078246,0.4275742308871325,0.3952917369079945,0.7120108059096449,0.7601947725019086,0.048937142857142846,0.07929428571428565
0,id01,2024-07-31,2024-07-30,S3,5,5,0.8508786159626692,0.8468215168945182,0.8502111327255205,1,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-1.7535158101100734e-06,1.7535158101100734e-06,0.0013550504736156,-2.376102428982162e-09,0.0006674832371487,0.0052508901772279,-1,0.1651428571428571,0.0617142857142857,0.3182857142857143,0.1262857142857142,0.0617142857142857,0.0,1.08,0.2343970285714285,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,0.4693417732858103,0.9148571428571428,0.625,1.0,0.2625945017382989,0.2625945017328641,0.1664351848752485,0.4693417732858103,0.3581103745400982,0.2237516885589427,0,0,0.0,1.0,1.0,0.1642228571428571,0.5036571428571429,0.64681,-0.3394342857142858,-0.088057,0.1871714285714285,0.3693768053079844,0.6120511757226156,0.0185720181439768,0.9814279810306,-0.2426743704146311,1.0,0.0,30.0,0.0,0.9,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.2338117888925697,0.2037164471324493,-0.0363647528762647,-0.0602220849463268,0.2382131727254323,0.2094734695218315,-0.0314243209482936,-0.0471729424769507,0.4386698914543784,0.49664088916536,0.5168313161583757,0.5369869228452997,0.1395720363020048,0.1418291696017148,-0.102002004646742,-0.1017087759518988,0.0994285714285714,0.0695889317497126,0.0516922471237352,0.5171428571428571,0.1063885714285714,0.8957142857142857,-0.0102543211381639,0.0,1.0,0.14457142857142857,0.02457142857142857,0.18857142857142858,0.08257142857142857,0.07257142857142856,0.5174285714285715,0.061714285714285715,0.9148571428571428,0.9148571428571428,0.0,1.0,-0.057448571428571446,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4607038115107712,0.38679974705915066,0.46544236789055665,0.4343300909589309,0.5369526860858552,0.5406335542080146,0.19598236089974647,0.22081406487438235,0.4512481845923467,0.45166518278956375,0.7559701668926334,0.7903750037606585,0.1418057142857143,0.055585714285714294
0,id01,2024-07-31,2024-07-30,S4,6,6,0.5084298008946088,0.5111230093690158,0.5091151839410136,1,1,0,0.0022770581419484,0.32,0.75472,-0.10036,0.0,0,0,0,0,0.4931481481481481,0.0001121578436261,-0.0003463827852574,-9.39781743536372e-07,9.39781743536372e-07,0.001161301326575,-1.0913697854598075e-09,0.0006853830464048,0.0027423767917888,1,0.1485714285714285,0.044,0.3182857142857143,0.1262857142857142,0.0377142857142857,0.0,1.02,0.2109301714285714,0.43846,0.6164523876012287,0.681,0.986,1.0,0.4358144836343379,0.912,0.3919749256106276,0.7330241533845404,0.8072747481596322,0.1927252518403678,0.0022770581419484,0.32,0.75472,-0.10036,0.0,-0.25228,0.072,1,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.1482914285714285,0.5036571428571429,0.0887628571428571,-0.3553657142857144,0.3172508,0.4559142857142856,0.8291925448670961,0.1242236022272803,0.0465838508352301,0.9534161470943764,0.7049689426398159,1.0,0.0,30.0,0.0,0.9,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.2223460620509366,0.1941950088438949,0.3805921582415046,0.3524444420280607,0.5369189845914093,0.4964440946398087,0.3638663432654561,0.3299284436653283,0.4393725467740908,0.4990482004738917,0.4730823157033003,0.4342347500459144,0.2861509794927422,0.2669141430717693,0.3785891635651882,0.3689390971787223,0.5531428571428572,0.0740546334795081,0.0633413582415046,0.5891428571428572,0.3987428571428572,0.4932142857142857,0.2868478259685197,0.0,1.0,0.46114285714285713,0.3902857142857143,0.15942857142857142,0.062285714285714285,0.5582857142857143,0.5174285714285715,0.044,0.4937142857142857,0.17857142857142858,0.0,1.0,0.3178942857142857,1.0,0.0,30.0,0.0,0.9,0.5,0.7590720000000002,0.5608583399999999,0.3146911857098117,0.5971011,0.5964613333333334,0.5284614186666667,0.5362099413333333,0.5807856,0.6415024,0.5920652000000001,0.5740512,0.44357599999999997,0.6394464,0.7590720000000002,0.5559050240000001,0.38273625600000005,0.41122239999999993,0.5235536000000001,0.6263839999999999,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4600322167656396,0.38669188778065133,0.5161536529297145,0.5288421132163215,0.4463408844364832,0.5262113522817597,0.19479791036311409,0.21896198481061022,0.504801359692423,0.5439611176368674,0.7091041421855729,0.7267905762510646,0.29233142857142863,0.35718857142857147
1,id01,2024-08-01,2024-07-31,Q1,0,7,0.0950246972067914,0.0950246972067914,0.1051360141203324,0,0,1,0.0029005711339235,0.496,0.0,-0.0345599999999999,0.2,0,0,0,0,0.0,0.0051067438647609,-0.0007339747005799,-0.0005765310429176,0.0005765310429176,0.001272794083486,-7.338053003715752e-07,0.010111316913541,0.1123539740034407,1,0.6577142857142857,0.5851428571428572,0.4942857142857143,0.1982857142857143,0.7085714285714285,0.0,0.92,0.31004,0.75126,0.9196161221260356,0.928,0.844,1.0,0.1697233414833964,0.134,0.6608333703790751,0.914144850764892,0.8105796849726186,0.1894203150273814,0.0029005711339235,0.496,0.0,-0.0345599999999999,0.2,-0.15168,0.492,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.5242228571428572,0.6062771428571428,0.2779399999999999,-0.0820542857142856,0.4069644,0.6005942857142856,0.3549319023071135,0.6264960787234864,0.0185720181439768,0.9814279810306,-0.2715641764163729,2.0,0.0,31.0,0.0,1.0,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.5489916802363966,0.5392180112684986,0.3551991283748288,0.3721994036589525,0.5561337002802734,0.5752449547088038,0.2912943178966277,0.3272416505525544,0.3351449561927369,0.5991427701855453,0.4252239361030743,0.3626093210114753,0.4719340250676787,0.4949792639731951,0.3925808204416324,0.4025380884776499,0.5880000000000001,0.0247688230935393,0.0517652716251711,0.2851428571428571,0.64864,0.4877857142857143,0.2405313931475504,0.0,1.0,0.39885714285714285,0.6862857142857143,0.3274285714285714,0.5845714285714285,0.6834285714285714,0.7348571428571429,0.5851428571428572,0.49028571428571427,0.17857142857142858,0.0,0.0,-0.006431428571428421,2.0,0.0,31.0,0.0,1.0,0.4,0.8634579200000001,0.5721444373333334,0.3059281889740103,0.5720264,0.4574013333333333,0.6306102826666667,0.5872658666666667,0.5051408,0.4482048,0.6772624,0.6574976,0.5201904,0.4516056,0.8634579200000001,0.6289680000000001,0.5081825280000001,0.6846247999999999,0.3990128,0.5215856,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3769509076257404,0.3651945519036743,0.3323975733934429,0.48355406087805314,0.5204377754644507,0.5241798170637717,0.3145421489414533,0.3200491062139992,0.41864532528000387,0.520934179281919,0.6776192363913961,0.6281046334772136,0.2846057142857143,-0.029765714285714284
1,id01,2024-08-01,2024-07-31,Q2,1,8,0.5142003796073951,0.5142003796073951,0.5181404945598331,0,0,1,0.0029005711339235,0.496,0.0,-0.0345599999999999,0.2,0,0,0,0,0.0,0.0051067438647609,-0.0007339747005799,-3.107903929888689e-05,3.107903929888689e-05,0.0069533721504748,-2.1610412632439482e-07,0.003940114952438,0.0157770435125443,1,0.4988571428571428,0.2348571428571428,0.4942857142857143,0.1982857142857143,0.1897142857142857,0.0,0.62,0.0574332571428571,0.75126,0.9196161221260356,0.928,0.844,1.0,0.1697233414833964,0.134,0.6608333703790751,0.914144850764892,0.8105796849726186,0.1894203150273814,0.0029005711339235,0.496,0.0,-0.0345599999999999,0.2,-0.15168,0.492,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.3565942857142857,0.6062771428571428,0.3249457142857142,-0.2496828571428571,0.2217184571428571,0.4326742857142857,0.505347593042409,0.4946524058880723,0.0,0.9999999989304812,0.0106951871543366,2.0,0.0,31.0,0.0,1.0,0.4,0.0,0.0,1.0,1.0,0.0,1.0,0.3123474074829305,0.3073451224367394,0.2559655210135002,0.2279912254023369,0.4590544627317603,0.4361060048480283,0.1669362694148001,0.1695031528053502,0.3349007540104662,0.596912662806813,0.5403653459389921,0.4912000273851599,0.2800682909362031,0.2921705851213347,0.195497777194529,0.2001638239223909,0.2748571428571429,0.0442468782313552,0.034247063870643,0.2988571428571429,0.3636571428571428,0.6337571428571429,-0.004800000064171,0.0,1.0,0.148,0.35485714285714287,0.03542857142857143,0.3394285714285714,0.4308571428571429,0.7348571428571429,0.23485714285714285,0.6565714285714286,0.17857142857142858,1.0,0.0,-0.31858571428571436,2.0,0.0,31.0,0.0,1.0,0.4,0.8634579200000001,0.5721444373333334,0.3059281889740103,0.5720264,0.4574013333333333,0.6306102826666667,0.5872658666666667,0.5051408,0.4482048,0.6772624,0.6574976,0.5201904,0.4516056,0.8634579200000001,0.6289680000000001,0.5081825280000001,0.6846247999999999,0.3990128,0.5215856,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.22213759614828443,0.17415376037716085,0.49729506608876334,0.41765230920983015,0.5308009657326234,0.5453401812188811,0.09301961942049047,0.06881526126755765,0.5153051533086944,0.4675183662379286,0.7831816082462743,0.7613877900391325,0.025108571428571397,-0.32643428571428573
1,id01,2024-08-01,2024-07-31,Q3,2,9,0.510501737615549,0.510501737615549,0.4722836185897635,0,0,1,0.0029005711339235,0.496,0.0,-0.0345599999999999,0.2,0,0,0,0,0.0,0.0051067438647609,-0.0007339747005799,-0.0029222569675849,0.0029222569675849,0.0008096960109205,-2.366139809538283e-06,0.0382181190257854,0.1529924201613633,-1,0.8765714285714286,0.8908571428571429,0.4942857142857143,0.1982857142857143,0.8097142857142857,0.0,0.95,0.4472328571428571,0.75126,0.9196161221260356,0.928,0.844,1.0,0.1697233414833964,0.134,0.6608333703790751,0.914144850764892,0.8105796849726186,0.1894203150273814,0.0029005711339235,0.496,0.0,-0.0345599999999999,0.2,-0.15168,0.492,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7297200000000001,0.6062771428571428,0.2718257142857143,0.1234428571428573,0.5101276000000001,0.7052228571428573,0.9487179466907736,0.0,0.0512820511724742,0.9487179466907736,0.9487179466907736,2.0,0.0,31.0,0.0,1.0,0.4,0.0,1.0,1.0,0.0,1.0,1.0,0.6919372186196651,0.6685980264261043,0.407350099003036,0.43878577122158,0.612578666644857,0.6372767593995372,0.3611730368002487,0.3916115819249694,0.337571094279481,0.5973640655840703,0.3565113783489783,0.3173627079733812,0.5981435849764605,0.6126801819771702,0.4577164182874468,0.4636956882186882,0.5908571428571429,0.037782781380335,0.102777500996964,0.6017142857142858,0.7228685714285714,0.3991571428571429,0.3808659339443037,0.0,1.0,0.5582857142857143,0.7737142857142857,0.6571428571428571,0.8365714285714285,0.7965714285714286,0.7348571428571429,0.8908571428571429,0.38857142857142857,0.17857142857142858,0.0,0.0,0.1761114285714287,2.0,0.0,31.0,0.0,1.0,0.4,0.8634579200000001,0.5721444373333334,0.3059281889740103,0.5720264,0.4574013333333333,0.6306102826666667,0.5872658666666667,0.5051408,0.4482048,0.6772624,0.6574976,0.5201904,0.4516056,0.8634579200000001,0.6289680000000001,0.5081825280000001,0.6846247999999999,0.3990128,0.5215856,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.38494038438251593,0.37164698084507297,0.3682016716887904,0.47884328154535805,0.5678692131458574,0.5057443525522007,0.4096317230996196,0.415176720337437,0.40781093108752725,0.5263140582322018,0.5418355610129464,0.4986872005763969,0.3878857142857143,0.15111428571428587
