score,flat_idx,row,target,sign,logit_move,public_loss_coef,sign_stability,source_support,semantic_mean,base_mean,h088_alignment
0.026071539980473322,715,102,Q2,-1,-1.9,0.002715532587680619,1.0,8.0,6.398216992939644e-05,2.617575632312243e-05,0.0
0.019581301019637922,1279,182,S3,1,1.9,-0.004119075421733211,1.0,6.0,9.762675442548168e-06,1.796270670713444e-05,0.0
0.007548748301512008,612,87,S1,-1,-1.8638086502559514,0.0014939672512023301,1.0,9.0,3.6142003012817707e-07,1.0296242476724366e-06,0.0
0.007115008622852716,309,44,Q2,-1,-0.7869065731646545,0.0005384807500006606,1.0,9.0,6.805381711503927e-05,6.516111522687022e-05,0.0
0.006477048425494611,771,110,Q2,-1,-0.8164618825223378,0.0005647038391104716,1.0,6.0,6.438763474748074e-05,0.00010167906481186749,0.0
0.006432714202641669,936,133,S3,1,1.615387114568249,-0.0012735540595048035,1.0,9.0,5.769544817372452e-07,6.081610995101088e-07,0.0
0.005803531426546906,190,27,Q2,-1,-0.9205827069099279,0.000657085536864313,1.0,8.0,3.2855873743699133e-05,5.430007133012095e-05,0.0
0.005517647020492797,687,98,Q2,-1,-0.6380762463889581,0.00040643033313480517,1.0,9.0,4.04517529624795e-05,0.00011853028693807849,0.0
0.004841359658239693,37,5,Q3,1,1.4806648788912007,-0.0011540211137156975,1.0,5.0,9.557253479510507e-06,1.64476428387922e-05,0.0
0.0048248866981923655,1359,194,Q2,-1,-0.4828356824577603,0.00026869240279685556,1.0,7.0,8.641206797917684e-05,0.0001580683403515277,0.0
0.004805236515975213,71,10,Q2,-1,-0.6198789591592778,0.00039028470329869984,1.0,9.0,5.744711158601174e-05,6.558048724403659e-05,0.0
0.004437856672768741,39,5,S2,1,1.156807505380315,-0.000866677115327212,1.0,9.0,1.0436481940898937e-06,1.7791157580214547e-06,0.0
0.004364573812543837,638,91,Q2,-1,-0.6422547847011684,0.00041013776117028146,1.0,8.0,4.7371164414884476e-05,6.83115744794871e-05,0.0
0.004324125443224847,351,50,Q2,-1,-0.9482045788409169,0.0006815931744011135,1.0,8.0,1.9402537652154624e-05,1.730466889827969e-05,0.0
0.004222623664494183,1107,158,Q2,-1,-0.701155550588088,0.00046239774646755213,1.0,8.0,3.933273425588238e-05,5.022862067583553e-05,0.0
0.004014061514163732,645,92,Q2,-1,-1.127678368278884,0.0008408321495832092,1.0,7.0,7.247140789007683e-06,7.064860491445433e-06,0.0
0.003758435820301003,397,56,S3,1,1.293004323517609,-0.0009875183914331087,1.0,6.0,3.3843507948057997e-07,3.9855745985929485e-07,0.0
0.003745417012039963,393,56,Q2,-1,-1.0250412777182194,0.0007497669017398677,1.0,6.0,1.7408365475608226e-05,1.3311399990255248e-05,0.0
0.003660319864716349,1139,162,S3,-1,-1.56903838795008,0.0012324309308809254,1.0,4.0,-1.0434290564035453e-06,-1.6855700043784501e-06,0.0
0.0036393044869024284,1725,246,S1,-1,-1.2606007345209191,0.0009587681526366064,1.0,6.0,1.3357504331572118e-07,3.6803817217487704e-07,0.0
0.0034681630751472814,1309,187,Q1,-1,-0.9038700320272647,0.0006422571364098459,1.0,8.0,1.3313455307861113e-05,2.0571333091742565e-06,0.0
0.0034538648290321355,722,103,Q2,-1,-1.089552060431414,0.0008070044012076913,1.0,1.0,5.459582027513538e-05,6.762582347244033e-05,0.0
0.003429587747364714,181,25,S4,1,1.4814788903706901,-0.0011547433492810483,1.0,4.0,-1.02795547523023e-06,-1.6163678940623174e-06,0.0
0.003254700368459371,1044,149,Q2,1,0.7313297859314397,-0.0004891699806084012,1.0,10.0,1.4900610587902328e-05,6.462378540824595e-06,0.0
0.0032187538445361706,731,104,S1,-1,-0.9670793324711353,0.0006983398895303963,1.0,8.0,9.04546844606782e-08,4.404970579536044e-07,0.0
0.002906209262134164,1177,168,Q2,-1,-0.6684366948237215,0.000433367785728637,1.0,7.0,4.291116888236128e-05,8.249318356045778e-06,0.0
0.002635211254434282,922,131,S3,1,1.693986737448862,-0.001343291949568879,1.0,8.0,3.1617116904322e-07,2.578849865951592e-07,0.5411428571428571
0.0025432459867289646,1355,193,S2,1,1.3221717058516023,-0.0010133972904420071,1.0,9.0,1.643255834594929e-05,6.940000500101108e-06,0.5994285714285714
0.0024517149927141733,953,136,Q2,1,1.098635358893575,-0.0008150636010658834,1.0,3.0,1.3590309523807435e-05,1.1825211866562954e-06,0.0
0.0023409237803678935,1530,218,S2,1,1.6220036591309808,-0.0012794246202073747,1.0,8.0,5.979978371271614e-07,4.315967246857952e-07,0.6137142857142858
0.0018802568208075641,167,23,S4,1,1.259674189907575,-0.0009579460715118279,1.0,8.0,1.980630601214501e-06,3.50753276862042e-06,0.5811428571428572
0.001842377697575069,1644,234,S4,-1,-1.7086917895850804,0.0013563390771717657,1.0,4.0,3.237536743638705e-06,-1.8924150607976843e-06,0.5085714285714286
0.0017959523906700935,1116,159,S1,1,0.7797533759561264,-0.0005321340416800277,1.0,5.0,-1.0402024126542394e-06,-1.9089847554824553e-06,0.0
0.00177480668035635,242,34,S2,-1,-1.7329295518000793,0.0013778441472319135,1.0,4.0,-3.643991012048529e-07,-4.0195756322404893e-07,0.5222857142857142
0.0017242859005677678,1675,239,Q3,-1,-1.3496300828833458,0.0010377598663501163,1.0,6.0,4.775173761565886e-07,8.368363487787034e-07,0.5205714285714286
0.0016862623445294332,1037,148,Q2,1,0.4033936534267977,-0.00019820708386035886,1.0,9.0,3.900500428333812e-05,2.288334641939137e-05,0.0
0.0016426527019679034,60,8,S2,1,0.6106241140096573,-0.00038207329782434263,0.8846153846153846,8.0,9.712061659767803e-07,1.7728009326987003e-06,0.0
0.0015848736019374106,139,19,S4,1,0.9842402996008779,-0.0007135660394179728,1.0,9.0,6.890503712144923e-06,3.8206601608933555e-06,0.6
0.0015829776758397823,1292,184,S2,1,1.3828394586194426,-0.0010672250432721257,1.0,5.0,1.190621002087758e-06,1.8104222150613882e-06,0.5348571428571428
0.0015502241957006699,1525,217,S4,-1,-0.960621928335951,0.0006926105269307461,1.0,8.0,1.451402294785068e-06,1.2217915641685354e-06,0.4417142857142857
0.0014929164108812188,946,135,Q2,1,0.645963121454503,-0.000413428000631321,1.0,5.0,5.828826814783045e-06,-2.3621162399185373e-06,0.0
0.0012475581430995933,1413,201,S4,-1,-1.079550628668094,0.0007981305832015519,1.0,6.0,1.86258925087043e-06,1.7644059696430491e-06,0.6011428571428571
0.0012145269391169895,372,53,Q2,-1,-1.1490985036524608,0.0008598372667974365,1.0,5.0,1.12476361832924e-06,6.63093599473661e-07,0.5731428571428572
0.0012033186084542884,1328,189,S3,1,0.949648605460247,-0.0006828743939024004,1.0,7.0,2.382215008350941e-06,4.678892181510995e-06,0.6091428571428571
0.0012000208845988002,670,95,S3,1,0.8958877501970083,-0.0006351748188065614,1.0,8.0,6.418942041073362e-07,7.710210254089011e-07,0.5845714285714285
0.0011970397918968643,482,68,S4,-1,-0.8970239889964514,0.000636182952097512,1.0,8.0,3.442460938967115e-06,6.973248819235687e-08,0.6165714285714285
0.0011884217392618905,1291,184,S1,1,1.0702386313985939,-0.0007898684692364027,1.0,6.0,3.8375689971091223e-07,1.1541265146083741e-06,0.6177142857142857
0.0011550187425350088,1430,204,Q3,1,0.5125889027623167,-0.00029509108933766816,1.0,6.0,-4.3395312103401566e-07,5.068374254965973e-06,0.0
0.0011547311471424076,122,17,S1,1,0.958143115885913,-0.0006904111887686181,1.0,6.0,1.8640312302437575e-06,4.643612351574796e-06,0.5542857142857143
0.001039859408131189,787,112,S1,1,1.3301295950202963,-0.0010204579655400472,1.0,3.0,-1.7488320872858854e-06,-2.5228747837361323e-06,0.6068571428571429
0.0010370319393571644,1448,206,S4,-1,-0.7519039838391655,0.000507424535773696,1.0,8.0,8.396078243194664e-07,3.620489258598386e-07,0.5097142857142857
0.001003629969955668,1643,234,S3,1,0.7123842569856753,-0.0004723604697430334,1.0,8.0,6.68838772488223e-07,9.98839761773555e-07,0.4771428571428571
0.0009843026768653344,1550,221,S1,-1,-0.7259518129550369,0.00048439834844973785,1.0,8.0,4.080306410475521e-07,8.150582762415347e-07,0.5131428571428571
0.000969199022248703,767,109,S2,-1,-1.1843340298344227,0.000891100155360654,1.0,3.0,3.973748694720218e-07,1.1464278576746085e-06,0.5554285714285714
0.0009642649013724182,916,130,S4,-1,-0.8197496008650113,0.0005676208828816773,1.0,5.0,7.5623934140545886e-06,4.811907810935742e-06,0.496
0.0008951304438698111,1342,191,S3,1,0.8178145541276989,-0.0005659040034401497,1.0,6.0,1.079344365431451e-06,2.151939968721086e-06,0.5828571428571429
0.0008831549792554286,1403,200,S1,1,0.8310037966587838,-0.0005776062217454249,1.0,6.0,1.1599547889326794e-06,2.308908941478985e-06,0.6188571428571429
0.000865161818291245,766,109,S1,-1,-0.7905199475958277,0.0005416867336887024,1.0,6.0,2.9286468430259395e-06,4.3392425433539104e-06,0.6097142857142858
0.0007969392559634333,664,94,S4,1,0.7388417080208454,-0.0004958349692895376,1.0,6.0,1.495590684792637e-06,4.618767680585675e-06,0.5885714285714285
0.0007740701223000001,908,129,S3,-1,-0.923603100242003,0.0006597653952455987,1.0,4.0,-7.197549332350879e-07,-4.229924468003957e-07,0.6125714285714285
0.0007410437339605574,1521,217,Q3,1,0.6423441620962518,-0.00041021706169010717,1.0,7.0,2.1715795578126527e-06,3.4400028393164307e-06,0.5737142857142857
0.0006951636209353685,970,138,S2,1,0.5624687671757662,-0.00033934723680239257,1.0,8.0,4.637672235591935e-07,7.526658061432005e-08,0.5017142857142857
0.0006907341949257066,174,24,S4,-1,-0.5772205359072673,0.0003524358139271289,1.0,7.0,1.9658188681969264e-06,2.055119260584575e-06,0.4868571428571429
0.0006813913986464481,1295,185,Q1,-1,-0.7430920261705206,0.0004996060843279599,1.0,5.0,1.2709046931866426e-06,1.1667158192264791e-06,0.6131428571428571
0.0006510977588170229,1477,211,Q1,-1,-0.7339482893472176,0.0004914932602457513,1.0,3.0,2.1867808094921947e-05,5.340686828625182e-06,0.6142857142857143
0.0006479272039360808,1301,185,S4,1,0.75084262983035,-0.0005064828443701856,1.0,4.0,1.0759832245819782e-06,9.968655019271057e-06,0.6062857142857143
0.0006242719575941032,1065,152,Q2,1,0.4211447977253777,-0.00021395687125420212,1.0,2.0,2.9234055243730534e-05,-1.9925454567365e-06,0.0
0.0006207479796210569,164,23,S1,1,0.5260352035114939,-0.00030702138377227295,0.9615384615384616,8.0,3.376494502286465e-06,7.876708013964025e-06,0.5685714285714286
0.0006153122036493521,257,36,S3,1,0.5522750394061875,-0.0003303028032480766,1.0,8.0,1.0480429676759745e-06,7.814574354265662e-07,0.6034285714285714
0.0005681947775975423,1151,164,S1,1,0.43082228483458995,-0.00022254326782182758,1.0,5.0,3.726725818907899e-07,5.965823097560161e-07,0.0
0.0005355632309570453,266,38,Q1,-1,-0.9679659331752586,0.0006991265302313166,0.9615384615384616,1.0,-1.3765736531227365e-06,-2.6498859108019214e-06,0.4902857142857142
0.0005049270654602446,1003,143,Q3,1,0.7227250554790722,-0.0004815353924981035,1.0,3.0,1.8945274012239598e-07,1.487484080447911e-07,0.5817142857142857
0.0004958898317177301,704,100,S2,-1,-0.49904177442224024,0.00028307133514241987,1.0,6.0,1.1495335822008215e-07,3.2931997608602525e-07,0.4662857142857143
0.0004879453784734452,1607,229,S2,1,0.6336621041556636,-0.0004025138643972864,1.0,4.0,-1.013406813624648e-06,-1.522381028832479e-06,0.58
0.0004690938606666542,252,36,Q1,-1,-0.7873006825955611,0.000538830425471846,1.0,1.0,5.870582679605464e-06,9.890876303620803e-07,0.4691428571428571
0.0003930941089713842,1458,208,Q3,1,0.3532500310162367,-0.00015371691585543373,1.0,8.0,4.522539365661494e-06,4.544631875191477e-05,0.5977142857142858
0.00039215912259146936,529,75,S2,1,0.5087948798937294,-0.000291724824462428,1.0,4.0,8.268068719322444e-06,-4.0984550415273065e-06,0.5714285714285714
0.00038284524330789503,1130,161,S1,1,0.5448054151809314,-0.00032367534354852946,1.0,3.0,-9.436539932813841e-07,-1.797457079735154e-06,0.4674285714285714
0.00035576346611159424,1442,206,Q1,-1,-0.5682027141746866,0.00034443470860936706,1.0,3.0,1.1010275376396062e-06,5.440565444760571e-07,0.6102857142857143
0.0003183034848302671,1073,153,Q3,-1,-0.4384562966744655,0.00022931658121603735,1.0,4.0,1.345159071477439e-05,2.0898319701293644e-06,0.6085714285714285
0.0001993855061846883,210,30,Q1,-1,-0.4902386708218795,0.0002752607395109738,1.0,1.0,-3.896318645360154e-07,-7.497912686862348e-07,0.5691428571428572
0.00019769371608328206,1395,199,Q3,-1,-0.4941133049601314,0.0002786985271194761,1.0,1.0,2.1230966906270565e-06,-7.723302896506593e-07,0.6148571428571429
0.0001755046692977846,625,89,Q3,-1,-0.2532752501144066,6.501381494740681e-05,0.9615384615384616,1.0,4.804970907862289e-05,6.059008825400906e-07,0.0
0.00017479206445037657,965,137,S4,-1,-0.24896759660354428,6.119182883646911e-05,0.9230769230769231,4.0,1.6570339438653428e-06,-2.2175865589687415e-07,0.0
0.00017317207515658238,1042,148,S4,1,0.2170020446046002,-3.283024045422122e-05,1.0,9.0,3.075415128902781e-06,2.632240818195468e-06,0.0
0.0001690544986294633,1665,237,S4,-1,-0.31842517905899614,0.00012281839995567385,0.9615384615384616,4.0,8.47873171250064e-06,4.978258327166636e-06,0.556
0.0001552256525577843,1061,151,S2,1,0.21766861311683605,-3.3421656544055197e-05,1.0,8.0,9.66721687010888e-07,3.741621986362862e-08,0.0
