row,target,subject_id,sleep_date,lifelog_date,base_prob,h012_prob,posterior_prob,memory_prob_full,memory_prob_date,memory_prob_state,h012_changed,h012_logit_delta,posterior_logit_delta,memory_logit_delta,memory_alignment,memory_agrees_h012,memory_disagrees_h012,posterior_cell_delta,posterior_gain,cell_score,row_full_reliability,row_full_reliability_q,row_full_ess,neighbor_count,min_day_gap,memory_alignment_q,private_safe_score,public_conflict_core_score,public_conflict_s_route_score,rollback_cost_score,world_q_cond,row_public_prob,cell_world_score,target_i,e247_prob_check,h012_prob_check,ray_logit_delta,flat_idx,support,world_from_h012,memory_from_h012,posterior_from_h012,world_agrees_ray,world_opposes_memory,gain_rank,world_rank,row_public_rank,anti_memory_rank,reliability_rank,private_safe_rank,abs_ray_rank,target_S124,target_Q2S1S2S4,transition_exception_score,transition_repair_score,transition_row_score
0,Q1,id01,2024-07-31,2024-07-30,0.2375246548677801,0.1952401438424609,0.178952164891399,0.4120111778183677,0.3663177589215589,0.3753179172452702,True,-0.2500148641663253,-0.3571640916661789,0.8106412874354132,-0.2026723713657799,False,True,-0.0092330426778737,0.0092330426778737,0.3571640916661787,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.2043369474562135,0.4087559958625317,0.7911029904761905,0.5142169438095239,0.1534412025352894,0.1637544681350769,0.897144316430288,0.1922046452076961,0,0.2375246548677801,0.1952401438424609,-0.25001486416632535,0,True,-0.21424049808672163,1.0606561516017385,-0.10714922749985356,True,True,0.7408333333333333,0.8474285714285714,0.9342857142857143,0.86,0.07828571428571429,0.2737142857142857,0.8302857142857143,0.0,0.0,0.8103771428571429,0.24949269168210036,0.5686366530612245
0,Q2,id01,2024-07-31,2024-07-30,0.4975144875918229,0.5282565708634688,0.5413799507010606,0.5998009470013197,0.6157461577410871,0.615938682388588,True,0.123088971419954,0.1758413877427911,0.4145779208756643,0.0510299698540086,True,False,-0.0035063482433309,0.0035063482433309,0.1758413877427911,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.7631359466221852,0.9189557954859078,0.2933464380952381,0.1906751847619047,0.6776070023370111,0.5152622069162965,0.897144316430288,0.0467224157095413,1,0.4975144875918229,0.5282565708634688,0.12308897141995406,1,True,-0.0520790410794202,0.2914889494557103,0.052752416322837115,False,True,0.4666666666666667,0.3142857142857143,0.9342857142857143,0.16285714285714287,0.07828571428571429,0.7,0.5834285714285714,0.0,1.0,0.3882342857142857,0.6642978430908439,0.5686366530612245
0,Q3,id01,2024-07-31,2024-07-30,0.5541805485467693,0.5541805485467693,0.5415287725018717,0.5576494718897963,0.5921283710094533,0.5934027540689976,False,0.0,-0.0510778172029832,0.0140514797418479,0.0,False,False,0.0,-0.0,0.0491860461954653,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.0,0.0812629592124932,0.2213552,0.14388088,0.2557399659702274,0.5342576609871127,0.897144316430288,0.0720683275640906,2,0.5541805485467693,0.5541805485467693,0.0,2,False,-0.08033080770198542,0.01405147974184795,-0.05107781720298327,False,True,0.0,0.45257142857142857,0.9342857142857143,0.43514285714285716,0.07828571428571429,0.029714285714285714,0.15742857142857142,0.0,0.0,0.33112,0.2986939965970227,0.5686366530612245
0,S1,id01,2024-07-31,2024-07-30,0.5668133559792676,0.5454902757586634,0.5362957771736296,0.5556813725288936,0.6815163080779623,0.619934509604957,True,-0.0863957177303364,-0.1234224539004808,-0.0452082632025009,0.003905800346722,True,False,-0.0017169665999977,0.0017169665999977,0.1234224539004808,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.6088407005838199,0.7408755294361073,0.2988375238095238,0.2988375238095238,0.6601847706030189,0.515336058711048,0.897144316430288,0.1086461388966366,3,0.5668133559792676,0.5454902757586634,-0.08639571773033647,3,True,-0.12110218713633117,0.04118745452783554,-0.037026736170144375,True,True,0.2816666666666667,0.6297142857142857,0.9342857142857143,0.26857142857142857,0.07828571428571429,0.572,0.4674285714285714,1.0,1.0,0.46749142857142856,0.5540299056317304,0.5686366530612245
0,S2,id01,2024-07-31,2024-07-30,0.5279983569898583,0.4713998480827134,0.4472827866261835,0.5909551897625872,0.7106202744015162,0.6511012907147988,True,-0.2266363267386387,-0.3237661810551982,0.2558047775560824,-0.057974655147505,False,True,-0.0118792952581279,0.0118792952581279,0.3237661810551981,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.4161801501251042,0.6152246988173001,0.7774603999999998,0.7774603999999998,0.2095448524322161,0.435294763955852,0.897144316430288,0.1307631331734514,4,0.5279983569898583,0.4713998480827134,-0.22663632673863873,4,True,-0.1457548476634778,0.48244110429472115,-0.0971298543165595,True,True,0.7975,0.7062857142857143,0.9342857142857143,0.7148571428571429,0.07828571428571429,0.468,0.8022857142857143,1.0,1.0,0.8312342857142858,0.3112516281003645,0.5686366530612245
0,S3,id01,2024-07-31,2024-07-30,0.8144085433008215,0.8468215168945182,0.8592257399630513,0.6710105412676551,0.8410244003638393,0.7576029790061404,True,0.2309718033870968,0.3299597191244239,-0.7661552107535342,-0.1769602507021651,False,True,-0.0065129278382434,0.0065129278382434,0.3299597191244239,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.2210175145954962,0.4210912228074177,0.7217714857142857,0.4691514657142857,0.1760471829907004,0.8423541044174085,0.897144316430288,0.03053612272519,5,0.8144085433008215,0.8468215168945182,0.23097180338709689,5,True,-0.03403702410632481,-0.9971270141406311,0.09898791573732701,False,False,0.6475,0.21828571428571428,0.9342857142857143,0.8485714285714285,0.07828571428571429,0.2777142857142857,0.808,0.0,0.0,0.5410057142857143,0.2739018611562129,0.5686366530612245
0,S4,id01,2024-07-31,2024-07-30,0.480407646947656,0.5111230093690158,0.5242745607964987,0.5697109881413573,0.6784004360173772,0.6268155147038068,True,0.1229089388856226,0.1755841984080327,0.3590816501191042,0.0441343445894375,True,False,-0.003504367181666,0.003504367181666,0.1690810799484759,0.1779471280358209,0.0763052208835341,10.45947977205954,28,2.0,0.74395329441201,0.8974861221207868,0.3372146476190476,0.3372146476190476,0.6712855004565133,0.5021588995476137,0.897144316430288,0.032174939100046,6,0.480407646947656,0.5111230093690158,0.12290893888562268,6,True,-0.03586372728533712,0.2361727112334815,0.05267525952241006,False,True,0.4658333333333333,0.23085714285714284,0.9342857142857143,0.176,0.07828571428571429,0.6794285714285714,0.5828571428571429,1.0,1.0,0.4226628571428571,0.6424314071885084,0.5686366530612245
1,Q1,id01,2024-08-01,2024-07-31,0.0681101766719186,0.0950246972067914,0.1092434717816216,0.4254570204709936,0.3701563287032196,0.391076936440804,True,0.3623171280296793,0.5175958971852568,2.3156769801054207,0.8390094328762369,True,False,-0.0102738421638088,0.0102738421638088,0.5175958971852577,0.2547768296430849,0.4618473895582329,8.853862010732056,28,3.0,0.9866555462885738,1.3972247527886736,0.4423094857142857,0.2875011657142857,0.7695798947431819,0.0980635858436264,0.9051959387387496,0.031539656368855,0,0.0681101766719186,0.0950246972067914,0.3623171280296793,7,True,0.03484290529716727,1.9533598520757407,0.15527876915557748,True,False,0.76,0.22514285714285714,0.9582857142857143,0.009714285714285713,0.4622857142857143,0.9588571428571429,0.8965714285714286,0.0,0.0,0.3189314285714286,0.5162037037600324,0.6075877142857143
1,Q2,id01,2024-08-01,2024-07-31,0.5142003796073951,0.5142003796073951,0.5172148530254022,0.5854617180925707,0.6124226070595306,0.6111350181029427,False,0.0,0.0120698423069859,0.288418672562228,0.0,False,False,0.0,-0.0,0.0111757799138758,0.2547768296430849,0.4618473895582329,8.853862010732056,28,3.0,0.0,0.242015747380603,0.1259789714285714,0.0818863314285714,0.3184071010629137,0.4925298626269979,0.9051959387387496,0.0784800995046798,1,0.5142003796073951,0.5142003796073951,0.0,8,False,-0.08669957093933682,0.28841867256222803,0.01206984230698592,False,True,0.0,0.48514285714285715,0.9582857142857143,0.43514285714285716,0.4622857142857143,0.14285714285714285,0.15742857142857142,0.0,1.0,0.3510742857142857,0.43404642439200564,0.6075877142857143
1,Q3,id01,2024-08-01,2024-07-31,0.5380175347484274,0.510501737615549,0.498679954653228,0.5526997482224537,0.5894829846205237,0.5815611291671599,True,-0.1103510865759498,-0.1576444093942143,0.0592206142371341,-0.0065350591287629,False,True,-0.0028241009776905,0.0028241009776905,0.1576444093942143,0.2547768296430849,0.4618473895582329,8.853862010732056,28,3.0,0.5704753961634695,0.9125483190729462,0.6605927619047619,0.4293852952380952,0.392687804164555,0.4942571604030051,0.9051959387387496,0.0588246086536446,2,0.5380175347484274,0.510501737615549,-0.11035108657594989,9,True,-0.06498549776483525,0.16957170081308404,-0.04729332281826444,True,True,0.41333333333333333,0.3851428571428571,0.9582857142857143,0.6091428571428571,0.4622857142857143,0.6937142857142857,0.5514285714285714,0.0,0.0,0.6276742857142857,0.2765944947021698,0.6075877142857143
