row,target,target_i,h012_prob,h015_prob,h015_minus_h012,h015_cell_score,h015_direction_consistency,h016_public_weight_mean,h016_public_weight_median,h016_weight_score,h016_h015_public_gain_score,h016_combined_score,h016_weighted_h015_gain,h020_prob,h020_minus_h012,h020_cell_gain,h020_gain_score,h020_move_score,h020_combined_score,h021_hs_prob,h021_h020_prob,h021_hs_minus_h012,h021_h020_minus_h012,h021_h020_gain,h021_hs_h020_agree,h021_hs_cell_score,h021_hs_row_conf,h023_hs_prob,h023_prob,h023_minus_h012,h023_hs_h023_agree,h023_cell_gain,h023_gain_score,h023_move_score,h023_combined_score,h014_memory_prob,h014_memory_logit_delta,h014_memory_alignment,h014_memory_agrees_h012,h014_memory_disagrees_h012,h014_row_reliability_q,h014_memory_alignment_q,h014_private_safe_score,h014_posterior_gain,h012_posterior_prob,h012_posterior_minus_base,h012_logit_delta_to_posterior,h012_direction_consistency,h012_cell_score,subject_id,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin5,row_cos5,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,subject_id01,subject_id02,subject_id03,subject_id04,subject_id05,subject_id06,subject_id07,subject_id08,subject_id09,subject_id10,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6
0,Q1,0,0.1952401438424609,0.1496034634397496,-0.0456366804027113,0.3214009596981118,1.0,0.0005659876371156,0.0005631852658867,0.5302857142857142,0.3891428571428571,0.5501371428571428,-7.445835068145917e-08,0.1820514649065051,-0.0131886789359557,0.0005633228108826,0.5342857142857143,0.5691428571428572,0.5080228571428571,0.525928037555836,0.1820514649065052,0.330687893713375,-0.0131886789359557,0.0005633228108826,0.0,0.5581947715293994,0.2469224290755688,0.5259280375558365,0.1774156151190625,-0.0178245287233984,0.0,0.0010355610587597,0.5297142857142857,0.5622857142857143,0.35144,0.4120111778183677,0.8106412874354132,-0.2026723713657799,0.0,1.0,0.0763052208835341,0.2043369474562135,0.4087559958625317,0.0092330426778737,0.178952164891399,-0.058572489976381,-0.3571640916661787,1.0,0.3571640916661787,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Q2,1,0.5282565708634688,0.538273748766344,0.0100171779028752,0.0402482318985166,1.0,0.0005674538117362,0.000568022220754,0.6971428571428572,0.76,0.6380571428571429,1.537161347864063e-07,0.5275006088585029,-0.0007559620049658,1.1465540240562788e-06,0.0245714285714285,0.0222857142857142,0.1949028571428571,0.5087244416027501,0.5275006088585029,-0.0195321292607186,-0.0007559620049658,1.1465540240562788e-06,1.0,0.1596050572436851,0.2469224290755688,0.5087244416027494,0.5338458451934806,0.0055892743300117,0.0,6.270797010055063e-05,0.1565714285714285,0.1211428571428571,0.1176457142857143,0.5998009470013197,0.4145779208756643,0.0510299698540086,1.0,0.0,0.0763052208835341,0.7631359466221852,0.9189557954859078,0.0035063482433309,0.5413799507010606,0.0438654631092377,0.1758413877427911,1.0,0.1758413877427911,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Q3,2,0.5541805485467693,0.5561130454239317,0.0019324968771623,0.0070426705360818,0.9,0.0005653826541832,0.0005651498115247,0.6142857142857143,0.498,0.45764,0.0,0.5155809249016432,-0.0385996236451261,0.0030013715418311,0.9102857142857144,0.8154285714285714,0.8156114285714285,0.5918482896537856,0.5155809249016432,0.0376677411070162,-0.0385996236451261,0.0030013715418311,0.0,0.5418096286722567,0.2469224290755688,0.5918482896537854,0.5274845939843313,-0.026695954562438,0.0,0.0014373716401377,0.6062857142857143,0.5251428571428571,0.4201371428571429,0.5576494718897963,0.0140514797418479,0.0,0.0,0.0,0.0763052208835341,0.0,0.0812629592124932,-0.0,0.5415287725018717,-0.0126517760448976,-0.0510778172029832,0.9629629629629628,0.0491860461954653,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,S1,3,0.5454902757586634,0.550964186981117,0.0054739112224536,0.0206280679854716,0.9333333333333332,0.0005645802286793,0.0005644631663795,0.5868571428571429,0.3691428571428571,0.4171542857142857,-9.705461870161789e-08,0.5231979874489454,-0.0222922883097179,0.0009997979708636,0.6702857142857143,0.584,0.6192914285714285,0.6784262297102575,0.5231979874489454,0.132935953951594,-0.0222922883097179,0.0009997979708636,0.0,0.5278942001008281,0.2469224290755688,0.6784262297102577,0.5307008420854976,-0.0147894336731657,0.0,0.0004403745736305,0.3651428571428571,0.3114285714285714,0.2549257142857143,0.5556813725288936,-0.0452082632025009,0.003905800346722,1.0,0.0,0.0763052208835341,0.6088407005838199,0.7408755294361073,0.0017169665999977,0.5362957771736296,-0.0305175788056379,-0.1234224539004808,1.0,0.1234224539004808,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,S2,4,0.4713998480827134,0.4553592666726196,-0.0160405814100937,0.0623635853751166,0.9666666666666668,0.000573121911253,0.0005737791858831,0.796,0.9131428571428571,0.7648571428571429,4.787117418638762e-07,0.4634102151679761,-0.0079896329147373,0.0001281714138106,0.3,0.2468571428571428,0.4213028571428572,0.5871055626711473,0.463410215167976,0.1157057145884339,-0.0079896329147374,0.0001281714138106,0.0,0.3855136286722567,0.2469224290755688,0.5871055626711472,0.5018666955485057,0.0304668474657923,1.0,0.0018593731107768,0.664,0.5817142857142857,0.6550400000000001,0.5909551897625872,0.2558047775560824,-0.057974655147505,0.0,1.0,0.0763052208835341,0.4161801501251042,0.6152246988173001,0.0118792952581279,0.4472827866261835,-0.0807155703636747,-0.3237661810551981,1.0,0.3237661810551981,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,S3,5,0.8468215168945182,0.8801257039487258,0.0333041870542075,0.2837350281012847,1.0,0.0005571376104749,0.0005566020160224,0.1594285714285714,0.552,0.4516914285714286,1.1526850574119097e-08,0.8510606287168067,0.0042391118222884,6.979864751144316e-05,0.2365714285714285,0.2531428571428571,0.3486399999999999,0.718203321402376,0.8510606287168065,-0.1286181954921422,0.0042391118222883,6.979864751144316e-05,0.0,0.402158200100828,0.2469224290755688,0.7182033214023755,0.8627039471081317,0.0158824302136134,0.0,0.0010014407570311,0.5205714285714286,0.6057142857142858,0.3469142857142858,0.6710105412676551,-0.7661552107535342,-0.1769602507021651,0.0,1.0,0.0763052208835341,0.2210175145954962,0.4210912228074177,0.0065129278382434,0.8592257399630513,0.0448171966622298,0.3299597191244239,1.0,0.3299597191244239,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,S4,6,0.5111230093690158,0.5415919348915317,0.0304689255225159,0.1222537002178801,1.0,0.0005804981683736,0.0005816010656694,0.8622857142857143,0.7342857142857143,0.7714742857142858,1.226880220326795e-07,0.5037080748745798,-0.0074149344944359,0.0001099967838341,0.2805714285714286,0.228,0.4236114285714285,0.5694343882978661,0.5037080748745798,0.0583113789288503,-0.0074149344944359,0.0001099967838341,0.0,0.3298096286722566,0.2469224290755688,0.5694343882978663,0.528561557284337,0.0174385479153211,1.0,0.000608945916996,0.4165714285714286,0.3622857142857142,0.4044228571428572,0.5697109881413573,0.3590816501191042,0.0441343445894375,1.0,0.0,0.0763052208835341,0.74395329441201,0.8974861221207868,0.003504367181666,0.5242745607964987,0.0438669138488427,0.1755841984080327,0.9629629629629628,0.1690810799484759,id01,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Q1,0,0.0950246972067914,0.0907870283169215,-0.0042376688898698,0.0452629067586129,0.9,0.0005584163881959,0.0005576035762594,0.1897142857142857,0.2114285714285714,0.2231085714285714,-3.089996928151167e-07,0.1043503035093675,0.0093256063025761,0.0004915414260168,0.5102857142857142,0.6594285714285715,0.5082057142857143,0.4531664825448979,0.1043503035093675,0.3581417853381065,0.0093256063025761,0.0004915414260168,1.0,0.580298062605565,0.239027455884968,0.4531664825448981,0.0926877004634537,-0.0023369967433376,0.0,3.199099697004382e-05,0.1222857142857142,0.144,0.2114971428571428,0.4254570204709936,2.3156769801054207,0.8390094328762369,1.0,0.0,0.4618473895582329,0.9866555462885738,1.3972247527886736,0.0102738421638088,0.1092434717816216,0.041133295109703,0.5175958971852577,1.0,0.5175958971852577,id01,3.0,2.0,1.0,0.004016064257028112,0.02523099814262444,0.9996816476922675,0.12583391159936969,0.9920513226096732,0.0,0.038461538461538464,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Q2,1,0.5142003796073951,0.5133567889236041,-0.0008435906837909,0.0025889781021748,0.7666666666666667,0.0005616850269822,0.0005617073623647,0.44,0.498,0.37804,0.0,0.5187505477991277,0.0045501681917325,4.144920898019322e-05,0.1965714285714285,0.1502857142857142,0.24496,0.5145089490087116,0.5187505477991277,0.0003085694013165,0.0045501681917325,4.144920898019322e-05,1.0,0.1736374911769936,0.239027455884968,0.5145089490087111,0.4951030354128912,-0.0190973441945038,0.0,0.0007296554401188,0.4554285714285714,0.3948571428571428,0.3909257142857143,0.5854617180925707,0.288418672562228,0.0,0.0,0.0,0.4618473895582329,0.0,0.242015747380603,-0.0,0.5172148530254022,0.003014473418007,0.0120698423069859,0.925925925925926,0.0111757799138758,id01,3.0,2.0,1.0,0.004016064257028112,0.02523099814262444,0.9996816476922675,0.12583391159936969,0.9920513226096732,0.0,0.038461538461538464,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Q3,2,0.510501737615549,0.5003747591576653,-0.0101269784578836,0.0391636223938055,0.9666666666666668,0.000570533776212,0.0005701372433404,0.7302857142857143,0.7428571428571429,0.6440914285714286,1.339366189338611e-07,0.4726780803870616,-0.0378236572284873,0.0028622194528785,0.9022857142857142,0.8102857142857143,0.8287542857142858,0.5448119819558639,0.4726780803870616,0.0343102443403149,-0.0378236572284873,0.0028622194528785,0.0,0.5419163483198508,0.239027455884968,0.5448119819558638,0.4865778312300809,-0.023923906385468,0.0,0.0011448814785318,0.5514285714285714,0.4765714285714286,0.4002171428571429,0.5526997482224537,0.0592206142371341,-0.0065350591287629,0.0,1.0,0.4618473895582329,0.5704753961634695,0.9125483190729462,0.0028241009776905,0.498679954653228,-0.0393375800951993,-0.1576444093942143,1.0,0.1576444093942143,id01,3.0,2.0,1.0,0.004016064257028112,0.02523099814262444,0.9996816476922675,0.12583391159936969,0.9920513226096732,0.0,0.038461538461538464,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
