candidate_id,row,subject_id,sleep_date,route_id,route_name,target,target_index,flat_index,value_mode,applied_logit_move,old_prob,new_prob,prob_delta,h085_q,q_hard,source_mean_move,source_action_delta,h082_cell,h086_resp_weight,h080_bad_same_rank,value_law_score
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,Q1,0,966,q_source_bridge,0.13314651320478868,0.3894243550190952,0.42150797982818267,0.03208362480908744,0.4185598313108877,0.3955189112209942,0.1210397886493136,-2.7022902590551757e-07,1.0,0.000568336348128,0.7891428571428571,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,Q2,1,967,q_source_bridge,0.14968985943682075,0.6967156497515476,0.7273852064810041,0.030669556729456482,0.72472052772331,0.7191582473616863,0.1358237803245526,-1.1573758512191053e-06,1.0,0.0005403313629365,0.1785714285714285,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,Q3,2,968,q_source_bridge,-0.2707660019641496,0.4927743691253319,0.42563802495913444,-0.06713634416619746,0.4320185470214157,0.4360948678280086,-0.2479050465070215,-4.869222831107984e-06,1.0,0.0007550391546993,0.1785714285714285,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,S1,3,969,q_source_bridge,-0.16430160944015246,0.9262208792442524,0.914176857296896,-0.012044021947356431,0.9154190879405042,0.9233816063429708,-0.1505891580039894,-2.9140570715284063e-06,1.0,0.0005675617081922,0.1785714285714285,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,S2,4,970,q_source_bridge,0.009597747015447636,0.9601512571487648,0.9605168573760086,0.0003656002272437453,0.9605122339289316,0.963165921683059,0.0078078043520364,-7.982520835100627e-10,1.0,0.0005702392307571,0.1785714285714285,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,S3,5,971,q_source_bridge,1.95,0.9951216136908172,0.9993030157128252,0.004181402022008007,0.999999,0.9988552238486972,2.7927174053603614,-1.18473429816903e-06,1.0,0.0006615255715621,0.1785714285714285,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,138,id06,2024-07-18,r138_full_state,full_state,S4,6,972,q_source_bridge,-0.2460019398428181,0.8634695569049544,0.8317959154348005,-0.031673641470153946,0.8350797811592565,0.8513223988034037,-0.225217890324394,-2.561231972494446e-06,1.0,0.0006057822722053,0.1785714285714285,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,Q1,0,462,hard_source_bridge,1.3887195788628792,0.9886989098935578,0.9971574587582456,0.008458548864687776,0.9984023751770468,0.9954543316550662,1.7388160146681897,-1.8413327385680252e-06,1.0,0.000680195679253,0.1785714285714285,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,Q2,1,463,hard_source_bridge,-0.10183676029415288,0.7495966153172745,0.7300005368841396,-0.019596078433134934,0.7172643187513331,0.7429601315448162,-0.1720222948276905,-1.3793472015361128e-05,1.0,0.0005691541696905,0.5971428571428572,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,Q3,2,464,hard_source_bridge,-0.04885948155342595,0.630338645724282,0.6188831351068013,-0.011455510617480735,0.6240249631607038,0.6170849809338272,-0.0277654894830612,-3.8092087166373867e-08,1.0,0.0005263945208123,0.1785714285714285,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,S1,3,465,hard_source_bridge,-0.09975613610976031,0.7799459959612535,0.7623479692932795,-0.017598026667973943,0.7509143265623736,0.7739663487374898,-0.1682695943155318,-4.052350280698982e-06,1.0,0.000565502117179,0.512,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,S2,4,466,hard_source_bridge,-0.13001258410809974,0.526553215055173,0.4940753512778356,-0.03247786377733747,0.4798700293528454,0.5104295484442469,-0.1922186917088567,-3.661180050108007e-06,1.0,0.0005851567458541,0.1785714285714285,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,S3,5,467,hard_source_bridge,0.07187905681721751,0.5037672329103787,0.521723384391215,0.01795615148083629,0.5112502302368324,0.526379940132695,0.030539047169747,-4.3973271608293915e-08,1.0,0.0005569369449344,0.1785714285714285,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,66,id03,2024-08-25,r066_full_state,full_state,S4,6,468,hard_source_bridge,-0.18304338603605422,0.1090691589631718,0.09251317141016525,-0.01655598755300655,0.0924422767723188,0.0952705938276586,-0.1881848605189606,-1.5056521501758397e-06,1.0,0.0005843699411908,0.1785714285714285,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,Q1,0,980,q_source_bridge,0.008313706689946979,0.2300486672093805,0.23152454694162725,0.0014758797322467487,0.2313871729155421,0.237048691045638,0.0075780522284567,-2.609648126542556e-08,1.0,0.000568214274621,0.6942857142857143,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,Q2,1,981,q_source_bridge,0.166648620557528,0.6048681746914182,0.6439247341931398,0.0390565595017216,0.6400497505301835,0.6269495778939826,0.1535884531692017,-3.0374862395997496e-06,1.0,0.0006001018687556,0.1785714285714285,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,Q3,2,982,q_source_bridge,-0.14319652686717546,0.64958246860714,0.6163319288734793,-0.033250539733660656,0.6195801969201361,0.591579881002531,-0.1310843392933318,-2.598890428407583e-07,1.0,0.0007659342423213,0.1785714285714285,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,S1,3,983,q_source_bridge,0.2022329500092742,0.954608877024379,0.9626090296666354,0.008000152642256397,0.9619252028545686,0.9621642945168644,0.1843971077782076,-1.486793957882119e-06,1.0,0.000575240140128,0.1785714285714285,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,S2,4,984,q_source_bridge,1.95,0.9999673286286056,0.9999953515807044,2.802295209880512e-05,0.999999,0.999999,3.45611554137352,-4.059036420586955e-09,1.0,0.0007449829160611,0.1785714285714285,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,S3,5,985,q_source_bridge,1.95,0.9960938897116238,0.9994423935962837,0.0033485038846599036,0.999999,0.999340701250878,1.9773236135034031,-5.643157321854331e-07,1.0,0.0006893869476057,0.1785714285714285,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,140,id06,2024-07-21,r140_full_state,full_state,S4,6,986,q_source_bridge,-0.25229237408537225,0.8348399209834176,0.7970620788933861,-0.037777842090031544,0.8010703721022883,0.8153756299545389,-0.2318372685785802,-3.511078359480149e-06,1.0,0.000587625128646,0.1785714285714285,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,Q1,0,1365,h085_hard_bridge,-0.23620706320592966,0.2879505930243843,0.24203305833232625,-0.04591753469205806,0.2321632337644294,0.263637209867298,-0.2953879956869515,-4.0626237309198974e-06,1.0,0.0006169596490764,0.4228571428571429,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,Q2,1,1366,h085_hard_bridge,0.09083613393978916,0.6372657358605699,0.6579905854543912,0.02072484959382126,0.6534432852891121,0.6593998666587622,0.0706581060906468,-6.443840993101195e-07,1.0,0.0005660792951846,0.364,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,Q3,2,1367,h085_hard_bridge,0.08195859656117424,0.245948057641614,0.26146225229218845,0.015514194650574437,0.2583787585560785,0.2620486732157501,0.0680765942577125,-2.766087379718056e-07,1.0,0.0005889998875171,0.1785714285714285,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,S1,3,1368,h085_hard_bridge,-0.10149064301652107,0.1782777642948237,0.16389198032506047,-0.014385783969763227,0.1602045458872255,0.1713832315036511,-0.1304911603013455,-3.444666298099322e-06,1.0,0.0005729018457773,0.5571428571428572,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,S2,4,1369,h085_hard_bridge,-0.16625800996559587,0.5081526608341731,0.46663852153370994,-0.04151413930046316,0.4631021681061589,0.4793411882493738,-0.1854427906486792,-1.6851137852728095e-06,1.0,0.0005321167845948,0.1785714285714285,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,S3,5,1370,h085_hard_bridge,0.10731326858270414,0.5927041699619153,0.61833069896185,0.025626528999934672,0.6200429190304597,0.6110942744232409,0.1177332194168573,-1.4558892250959075e-06,1.0,0.0005795102475785,0.1785714285714285,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,195,id08,2024-09-10,r195_full_state,full_state,S4,6,1371,h085_hard_bridge,-0.06467735062969299,0.356595612473472,0.3418977984929569,-0.014697813980515118,0.3432567138129344,0.3431795591293927,-0.0609366686166336,-5.695531481234061e-07,1.0,0.0005623613144349,0.1785714285714285,1.05814934399344
