flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,public_loss_gradient,feature_std,release_sign,sign_stability,supported_release,support_signs,bad_tangent_dot_sign,public_gradient_abs,prototype_step,prototype_predicted_loss_delta,old_global_energy,new_global_energy,global_energy_delta,old_subject_energy,new_subject_energy,subject_energy_delta,old_combined_energy,new_combined_energy,combined_energy_delta,subject_id,abs_grad_rank,stability_rank,support_rank,invariant_good_rank,subject_good_rank,responsibility_score,_release_priority,released_logit_step,predicted_loss_delta,incremental_combined_energy_delta,incremental_subject_energy_delta,incremental_global_energy_delta,variant
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,-1.009247449922183,0.2689013311490242,1,1.0,True,1,-0.008584684782060007,1.009247449922183,0.29800000000000004,-1.1184613285165657,0.7905543891928581,0.8275081978403295,0.03695380864747133,0.043374705252440526,0.046746514464190606,0.003371809211750079,0.8070367771887855,0.8452718733367219,0.03823509614793641,id07,1.0,0.7217391304347827,0.5043478260869565,0.043478260869565216,0.06086956521739131,0.6181736795432071,1.52765729888383,0.3803871979090243,-1.4276790963893324,0.047655098905350246,0.004226597444314431,0.04604899187651079,pure_lb_gradient_jackpot
40,5,S3,5,5:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4931473100543802,0.5348143105446118,0.270630001927545,0.4717269685576571,0.3152673331131913,0.0010941913701311538,0.0010941913701311538,0.48201438848920863,-1,False,True,0.5587597809289844,0.5173886106521771,0.541991248794362,0.16027127904464877,0.08381644847874474,-1,1.0,False,1,-0.0010941913701311538,0.16027127904464877,-0.29800000000000004,-0.5698265915838363,0.695677207160895,0.6490619896020419,-0.04661521755885312,0.08541775452034846,0.09162308371592567,0.006205329195577217,0.7281359538786274,0.6838787614140936,-0.044257192464533746,id01,0.9565217391304348,0.7217391304347827,0.7,0.9652173913043478,0.043478260869565216,0.7515754779921158,0.8225393754469499,-0.376634436623939,-0.7201889842097905,-0.052210514888577086,0.008690073066320483,-0.055512742653778924,pure_lb_gradient_jackpot
909,129,S4,6,129:S4,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.5020460841976871,0.5163090961761299,0.3406939518666263,0.5368177578959871,0.35636055951354956,0.0016086223687107196,0.0016086223687107196,0.60431654676259,-1,True,False,0.5624633080605482,0.5900616687029967,0.5279245579023593,0.11408252588522694,0.0780314018341237,-1,1.0,True,-1,-0.0016086223687107196,0.11408252588522694,-0.21733187478191424,-0.3177409177294843,1.2892885239257372,1.2494393456555688,-0.03984917827016843,0.07068016592381174,0.06987217671268357,-0.0008079892111281656,1.3161469869767857,1.2759907728063886,-0.04015621417039705,id06,0.9304347826086956,0.7217391304347827,0.808695652173913,0.9565217391304348,0.8434782608695652,0.8065158684201226,0.6401233304235632,-0.3677304331324617,-0.5376247981011413,-0.06917886870476009,-0.0010537756819324895,-0.06877843394562566,pure_lb_gradient_jackpot
1725,246,S1,3,246:S1,-1,public_loss_tomography,1,1,0.851063829787234,0.851063829787234,0.7978723404255319,0.8,0.8,0.0022287573128787785,0.0022287573128787785,0.762589928057554,-1,True,False,0.6837582538517974,0.6834437524081981,0.5373813530246968,-0.08061894412283686,0.06741406741067282,1,1.0,False,-1,0.0022287573128787785,0.08061894412283686,0.15886228500156677,-0.18997977973570357,0.6716273042451089,0.6113466482418906,-0.0602806560032183,0.08526342496486992,0.0836417712123019,-0.0016216537525680225,0.7040274057317595,0.6431305213025653,-0.060896884429194165,id10,0.8869565217391304,0.7217391304347827,0.17391304347826086,0.991304347826087,0.9217391304347826,0.7328795814858527,0.5545342656058594,0.37393801540719007,-0.4471839354517875,-0.12002334369548107,-0.0005409145046809671,-0.11981779618370225,pure_lb_gradient_jackpot
266,38,Q1,0,38:Q1,-1,public_loss_tomography,1,1,0.4853512041150339,0.4853512041150339,0.2553191489361702,0.8,0.8,0.0003199198206508288,0.0003199198206508288,0.07913669064748201,-1,True,False,0.406538547983198,0.2777646808081558,0.478955884034431,0.05590820295536963,0.04641471639251985,-1,1.0,True,-1,-0.0003199198206508288,0.05590820295536963,-0.1156861865943723,-0.13934819173630184,0.6930208038828631,0.6983933847577993,0.005372580874936195,0.012114852461167416,0.012904724050420716,0.0007898715892533,0.6976244478181067,0.7032971798969592,0.005672732078852438,id02,0.808695652173913,0.7217391304347827,0.5043478260869565,0.33043478260869563,0.30434782608695654,0.5949592111555726,0.45359266967455963,-0.2966545529323874,-0.3573311277552317,0.028138976395567172,0.003934323593453418,0.02664393343005489,pure_lb_gradient_jackpot
789,112,S3,5,112:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4622262923811535,0.5087491986961834,0.35837071954339406,0.5175749935185845,0.3454399006604978,-0.0024643512943980867,0.0024643512943980867,0.8057553956834532,1,True,False,0.5531026028893422,0.6806830428750044,0.48231758369272154,-0.09397727765659648,0.0936691112846436,1,0.9615384615384616,True,1,-0.0024643512943980867,0.09397727765659648,0.17778192775526006,-0.17836682079976265,2.2701151337105965,2.2003126976555594,-0.06980243605503711,0.03245572569474915,0.03236677926288667,-8.894643186248274e-05,2.282448309474601,2.2126120737754564,-0.06983623569914466,id05,0.9043478260869565,0.3130434782608696,0.808695652173913,1.0,0.6173913043478261,0.6989311990709903,0.44758325615162736,0.3473931701423226,-0.34853607511297674,-0.14099835547073658,0.0004154241514485457,-0.14115621664828693,pure_lb_gradient_jackpot
922,131,S3,5,131:S3,1,public_loss_tomography,1,1,0.7598565349544073,0.7598565349544073,0.723404255319149,0.8,0.8,-0.0005252797780094572,0.0005252797780094572,0.1474820143884892,1,True,False,0.6219218526359921,0.3708777615066216,0.6335821838799155,-0.053817206797098976,0.05191365138125129,1,1.0,True,1,-0.0005252797780094572,0.053817206797098976,0.11203267190265524,-0.1161406549413749,1.409808096069816,1.4191724057981299,0.009364309728313813,0.2054070004826705,0.20538093787643466,-2.6062606235832675e-05,1.487862756253231,1.497217162191175,0.00935440593794401,id06,0.8,0.7217391304347827,0.5043478260869565,0.22608695652173913,0.5652173913043478,0.6299422790304543,0.4463451238422397,0.32939025879652034,-0.34146824973679996,0.025464509840437577,-1.3261166129652224e-06,0.02546501376475052,pure_lb_gradient_jackpot
645,92,Q2,1,92:Q2,-1,public_loss_tomography,1,1,0.885904255319149,0.885904255319149,0.8404255319148937,0.8,0.8,0.0026126970283073068,0.0026126970283073068,0.8129496402877698,-1,True,False,0.7090720836390316,0.7147042866191273,0.5442488120787303,-0.061788463423992204,0.07046609739271117,1,0.9615384615384616,False,-1,0.0026126970283073068,0.061788463423992204,0.12305390286997599,-0.10790027911276759,0.9653896386291416,0.9345746183998322,-0.030815020229309376,0.13713649509163153,0.136474154568113,-0.0006623405235185453,1.0175015067639617,0.9864347971357151,-0.031066709628246536,id04,0.8260869565217391,0.3130434782608696,0.17391304347826086,0.9391304347826087,0.808695652173913,0.6157124029474624,0.40811613087161697,0.3453599444402901,-0.3028301706029788,-0.06780277800995815,0.0009121492121504371,-0.06814939471057524,pure_lb_gradient_jackpot
1489,212,S3,5,212:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5318168041661051,0.6070551129779838,0.31750848629414363,0.4665095229620401,0.34923676863755243,-0.0016934300735539894,0.0016934300735539894,0.6169064748201439,1,True,False,0.6082095214611558,0.5951206704745169,0.5415734331343675,-0.06315719004811242,0.06990983019287718,1,0.9615384615384616,True,1,-0.0016934300735539894,0.06315719004811242,0.1253810375138526,-0.11327039406110168,0.5569531743643827,0.5578204638769693,0.0008672895125865221,0.01871506021444694,0.018905301253043096,0.00019024103859615477,0.5640648972458726,0.5650044783531256,0.0009395811072530069,id09,0.8434782608695652,0.3130434782608696,0.808695652173913,0.45217391304347826,0.4608695652173913,0.6143570016946545,0.4038835828971474,0.3349889452273877,-0.3026321251156242,0.014107361180520694,0.00213972133714508,0.013294267072405552,pure_lb_gradient_jackpot
612,87,S1,3,87:S1,-1,public_loss_tomography,1,1,0.9837765957446807,0.9837765957446807,0.9787234042553191,0.8,0.8,0.0005497101105928823,0.0005497101105928823,0.1510791366906475,-1,True,False,0.782433785766691,0.41754772148825325,0.7442671313807354,-0.04707192919154457,0.059114004196553445,1,1.0,False,-1,0.0005497101105928823,0.04707192919154457,0.10024691575282814,-0.07982568232559323,0.6202839821383981,0.6342266503100629,0.013942668171664785,0.08061546115705633,0.08232973827959982,0.0017142771225434894,0.6509178573780795,0.6655119508563108,0.014594093478231263,id04,0.7130434782608696,0.7217391304347827,0.17391304347826086,0.1391304347826087,0.19130434782608696,0.5504067970270184,0.3660205611486496,0.31988722677916365,-0.25472320971798196,0.04469681508801593,0.00529063071695908,0.04268637541557152,pure_lb_gradient_jackpot
