candidate_id,row,subject_id,sleep_date,route_id,route_name,target,target_index,flat_index,value_mode,applied_logit_move,old_prob,new_prob,prob_delta,h085_q,q_hard,source_mean_move,source_action_delta,h082_cell,h086_resp_weight,h080_bad_same_rank,value_law_score
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,Q1,0,1519,h085_hard_bridge,-0.048804563034655586,0.6785377526021052,0.6678008685808585,-0.010736884021246729,0.6720399997321669,0.665918821905845,-0.029313230025239,-1.5753179289708425e-07,1.0,0.0005731606092831,0.1785714285714285,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,Q2,1,1520,h085_hard_bridge,-0.006805682284788595,0.4766387730909277,0.47494134312443115,-0.0016974299664965775,0.4729812419303911,0.4824596559622711,0.0,0.0,0.0,0.0005678724442747,0.796,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,Q3,2,1521,h085_hard_bridge,0.06451203912573135,0.5681595377711771,0.5839131090907466,0.015753571319569448,0.5880875328331835,0.5739666502604324,0.0811912270923736,-3.869876155000989e-07,1.0,0.0005851637145413,0.628,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,S1,3,1522,h085_hard_bridge,-0.16207893671780868,0.6062244952998838,0.566943260899031,-0.03928123440085274,0.5517367704055267,0.5973609395681795,-0.2248920293791055,-2.7211726138928383e-06,1.0,0.000562134493167,0.1785714285714285,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,S2,4,1523,h085_hard_bridge,-0.0019112281463410223,0.7208103120440379,0.7204255288601387,-0.00038478318389922883,0.7199806342193169,0.7212890095401326,-0.0040710907307702,-2.871652970862124e-09,1.0,0.0005659750191029,0.3971428571428571,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,S3,5,1524,h085_hard_bridge,0.08542719052785677,0.6706295005399809,0.6892168946887148,0.018587394148733893,0.6902701630077768,0.6822780300150586,0.0904854471115353,-9.109737464456934e-07,1.0,0.0005704045713161,0.4628571428571428,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,217,id09,2024-09-08,r217_full_state,full_state,S4,6,1525,h085_hard_bridge,-0.041317647620579934,0.6195970810272577,0.6098116923637257,-0.009785388663532069,0.6042273875973928,0.6195874100168094,-0.0650074413009713,-1.4488629113327216e-06,1.0,0.0005758665964417,0.3605714285714286,0.4039483394833948
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,Q1,0,259,h085_hard_bridge,-0.02870150833671994,0.1504577157161814,0.14682576984715634,-0.0036319458690250717,0.1427209285450657,0.1512468344513221,0.0,0.0,0.0,0.0005727753044372,0.7537142857142857,0.6889042640426405
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,Q2,1,260,h085_hard_bridge,0.04689646149758332,0.5812102598175389,0.5925797041742774,0.011369444356738478,0.5934391593930854,0.5880507963561925,0.0,0.0,0.0,0.0005730950396096,0.6605714285714286,0.6889042640426405
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,Q3,2,261,h085_hard_bridge,-0.07368444205712088,0.5581804333277891,0.5399387928083961,-0.018241640519393032,0.548757129157781,0.5347505416229787,-0.0380508227113935,-1.1737372911179137e-07,0.0,0.0005543385572604,0.3628571428571429,0.6889042640426405
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,S1,3,262,h085_hard_bridge,-0.07218954675578056,0.6106167539817798,0.5933220890466786,-0.017294664935101234,0.5981637734207288,0.5927321000047564,-0.0520582080418253,-1.412214126598863e-07,0.0,0.0005782762396178,0.412,0.6889042640426405
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,S2,4,263,h085_hard_bridge,0.0008252299924142112,0.8641153859291978,0.8642122553104247,9.686938122688282e-05,0.8643240836859384,0.8609176123539855,0.0,0.0,0.0,0.0005689076437797,0.8645714285714285,0.6889042640426405
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,S3,5,264,h085_hard_bridge,-0.05494760764673064,0.8804527336392504,0.8745472148683819,-0.005905518770868423,0.8742916320660107,0.8766912720918189,-0.0568982306378569,-4.832643660177479e-07,0.0,0.0005697757231927,0.1785714285714285,0.6889042640426405
h093_masked_white_bridge_c1080_r220_q125_1711254c,37,id02,2024-09-05,r037_full_state,full_state,S4,6,265,h085_hard_bridge,-0.046758074766012105,0.645559299998286,0.6347891280823739,-0.010770171915912119,0.6397239053490776,0.6320584616270809,-0.0252496968313781,-1.8783259613489738e-07,0.0,0.0005607975736486,0.1785714285714285,0.6889042640426405
h093_masked_extreme_white_c420_r140_q80_5f023312,34,id02,2024-09-02,r034_full_state,full_state,Q1,0,238,triad_consensus,-0.06144993924156927,0.2688514858550227,0.2569451141459755,-0.011906371709047237,0.2579835802796775,0.2626036393781608,-0.057153641340866,-2.6590643863405146e-07,0.0,0.0005777193544489,0.1785714285714285,0.6289293767937679
h093_masked_extreme_white_c420_r140_q80_5f023312,34,id02,2024-09-02,r034_full_state,full_state,Q2,1,239,triad_consensus,0.07436308336811062,0.6578756061853807,0.674411150492005,0.016535544306624295,0.6797151645319959,0.6727495819519864,0.0,0.0,0.0,0.000575322481065,0.6582857142857143,0.6289293767937679
h093_masked_extreme_white_c420_r140_q80_5f023312,34,id02,2024-09-02,r034_full_state,full_state,Q3,2,240,triad_consensus,0.023935959424528,0.684030898133628,0.6891813067369559,0.005150408603327827,0.7003476173268618,0.6715055914345133,0.0,0.0,0.0,0.0005699478797785,0.8862857142857142,0.6289293767937679
h093_masked_extreme_white_c420_r140_q80_5f023312,34,id02,2024-09-02,r034_full_state,full_state,S1,3,241,triad_consensus,0.04807904553459078,0.8788313989155574,0.8838586473021784,0.005027248386621053,0.8942836120920157,0.8729694408602874,0.0,0.0,0.0,0.0005663963666332,0.9565714285714284,0.6289293767937679
