row,target,h012_prob,q_base_prob,hs_prob,q_h023,h023_minus_h012,h023_minus_base,hs_h023_agree,row_weight,row_score,cell_gain,abs_h022_logit_move,abs_shift_vs_base,gain_score,move_score,shift_score,row_score_rank,hs_agree_score,combined_score
149,S1,0.7747969450344336,0.7592082415541651,0.8554725750835366,0.8499031681391109,0.0751062231046773,0.09069492658494582,True,0.004623909886848258,0.94496,0.017736699011427493,0.49824326472166236,0.09069492658494582,0.9965714285714286,0.9451428571428572,0.9994285714285714,0.9982857142857143,1.0,0.9864
145,S1,0.5079862798158347,0.483683173328536,0.8449542624899202,0.5890431311818332,0.0810568513659985,0.10535995785329716,True,0.0050743178712157645,0.85712,0.013225100994935679,0.32806330552180407,0.10535995785329716,0.9891428571428571,0.8885714285714286,1.0,0.9782857142857143,1.0,0.9683200000000001
216,S1,0.738614928283719,0.7593200763203386,0.7466268756839205,0.8095123945117956,0.07089746622807658,0.050192318191456975,True,0.004332583574098655,0.7208,0.01392443976023805,0.40806293170687646,0.050192318191456975,0.992,0.9217142857142857,0.9702857142857143,0.8702857142857143,1.0,0.9545485714285715
33,Q3,0.7162079145651026,0.722353333823425,0.7512437202011303,0.7813202324344031,0.0651123178693005,0.058966898610978036,True,0.003858511176735249,0.752,0.010990991122751148,0.34764805162970747,0.058966898610978036,0.9765714285714285,0.9,0.988,0.9022857142857142,1.0,0.95248
40,Q3,0.7816288034012104,0.7775599748703574,0.8126198572056549,0.8316122635335859,0.049983460132375424,0.05405228866322842,True,0.0037473068148822473,0.7432000000000001,0.007780077577963451,0.32191342704087966,0.05405228866322842,0.9457142857142857,0.8857142857142857,0.9805714285714285,0.8942857142857142,1.0,0.9363771428571428
51,Q2,0.603080819215826,0.6011129295324553,0.3603786333680822,0.5294409669250483,-0.07363985229077774,-0.07167196260740705,True,0.004224292320399754,0.6900000000000001,0.011134989857508715,0.30041828066072807,0.07167196260740705,0.9777142857142858,0.872,0.9971428571428571,0.8142857142857143,1.0,0.9340914285714287
38,Q1,0.5321733181983741,0.5534758057208402,0.5420030125795927,0.5922078977985914,0.0600345796002173,0.03873209207775119,True,0.004318740506203954,0.82008,0.007293901706488803,0.24422892776207436,0.03873209207775119,0.9371428571428572,0.8262857142857143,0.9091428571428571,0.9502857142857143,1.0,0.91792
243,Q1,0.5373737962218201,0.5400478325356325,0.37025141980171733,0.4759990738847173,-0.06137472233710284,-0.0640487586509152,True,0.00398230843870015,0.66384,0.007548694156164215,0.245852085048235,0.0640487586509152,0.9411428571428572,0.8291428571428572,0.9948571428571429,0.7582857142857143,1.0,0.9029028571428572
31,Q1,0.4727978533753843,0.4665322841001372,0.5189841294820212,0.5232530415898338,0.05045518821444944,0.05672075748969657,True,0.004809455170809561,0.82032,0.005096537355066433,0.20199543865493919,0.05672075748969657,0.8822857142857143,0.7691428571428571,0.9862857142857143,0.9582857142857143,1.0,0.90032
18,S2,0.6129949268232571,0.5974395297038272,0.6663715883010204,0.6682384289006945,0.055243502077437445,0.07079889919686733,True,0.0040234853874257515,0.67232,0.006562879099819563,0.2403096297747902,0.07079889919686733,0.9257142857142857,0.824,0.9965714285714286,0.7782857142857142,1.0,0.8999999999999999
