source,avg_log_loss,Q1,Q2,Q3,S1,S2,S3,S4
best_plus_routine_digital__deviation__c0.03_b0.2,0.622618351661098,0.6661161915244472,0.7049327095783716,0.6702401452288531,0.5670627990742619,0.5677815944997713,0.5435621218758988,0.638632899846083
best__absolute_plus_deviation__c0.3_b0.2,0.6229613176952576,0.6689861051722832,0.7020978592408005,0.6741574430886071,0.5709585946396454,0.5775006583045229,0.5239268911855993,0.6431016722353451
best_plus_routine_digital__deviation__c0.03_b0.1,0.6234135522060386,0.6681805516568962,0.703381521095653,0.6724406945014826,0.5697284285240221,0.5714125059392329,0.5375296897504621,0.641221473974521
best_plus_routine_digital__absolute__c0.03_b0.2,0.6236552672232201,0.6631359825044292,0.7021349627252208,0.6695874176805536,0.5684850404683015,0.5695859448269731,0.5499362053741541,0.6427213169829086
best__absolute_plus_deviation__c0.1_b0.2,0.6237927803338889,0.6700346459207199,0.7010001209828194,0.6736543305290845,0.570926638022677,0.5773858608726387,0.530509557959145,0.6430383080501377
best_plus_routine_digital__absolute__c0.03_b0.1,0.6239653226615358,0.666646920766987,0.7020717778839897,0.6722151867578067,0.5704608591773369,0.5720185979432121,0.5411225316127812,0.643221384488637
best_plus_routine_digital__absolute_plus_deviation__c0.03_b0.1,0.6239789707371166,0.6679176214355195,0.7051259627085309,0.6736211222039225,0.5691675608568411,0.5707165951716185,0.5396818810535465,0.6416220517298374
best__deviation__c0.3_b0.2,0.6240101458125175,0.6684858700909789,0.7005359830135,0.6709453564867801,0.5722806991144583,0.5788038606570198,0.5319263483329497,0.6450929029919353
best_plus_routine_digital__absolute_plus_deviation__c0.03_b0.2,0.624072874382855,0.6660985588438173,0.7089392583780011,0.6731432699489593,0.5662665409462736,0.5669618588370127,0.547095911535061,0.6400047221908598
best__absolute__c0.3_b0.2,0.6241173933055804,0.6684824693681113,0.6960139424354125,0.6715958320010429,0.5767896497254626,0.57712377584321,0.5353697319901312,0.6434463517756924
best_plus_routine_digital__deviation__c0.1_b0.1,0.6242178958109157,0.6691013515260972,0.7053543695931103,0.6736816731310249,0.5697720422623341,0.5710894480017158,0.5390092829620953,0.6415171032000326
best_plus_routine_digital__absolute__c0.1_b0.1,0.6244241047291038,0.6672236016117868,0.7031435798301873,0.6739469720272578,0.5691946894596474,0.5711890406302039,0.5421911052181361,0.644079744326508
best__absolute_plus_deviation__c0.3_b0.1,0.6246402437204839,0.6703870520810266,0.7028804579912902,0.6753899056246451,0.5725652829206151,0.5782982172544664,0.5283124809539718,0.644648309217372
best_plus_routine_digital__absolute_plus_deviation__c0.1_b0.1,0.6246792145525827,0.6686922169453468,0.7067127042037415,0.6758820974937677,0.5688651626505355,0.5709734303826326,0.5396548286292021,0.6419740615628532
best__absolute__c0.1_b0.2,0.6248055077107109,0.6690211013852839,0.695985553273431,0.6722815756692752,0.5765698767452224,0.5785418448526426,0.5375898762311342,0.6436487258179873
best__absolute__c0.3_b0.1,0.6249111866265454,0.6698847948479304,0.6995458522566016,0.6740936711983416,0.5753749930363661,0.5775081864713353,0.5334034961742707,0.6445673124009722
best__deviation__c0.1_b0.2,0.6249596685358976,0.6693083850507102,0.6980632857197336,0.6714859185179932,0.5726232263945995,0.580821999862295,0.537460926778204,0.6449539374277473
best__deviation__c0.3_b0.1,0.6250272612527505,0.6700725952765982,0.7019563241492567,0.6737967235018937,0.5730418893912356,0.5785956079132961,0.5321986578591992,0.6455290306777747
best_plus_routine_digital__deviation__c0.03_b0.05,0.6250516690717381,0.6703012171688109,0.7037935549729355,0.6746975615122155,0.572256239085668,0.5748531069035964,0.535675231636486,0.6437847722224544
best__absolute_plus_deviation__c0.03_b0.2,0.6251308923741101,0.6711863561957777,0.699155691025882,0.6737950473649815,0.5717664486284147,0.5791178682289152,0.536995556825799,0.6438992783490008
best__absolute_plus_deviation__c0.1_b0.1,0.6251313543349591,0.6710154207922362,0.7024244028175395,0.6752788531759149,0.5726215122367455,0.5782056607878319,0.5316874047001796,0.644686225834266
best_plus_routine_digital__absolute__c0.3_b0.1,0.6251701648785871,0.667894603359369,0.7041274349328083,0.6761974029709312,0.5686155062621382,0.5707881608858503,0.5435917845674008,0.6449762611716121
best_plus_routine_digital__absolute_plus_deviation__c0.03_b0.05,0.6253041078438946,0.6701075995363034,0.7046026010203059,0.6752207875463359,0.5719391433064718,0.5744242770797563,0.5369190747844299,0.6439152716336592
