candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h098_frontier_cell_score,h108_vote_sum,h108_vote_abs,h108_vote_weight,h108_vote_count,h108_raw_mean_move,h108_vote_consensus,h108_family_count,h108_family_consensus,h108_family_signed_count,h108_h103_move,h108_has_h103,h108_h104_move,h108_has_h104,h108_h105_move,h108_has_h105,h108_h106_move,h108_has_h106,h108_h107_move,h108_has_h107,h108_anti_h088,h108_align_h057,h108_decoder_jury_score,h110_vote_sum,h110_vote_abs,h110_vote_weight,h110_vote_count,h110_raw_mean_move,h110_vote_consensus,h110_family_count,h110_family_consensus,h110_h103_move,h110_has_h103,h110_h104_move,h110_has_h104,h110_h105_move,h110_has_h105,h110_h106_move,h110_has_h106,h110_h107_move,h110_has_h107,h110_h108_move,h110_has_h108,h110_h109_move,h110_has_h109,h110_anti_h088,h110_align_h057,h110_local_bad_weighted_pos,h110_local_bad_max_pos,h110_local_h088_cos,h110_local_good_max,h110_local_good_mean,h110_local_good_bad_gap,h110_benefit_score,h110_toxicity_score,h110_benefit_toxicity_gap,h110_assignment_score,h111_in_h108,h111_in_h110,h111_in_h109,h111_h108_kept,h111_h108_rejected,h111_h110_added,h111_boundary_score
h111_rescue_h108_rejected_c62_a072_112bee63,1025,146,id06,2024-08-20,2024-08-19,S1,3,0.8954549884000682,0.8959698352864354,1.417783483670387e-06,0.3377485714285714,0.7720971428571428,0.5372021142857144,0.4566714285714286,0.1785714285714285,0.3825,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0055115996762786,-7.210063458333783e-09,-1.417783483614876e-06,1.0,0.0,0.0,0.0,0.0,0.1814867640869667,0.1785714285714285,0.7262857142857143,0.7297142857142858,0.0,0.0,,0.5688714285714286,0.8960266401379597,0.0061211893265373,1.5910230796167824e-06,0.0061211893265373,0.0,0.0,1.0,0.2748399428571428,0.9013371564884484,1,0.9013371564884484,9.526538141963833e-08,0.5840571428571429,0.0605883148573789,0.0025008685591644,0.0005691878083733,0.996078664653354,0.5982857142857143,0.5025209256459693,0.4072595428571429,0.0644567290925564,0.0001879499485854,0.8960564726868825,0.006441449137962,1.0,-1.7434042313135834e-06,0.0,0.4542857142857143,0.4811428571428571,0.4641428571428571,0.6506171428571429,-0.0038684142351774,0.1833594285714285,1.0,0.0,1.0,0.5863453815261044,-0.51629923627004,-0.8564082546466804,-0.9983886888289512,0.0567452730930729,5.0,0.782608695652174,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3019792995918367,0.4251408571428571,-0.927981211332041,0.927981211332041,17.5459742,14.0,-0.0528885544201922,0.9999999999989224,4,0.9999999999989224,1.0,-0.0761780231632794,True,-0.0163619442578999,True,-0.8245199421048619,True,0.0,False,-0.0109213018059998,True,1.0,1.0,0.9217564628570134,-1.4469042778943624,1.4469042778943624,20.6459742,16.0,-0.0700816664729869,0.9999999999993088,6,0.9999999999993088,-0.0761780231632794,True,-0.0163619442578999,True,-0.8245199421048619,True,0.0,False,-0.0109213018059998,True,-0.0773230665623208,True,-0.4416000000000004,True,1.0,1.0,0.0032277787985976,0.0042993981787991,-0.0005836301877727,0.0004338753309612,0.0004320449108611,-0.0027939034676363,0.9728600059999104,0.4451390000000346,0.5277210059998756,0.3996643626956036,1.0,0.0,1.0,0.0,1.0,0.0,0.6131576802627913
h111_rescue_h108_rejected_c62_a072_112bee63,1588,226,id09,2024-09-21,2024-09-20,S4,6,0.7104535414465696,0.7110198835302667,7.799049277501524e-07,0.2826114285714286,0.5007771428571429,0.3803166285714286,0.4467285714285715,0.1785714285714285,0.3474061714285714,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0027547162616905,-1.664293927511782e-09,-7.799049277501525e-07,1.0,0.0,0.0,0.0,0.0,0.2177525377063177,0.1785714285714285,0.7822857142857143,0.7834285714285715,0.0,0.0,,0.50158,0.7110755884780996,0.0030258408548433,8.562511311094312e-07,0.0030258408548433,1.0,0.0,1.0,0.2848805142857142,0.7253842671965738,1,0.7253842671965738,2.206396430290567e-07,0.6813028571428571,0.0614132157370143,0.0049648432062501,0.0005549856304347,0.971224853260826,0.1394285714285714,0.8634167914483498,0.2099168,0.0737409588063007,0.0005475538557093,0.7158923589273024,0.0265888406197017,1.0,5.590302905544853e-05,5.590302905544853e-05,0.9537142857142856,0.5765714285714286,0.7840857142857143,0.8783542857142858,-0.0123277430692864,0.1520126857142857,5.0,4.0,1.0,0.9076305220883534,-0.5483371924577639,0.8362573308303713,-0.9855293386108988,-0.1695049342560989,8.0,0.9615384615384616,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6887050475102041,0.7385512114285714,-0.0900000725502224,0.0900000725502224,3.6020000000000003,3.0,-0.0249861389645189,0.9999999999888888,3,0.9999999999888888,1.0,0.0,False,-0.0389463239330944,True,0.0,False,-0.0437822324844521,True,-0.0072715161326757,True,1.0,1.0,0.9207798255986666,-0.1265298077163499,0.1265298077163499,5.322,4.0,-0.0237748605254276,0.9999999999920968,4,0.9999999999920968,0.0,False,-0.0389463239330944,True,0.0,False,-0.0437822324844521,True,-0.0072715161326757,True,-0.0365297351661275,True,0.0,False,1.0,1.0,0.0035131121074922,0.0050554811426975,-0.002409093002393,0.0013826605112642,0.0013768273849931,-0.002130451596228,0.9770500948218418,0.4678344285718238,0.509215666250018,0.0756097070720197,1.0,0.0,0.0,0.0,1.0,0.0,0.5504978130785653
h111_rescue_h108_rejected_c62_a072_112bee63,1150,164,id07,2024-07-26,2024-07-25,Q3,2,0.4259565486750093,0.4269931880734391,2.196973457047058e-06,0.2573485714285714,0.5277371428571428,0.3815033714285714,0.4755571428571428,0.1785714285714285,0.3029848571428571,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.0018921461975348,-3.1386519561959727e-09,-1.501803454773649e-06,0.0,0.0,0.0,1.0,0.0,0.1449356177140495,0.1785714285714285,0.6674285714285715,0.6782857142857143,1.0,1.0,seed_q061_companion,0.4895571428571429,0.4270190049503677,0.0043437215818961,2.100024117157595e-06,0.0043437215818961,1.0,0.0,1.0,0.2906211428571428,0.4461046069309509,0,0.5538953930690491,3.0615352131698396e-07,0.5612685714285714,0.0658539470598237,0.0014462362567198,0.0005931515106564,1.0380151436487377,0.8931428571428571,0.3058667154411794,0.6421355428571428,0.0819453714389487,0.0008269628319164,0.4365566105950964,0.043218942955514,1.0,0.0001829166359995,0.0001829166359995,0.9805714285714284,0.6462857142857142,0.8331428571428572,0.8843714285714287,-0.0160914243791249,0.1454114285714285,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.1508242971613743,0.9885605855918884,6.0,0.4137931034482758,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7368077387755103,0.5973442857142858,-1.8360305094315577,1.8360305094315577,18.5277806,14.0,-0.099096084364873,0.9999999999994552,5,0.9999999999994552,1.0,-0.2684074001865446,True,-0.0892462894001435,True,-1.2774505545213557,True,-0.1891067488040399,True,-0.011819516519474,True,1.0,1.0,0.9347071999999346,-1.9809089847730028,1.9809089847730028,20.2477806,15.0,-0.0978333884540859,0.9999999999994952,6,0.9999999999994952,-0.2684074001865446,True,-0.0892462894001435,True,-1.2774505545213557,True,-0.1891067488040399,True,-0.011819516519474,True,-0.1448784753414451,True,0.0,False,1.0,1.0,0.0021493721660518,0.0063280269832462,-0.0039158703658482,0.001804789160024,0.0017971751701998,-0.0003445830060277,0.9841776742856504,0.4710287142857395,0.5131489599999108,0.5482779522605068,1.0,0.0,0.0,0.0,1.0,0.0,0.5470425249142384
h111_rescue_h108_rejected_c62_a072_112bee63,6,0,id01,2024-07-31,2024-07-30,S4,6,0.5084298008946088,0.5091151839410136,9.39781743536372e-07,0.1482914285714285,0.5036571428571429,0.3172508,0.4932142857142857,0.1785714285714285,0.2109301714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856015952715258,0.1785714285714285,0.7337142857142858,0.736,0.0,0.0,,-0.5764400000000001,0.5091590368126224,0.0029178468760701,9.681413111195525e-07,0.0029178468760701,0.0,0.0,0.0,0.0957847428571428,0.5223625210687107,1,0.5223625210687107,1.4679869777242745e-07,0.45888,0.045010420029887,0.0019122187266242,0.000551777393772,0.9656104391011492,0.108,0.502682123038882,0.0688006857142857,0.0557874001969457,0.000388523838803,0.5114968799282992,0.0122732280433281,1.0,9.8721686667691e-06,9.8721686667691e-06,0.9217142857142856,0.5114285714285715,0.7346857142857143,0.8756571428571429,-0.0107769801670586,-0.0351718857142857,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6433327934693878,0.57472224,-0.3194558371703204,0.3194558371703204,12.856102616,10.0,-0.0248485755529609,0.9999999999968696,4,0.9999999999968696,1.0,-0.1567431108191673,True,-0.0376776967605298,True,0.0,False,-0.1110087329279158,True,-0.0140262966627074,True,1.0,1.0,0.9111388667424816,-0.3557844546287495,0.3557844546287495,14.576102616000002,11.0,-0.0244087506792237,0.9999999999971894,5,0.9999999999971894,-0.1567431108191673,True,-0.0376776967605298,True,0.0,False,-0.1110087329279158,True,-0.0140262966627074,True,-0.0363286174584291,True,0.0,False,1.0,1.0,0.0026571212446323,0.0059276659993504,-0.0011120209496478,0.0012087293532904,0.0012036300025186,-0.0014483918913418,0.958761102879644,0.4673144285715691,0.4914466743080747,0.1135315535525023,1.0,0.0,0.0,0.0,1.0,0.0,0.5267730566973363
h111_rescue_h108_rejected_c62_a072_112bee63,1648,235,id10,2024-08-18,2024-08-17,S1,3,0.4417929445429617,0.4398709071831416,7.492245988616197e-06,0.30676,0.5461771428571429,0.4148501142857143,0.5146714285714286,0.1785714285714285,0.3663373714285714,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,-0.0077973493311028,-3.1725781293275054e-09,-7.492245988616198e-06,1.0,0.0,0.0,0.0,0.0,0.1636737056440429,0.1785714285714285,0.6988571428571428,0.7045714285714286,0.0,0.0,,0.5150028571428572,0.4398418298912831,-0.0079153660860226,7.025978487229523e-06,0.0079153660860226,0.0,0.0,1.0,0.2543275428571429,0.4179947324889194,1,0.5820052675110805,1.93917057404474e-07,0.4762514285714286,-0.052437884996985,0.0007453739810781,0.0005665154730841,0.9914020778972672,0.4388571428571428,0.3750616430908325,0.3326517714285714,-0.0971220280322209,0.0011530415904558,0.4365303704696214,-0.0213668461670888,1.0,1.4557500645162593e-05,1.4557500645162593e-05,0.9268571428571428,0.5577142857142857,0.7538,0.9074514285714288,0.0446841430352355,0.1104748571428571,6.0,5.0,1.0,0.9437751004016064,-0.3459690901728594,0.9382459105399628,-0.8722647273621952,0.4890339920698307,9.0,0.3333333333333333,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.684036886857143,0.2395417714285714,0.4754094983774485,0.4754094983774485,5.825972000000001,5.0,0.08160174789329,0.9999999999978966,3,0.9999999999978966,1.0,0.1653830779660413,True,0.0,False,0.0,False,0.2979316744048341,True,0.0120947460065731,True,1.0,1.0,0.908362556571176,0.5947112537974388,0.5947112537974388,7.545972000000001,6.0,0.078811749340888,0.9999999999983186,4,0.9999999999983186,0.1653830779660413,True,0.0,False,0.0,False,0.2979316744048341,True,0.0120947460065731,True,0.1193017554199902,True,0.0,False,1.0,1.0,0.0019643679974628,0.0066300265064722,-0.0019359520153804,0.0050117040651527,0.0049905608398945,0.0030473360676899,0.9511467312569284,0.4687664285715126,0.4823803026854157,0.2744285246053041,1.0,1.0,0.0,1.0,0.0,0.0,0.49596063339641294
h111_rescue_h108_rejected_c62_a072_112bee63,1061,151,id06,2024-08-25,2024-08-24,S2,4,0.9981439428441186,0.998512435704624,3.934155003913753e-05,0.403,0.7080171428571429,0.5408174285714287,0.3351285714285714,0.1785714285714285,0.4874879999999999,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,0.2216834577455344,-1.0398812883710049e-08,-3.9341550039137536e-05,1.0,0.0,0.0,0.0,0.0,3.3307603116267783,0.1785714285714285,0.9737142857142858,0.9737142857142858,0.0,0.0,,0.6423457142857143,0.999521326407364,1.3565697715067513,0.0006829433096435,1.3565697715067513,1.0,0.0,1.0,0.6416208000000001,0.9937327727306972,1,0.9937327727306972,1.160456504662981e-06,0.7978742857142858,0.6761912270338843,0.0001475624698845,0.0004930671839675,0.862867571943241,0.0222857142857142,0.7965956916172178,0.3023445714285714,-1.221308772966056,0.0032250526296801,0.9981439428441186,0.0,0.0,0.0,0.0,0.4542857142857143,0.2202857142857142,0.0,0.997977142857143,1.8974999999999405,0.7023259428571428,6.0,5.0,1.0,0.606425702811245,-0.6199605408122385,-0.7846329892604547,-0.9067516281939828,0.4216651334501839,5.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4397429942857143,0.841194154132322,0.841194154132322,8.337876096,7.0,0.100888301102936,0.9999999999988112,4,0.9999999999988112,1.0,0.059553067844794,True,0.050981448308255,True,0.5640128590743976,True,0.1666467789048754,True,0.0,False,0.0,1.0,0.7821345883427144,0.9886928503447024,0.9886928503447024,10.057876096,8.0,0.0983003609219053,0.9999999999989886,5,0.9999999999989886,0.059553067844794,True,0.050981448308255,True,0.5640128590743976,True,0.1666467789048754,True,0.0,False,0.1474986962123804,True,0.0,False,0.0,1.0,0.0,0.0,0.0,0.212820652197094,0.2119228108779539,0.212820652197094,0.8237112679313001,0.2270758571429077,0.5966354107883924,0.4489758228352862,1.0,0.0,0.0,0.0,1.0,0.0,0.4956735640099621
h111_rescue_h108_rejected_c62_a072_112bee63,1154,164,id07,2024-07-26,2024-07-25,S4,6,0.3773264958983826,0.3806992444389726,2.417989854019975e-05,0.3498857142857143,0.5277371428571428,-0.0450253714285713,0.9542,0.92,0.3851811428571428,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.006397676751739,-1.1884740666293036e-08,-1.652587185190865e-05,0.0,0.0,0.0,1.0,0.3149601376641728,0.0,0.9497142857142856,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2868685714285713,0.3806108503006162,0.0139551743480836,2.086447315363671e-05,0.0139551743480836,0.0,1.0,1.0,0.2017081142857142,0.3827457929282127,0,0.6172542070717872,4.143843838059222e-07,0.6303542857142858,-0.0798121694974146,0.0046721907240113,0.0005578411478312,0.9762220087046362,0.1765714285714285,0.6369021237462911,0.1225257142857142,0.0230015601792245,6.238347097342611e-05,0.3820022291534626,0.0198530550945121,1.0,-1.8827635697604705e-05,0.0,0.4542857142857143,0.5508571428571428,0.4944,0.9444742857142856,-0.1028137296766391,0.088597257142857,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.1508242971613743,0.9885605855918884,6.0,0.4137931034482758,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4669480868571428,0.3920352114285714,-2.426797576206274,2.426797576206274,15.692237984000002,13.0,-0.1546495521340239,0.999999999999588,4,0.999999999999588,1.0,0.0,False,-0.0361712422817661,True,-1.5640943001600016,True,-0.7928717188548591,True,-0.0336603149096469,True,1.0,1.0,0.8482026998856648,-3.094495221426217,3.094495221426217,18.792237984,15.0,-0.1646687969820706,0.9999999999996768,6,0.9999999999996768,0.0,False,-0.0361712422817661,True,-1.5640943001600016,True,-0.7928717188548591,True,-0.0336603149096469,True,-0.2260976452199433,True,-0.4415999999999997,True,1.0,1.0,0.0,0.0,-0.001798794343401,0.0115314281974169,0.0114827797575336,0.0115314281974169,0.9679797699656728,0.4692517142857305,0.4987280556799424,0.8939452801609941,1.0,0.0,1.0,0.0,1.0,0.0,0.494512895582141
h111_rescue_h108_rejected_c62_a072_112bee63,770,110,id05,2024-10-02,2024-10-01,Q1,0,0.4457613572912907,0.4446197321658457,2.638097124085803e-06,0.2371828571428571,0.2893571428571428,0.2574944571428571,0.4836714285714286,0.1785714285714285,0.2760210285714286,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055051425367162,0.1785714285714285,0.5851428571428572,0.6034285714285714,0.0,0.0,,-0.606377142857143,0.4446010323705447,-0.0046977710067961,2.479994732684787e-06,0.0046977710067961,0.0,0.0,0.0,0.0907273428571428,0.4292185546786456,1,0.5707814453213543,6.006279015544573e-08,0.2898971428571428,-0.0295269485120191,0.0011591776230444,0.0005626725428305,0.984676949953438,0.2708571428571428,0.4847610851958686,0.1221519428571428,-0.0672285164342494,0.0005552949648749,0.442110294817913,-0.0147902736155348,1.0,9.846046346573267e-06,9.846046346573267e-06,0.9205714285714286,0.5262857142857142,0.7383428571428572,0.90416,0.0377015679222298,-0.0382115428571428,2.0,1.0,1.0,0.4417670682730923,0.3577789366275641,-0.9338063142352644,0.8901457403773968,-0.4556759384562412,4.0,0.15,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6675800777142857,0.2829131314285714,0.2787934581240289,0.2787934581240289,6.583918112,5.0,0.0423446120351726,0.9999999999964132,4,0.9999999999964132,1.0,0.039439003007594,True,0.1291832588733313,True,0.0,False,0.0975955472054457,True,0.0125756490376577,True,1.0,1.0,0.8996116623995696,0.3407012809194513,0.3407012809194513,8.303918112,6.0,0.0410289788897439,0.9999999999970648,5,0.9999999999970648,0.039439003007594,True,0.1291832588733313,True,0.0,False,0.0975955472054457,True,0.0125756490376577,True,0.0619078227954224,True,0.0,False,1.0,1.0,0.0012828388248803,0.0027669214218696,-0.0013400789143194,0.0042285492880433,0.0042107100124296,0.0029457104631629,0.9402462772910548,0.4597458571430039,0.4805004201480508,0.1603248545646586,1.0,1.0,0.0,1.0,0.0,0.0,0.49261760213412353
h111_rescue_h108_rejected_c62_a072_112bee63,1014,144,id06,2024-08-14,2024-08-13,S4,6,0.9998058840987556,0.999999,0.0001878660951298,0.4405142857142857,0.670817142857143,0.5434293142857143,0.1422142857142857,0.1785714285714285,0.4980106285714286,1.0,0.0,0,6.0,4.40455491164904,2.0,1.0,5.268648544483414,-3.5150398796986695e-08,-0.0001878660951298,1.0,1.0,0.0,0.0,0.0,6.034330388536917,0.1785714285714285,0.9782857142857144,0.9782857142857144,0.0,0.0,,0.7044885714285714,0.999999,5.268648544483414,0.000117729057531,5.268648544483414,1.0,0.0,1.0,0.6072445142857142,0.999999,1,0.999999,1.7467234430170068e-08,0.5226628571428571,3.3711485444838587,2.7591020357320417e-08,0.0006997032448845,1.2244806785479692,0.9822857142857144,0.9594344415016696,0.7915548571428572,2.5,0.0001756977740381,0.9999723777413126,1.9499999999954376,1.0,-0.0001645621039854,0.0,0.4542857142857143,0.9897142857142858,0.645257142857143,0.69908,-1.897499999999555,0.4643764571428572,2.0,1.0,1.0,0.5783132530120482,-0.4724395684796706,-0.881363066014649,-0.9955262728085588,-0.0944851318880323,5.0,0.6956521739130435,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4510863634285715,0.3302119314285714,-1.1961114803990265,1.2407336113250536,6.061569696,5.0,-0.1973270193013102,0.9640356878223548,3,0.9640356878223548,0.3333333333333333,0.0223110654630135,True,-0.6387410457030545,True,-0.5796815001589857,True,0.0,False,0.0,False,1.0,1.0,0.9356630112243968,-1.1961114803990265,1.2407336113250536,6.061569696,5.0,-0.1973270193013102,0.9640356878223548,3,0.9640356878223548,0.0223110654630135,True,-0.6387410457030545,True,-0.5796815001589857,True,0.0,False,0.0,False,0.0,False,0.0,False,1.0,1.0,0.1027993123061552,0.1116580836706545,-0.1766805639195301,0.2128206521970508,0.2119228108779109,0.1100213398908955,0.9859722152713308,0.4442912156088823,0.5416809996624485,0.6124897695162462,0.0,0.0,0.0,0.0,0.0,0.0,0.48687103028583234
h111_rescue_h108_rejected_c62_a072_112bee63,654,93,id04,2024-09-27,2024-09-26,S1,3,0.998429958276754,0.999069132962948,0.0001527768481507,0.4575428571428572,0.3551171428571429,0.3995511428571429,0.2573857142857143,0.1785714285714285,0.5066718857142858,1.0,1.0,0,2.0,3.6,1.0,1.0,0.0837409597663643,-8.373324111763445e-09,-4.786254179150974e-05,0.0,0.0,0.0,1.0,0.0,4.024377761195812,0.1785714285714285,0.9754285714285714,0.9754285714285714,1.0,1.0,episode_neighbor_q061,0.5904085714285715,0.999999,7.36042774880627,0.0009593144815526,7.36042774880627,0.0,0.0,1.0,0.5692686571428571,0.9961049478461746,1,0.9961049478461746,1.855270660882672e-06,0.827737142857143,0.9865637430528852,0.000512559824952,0.000552706887224,0.9672370526421388,0.1131428571428571,0.9576493951994164,0.2826968571428571,-0.9109362569470294,0.0012167621349321,0.998429958276754,0.0,0.0,0.0,0.0,0.4542857142857143,0.2202857142857142,0.0,0.9971942857142858,1.8974999999999147,0.6113861714285714,4.0,3.0,1.0,0.3734939759036144,0.7137661126871392,-0.7003841348713505,0.6867513112135004,0.7268924518431443,3.0,0.5,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3344359314285715,0.2027030897183778,0.2027030897183778,6.570326616000001,5.0,0.0308512957673559,0.9999999999950666,3,0.9999999999950666,1.0,0.0785999228299832,True,0.0901729256207604,True,0.0,False,0.0339302412676341,True,0.0,False,0.0,1.0,0.7603810315422652,0.2478076841302427,0.2478076841302427,8.290326616000002,6.0,0.0298911847033811,0.9999999999959646,4,0.9999999999959646,0.0785999228299832,True,0.0901729256207604,True,0.0,False,0.0339302412676341,True,0.0,False,0.0451045944118648,True,0.0,False,0.0,1.0,0.0,0.0,0.0,0.2128206521970911,0.2119228108779511,0.2128206521970911,0.8004250966052004,0.2200790000002017,0.5803460966049987,0.1164664419832658,1.0,0.0,0.0,0.0,1.0,0.0,0.4852050493203056
