candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h098_frontier_cell_score,h104_move,h104_abs_move,h104_decode_score,h097_move_col
h104_broad_route_resid_c160_a085_52f826e6,6,0,id01,2024-07-31,2024-07-30,S4,6,0.5084298008946088,0.5091151839410136,9.39781743536372e-07,0.1482914285714285,0.5036571428571429,0.3172508,0.4932142857142857,0.1785714285714285,0.2109301714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856015952715258,0.1785714285714285,0.7337142857142858,0.736,0.0,0.0,,-0.5764400000000001,0.5091590368126224,0.0029178468760701,9.681413111195525e-07,0.0029178468760701,0.0,0.0,0.0,0.0957847428571428,0.5223625210687107,1,0.5223625210687107,1.4679869777242745e-07,0.45888,0.045010420029887,0.0019122187266242,0.000551777393772,0.9656104391011492,0.108,0.502682123038882,0.0688006857142857,0.0557874001969457,0.000388523838803,0.5114968799282992,0.0122732280433281,1.0,9.8721686667691e-06,9.8721686667691e-06,0.9217142857142856,0.5114285714285715,0.7346857142857143,0.8756571428571429,-0.0107769801670586,-0.0351718857142857,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6433327934693878,0.57472224,-0.024635572597228025,0.024635572597228025,0.023765448340025065,h104_move
h104_broad_route_resid_c160_a085_52f826e6,15,2,id01,2024-08-02,2024-08-01,Q2,1,0.536621580933206,0.5558458654282564,0.0007447249253993,0.7797599999999999,0.7792171428571428,0.661777657142857,0.2511571428571429,0.1785714285714285,0.3937283428571428,1.0,0.0,0,7.0,6.690561435404001,2.0,1.0,0.0786817908658617,-2.6445273777210427e-06,-0.0007436821906531,1.0,0.0,1.0,0.0,0.0,0.0290471660734689,0.1785714285714285,0.3657142857142857,0.436,0.0,0.0,,0.7286628571428571,0.5558319109998665,0.077513745542288,0.0006768350819819,0.077513745542288,1.0,0.0,1.0,0.6531298857142857,0.5394946796423432,1,0.5394946796423432,9.316919491613228e-09,0.1890171428571428,0.0115593989019303,0.0017188880482774,0.000570366298019,0.9981410215333324,0.6411428571428571,0.3491446053151054,0.6165843428571429,0.0115593989019303,1.660321191843117e-05,0.5524720239392872,0.0639146295713969,1.0,-0.0007208027321718,0.0,0.4542857142857143,0.7291428571428571,0.5882571428571428,0.0,0.0,0.4675246857142857,4.0,3.0,1.0,0.008032128514056224,0.050445931592278684,0.9987267934654538,0.1508242971613738,0.9885605855918885,0.0,0.07692307692307693,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47537304,-0.10115790706759545,0.10115790706759545,0.06424223446702758,h104_move
h104_broad_route_resid_c160_a085_52f826e6,23,3,id01,2024-08-03,2024-08-02,Q3,2,0.5825405612758282,0.5795370659761659,1.8534940263270627e-05,0.2811657142857143,0.6352171428571428,0.1250753999999999,0.8544285714285714,0.9097142857142856,0.3286348571428571,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.0020563557839757,-1.3985871682512395e-09,-5.640630085346209e-06,0.0,0.0,0.0,1.0,0.127484423230084,0.0059622151491581,0.8485714285714285,0.2148571428571428,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.28076,0.5795635192393868,-0.0122295736452776,1.6570339673616097e-05,0.0122295736452776,1.0,0.0,1.0,0.1879783428571428,0.5577169744059128,0,0.5577169744059128,8.511330267661373e-11,0.1802285714285714,0.0011137372782469,0.0033986064699007,0.0005605465865673,0.9809565264928056,0.22,0.1387492598971923,0.2050615999999999,-0.1013098164667343,0.0012604154204444,0.5729004845201093,-0.0395164455506682,1.0,7.263366103893443e-05,7.263366103893443e-05,0.9571428571428572,0.6308571428571429,0.8040571428571429,0.9461771428571428,0.1024235537449813,0.0526738285714285,5.0,4.0,1.0,0.012048192771084338,0.0756287458844567,0.997136045279652,0.225155940522694,0.9743227403932134,0.0,0.11538461538461539,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.760780490122449,0.5840420685714287,0.06316688107884741,0.06316688107884741,0.054889091096530146,h104_move
h104_broad_route_resid_c160_a085_52f826e6,46,6,id01,2024-08-07,2024-08-06,S2,4,0.5542707137333157,0.5079000114409025,0.0043286808494996,0.8142285714285714,0.6720971428571428,0.7310633714285715,0.0538428571428571,0.1785714285714285,0.76602,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,-0.187477432001766,-2.322773919911558e-06,-0.0043027997627339,1.0,1.0,1.0,0.0,0.0,0.2438201576419227,0.1785714285714285,0.8154285714285714,0.8154285714285714,0.0,0.0,,0.9092485714285714,0.5078700021527768,-0.1864588253782299,0.0039434095516447,0.1864588253782299,1.0,0.0,1.0,0.806968057142857,0.5275718430031864,0,0.5275718430031864,8.375597254674218e-07,0.6705257142857143,-0.1075420694221698,0.0011618584939225,0.000552308101579,0.966539177763344,0.1114285714285714,0.7008373609332922,0.4346314285714285,-0.1075420694221698,0.0014377326563966,0.512946389349208,-0.1661442990545822,1.0,-0.0042827087097742,0.0,0.4542857142857143,0.9348571428571428,0.6768857142857143,0.0,0.0,0.5745287999999998,2.0,1.0,1.0,0.024096385542168676,0.15082429716137383,0.9885605855918885,0.43874910597176514,0.8986096048946822,0.0,0.23076923076923078,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.42314659428571433,0.0729369844898498,0.0729369844898498,0.04687562891113239,h104_move
h104_broad_route_resid_c160_a085_52f826e6,72,10,id01,2024-08-13,2024-08-12,Q3,2,0.6540271650616462,0.6541952273622312,6.241744099355628e-08,0.1664742857142857,0.602737142857143,0.2302518285714286,0.5890000000000001,0.4491428571428571,0.230052,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100850770282789,0.0408244641423714,0.4988571428571428,0.4182857142857142,0.4394285714285714,0.0,0.0,,-0.6395342857142857,0.6541978720697573,0.0007545083536356,5.860198104556958e-08,0.0007545083536356,0.0,0.0,0.0,0.0462374857142857,0.660758935028728,1,0.660758935028728,2.6109075210230136e-08,0.2374057142857142,0.0203862121377524,0.001085971111288,0.0005706359268388,0.9986128719680278,0.6548571428571428,0.3147640732580876,0.2738849142857143,0.029889488025075,0.0001004468135936,0.6540928845184623,0.0002904528282908,1.0,-4.00379900344916e-08,0.0,0.4542857142857143,0.444,0.4495714285714286,0.8768742857142858,-0.0095032758873225,-0.0067589714285714,1.0,0.0,1.0,0.040160642570281124,0.2496673968626068,0.968331653383204,0.6867513112135011,0.7268924518431438,0.0,0.38461538461538464,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39421762530612253,0.27865553142857147,-0.026456568625830592,0.026456568625830592,0.02347325540681096,h104_move
h104_broad_route_resid_c160_a085_52f826e6,198,28,id02,2024-08-27,2024-08-26,Q3,2,0.6741076586824011,0.6462659287870366,0.0017398372141286,0.699457142857143,0.5051371428571428,0.5937433714285716,0.1930428571428571,0.1785714285714285,0.5995531428571429,1.0,0.0,0,13.0,11.930315893559122,3.0,1.0,-0.1261051653122945,-1.311890548668424e-06,-0.0017282327401319,1.0,1.0,1.0,0.0,0.0,0.1899070103888226,0.1785714285714285,0.7462857142857143,0.7485714285714286,0.0,0.0,,0.8024371428571428,0.6462354427606603,-0.1242904431287843,0.0015852834770324,0.1242904431287843,1.0,0.0,1.0,0.6986115428571429,0.6589956824826942,1,0.6589956824826942,2.881444219743811e-07,0.5462285714285715,-0.0680008993544727,0.0018380120328722,0.0005666846835938,0.991698196289266,0.4508571428571428,0.6213674782330295,0.5430028571428571,-0.0680008993544727,0.0005157539969335,0.6513951913238865,-0.1016451601624334,1.0,-0.0016851366923851,0.0,0.4542857142857143,0.8428571428571429,0.6362571428571429,0.0,0.0,0.4838330285714285,1.0,0.0,1.0,0.11244979919678715,0.6492081680558328,0.7606107772899287,0.8531342035272768,-0.5216915092004845,1.0,0.03225806451612903,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4891638742857143,0.17177424465946037,0.17177424465946037,0.10966152331251007,h104_move
h104_broad_route_resid_c160_a085_52f826e6,221,31,id02,2024-08-30,2024-08-29,S2,4,0.9999670949632326,0.999999,2.8411920005080683e-05,0.2825371428571428,0.2874571428571428,0.2806443999999999,0.1302714285714285,0.1785714285714285,0.376872,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.3721108044883428,-3.906592832867442e-09,-2.8262505530611985e-05,1.0,1.0,1.0,0.0,0.0,8.069611474147344,0.1785714285714285,0.9897142857142858,0.9897142857142858,0.0,0.0,,0.57326,0.999999,3.4936576448382066,1.917072351593469e-05,3.4936576448382066,1.0,0.0,1.0,0.5082335428571427,0.999999,1,0.999999,2.2380048878623688e-08,0.5327257142857142,3.4936576448382066,0.0,0.000715454613547,1.252045573707373,0.9857142857142858,0.8011208164371711,0.7109073142857143,2.5,2.7704483020420605e-05,0.9999953183343104,1.9500000000107336,1.0,-2.627390150138521e-05,0.0,0.4542857142857143,0.9965714285714286,0.6303428571428572,0.0,0.0,0.3040416,4.0,3.0,1.0,0.12449799196787148,0.70487290445108,0.7093336228959535,0.7137661126871392,-0.7003841348713505,1.0,0.12903225806451613,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24225844571428576,0.01747848011867745,0.01747848011867745,0.006504431244104396,h104_move
h104_broad_route_resid_c160_a085_52f826e6,226,32,id02,2024-08-31,2024-08-30,Q3,2,0.6564871216856286,0.6322200448317845,0.001291807509781,0.7414114285714286,0.3422571428571428,0.5349040571428572,0.1968714285714285,0.1785714285714285,0.6265548571428571,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1076249979111384,-1.5512569050708847e-06,-0.0012830567154889,1.0,1.0,1.0,0.0,0.0,0.1185189983380767,0.1785714285714285,0.6137142857142858,0.6262857142857143,0.0,0.0,,0.7275971428571427,0.6322055185734275,-0.1059882533906665,0.0011761383888986,0.1059882533906665,1.0,0.0,1.0,0.620714057142857,0.6449276019319015,1,0.6449276019319015,1.6423873487401394e-07,0.4064,-0.0508621159857971,0.0009001499348235,0.0005636336811571,0.9863589420249858,0.3051428571428571,0.6284962951475314,0.4431779428571429,-0.0508621159857971,0.0002947219975462,0.6338328137408957,-0.0989832777348644,1.0,-0.0012876453169813,0.0,0.4542857142857143,0.836,0.6307714285714286,0.0,0.0,0.3996339428571427,5.0,4.0,1.0,0.1285140562248996,0.7225457018570788,0.6913231579571607,0.658752745101794,-0.752359502379581,1.0,0.16129032258064516,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47943653714285717,0.1629733469731595,0.1629733469731595,0.10223779242259942,h104_move
h104_broad_route_resid_c160_a085_52f826e6,228,32,id02,2024-08-31,2024-08-30,S2,4,0.9999671167436616,0.999999,2.8390801018321935e-05,0.2924914285714285,0.3422571428571428,0.3117095428571428,0.1229,0.1785714285714285,0.392592,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.4485881343054063,-3.915546582937435e-09,-2.8380045260405056e-05,1.0,1.0,1.0,0.0,0.0,8.079690888875541,0.1785714285714285,0.9908571428571428,0.9908571428571428,0.0,0.0,,0.5483457142857142,0.999999,3.492995486108878,1.9157408427068255e-05,3.492995486108878,1.0,0.0,1.0,0.4774916,0.999999,1,0.999999,2.237256221551229e-08,0.5324742857142857,3.492995486108878,0.0,0.0007151774839895,1.2515605969817325,0.9851428571428572,0.8085524022631697,0.717107542857143,2.5,2.768448983428293e-05,0.9999953214332756,1.950000000013226,1.0,-2.625521933559378e-05,0.0,0.4542857142857143,0.9977142857142856,0.6306,0.0,0.0,0.2624766857142857,5.0,4.0,1.0,0.1285140562248996,0.7225457018570788,0.6913231579571607,0.658752745101794,-0.752359502379581,1.0,0.16129032258064516,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23778195428571433,0.01746361143281335,0.01746361143281335,0.006403975627981236,h104_move
h104_broad_route_resid_c160_a085_52f826e6,249,35,id02,2024-09-03,2024-09-02,S2,4,0.8823122084998396,0.881625272331127,2.2683932919820293e-06,0.3141771428571429,0.3170571428571428,0.3076631428571429,0.5137285714285714,0.1785714285714285,0.362382,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800586053484107,0.1785714285714285,0.8428571428571429,0.844,0.0,0.0,,-0.5605257142857143,0.8815578212908938,-0.0072449921663491,2.4887918590454916e-06,0.0072449921663491,0.0,0.0,0.0,0.1059947428571428,0.8728222570809246,1,0.8728222570809246,1.6048527488541938e-07,0.6375885714285714,-0.0718540747710767,0.0025778289398956,0.0005714536940665,1.000043964616444,0.6754285714285714,0.6785783715599005,0.3989555428571429,-0.0883644115187145,0.0004239501228325,0.8792503666371515,-0.0291602558011754,1.0,2.2478691047267407e-05,2.2478691047267407e-05,0.9377142857142856,0.5857142857142857,0.7718571428571429,0.8785085714285715,0.0165103367476378,-0.0347169142857142,1.0,0.0,1.0,0.14056224899598393,0.7727602671207603,0.6346980144599881,0.4724395684796713,-0.8813630660146488,1.0,0.25806451612903225,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6780831159183675,0.25910259428571436,0.04572168312097433,0.04572168312097433,0.0426662311109657,h104_move
