dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_prob_all_no_order,oof_move_all_no_order,oof_prob_human_target_context,oof_move_human_target_context,oof_prob_human_row_context_only,oof_move_human_row_context_only
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1839999885504578,-1.4894786736121979,0.3679999771009156,-0.5377175266978416,0.5377175266978416,-1.0,0.0,0.0,0.0,0.0031341841447699603,0.009577477414611485,0.0009439296137233695,0.008049799750659548,0.2621666625662274,0.01739439702608314
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.5115819275521561,0.04633599880720463,0.9768361448956877,-0.9426459758347843,0.9426459758347843,-1.0,0.0,0.0,0.0,0.0020007351080020166,0.01580330234156094,0.0013948248234691338,0.012483264560022687,0.2621666625662274,0.01739439702608314
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5074404548458739,0.02976401650913389,0.9851190903082523,-0.1938278161257867,0.1938278161257867,-1.0,0.0,0.0,0.0,0.001105712880327544,0.012673312638007674,0.0009944745554074958,0.005290692913769943,0.2621666625662274,0.01739439702608314
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.5202725253271271,0.08113457989091953,0.9594549493457458,-1.1040572540486213,1.1040572540486213,-1.0,0.0,0.0,0.0,0.6283132320700492,0.057344730159510686,0.572483889184621,0.04594320837322006,0.2621666625662274,0.01739439702608314
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.4579375217389834,-0.16864850894878397,0.9158750434779668,1.5364388832539944,1.5364388832539944,1.0,0.0,0.0,0.0,0.5296080402115767,0.07369205893933348,0.5431464035370015,0.05070697583326916,0.2621666625662274,0.01739439702608314
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8508786159626692,1.741508849197694,0.29824276807466155,0.6745594916086408,0.6745594916086408,1.0,0.0,0.0,0.0,0.6065046760670932,0.01773946436572453,0.37249000342086047,0.023198957810904107,0.2621666625662274,0.01739439702608314
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.5084298008946088,0.033722398974939206,0.9831403982107825,1.2351633940581954,1.2351633940581954,1.0,0.0,0.0,0.0,0.3853257069224259,-0.011187494856350337,0.42217015304156325,-0.029740180317231038,0.2621666625662274,0.01739439702608314
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.0950246972067914,-2.2537708251844486,0.19004939441358282,-0.6079662588203738,0.6079662588203738,-1.0,0.0,0.0,0.0,0.07908343412021189,0.09791790924593927,0.016827328633439144,0.0993170399726064,0.852207559814497,0.10984579630155711
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.5142003796073951,0.056816797919023165,0.9715992407852099,-1.114463825746947,1.114463825746947,-1.0,0.0,0.0,0.0,0.039682270139481765,0.10560725551841707,0.02641927214993822,0.10483546523234433,0.852207559814497,0.10984579630155711
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.510501737615549,0.04201312916336498,0.9789965247689021,-0.740434937708033,0.740434937708033,-1.0,0.0,0.0,0.0,0.03156009446294241,0.10538868177937516,0.02442522806143812,0.10164638939107656,0.852207559814497,0.10984579630155711
