row,dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_prob_all_no_order,oof_move_all_no_order,oof_prob_human_target_context,oof_move_human_target_context,oof_prob_human_row_context_only,oof_move_human_row_context_only,teacher_row_has_action,student_oof_row_prob
0.0,1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.38142857142857145,0.15571428571428572,0.24091428571428575,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.38142857142857145,0.15571428571428572,0.09571428571428571,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.47399078432882985,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445283,-0.5377175266978416,-0.9426459758347843,-0.1938278161257867,-1.1040572540486213,1.5364388832539944,0.6745594916086408,1.2351633940581954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1839999885504578,-1.4894786736121979,0.3679999771009156,-0.5377175266978416,0.5377175266978416,-1.0,0.0,0.0,0.0,0.0004841784138389285,0.005120324762039224,0.00022558620783105356,0.009145646947679067,0.06220205737393311,0.022240976856779095,0.0,0.44513628755503487
1.0,2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,0.004016064257028112,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.0950246972067914,-2.2537708251844486,0.19004939441358282,-0.6079662588203738,0.6079662588203738,-1.0,0.0,0.0,0.0,0.01866676010733871,0.08538378099968064,0.005083022269167629,0.09515408288820373,0.5994640339470065,0.10846710882422708,0.0,0.8366391386829125
2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,0.008032128514056224,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1032837510399468,-2.1612594136261682,0.2065675020798936,0.03307630637035874,0.03307630637035874,1.0,0.0,0.0,0.0,0.0032683438861427264,0.028025024101557938,0.0015643984587492407,0.03639385104655092,0.3227717839372615,0.045338287759648266,0.0,0.658187091055545
3.0,4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,0.012048192771084338,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.6612812262919237,0.6690090181738958,0.6774375474161527,-0.3057472232547167,0.3057472232547167,-1.0,0.0,0.0,0.0,0.00013635236617284585,0.006829619735513904,0.0001046444382060772,0.003987526553674266,0.04385808099448618,0.018630932952106462,0.0,0.40556266905863975
4.0,5.0,1.0,3.0,2.0,0.0,0.0,5.023576059730256,5.023576059730256,0.0,0.7057142857142857,0.4785714285714286,0.5127142857142857,0.7726142857142857,0.7035714285714286,0.7485,0.7057142857142857,0.4785714285714286,0.09571428571428571,0.2042857142857143,0.5446485714285715,-1.048999508821772,1.7760545006016926,-0.003217456689255394,-5.256079378198614,-0.009497512665952551,-0.00352598720765654,-1.6036496722453433,-0.0682760578781362,0.7856566004240291,1.2049621038916136,0.4855700368364504,1.3958589195053737,-1.302693007465757,-0.4668755521400616,-1.2110558454044238,0.01606425702811245,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.5445439902464404,0.17864959297445263,0.9109120195071192,0.7856566004240291,0.7856566004240291,1.0,0.0,0.0,0.0,0.0031336394236193455,0.08840630643520475,0.007249878375289079,0.07857207130354538,0.9253929403446275,0.09764174546024318,0.0,0.3780747909125882
5.0,0.0,0.0,5.0,4.0,0.0,0.0,1.9345199167349127,1.9345199167349127,0.0,0.04,0.004285714285714286,0.033914285714285716,0.1741,0.37857142857142856,0.3562428571428572,0.04,0.004285714285714286,0.09571428571428571,0.2042857142857143,0.13843485714285714,2.57540621255888,4.103418209250239,-0.1944993381396324,-4.107402933832726,-0.3476536575430389,-0.753291275532198,-1.6126554764950123,-2.2649039214455082,-0.03707385963969401,0.2536343030593424,0.20235985323972394,0.004919620188779783,0.9493752280044827,0.685488939088128,0.3805431139739819,0.020080321285140562,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1250884806363739,-1.9451014285281707,0.2501769612727478,-0.03707385963969401,0.03707385963969401,-1.0,0.0,0.0,0.0,0.011817102672930348,0.04363706719840149,0.00730796054735185,0.04950792283245139,0.8213523325270358,0.06735766295737829,1.0,0.8650129248602212
6.0,1.0,0.0,6.0,5.0,0.0,0.0,15.614008205394308,15.614008205394308,0.0,0.9971428571428571,0.9971428571428571,0.8529142857142856,0.2474857142857143,0.3182142857142857,0.2752,0.9971428571428571,0.9971428571428571,0.09571428571428571,0.2042857142857143,0.7321382857142857,8.88486939255388,5.843836413401199,-4.116984853125187,-2.3148315398914616,6.682366471854373,-10.884723596801058,3.4279709883868814,4.649040097839833,-0.12728633544737278,-0.6998307817430351,-0.028098491575992313,-0.6047216170517515,0.4018868982034043,-0.019937802347357092,0.420684392169818,0.024096385542168676,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.5712427809308589,0.2869234689909561,0.8575144381382822,-0.12728633544737278,0.12728633544737278,-1.0,0.0,0.0,0.0,2.5497554032718276e-09,0.040373998136613756,4.632289730227792e-09,0.03522310910131488,3.649431131996567e-06,0.05623434280735576,0.0,0.00017825783944537725
7.0,3.0,0.0,8.0,7.0,0.0,0.0,4.397437446487858,4.397437446487858,0.0,0.6,0.37142857142857144,0.42331428571428575,0.3285,0.4371428571428571,0.35934285714285713,0.6,0.37142857142857144,0.09571428571428571,0.2042857142857143,0.4320068571428572,3.9806843665862695,5.393307093726557,0.8330891772092623,-4.12474346358318,0.48987405213873303,1.8457751177394108,-2.180646595275628,-1.7560154978446794,0.33735331994030204,-0.40475521050273233,0.15992544462532532,-0.06995651344467646,0.8576666874477006,0.9793604847615613,0.3770614180190952,0.028112449799196786,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1466324541766752,-1.7612611967075043,0.2932649083533504,0.33735331994030204,0.33735331994030204,1.0,0.0,0.0,0.0,0.008990184069353974,-0.00482311126274167,0.005465914182526775,0.0016266993824029935,0.7185445438478129,0.014299973605228873,0.0,0.7971129581308111
8.0,4.0,0.0,9.0,8.0,0.0,0.0,7.075767920055168,7.075767920055168,0.0,0.9057142857142857,0.7771428571428571,0.7221142857142856,0.22241428571428573,0.10678571428571429,0.19337142857142858,0.9057142857142857,0.7771428571428571,0.09571428571428571,0.2042857142857143,0.629633142857143,4.341824298141763,4.472930672972439,-2.634854074347176,-3.616399897802945,3.1864383410087034,-4.770009154081675,1.3813603349666062,2.8332446111764993,0.08897718379343811,-0.4602909460618134,0.14672234756795888,-0.27292295098948394,0.06225563101576981,-0.0822140839415626,0.08336831278995405,0.0321285140562249,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.4871969586270964,-0.0512233626822897,0.9743939172541928,0.08897718379343811,0.08897718379343811,1.0,0.0,0.0,0.0,0.00011170314490367346,0.01976466510855735,0.0001588545444034039,0.012931408326650079,0.07079261729381271,0.024639329573898448,1.0,0.06975541757046083
9.0,6.0,1.0,11.0,10.0,0.0,0.0,3.0613530696488196,3.0613530696488196,0.0,0.3028571428571429,0.09714285714285714,0.18331428571428574,0.2556571428571429,0.4067857142857143,0.33842857142857147,0.3028571428571429,0.09714285714285714,0.09571428571428571,0.2042857142857143,0.25166857142857146,1.9383931656543203,1.3041844504122961,-0.11955651105042107,-3.2734268470307075,-1.3598136791611073,-1.3020344549348633,-1.8608161625711128,-0.6499103990122184,-0.06632157203709355,0.7735567306527993,0.06962217337932763,0.8998709414636639,-0.5083181918685509,-0.5360761120967843,-0.3047929211663436,0.03614457831325301,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1092143052792624,-2.098791820884953,0.2184286105585248,-0.06632157203709355,0.06632157203709355,-1.0,0.0,0.0,0.0,0.021365475067868202,0.06349563789218957,0.014124892447139851,0.06876492436440985,0.9333434011715817,0.08695687632486879,0.0,0.5579603157846612
