subject_id,lifelog_date,ext_cal_dow,ext_cal_is_weekend,ext_cal_month,ext_cal_dayofyear,ext_cal_dow_sin,ext_cal_dow_cos,ext_cal_doy_sin,ext_cal_doy_cos,ext_cal_is_holiday,ext_cal_is_holiday_eve,ext_cal_is_after_holiday,ext_cal_days_to_nearest_holiday,ext_cal_signed_days_from_nearest_holiday,ext_cal_is_chuseok_window,ext_solar_daylight_hours,ext_solar_sunrise_hour,ext_solar_sunset_hour,ext_weather_temperature_2m_mean,ext_weather_temperature_2m_max,ext_weather_temperature_2m_min,ext_weather_precipitation_sum,ext_weather_rain_sum,ext_weather_snowfall_sum,ext_weather_wind_speed_10m_max,ext_weather_shortwave_radiation_sum,ext_cal_dow__subj_delta,ext_cal_dow__subj_z,ext_cal_is_weekend__subj_delta,ext_cal_is_weekend__subj_z,ext_cal_month__subj_delta,ext_cal_month__subj_z,ext_cal_dayofyear__subj_delta,ext_cal_dayofyear__subj_z,ext_cal_dow_sin__subj_delta,ext_cal_dow_sin__subj_z,ext_cal_dow_cos__subj_delta,ext_cal_dow_cos__subj_z,ext_cal_doy_sin__subj_delta,ext_cal_doy_sin__subj_z,ext_cal_doy_cos__subj_delta,ext_cal_doy_cos__subj_z,ext_cal_is_holiday__subj_delta,ext_cal_is_holiday__subj_z,ext_cal_is_holiday_eve__subj_delta,ext_cal_is_holiday_eve__subj_z,ext_cal_is_after_holiday__subj_delta,ext_cal_is_after_holiday__subj_z,ext_cal_days_to_nearest_holiday__subj_delta,ext_cal_days_to_nearest_holiday__subj_z,ext_cal_signed_days_from_nearest_holiday__subj_delta,ext_cal_signed_days_from_nearest_holiday__subj_z,ext_cal_is_chuseok_window__subj_delta,ext_cal_is_chuseok_window__subj_z,ext_solar_daylight_hours__subj_delta,ext_solar_daylight_hours__subj_z,ext_solar_sunrise_hour__subj_delta,ext_solar_sunrise_hour__subj_z,ext_solar_sunset_hour__subj_delta,ext_solar_sunset_hour__subj_z,ext_weather_temperature_2m_mean__subj_delta,ext_weather_temperature_2m_mean__subj_z,ext_weather_temperature_2m_max__subj_delta,ext_weather_temperature_2m_max__subj_z,ext_weather_temperature_2m_min__subj_delta,ext_weather_temperature_2m_min__subj_z,ext_weather_precipitation_sum__subj_delta,ext_weather_precipitation_sum__subj_z,ext_weather_rain_sum__subj_delta,ext_weather_rain_sum__subj_z,ext_weather_wind_speed_10m_max__subj_delta,ext_weather_wind_speed_10m_max__subj_z,ext_weather_shortwave_radiation_sum__subj_delta,ext_weather_shortwave_radiation_sum__subj_z
id01,2024-06-26,2,0,6,178,0.9749279121818236,-0.22252093395631434,0.0857305001556943,-0.9963183634476755,0,0,0,20,20,0,14.582610587770285,4.708694706114858,19.29130529388514,22.2,29.0,16.5,0.3,0.3,0.0,17.8,25.67,-0.9852941176470589,-0.4777405072481643,-0.29411764705882354,-0.6407333421059611,-1.6764705882352944,-1.9237549350119942,-40.0,-1.6218161316934459,0.9953336064924083,1.3767633006195616,-0.27143852815581415,-0.3880011231995786,0.6026069022809024,1.794916458280829,-0.2426653009808376,-1.0385900950044222,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,4.0588235294117645,0.3949579675861784,20.676470588235293,1.0851466526617892,-0.029411764705882353,-0.17279293244938096,0.9549075653882717,1.2555118119414341,-0.47745378269413585,-1.2555118119414341,0.4774537826941341,1.2555118119414252,-3.5897058823529413,-2.0673670003842237,-0.6970588235294137,-0.29543667063705087,-6.179411764705883,-2.916917826091497,-10.216176470588234,-0.5831466357608389,-10.216176470588234,-0.5831466357608389,1.355882352941176,0.18350294623972926,8.033382352941178,1.380520227671544
id01,2024-06-27,3,0,6,179,0.43388373911755823,-0.900968867902419,0.06861473800213412,-0.9976432316860063,0,0,0,21,21,0,14.577027229320448,4.711486385339776,19.288513614660225,24.5,30.0,18.9,0.0,0.0,0.0,7.0,23.67,0.014705882352941124,0.007130455332062129,-0.29411764705882354,-0.6407333421059611,-1.6764705882352944,-1.9237549350119942,-39.0,-1.5812707284011098,0.45428943342814293,0.6283812941946426,-0.9498864621019188,-1.3577918238491746,0.5854911401273423,1.7439356894426974,-0.24399016921916838,-1.0442604361036836,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,5.0588235294117645,0.4922664523537876,21.676470588235293,1.137628852079287,-0.029411764705882353,-0.17279293244938096,0.9493242069384351,1.2481708160815652,-0.47466210346921756,-1.2481708160815652,0.47466210346921756,1.248170816081561,-1.2897058823529406,-0.7427615155005994,0.30294117647058627,0.128396527745215,-3.779411764705884,-1.7840263715028917,-10.516176470588235,-0.6002708496222484,-10.516176470588235,-0.6002708496222484,-9.444117647058825,-1.2781517578650128,6.033382352941178,1.0368243429198096
id01,2024-06-28,4,0,6,180,-0.433883739117558,-0.9009688679024191,0.05147875477034674,-0.9986740898848305,0,0,0,22,22,0,14.570561188186698,4.714719405906651,19.28528059409335,24.5,30.8,19.3,0.0,0.0,0.0,14.8,27.06,1.0147058823529411,0.4920014179122886,-0.29411764705882354,-0.6407333421059611,-1.6764705882352944,-1.9237549350119942,-38.0,-1.5407253251087736,-0.4134780448069733,-0.5719302493043206,-0.949886462101919,-1.3577918238491749,0.5683551568955548,1.6928946903848705,-0.2450210274179926,-1.048672435307218,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,6.0588235294117645,0.5895749371213967,22.676470588235293,1.1901110514967845,-0.029411764705882353,-0.17279293244938096,0.9428581658046848,1.239669269634374,-0.4714290829023424,-1.239669269634374,0.4714290829023433,1.2396692696343723,-1.2897058823529406,-0.7427615155005994,1.102941176470587,0.467463086451028,-3.379411764705882,-1.5952111290714563,-10.516176470588235,-0.6002708496222484,-10.516176470588235,-0.6002708496222484,-1.644117647058824,-0.22251224934492128,9.423382352941175,1.619388867573999
id01,2024-06-29,5,1,6,181,-0.9749279121818235,-0.2225209339563146,0.03432760051324382,-0.9994106342455052,0,0,0,23,23,0,14.56321714784538,4.71839142607731,19.28160857392269,25.4,32.7,19.4,34.5,34.5,0.0,20.6,19.9,2.014705882352941,0.976872380492515,0.7058823529411764,1.5377600210543063,-1.6764705882352944,-1.9237549350119942,-37.0,-1.5001799218164376,-0.9545222178712388,-1.3203122557292397,-0.27143852815581443,-0.38800112319957897,0.5512040026384519,1.6418085031240464,-0.2457575717786673,-1.051824792378609,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,7.0588235294117645,0.6868834218890059,23.676470588235293,1.2425932509142823,-0.029411764705882353,-0.17279293244938096,0.9355141254633672,1.230013330431348,-0.4677570627316836,-1.230013330431348,0.4677570627316818,1.2300133304313392,-0.389705882352942,-0.22443763011135617,3.002941176470589,1.272746163377334,-3.279411764705884,-1.5480073184635987,23.983823529411765,1.3690137444398336,23.983823529411765,1.3690137444398336,4.155882352941177,0.5624504621187365,2.263382352941175,0.38895760016278974
id01,2024-06-30,6,1,6,182,-0.7818314824680299,0.6234898018587334,0.01716632975470737,-0.9998526477050269,0,0,0,24,24,0,14.555000402393063,4.722499798803469,19.27750020119653,22.9,24.8,20.9,4.5,4.5,0.0,30.8,10.07,3.014705882352941,1.4617433430727416,0.7058823529411764,1.5377600210543063,-1.6764705882352944,-1.9237549350119942,-36.0,-1.4596345185241013,-0.7614257881574452,-1.0532178100313054,0.5745722076592336,0.8213081003853392,0.5340427318799155,1.590692182994092,-0.24619958523818897,-1.053716578303759,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,8.058823529411764,0.7841919066566151,24.676470588235293,1.2950754503317798,-0.029411764705882353,-0.17279293244938096,0.9272973800110496,1.2192099591470225,-0.4636486900055248,-1.2192099591470225,0.4636486900055239,1.219209959147016,-2.889705882352942,-1.6642262006370343,-4.897058823529413,-2.075536103842567,-1.779411764705884,-0.8399501593457199,-6.016176470588235,-0.34340764170110727,-6.016176470588235,-0.34340764170110727,14.355882352941176,1.9429021271065483,-7.566617647058823,-1.3003076733919845
id01,2024-07-01,0,0,7,183,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,25,25,0,14.54591684324288,4.72704157837856,19.27295842162144,24.1,29.8,20.3,0.0,0.0,0.0,16.0,20.84,-2.985294117647059,-1.4474824324086173,-0.29411764705882354,-0.6407333421059611,-0.6764705882352944,-0.7762519913206295,-35.0,-1.419089115231765,0.020405694310584706,0.02822552244516089,0.9510824058005002,1.3595013361335422,0.5168764021252082,1.5395607942091742,-0.24634693753316206,-1.0543472355646721,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,9.058823529411764,0.8815003914242242,25.676470588235293,1.3475576497492774,-0.029411764705882353,-0.17279293244938096,0.918213820860867,1.207266901807346,-0.4591069104304335,-1.207266901807346,0.4591069104304317,1.2072669018073374,-1.6897058823529392,-0.9731276867847071,0.10294117647058698,0.043629888068762133,-2.379411764705882,-1.1231730229928705,-10.516176470588235,-0.6002708496222484,-10.516176470588235,-0.6002708496222484,-0.4441176470588246,-0.06010617111106116,3.2033823529411762,0.5504946659961051
id01,2024-07-02,1,0,7,184,0.7818314824680297,0.6234898018587336,-0.017166329754707128,-0.9998526477050269,0,0,0,26,26,0,14.53597294443899,4.732013527780505,19.267986472219494,23.1,24.2,21.8,57.7,57.7,0.0,22.0,3.3,-1.9852941176470589,-0.9626114698283907,-0.29411764705882354,-0.6407333421059611,-0.6764705882352944,-0.7762519913206295,-34.0,-1.378543711939429,0.8022371767786144,1.109668854921627,0.5745722076592338,0.8213081003853395,0.499710072370501,1.4884294054242562,-0.24619958523818897,-1.053716578303759,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,10.058823529411764,0.9788088761918334,26.676470588235293,1.4000398491667752,-0.029411764705882353,-0.17279293244938096,0.9082699220569772,1.1941926704811365,-0.4541349610284886,-1.1941926704811365,0.4541349610284868,1.1941926704811279,-2.689705882352939,-1.5490431149949784,-5.497058823529414,-2.3298360228719273,-0.8794117647058819,-0.41511586387499155,47.18382352941177,2.6932862830554947,47.18382352941177,2.6932862830554947,5.555882352941175,0.75192422005824,-14.336617647058823,-2.463718243276605
id01,2024-07-03,2,0,7,185,0.9749279121818236,-0.22252093395631434,-0.03432760051324313,-0.9994106342455054,0,0,0,27,27,0,14.525175746663649,4.7374121266681755,19.262587873331825,24.1,26.5,22.6,5.5,5.5,0.0,26.9,21.65,-0.9852941176470589,-0.4777405072481643,-0.29411764705882354,-0.6407333421059611,-0.6764705882352944,-0.7762519913206295,-33.0,-1.3379983086470928,0.9953336064924083,1.3767633006195616,-0.27143852815581415,-0.3880011231995786,0.482548801611965,1.4373130852943035,-0.24575757177866742,-1.0518247923786095,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,11.058823529411764,1.0761173609594425,27.676470588235293,1.4525220485842727,-0.029411764705882353,-0.17279293244938096,0.897472724281636,1.1799965222525939,-0.448736362140818,-1.1799965222525939,0.44873636214081714,1.1799965222525877,-1.6897058823529392,-0.9731276867847071,-3.1970588235294137,-1.3550196665927154,-0.07941176470588118,-0.03748537901212245,-5.016176470588235,-0.2863269288297426,-5.016176470588235,-0.2863269288297426,10.455882352941174,1.4150823728465023,4.013382352941175,0.6896914993205573
id01,2024-07-04,3,0,7,186,0.43388373911755823,-0.900968867902419,-0.051478754770346045,-0.9986740898848305,0,0,0,28,28,0,14.513532840016994,4.743233579991503,19.256766420008496,24.9,28.8,21.1,4.1,4.1,0.0,25.7,20.45,0.014705882352941124,0.007130455332062129,-0.29411764705882354,-0.6407333421059611,-0.6764705882352944,-0.7762519913206295,-32.0,-1.2974529053547568,0.45428943342814293,0.6283812941946426,-0.9498864621019188,-1.3577918238491746,0.4653976473548621,1.3862268980334793,-0.2450210274179926,-1.048672435307218,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,12.058823529411764,1.1734258457270517,28.676470588235293,1.5050042480017705,-0.029411764705882353,-0.17279293244938096,0.8858298176349813,1.164688436580173,-0.4429149088174906,-1.164688436580173,0.44291490881748885,1.1646884365801644,-0.889705882352942,-0.5123953442164918,-0.897058823529413,-0.38020331031350374,-1.5794117647058812,-0.7455425381300014,-6.416176470588235,-0.3662399268496532,-6.416176470588235,-0.3662399268496532,9.255882352941175,1.2526762946126422,2.8133823529411757,0.4834739684695168
id01,2024-07-05,4,0,7,187,-0.433883739117558,-0.9009688679024191,-0.06861473800213432,-0.9976432316860063,0,0,0,29,29,0,14.501052345654694,4.749473827172653,19.250526172827346,23.1,24.8,21.1,1.9,1.9,0.0,31.4,16.64,1.0147058823529411,0.4920014179122886,-0.29411764705882354,-0.6407333421059611,-0.6764705882352944,-0.7762519913206295,-31.0,-1.2569075020624205,-0.4134780448069733,-0.5719302493043206,-0.949886462101919,-1.3577918238491749,0.44826166412307383,1.3351858989756498,-0.24399016921916838,-1.0442604361036836,0.0,,-0.014705882352941176,-0.12126781251816647,-0.014705882352941176,-0.12126781251816647,13.058823529411764,1.270734330494661,29.676470588235293,1.557486447419268,-0.029411764705882353,-0.17279293244938096,0.8733493232726808,1.1482790911537752,-0.4366746616363404,-1.1482790911537752,0.4366746616363386,1.1482790911537668,-2.689705882352939,-1.5490431149949784,-4.897058823529413,-2.075536103842567,-1.5794117647058812,-0.7455425381300014,-8.616176470588234,-0.49181749516665546,-8.616176470588234,-0.49181749516665546,14.955882352941174,2.024105166223478,-0.996617647058823,-0.17126669198253697
