row,target,subject_id,sleep_date,lifelog_date,h012_prob,world_q_post,world_q_cond,row_public_prob,abs_logit_shift_cond,signed_logit_shift_cond,cell_world_score
143,S2,id06,2024-08-13,2024-08-12,0.9987967568387583,0.9998382408389829,1.0000000000000009,0.8655640304234234,7.09397879220503,7.09397879220503,6.140292875119275
43,Q1,id02,2024-09-29,2024-09-28,0.999959881588841,0.9999945914532642,1.0,0.8651854203705807,3.691874479278596,3.691874479278596,3.1941559733100706
32,S2,id02,2024-08-31,2024-08-30,0.9999671167436616,0.9999968858067027,1.0000000000000002,0.9052954711804505,3.492995486108878,3.492995486108878,3.1621929944281235
59,Q1,id03,2024-08-17,2024-08-16,0.9999686570433794,0.9999969361773149,0.9999999999999996,0.9022484470206706,3.445019916054642,3.445019916054642,3.108263869215582
61,S4,id03,2024-08-19,2024-08-18,3.2940112962205446e-05,3.7709976458503256e-06,0.0,0.8855195897422373,3.4947230947308974,-3.4947230947308974,3.094645761108826
140,S2,id06,2024-07-21,2024-07-20,0.9999673286286056,0.9999962946331177,1.0000000000000002,0.8865867355912305,3.4865308737856395,3.4865308737856395,3.0911120259276506
79,Q1,id03,2024-10-10,2024-10-09,0.999965092483008,0.9999950318649398,1.000000000000001,0.8576772142689544,3.5527361007026563,3.5527361007026563,3.047100801883402
59,S1,id03,2024-08-17,2024-08-16,0.9999714620665904,0.99999721037269,0.9999999999999996,0.9022484470206706,3.351261737423748,3.351261737423748,3.023670698150371
31,S2,id02,2024-08-30,2024-08-29,0.9999670949632326,0.9999955515174845,1.0000000000000007,0.8648084623802309,3.4936576448382066,3.4936576448382066,3.0213446959154684
141,S1,id06,2024-08-10,2024-08-09,0.999970934417142,0.9999965592605622,1.0000000000000002,0.881621522787355,3.3695828205315213,3.3695828205315213,2.9706967373951105
96,Q3,id04,2024-10-17,2024-10-16,0.9999592460567452,0.9999917982219112,1.0000000000000013,0.798748846494272,3.707592356737603,3.707592356737603,2.9614351182151397
48,S1,id02,2024-10-05,2024-10-04,0.9999740196267,0.9999976328092064,1.0000000000000004,0.9088854202842582,3.2573663605674366,3.2573663605674366,2.9605727936441393
141,S2,id06,2024-08-10,2024-08-09,0.999972671168585,0.9999967648545534,1.0000000000000002,0.881621522787355,3.307968569876696,3.307968569876696,2.9163762879074016
144,S4,id06,2024-08-14,2024-08-13,0.999970888874143,0.9999960073174619,0.9999999999999993,0.8628468525310381,3.3711485444838587,3.3711485444838587,2.908784911022488
52,S1,id02,2024-10-09,2024-10-08,0.9999741847162334,0.999997207592404,1.0000000000000007,0.8918312259585481,3.2509915261715516,3.2509915261715516,2.8993357583664263
53,S2,id02,2024-10-10,2024-10-09,0.9999707660155708,0.9999957731122906,1.0000000000000002,0.8554118505524454,3.375360117223819,3.375360117223819,2.887323044155346
147,S2,id06,2024-08-21,2024-08-20,0.99997013173659,0.9999952509457787,1.000000000000001,0.8409999886171937,3.396825360952475,3.396825360952475,2.8567300898956263
144,S2,id06,2024-08-14,2024-08-13,0.9999728520521736,0.9999962765735078,0.9999999999999993,0.8628468525310381,3.301327605306856,3.301327605306856,2.84854013341285
47,S1,id02,2024-10-04,2024-10-03,0.9999771786900212,0.999997941439826,1.0,0.9097965815320607,3.1277165691815885,3.1277165691815885,2.845585842642594
139,S2,id06,2024-07-19,2024-07-18,0.9999732361447288,0.9999963776507972,1.0000000000000002,0.8646551789203519,3.287078057498878,3.287078057498878,2.842189065931855
43,S2,id02,2024-09-29,2024-09-28,0.999974029904838,0.9999964988525378,1.0,0.8651854203705807,3.256970660377247,3.256970660377247,2.817883529933136
138,S3,id06,2024-07-18,2024-07-17,0.9951216136908172,0.9989187325526159,0.9998501219590701,0.8030267996552749,3.487488302102209,3.487488302102209,2.8005465700723455
102,S1,id04,2024-10-25,2024-10-24,0.9999704219951868,0.9999948496948643,0.9999999999999999,0.8258738150845727,3.387059582885936,3.387059582885936,2.7972838196367693
139,S3,id06,2024-07-19,2024-07-18,0.9999748387283898,0.999996594552196,1.0000000000000002,0.8646551789203519,3.225330133061135,3.225330133061135,2.7887984032791784
135,S3,id06,2024-07-14,2024-07-13,0.9999726209453156,0.9999956491027953,1.0000000000000007,0.8410866534481138,3.3098046728945274,3.3098046728945274,2.7838325358917873
145,S2,id06,2024-08-15,2024-08-14,0.9999705088278752,0.9999947029150692,1.0000000000000004,0.8203840488707921,3.384119460132755,3.384119460132755,2.776277624566149
148,S2,id06,2024-08-22,2024-08-21,0.9999726413510028,0.9999955067105921,1.000000000000001,0.8357634761428167,3.309059071770646,3.309059071770646,2.7655907125849573
142,S2,id06,2024-08-12,2024-08-11,0.9999723956511856,0.999995234952293,1.0000000000000002,0.827380542855721,3.317999930751933,3.317999930751933,2.745248583900779
54,S1,id02,2024-10-12,2024-10-11,0.9999754620986482,0.9999965106720209,1.0000000000000007,0.8577984347699612,3.200242454313088,3.200242454313088,2.745162968194146
103,S1,id04,2024-10-26,2024-10-25,0.9999715639572778,0.9999947787277815,1.0000000000000009,0.8163854137429237,3.34768488688154,3.34768488688154,2.733001111457719
43,S1,id02,2024-09-29,2024-09-28,0.9999770143958374,0.9999969012054373,1.0,0.8651854203705807,3.1348900998327114,3.1348900998327114,2.712261208839336
205,S1,id09,2024-08-10,2024-08-09,0.999966985574648,0.9999925484107574,1.0,0.774292929130266,3.4969766127712507,3.4969766127712507,2.7076842646026877
129,S1,id06,2024-07-08,2024-07-07,0.9999803025710006,0.9999979457574395,0.9999999999999996,0.8957101172877261,2.980506817177787,2.980506817177787,2.669670110791183
143,S1,id06,2024-08-13,2024-08-12,0.9999783354391726,0.9999970875037605,1.0000000000000009,0.8655640304234234,3.075698448689513,3.075698448689513,2.662213945614766
130,S1,id06,2024-07-09,2024-07-08,0.9999797655728808,0.999997615218832,1.000000000000001,0.8821423925226735,3.007404701147438,3.007404701147438,2.652959178354137
128,S1,id06,2024-07-07,2024-07-06,0.9999771775503488,0.9999964745214318,1.000000000000001,0.8455258474433446,3.1277665080335613,3.1277665080335613,2.6446074273099875
55,S1,id02,2024-10-13,2024-10-12,0.9999760576985588,0.9999959642994053,1.0000000000000004,0.8314405737086803,3.175669771785893,3.175669771785893,2.6403806969629766
101,S1,id04,2024-10-24,2024-10-23,0.9999701869447448,0.9999933691517163,1.0000000000000002,0.7775857513704365,3.3949752068571986,3.3949752068571986,2.6398843471080577
142,S1,id06,2024-08-12,2024-08-11,0.9999759958193288,0.9999958564113636,1.0000000000000002,0.827380542855721,3.178251014249284,3.178251014249284,2.6296230495013186
78,Q1,id03,2024-10-06,2024-10-05,0.9999696289951998,0.9999926931044878,1.0000000000000007,0.7594121247946882,3.413517735234864,3.413517735234864,2.59226675633906
97,S1,id04,2024-10-18,2024-10-17,0.9999721312885276,0.9999934389395155,1.0000000000000016,0.7645725209744835,3.3275314759980503,3.3275314759980503,2.544139129225773
136,S1,id06,2024-07-16,2024-07-15,0.999977469907649,0.9999938062255771,1.0000000000000009,0.7250888133517541,3.1148733837753255,3.1148733837753255,2.2585598455826137
137,S1,id06,2024-07-17,2024-07-16,0.9999777475943514,0.999992678733116,1.0000000000000016,0.6709898695645552,3.1024713744286725,3.1024713744286725,2.0817268628556613
93,S1,id04,2024-09-27,2024-09-26,0.9896214550237332,0.9971950859287143,0.9986857905447376,0.8355417655746609,2.075623085921084,2.075623085921084,1.7342697778780283
150,S2,id06,2024-08-24,2024-08-23,0.9842447698924992,0.9955829545621068,0.9972191404779704,0.8738909217148544,1.747508249640867,1.747508249640867,1.5271315949829691
70,Q1,id03,2024-09-16,2024-09-15,0.9816512441781002,0.9950091632718278,0.9964031439906386,0.9055050036588519,1.644417478380391,1.644417478380391,1.489028254777516
54,S2,id02,2024-10-12,2024-10-11,0.9874623635995506,0.995005066953763,0.9962554588635156,0.8577984347699612,1.217301276400292,1.217301276400292,1.0441991295396464
18,S1,id01,2024-09-07,2024-09-06,0.95752041923042,0.9825462189226364,0.9855127429001647,0.8940236611819901,1.1045690761649927,1.1045690761649927,0.9875108895014352
151,S2,id06,2024-08-25,2024-08-24,0.9877504764359628,0.9947734290621982,0.9953341891603247,0.9260573127559203,0.9728738485061736,0.9728738485061736,0.9009369417981374
44,S2,id02,2024-09-30,2024-09-29,0.9656938132151311,0.9844981255939624,0.9878529164034395,0.8486043960819144,1.0609235990793882,1.0609235990793882,0.9003044300858153
205,S2,id09,2024-08-10,2024-08-09,0.9120536048553756,0.9550620273244484,0.9675990203577264,0.774292929130266,1.0576578252648425,1.0576578252648425,0.8189369755418621
146,S2,id06,2024-08-20,2024-08-19,0.9801156599750932,0.9902070106185517,0.9920497849804749,0.8455878113316035,0.9288362211467214,0.9288362211467214,0.7854125873249734
129,S2,id06,2024-07-08,2024-07-07,0.993291558834372,0.9966112444053749,0.9969977641199114,0.8957101172877261,0.8077335967179717,0.8077335967179717,0.7234951546534913
35,S3,id02,2024-09-03,2024-09-02,0.9269030803105992,0.9598778625131557,0.9634728406573023,0.9016953321524642,0.7324254432146935,0.7324254432146935,0.6604246032963889
29,S2,id02,2024-08-28,2024-08-27,0.9634548795958066,0.979367823645602,0.9822767679777383,0.8454488586315978,0.7430188027245244,0.7430188027245244,0.6281843987052654
58,S2,id02,2024-10-16,2024-10-15,0.9726349169390828,0.9846856647398499,0.9863121470916661,0.8810810132116468,0.706723155148465,0.706723155148465,0.6226803535983414
135,S1,id06,2024-07-14,2024-07-13,0.9731372321669404,0.9847155666081961,0.9869031555635241,0.8410866534481138,0.7324167160876378,0.7324167160876378,0.6160259246636086
31,S3,id02,2024-08-30,2024-08-29,0.9388626524625228,0.9644413754902571,0.9684399798597749,0.8648084623802309,0.6922491081220472,0.6922491081220472,0.5986628867791138
41,S1,id02,2024-09-09,2024-09-08,0.9584865373437632,0.9757700428640506,0.979361079583575,0.827970516513862,0.7203840247426827,0.7203840247426827,0.5964567330545337
226,S1,id09,2024-09-21,2024-09-20,0.9085811386893252,0.9448873508956638,0.9549216670565801,0.7834656505986931,0.7567952273492784,0.7567952273492784,0.5929230651651882
142,S4,id06,2024-08-12,2024-08-11,0.959221204950434,0.975656307077287,0.9790852231084233,0.827380542855721,0.6882032592213165,0.6882032592213165,0.5694059862096094
140,S3,id06,2024-07-21,2024-07-20,0.9960938897116238,0.9977068460974986,0.9979131774599332,0.8865867355912305,0.6287242303941438,0.6287242303941438,0.5574185630122527
140,S1,id06,2024-07-21,2024-07-20,0.954608877024379,0.9728217588350139,0.9751515730511693,0.8865867355912305,0.6238133227944913,0.6238133227944913,0.5530646174746866
58,S3,id02,2024-10-16,2024-10-15,0.911057285746659,0.8535481311549815,0.8457861543417844,0.8810810132116468,0.6246869674832087,-0.6246869674832087,0.5503998262502166
188,Q3,id08,2024-08-10,2024-08-09,0.6598227977319086,0.7656281758152247,0.7934541863492464,0.7917704004879929,0.6833689107595159,0.6833689107595159,0.5410712761531054
43,S3,id02,2024-09-29,2024-09-28,0.8894638782292077,0.9304648860952897,0.936853728890954,0.8651854203705807,0.6117968295663494,0.6117968295663494,0.5293176971697505
128,S2,id06,2024-07-07,2024-07-06,0.9672789969212284,0.9798622245135468,0.9821611293011749,0.8455258474433446,0.6219057500235112,0.6219057500235112,0.5258373863185182
143,S4,id06,2024-08-13,2024-08-12,0.9865016542469776,0.9917433810888507,0.9925575052962742,0.8655640304234234,0.601480987222951,0.601480987222951,0.5206203075237571
141,S4,id06,2024-08-10,2024-08-09,0.954920996996146,0.9721450577114176,0.9744577939890501,0.881621522787355,0.5883369473394269,0.5883369473394269,0.5186905154254494
117,Q1,id05,2024-10-17,2024-10-16,0.9530576960281656,0.970724579481733,0.973668028278529,0.8571857667775271,0.5995303857295302,0.5995303857295302,0.5139089133979939
149,S3,id06,2024-08-23,2024-08-22,0.965868950088562,0.9784921553715199,0.9811918972793611,0.8238105323848973,0.6116596436155941,0.6116596436155941,0.5038916566453191
148,S1,id06,2024-08-22,2024-08-21,0.9654942383386128,0.9778462056480819,0.980273500249501,0.8357634761428167,0.57435489825806,0.57435489825806,0.48002484630781
38,S3,id02,2024-09-06,2024-09-05,0.9381766551384754,0.9600359516083543,0.9627071107987153,0.8911084560613964,0.5312893313486886,0.5312893313486886,0.4734364157800216
149,S4,id06,2024-08-23,2024-08-22,0.9366031277609728,0.9585815093165048,0.9632820553681564,0.8238105323848973,0.574235561421431,0.574235561421431,0.47306130356892945
68,S1,id03,2024-08-28,2024-08-27,0.9430655576923568,0.9623785499819892,0.9689361692386116,0.746522449038444,0.6329192629488656,0.6329192629488656,0.47248843822019404
41,S2,id02,2024-09-09,2024-09-08,0.9152538423877782,0.9435545214215187,0.9494346235500103,0.827970516513862,0.5530585492766664,0.5530585492766664,0.4579161727070087
