subject_id,sleep_date,lifelog_date,split,metric_row,wm_pred_calendar_rhythm_c1,wm_resid_calendar_rhythm_c1,wm_pred_calendar_rhythm_c2,wm_resid_calendar_rhythm_c2,wm_pred_calendar_rhythm_c3,wm_resid_calendar_rhythm_c3,wm_pred_calendar_rhythm_c4,wm_resid_calendar_rhythm_c4,wm_energy_calendar_rhythm,wm_energy_rank_calendar_rhythm,wm_pred_phone_behavior_c1,wm_resid_phone_behavior_c1,wm_pred_phone_behavior_c2,wm_resid_phone_behavior_c2,wm_pred_phone_behavior_c3,wm_resid_phone_behavior_c3,wm_pred_phone_behavior_c4,wm_resid_phone_behavior_c4,wm_energy_phone_behavior,wm_energy_rank_phone_behavior,wm_pred_body_activity_sleep_c1,wm_resid_body_activity_sleep_c1,wm_pred_body_activity_sleep_c2,wm_resid_body_activity_sleep_c2,wm_pred_body_activity_sleep_c3,wm_resid_body_activity_sleep_c3,wm_pred_body_activity_sleep_c4,wm_resid_body_activity_sleep_c4,wm_energy_body_activity_sleep,wm_energy_rank_body_activity_sleep,wm_pred_app_social_context_c1,wm_resid_app_social_context_c1,wm_pred_app_social_context_c2,wm_resid_app_social_context_c2,wm_pred_app_social_context_c3,wm_resid_app_social_context_c3,wm_pred_app_social_context_c4,wm_resid_app_social_context_c4,wm_energy_app_social_context,wm_energy_rank_app_social_context,wm_pred_mobility_environment_c1,wm_resid_mobility_environment_c1,wm_pred_mobility_environment_c2,wm_resid_mobility_environment_c2,wm_pred_mobility_environment_c3,wm_resid_mobility_environment_c3,wm_pred_mobility_environment_c4,wm_resid_mobility_environment_c4,wm_energy_mobility_environment,wm_energy_rank_mobility_environment,wm_energy_mean,wm_energy_max,wm_energy_rank_mean,wm_energy_rank_max
id01,2024-06-27,2024-06-26,train,0,-57.67407977952819,57.02922184983151,-36.81743562027077,37.69189911953112,38.49993273346138,-38.06496927370236,51.54572150001222,-52.35829957793497,47.07266941797252,0.9177777777777778,-23.180850120771595,24.796821981799177,23.24747417062242,-29.677747074220584,94.26986279578192,-97.36933603596691,3.310951970700186,-0.9662562426084729,52.386477985759534,0.9177777777777778,-219.53924004113324,219.1687449814377,-45.71994343361893,46.58925327167585,-62.581115296544915,63.217307427190505,85.96667299139341,-86.475534618235,124.17723557782672,0.9177777777777778,-1.1225935796950988,0.5164725792564618,-0.21227313993273472,-1.3948572956108896,-0.13208591828449512,-0.11350062127083316,-0.21950284656832691,0.2606935836274358,0.7571681345342207,0.08444444444444445,37.36749276639725,-38.166436951650795,-42.42470560523236,40.459975923720094,-88.26419181751798,88.49180689885412,-44.657857453093904,46.30566725887799,57.15921025925383,0.9177777777777778,56.31055227506937,124.17723557782672,0.7511111111111111,0.9177777777777778
id01,2024-06-28,2024-06-27,train,1,-92.65008597627862,92.37493215703746,-58.61339683870656,59.52884053101983,60.45182298953491,-60.09782835593521,81.49459363181653,-82.52298307540276,74.99767105508599,0.9511111111111111,-40.72530991497599,39.20130726315513,42.043099255074274,-43.401678275004045,153.16071906600683,-150.05545274620684,5.11777037049416,-5.066558298625446,80.56481409413439,0.9444444444444444,-348.66135772058647,348.09678003879475,-76.1488479120912,75.58627482189944,-100.98342831924649,101.07434732651853,137.2735185548121,-137.84055025178125,197.54790190990659,0.9466666666666667,2.9098832938351826,3.6890304557426843,0.3189682061401404,-2.920863357449999,-0.9915686674624221,0.13718278755124025,-1.6870779941825254,2.1760766220864234,2.592996193531845,0.8955555555555555,60.31181192238678,-59.83781147581886,-64.92262663781183,64.89816952918893,-140.3228853534467,140.81167209298007,-73.66804033150866,74.54913685779155,91.0739217535921,0.9466666666666667,89.35546100125019,197.54790190990659,0.936888888888889,0.9511111111111111
id01,2024-06-29,2024-06-28,train,2,-92.10952721980844,92.20407751102282,-57.752534934568494,58.70895881993469,60.62127057026687,-60.348244762826496,81.64555740449724,-82.88975821374694,74.93489910927174,0.9488888888888889,-38.87596400497764,36.7024219225377,42.71853794023038,-44.143092924874296,153.4137229817795,-151.48344161149967,4.428502632082824,-5.091184869993969,81.03831450893945,0.9511111111111111,-346.4192907270842,346.1350322598772,-76.3107957391557,75.64835487428321,-100.12523052373292,100.060713304178,137.176800316464,-137.60993633862614,196.52021211493323,0.9444444444444444,1.8936415710824592,3.0833923347866925,0.21734431427911452,-2.2830402139871526,-0.2542340520763427,-0.6585894773792698,-1.2127862914823955,1.3949552775169825,2.0675602309782306,0.7955555555555556,60.043360488466575,-59.88141029812225,-64.31764695911858,64.15559849439222,-140.1928112622714,140.59418236515916,-73.04402627877461,74.02183350810985,90.75747912471965,0.9444444444444444,89.06369301776847,196.52021211493323,0.9168888888888889,0.9511111111111111
id01,2024-06-30,2024-06-29,train,3,-67.65212422394148,69.57820587864309,-44.12096507140416,44.64173147043027,44.92511242811796,-44.77868998067006,59.48924905211061,-60.959846247751024,56.025094495465275,0.92,-28.396628861697014,28.47757030417611,32.29876598738011,-31.87360903407112,111.89182702140899,-111.32187267453024,3.520769140635859,-3.770215008390036,59.65247861627362,0.92,-257.0568773212434,251.72003812115847,-55.610468437652784,56.57354151184504,-72.56031306551417,74.39223663797296,100.11974880022238,-100.30801777072426,143.317345855275,0.92,0.9840188841765782,-0.2152917703886017,0.20561629750300234,-2.051884013212257,-1.1061519383001115,0.838137068356311,-0.25164850051595156,0.04126828220140491,1.1136376617353894,0.2866666666666667,43.42026754833804,-43.60381923168327,-47.40684251683159,48.17753814969383,-102.30746182905462,101.30024949242696,-52.887797998043624,53.69298060750647,65.8920422879359,0.92,65.20011978333703,143.317345855275,0.7933333333333333,0.92
id01,2024-07-01,2024-06-30,train,4,-105.36114357260682,109.14375453643635,-67.82886974834578,71.74890922207685,69.28791117033964,-69.22312549565959,93.64545374686087,-91.60328059470395,86.95295746547036,0.98,-45.293296252418116,44.916881793765384,49.409212591823874,-48.76992813284197,175.2346585329115,-174.81201185072186,5.506879258119144,-6.492195341404681,93.53798726694617,0.9777777777777777,-399.3605355701314,398.3588779214116,-87.23808624248315,87.97054825178115,-114.87229596267065,114.5807129721492,157.4948682138529,-157.0937798152232,225.9622802706045,0.9755555555555555,0.08419486731822534,3.7064600673906587,-0.5952420534822753,-2.2366210926155983,-0.9124779149946599,0.566599979177598,-0.5468984996237765,-0.6162018755040288,2.2046008953364606,0.8288888888888889,67.97018569742386,-68.59454166783028,-74.43657100127973,74.8177784511239,-162.09597274652708,161.42325824285484,-84.19628070239258,84.80313382483543,104.3455208995977,0.9755555555555555,102.60066935959105,225.9622802706045,0.9475555555555555,0.98
id01,2024-07-02,2024-07-01,train,5,-104.15598624243061,102.63755409747357,-64.81161878555017,65.1125414539794,67.92766432813748,-70.17910461057663,91.4630583169614,-91.35799620755307,83.73395482226661,0.9733333333333334,-43.837495852425306,42.9080539417384,48.203637427161006,-48.577216547187085,171.4052627667465,-170.166987256054,5.600625150732456,-6.10399812783797,91.097350956938,0.9733333333333334,-390.66922129957436,389.75458499277477,-85.26041814479771,84.5073965765832,-112.71066269465503,112.74518341446866,154.04790401538148,-154.9424167688519,221.22882130069354,0.9711111111111111,1.461316469232777,5.495900532085362,-0.4018803259638993,-2.127491070799657,0.08869711263562706,-0.48817819203540086,-0.35190120292246097,0.5888418790631538,2.9713714687255957,0.9355555555555556,67.46729333198299,-67.63027714504543,-72.06225322555163,72.04659441162887,-156.9088825313644,157.77776303490347,-82.02103924312826,83.09087137420576,101.93439258544238,0.9711111111111111,100.19317822681322,221.22882130069354,0.9648888888888889,0.9733333333333334
id01,2024-07-03,2024-07-02,train,6,-74.57481723871759,73.36987016528501,-47.19381139484223,47.31983179556168,48.65453562775306,-50.65877990377832,65.91925032802206,-65.81328541849066,60.24949138404863,0.9244444444444444,-33.6525063661829,33.578319804737355,33.97788243516198,-34.000563963914786,123.1590294560116,-122.0116241125588,3.1239997011943057,-4.193810160984753,65.55144234306404,0.9266666666666666,-280.30552915777827,281.47195058908375,-60.7898466524165,61.33639912140443,-80.74114334295257,81.61331237484906,110.21613145015067,-111.38150168954431,159.73038572937247,0.9266666666666666,1.7280040299238397,2.707003663399906,-0.15007142488180486,-1.9677732694731653,0.13682666644858457,-1.37517489597543,-0.9258281945844147,1.8161768649982566,2.0242038480097273,0.7822222222222223,47.41414434874235,-47.61196202103589,-51.863420903931974,52.009191552714825,-112.54317177098353,112.71244979685522,-59.083042947155825,59.610826705212716,72.8515647277858,0.9244444444444444,72.08141760645613,159.73038572937247,0.896888888888889,0.9266666666666666
id01,2024-07-04,2024-07-03,train,7,-110.9204501834672,110.02898818155909,-70.16605537818079,70.11717351119046,72.40136653504987,-74.15841480466125,97.834823529502,-97.72795581984754,89.54470963787074,0.9844444444444445,-49.74494204090001,47.81622985157404,50.09664446573731,-51.26876806748236,183.26921199852117,-181.66314058187066,6.136186729588024,-6.338846649029041,97.41221181053773,0.9844444444444445,-417.22447280773196,418.6597630483025,-90.73868500988623,91.71304335376412,-120.33833977195354,120.20725129348084,164.4512475609161,-162.96368448118804,237.00961227347324,0.9844444444444445,1.9129477468541887,2.8469967888277643,-0.6202721936671649,-2.056364730534657,0.4532262146374997,0.4954866766967472,-0.9911385565921165,-0.0454381172616003,1.7735274377541175,0.6555555555555556,70.71070353508844,-71.19457631730151,-77.19929843140326,77.45986061719466,-167.2533447634454,168.13058631442604,-87.54455550485822,88.85868257149194,108.66514761712828,0.9844444444444445,106.88104175535281,237.00961227347324,0.9186666666666665,0.9844444444444445
id01,2024-07-05,2024-07-04,train,8,-96.63382665338922,96.05584972300558,-62.50199981772023,62.27821568302011,64.29296033150969,-65.80281259470718,87.06110635776803,-86.95333584799049,79.05092531896288,0.96,-42.157800570291194,38.242988994847856,46.99224472216148,-50.04180235476316,161.78811457070216,-159.17002409259013,5.388180111623439,-6.531543238485156,85.65113224132702,0.9622222222222222,-370.44765805041624,367.1585957109742,-81.66492884876442,81.88011275175664,-107.12251099097413,107.54893918125559,146.24472075839074,-146.82265328516803,208.94583814077578,0.96,2.344344462775346,3.4976457217939285,0.0576364581232745,-2.029379915299692,0.03299986781580007,-2.2105888781352654,-1.3981619818667737,4.6859983596304176,3.2862285469212065,0.9555555555555556,64.21342945558271,-63.33665489016997,-69.39664595726259,69.88279778278725,-149.8666518624191,148.97495379378122,-77.98436508710584,78.5094658432233,96.5044174681578,0.9622222222222222,94.68770834322893,208.94583814077578,0.96,0.9622222222222222
id01,2024-07-06,2024-07-05,train,9,-108.13578440620465,107.87129254734548,-68.12057172540348,67.72188532299357,70.83786704975064,-72.10052330653424,95.69817667597474,-95.58950336607413,87.40467396310174,0.9822222222222222,-45.26415990436851,43.68960260679669,49.95236343052681,-51.22682548927258,178.68072215279977,-177.26368331129893,4.4259159870648865,-5.3935784416513695,94.8478691578558,0.9822222222222222,-408.36216494076496,408.97343838047135,-88.76081751638901,88.56109177620291,-118.07066494705563,118.54595277910937,160.95311851708257,-161.20690004646312,231.91762967713095,0.9822222222222222,1.4221175419296366,3.9908517851112935,-0.23232078907991055,-2.914880663190452,-0.18131347712145732,-1.0358984789337045,-0.9874525028363954,0.5933925323860205,2.542077280862851,0.8866666666666667,70.98152420504363,-71.21468058163775,-75.49574144536373,75.62987747838093,-164.46373576203266,163.844303111132,-85.66450108009673,86.33948202700606,106.1730555701443,0.98,104.57706112981914,231.91762967713095,0.9626666666666667,0.9822222222222222
