axis_name,axis_type,weight,delta_vs_h057
submission_h088_dual_state_gate_c31cc15b_uploadsafe.csv,bad_public,1.207847706421413,0.0007466080000000375
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,bad_public,0.9007713455081193,0.00841135550000005
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,bad_public,0.9048004826914855,0.008532973700000057
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,bad_public,0.9051248035944703,0.00854283510000009
submission_e95_hardtail_541e3973.csv,bad_public,0.9051544113987667,0.008543735900000016
submission_e101_q2s3tail_177569bc.csv,bad_public,0.905451253264671,0.00855277210000005
submission_mixmin_0c916bb4.csv,bad_public,0.9056571982113282,0.008559046600000064
submission_e176_abl_q2_to0p75_91e49725.csv,bad_public,0.9058274557613031,0.008564237100000094
submission_e267_humansocial_tail_balanced_2936100f.csv,bad_public,0.9064062150661018,0.008581903499999988
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,bad_public,0.9089572236293879,0.008660183300000068
submission_e323_5508f966_uploadsafe.csv,bad_public,1.062415618315478,0.009287907699999987
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,bad_public,1.069942070785795,0.009538914900000028
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,bad_public,1.076958683405991,0.00977871330000002
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,bad_public,0.9550685677854751,0.010197381800000072
submission_h010_objective_s1s4_v2_uploadsafe.csv,bad_public,1.0950627211940231,0.01042422360000006
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,bad_public,0.9648636124566824,0.010555771300000072
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,bad_public,0.9681785040206848,0.010679758900000058
submission_jepa_latent_q2_w0p45.csv,bad_public,1.136388336383342,0.012053692300000085
submission_lejepa_targetwise_strict_best_scale0p5.csv,bad_public,1.1467544856627738,0.012499225300000028
submission_jepa_latent_residual_probe.csv,bad_public,1.1683693044427057,0.013479733900000013
