cspg_pred_calendar_rhythm_p0,cspg_true_calendar_rhythm_p0,cspg_pred_calendar_rhythm_p1,cspg_true_calendar_rhythm_p1,cspg_pred_calendar_rhythm_p2,cspg_true_calendar_rhythm_p2,cspg_pred_calendar_rhythm_confidence,cspg_pred_calendar_rhythm_entropy,cspg_true_calendar_rhythm_confidence,cspg_true_calendar_rhythm_entropy,cspg_energy_calendar_rhythm,cspg_energy_lift_calendar_rhythm,cspg_match_calendar_rhythm,cspg_pred_phone_behavior_p0,cspg_true_phone_behavior_p0,cspg_pred_phone_behavior_p1,cspg_true_phone_behavior_p1,cspg_pred_phone_behavior_p2,cspg_true_phone_behavior_p2,cspg_pred_phone_behavior_confidence,cspg_pred_phone_behavior_entropy,cspg_true_phone_behavior_confidence,cspg_true_phone_behavior_entropy,cspg_energy_phone_behavior,cspg_energy_lift_phone_behavior,cspg_match_phone_behavior,cspg_pred_body_activity_sleep_p0,cspg_true_body_activity_sleep_p0,cspg_pred_body_activity_sleep_p1,cspg_true_body_activity_sleep_p1,cspg_pred_body_activity_sleep_p2,cspg_true_body_activity_sleep_p2,cspg_pred_body_activity_sleep_confidence,cspg_pred_body_activity_sleep_entropy,cspg_true_body_activity_sleep_confidence,cspg_true_body_activity_sleep_entropy,cspg_energy_body_activity_sleep,cspg_energy_lift_body_activity_sleep,cspg_match_body_activity_sleep,cspg_pred_app_social_context_p0,cspg_true_app_social_context_p0,cspg_pred_app_social_context_p1,cspg_true_app_social_context_p1,cspg_pred_app_social_context_p2,cspg_true_app_social_context_p2,cspg_pred_app_social_context_confidence,cspg_pred_app_social_context_entropy,cspg_true_app_social_context_confidence,cspg_true_app_social_context_entropy,cspg_energy_app_social_context,cspg_energy_lift_app_social_context,cspg_match_app_social_context,cspg_pred_mobility_environment_p0,cspg_true_mobility_environment_p0,cspg_pred_mobility_environment_p1,cspg_true_mobility_environment_p1,cspg_pred_mobility_environment_p2,cspg_true_mobility_environment_p2,cspg_pred_mobility_environment_confidence,cspg_pred_mobility_environment_entropy,cspg_true_mobility_environment_confidence,cspg_true_mobility_environment_entropy,cspg_energy_mobility_environment,cspg_energy_lift_mobility_environment,cspg_match_mobility_environment,cspg_energy_mean,cspg_energy_max,cspg_energy_rank_mean,cspg_energy_lift_mean,cspg_confidence_mean,cspg_entropy_mean,cspg_match_mean
0.4377266527046172,0.16508768158216763,0.44856752236406716,0.8144253329431447,0.11370582493131565,0.02048698547468764,0.44856752236406716,0.8815301024592374,0.8144253329431447,0.49535285766632287,0.8016960572786498,-0.4247461194785067,1.0,0.8860216139059602,0.8978459653519324,0.03263219615986448,0.0489786112282473,0.0813461899341753,0.05317542341982041,0.8860216139059602,0.38503498010557696,0.8978459653519324,0.36456155529196865,0.12101393374688715,2.3721915188558085,1.0,0.4418501419254976,0.45492990241809494,0.025954717247783636,0.3925083402749003,0.5321951408267188,0.15256175730700458,0.5321951408267188,0.7203149923302669,0.45492990241809494,0.9213673425623439,0.8167844998107573,-0.16940573770639256,0.0,0.25319996812495943,0.15708571089878168,0.7098129012810546,0.763768379127729,0.03698713059398596,0.07914590997348925,0.7098129012810546,0.6490313915211859,0.763768379127729,0.6347453417086112,0.342753862996552,0.3259022975550976,1.0,0.9547157777931703,0.6249575881823091,0.01754615898831866,0.13633481777449158,0.027738063218511105,0.23870759404319927,0.9547157777931703,0.19535584896458955,0.6249575881823091,0.8259452445897277,0.04634159767376456,2.086861120897524,1.0,0.42571799030132224,0.8167844998107573,0.1111111111111111,0.8381606160247062,0.7062625912341943,0.5662534630761713,0.8
0.037792915417504194,0.2199220504243988,0.9565583507663861,0.7546945619748695,0.005648733816109818,0.02538338760073154,0.9565583507663861,0.17796952959085222,0.7546945619748695,0.5813887521002084,0.044413487502111826,0.33253645029803125,1.0,0.008252962922016821,0.09392156114870943,0.4465089022450512,0.5183919143725434,0.5452381348329319,0.3876865244787471,0.5452381348329319,0.6647604611399486,0.5183919143725434,0.8466167446948845,0.806295941025479,0.4341465430818484,0.0,0.5336439477466102,0.5297453185542017,0.1530417232240879,0.3268553851280791,0.31331432902930195,0.14339929631771936,0.5336439477466102,0.8975187087122534,0.5297453185542017,0.8925617541555522,0.6280264269277194,0.019352335176645363,1.0,0.6096844995256964,0.3435962482391459,0.029798931108321592,0.12526022339409398,0.36051656936598214,0.53114352836676,0.6096844995256964,0.7046867819162312,0.53114352836676,0.876867393577831,1.0202173611331062,0.9423598404074187,0.0,0.0042239440694841306,0.09857737814206373,0.7929739326078398,0.6739451265551982,0.20280212332267616,0.22747749530273806,0.7929739326078398,0.48298217215163697,0.6739451265551982,0.7565592334417197,0.2319649297566353,0.8502535491357981,1.0,0.5461836292690103,1.0202173611331062,0.24666666666666667,0.5157297436199484,0.687619773095893,0.5855835307021845,0.6
0.14845922453923532,0.2893617713602051,0.8199106704000888,0.6790542136720057,0.03163010506067598,0.03158401496778918,0.8199106704000888,0.5053815187674624,0.6790542136720057,0.6651918712431251,0.19855988319454868,0.1783900546055944,1.0,0.014529054948410705,0.047686785352373876,0.4493512793008263,0.6616184331031398,0.536119665750763,0.29069478154448614,0.536119665750763,0.6873724251820388,0.6616184331031398,0.7077619407697949,0.7999503378787445,0.4404921462285829,0.0,0.6476393028689112,0.5344923968862457,0.22765124479505372,0.32658435287259713,0.12470945233603498,0.1389232502411572,0.6476393028689112,0.799076136916981,0.5344923968862457,0.8870348517550855,0.4344213689817558,0.21295739312260892,1.0,0.6924708879640105,0.49150398913898213,0.1796979870276963,0.2314476821736408,0.12783112500829336,0.27704832868737705,0.6924708879640105,0.7517460788704774,0.49150398913898213,0.94975995719486,0.36748908084544885,0.6906318464679239,1.0,0.015629309780850937,0.13091905639275586,0.6201748157156658,0.630513410126387,0.36419587450348334,0.23856753348085727,0.6201748157156658,0.6636991331500823,0.630513410126387,0.8181951389850147,0.47775387985476553,0.6044645990376678,1.0,0.4556349101510526,0.7999503378787445,0.14222222222222222,0.4253872078924756,0.6632630685398878,0.6814550585774084,0.8
0.7543049900595286,0.6732935386371659,0.23958429233960846,0.28534218483267104,0.006110717600862849,0.041364276530163044,0.7543049900595286,0.5335489047212192,0.6732935386371659,0.6880812402344159,0.2819584966605039,1.0072741516162553,1.0,0.006458044098506159,0.06502971211017622,0.13530869043933325,0.19755862776274924,0.8582332654621606,0.7374116601270745,0.8582332654621606,0.39542097123361997,0.7374116601270745,0.6578548168918812,0.1528793452764244,0.3121778600339856,1.0,0.540663126593317,0.20400840972512557,0.04224447307745731,0.04922143814966247,0.41709240032922584,0.7467701521252119,0.540663126593317,0.7563035848092724,0.7467701521252119,0.6285862186565532,0.8744474982060152,0.5090958295419857,0.0,0.08432211387365975,0.20008976281453164,0.8880222442695653,0.7085066866131745,0.027655641856774972,0.0914035505722937,0.8880222442695653,0.37613316652631124,0.7085066866131745,0.7143293690328165,0.11875848645059521,0.5498976741010544,1.0,0.11420070534565009,0.12549803694373707,0.045591118253733014,0.2814781668462156,0.8402081764006168,0.5930237962100472,0.8402081764006168,0.4868548157220977,0.5930237962100472,0.8439410667858188,0.17410558880097007,0.43709351672589214,1.0,0.3204298830789018,0.8744474982060152,0.042222222222222223,0.5631078064038346,0.7762863605570376,0.5096522886025041,0.8
0.2634971468700238,0.037044960600371525,0.7206481702743153,0.022691388789198696,0.01585468285566083,0.9402636506104298,0.7206481702743153,0.5945894748934551,0.9402636506104298,0.2420381643369493,4.144290373988427,-0.8889448693388347,0.0,0.009310560559172511,0.05389752012311461,0.23592705098042055,0.18953486450848536,0.7547623884604069,0.7565676153683999,0.7547623884604069,0.5430755740339792,0.7565676153683999,0.6223329220308328,0.28135229653797,0.18370490877244,1.0,0.3337933700254873,0.5263793702913491,0.06145505583703,0.2574215716695309,0.6047515741374828,0.21619905803911998,0.6047515741374828,0.7662641027065166,0.5263793702913491,0.9268487098382476,1.0972331300682316,-0.4498543679638669,0.0,0.1795105463175311,0.4574250735318558,0.6950548297478454,0.4278701047962219,0.1254346239346235,0.11470482167192231,0.6950548297478454,0.7478052918451915,0.4574250735318558,0.8823737652978813,1.7175213189216318,-0.6594003916082591,0.0,0.2073701867002141,0.13725304111351444,0.17998098817055336,0.22558997049015664,0.6126488251292326,0.6371569883963288,0.6126488251292326,0.8511380417086948,0.6371569883963288,0.8152813142764438,0.48996338627523767,0.12123571925162452,1.0,1.5460721011582996,4.144290373988427,0.9355555555555556,-0.3386518001773792,0.6775731575498566,0.7005744970375675,0.4
0.03911072209073046,0.2169552243723973,0.9484747784268237,0.7527572529487867,0.012414499482445692,0.030287522678816042,0.9484747784268237,0.21065861565286384,0.7527572529487867,0.5927751254967409,0.05290008097081702,0.3240498568293261,1.0,0.006809341381915525,0.05841901775329973,0.3212419204762005,0.27079431852611713,0.671948738141884,0.6707866637205832,0.671948738141884,0.6061405817803496,0.6707866637205832,0.7168398625456452,0.3975732238956057,0.06748398141480433,1.0,0.4706887952391641,0.5526306929969407,0.24980704105939497,0.23531209948042237,0.2795041637014409,0.212057207522637,0.4706887952391641,0.9625642842904941,0.5526306929969407,0.9075858929102547,0.7535581353215874,-0.1061793732172227,1.0,0.7242588608873346,0.3926439267615251,0.14714310155621052,0.1361649700970154,0.1285980375564549,0.47119110314145957,0.7242588608873346,0.7094322211425378,0.47119110314145957,0.9039850043078614,2.051063727353725,-0.08848652581319993,0.0,0.037444114178277435,0.13148435032243483,0.5140810780445054,0.5197181227910207,0.44847480777721727,0.34879752688654453,0.5140810780445054,0.7506651027551702,0.5197181227910207,0.8868272550967987,0.6653742865803235,0.4168441923121099,1.0,0.7840938908244117,2.051063727353725,0.5111111111111111,0.12274242630516352,0.6658904501479423,0.6478921611242832,0.8
0.2564358371967297,0.2318837003221414,0.6813533873672367,0.7417334523312971,0.06221077543603356,0.026382847346561586,0.6813533873672367,0.7128709017026286,0.7417334523312971,0.5974896621225981,0.38367418324625224,-0.006724245446109167,1.0,0.004246702449127677,0.05857920911073516,0.6387944923306985,0.20023362211000229,0.35695880522017376,0.7411871687792626,0.6387944923306985,0.6164137124346949,0.7411871687792626,0.6464775166045452,1.0301348954007434,-0.5650776900903334,0.0,0.6084370287986043,0.2524123927228736,0.2573608094772915,0.6839795732566001,0.13420216172410432,0.06360803402052634,0.6084370287986043,0.8384682791385067,0.6839795732566001,0.712288650864898,1.3572762507451084,0.13040733625548917,0.0,0.5939578794413094,0.3823686131861556,0.23705781500311432,0.34493552602278854,0.16898430555557625,0.27269586079105584,0.5939578794413094,0.8657278108646577,0.3823686131861556,0.9913296045416857,0.5209468721651929,0.5371740551481798,1.0,0.06486052094434559,0.1229787380319626,0.4733903856129807,0.4325226155712711,0.4617490934426737,0.4444986463967664,0.4733903856129807,0.8085235428707475,0.4444986463967664,0.8926181307654462,0.772733623212406,-0.16153451768554383,0.0,0.8129531649539405,1.3572762507451084,0.5533333333333333,-0.013151012363663473,0.599186634710166,0.7684008494022472,0.4
0.01981044927815536,0.2530217480249861,0.9739211104976467,0.7239170244690606,0.00626844022419796,0.023061227505953272,0.9739211104976467,0.12308107297264496,0.7239170244690606,0.6085280319920113,0.026424974002197933,0.3505249637979451,1.0,0.0051093426616674546,0.07224717732444647,0.3990795989598529,0.6012152687318109,0.5958110583784796,0.3265375539437426,0.5958110583784796,0.6390630398084054,0.6012152687318109,0.7839025998531284,0.9185943858490001,0.3218480982583273,0.0,0.4300298711272176,0.29550783507574635,0.44755771119406434,0.619728023774391,0.12241241767871804,0.08476414114986262,0.44755771119406434,0.8918764922275213,0.619728023774391,0.7882251313222726,0.8039497860201573,0.6837338009804402,1.0,0.5069281607171655,0.6497006868250239,0.36370844179538503,0.20464246147124873,0.12936339748744952,0.14565685170372739,0.5069281607171655,0.8891403643810375,0.6497006868250239,0.8059720391954583,0.6793859802685537,0.378734947044819,1.0,0.029060364546155862,0.12872157045143467,0.43718980997303425,0.495311986134943,0.5337498254808098,0.37596644341362234,0.5337498254808098,0.7278775770660718,0.495311986134943,0.8917375439895141,0.8273878304238512,0.25483064846858217,0.0,0.651148591312752,0.9185943858490001,0.3711111111111111,0.3979344917100228,0.6115935732536333,0.6542077092911363,0.6
0.34436805765640227,0.28397281671905733,0.651042406925961,0.6956556567652734,0.004589535417636759,0.02037152651566921,0.651042406925961,0.6109855611086631,0.6956556567652734,0.6273910166681871,0.42918049768785066,-0.052230559887707584,1.0,0.0010392362926201612,0.07993468265755267,0.28865072727955093,0.7551191827703764,0.7103100364278289,0.1649461345720709,0.7103100364278289,0.5541194668430727,0.7551191827703764,0.647463779978795,1.242537877888724,-0.0020953937813965595,0.0,0.45035513790770554,0.228055163799073,0.3054652601889054,0.052515081868971164,0.24417960190338917,0.7194297543319558,0.45035513790770554,0.9701063945931574,0.7194297543319558,0.6633397733069246,1.4098512510835333,-0.026307923335532335,0.0,0.3024136941216571,0.17426229001873614,0.06443852152775092,0.15611948561695457,0.6331477843505919,0.6696182243643093,0.6331477843505919,0.7534494433412722,0.6696182243643093,0.7854940960295917,0.4570514174984309,1.505525784042094,1.0,0.013330810574390417,0.15126754634492065,0.9042440709732664,0.4705267923101822,0.08242511845234311,0.378205661344897,0.9042440709732664,0.3224956379756408,0.4705267923101822,0.9176730755320682,0.10065596501603037,0.981562513876403,1.0,0.7278554018349138,1.4098512510835333,0.4577777777777778,0.48129088418277205,0.6698198873170707,0.6422313007723612,0.6
0.121725763406618,0.32986609972147235,0.8689879667309397,0.6518285406896497,0.009286269862442282,0.018305359588878006,0.8689879667309397,0.3839694653470584,0.6518285406896497,0.6535893512599079,0.14042600107275766,0.23652393672738542,1.0,0.004843123460189587,0.06376342480071127,0.5809019032169729,0.6648180821758698,0.41425497332283756,0.27141849302341897,0.5809019032169729,0.6430086659410784,0.6648180821758698,0.728988078727457,0.5431733776643954,0.6972691064429319,1.0,0.5619107114980171,0.35541193927362996,0.2678471142569586,0.5672200406281518,0.1702421742450243,0.07736802009821826,0.5619107114980171,0.8903569854787421,0.5672200406281518,0.8076396652542788,1.317338930441192,0.17034465655940556,0.0,0.243649649366974,0.5207110597866331,0.7017608131688108,0.30441619562683203,0.05458953746421524,0.17487274458653476,0.7017608131688108,0.6838793341021081,0.5207110597866331,0.9164111147878076,1.4120239487785167,-0.35390302146514396,0.0,0.1250305464848468,0.18491531452763693,0.4607716014660539,0.3050914426198655,0.41419785204909937,0.5099932428524976,0.4607716014660539,0.8939205346164493,0.5099932428524976,0.9263559142365045,0.8814115158160903,-0.27021241028922816,0.0,0.8588747547545903,1.4120239487785167,0.5888888888888889,0.09600445359507018,0.6348665992161588,0.6990269970970873,0.4
0.834043721795713,0.7441308081836804,0.16099922671500008,0.2390802622646602,0.004957051489287079,0.01678892955165945,0.834043721795713,0.42936176588634317,0.7441308081836804,0.5740419474911133,0.1814694537820083,1.107763194494751,1.0,0.00029480631695347247,0.05074554452991202,0.33957747284631773,0.19383132118021953,0.6601277208367288,0.7554231342898683,0.6601277208367288,0.5855785490239646,0.7554231342898683,0.6200367741973383,0.4153219462642668,0.04973525904614323,1.0,0.6240723129453162,0.38717150457064353,0.05746090497005719,0.18620528290751118,0.3184667820846267,0.42662321252184526,0.6240723129453162,0.7489361704656328,0.42662321252184526,0.9501044434827712,1.144237104276741,0.23930622347125996,0.0,0.047596115483888625,0.4614850327911369,0.7511396727483736,0.4146638281813189,0.2012642117677378,0.12385113902754417,0.7511396727483736,0.6212685845746194,0.4614850327911369,0.8925596414435145,3.0450041285561658,-1.986883201242793,0.0,0.35831678054116667,0.2114864017526063,0.13977320144045285,0.4297220498959614,0.5019100180183805,0.35879154835143234,0.5019100180183805,0.9000212629515403,0.4297220498959614,0.9641989269216035,1.967734159686089,-0.8855156807936555,0.0,1.3507533585130542,3.0450041285561658,0.8755555555555555,-0.29511884100485886,0.6742586892689024,0.65703326658042,0.4
