split,fold,pair_pos,current_row,next_row,subject_id,global_next_center_c1,global_next_center_c2,global_next_center_c3,global_next_center_c4,global_next_center_c5,global_next_center_c6,global_next_center_c7,global_next_center_c8,global_next_center_c9,global_next_center_c10,global_next_center_c11,global_next_center_c12,current_episode_identity_c1,current_episode_identity_c2,current_episode_identity_c3,current_episode_identity_c4,current_episode_identity_c5,current_episode_identity_c6,current_episode_identity_c7,current_episode_identity_c8,current_episode_identity_c9,current_episode_identity_c10,current_episode_identity_c11,current_episode_identity_c12,subject_next_center_c1,subject_next_center_c2,subject_next_center_c3,subject_next_center_c4,subject_next_center_c5,subject_next_center_c6,subject_next_center_c7,subject_next_center_c8,subject_next_center_c9,subject_next_center_c10,subject_next_center_c11,subject_next_center_c12,calendar_to_next_state_c1,calendar_to_next_state_c2,calendar_to_next_state_c3,calendar_to_next_state_c4,calendar_to_next_state_c5,calendar_to_next_state_c6,calendar_to_next_state_c7,calendar_to_next_state_c8,calendar_to_next_state_c9,calendar_to_next_state_c10,calendar_to_next_state_c11,calendar_to_next_state_c12,absolute_context_to_next_state_c1,absolute_context_to_next_state_c2,absolute_context_to_next_state_c3,absolute_context_to_next_state_c4,absolute_context_to_next_state_c5,absolute_context_to_next_state_c6,absolute_context_to_next_state_c7,absolute_context_to_next_state_c8,absolute_context_to_next_state_c9,absolute_context_to_next_state_c10,absolute_context_to_next_state_c11,absolute_context_to_next_state_c12,subject_relative_context_to_next_state_c1,subject_relative_context_to_next_state_c2,subject_relative_context_to_next_state_c3,subject_relative_context_to_next_state_c4,subject_relative_context_to_next_state_c5,subject_relative_context_to_next_state_c6,subject_relative_context_to_next_state_c7,subject_relative_context_to_next_state_c8,subject_relative_context_to_next_state_c9,subject_relative_context_to_next_state_c10,subject_relative_context_to_next_state_c11,subject_relative_context_to_next_state_c12,rhythm_conditioned_subject_relative_to_next_state_c1,rhythm_conditioned_subject_relative_to_next_state_c2,rhythm_conditioned_subject_relative_to_next_state_c3,rhythm_conditioned_subject_relative_to_next_state_c4,rhythm_conditioned_subject_relative_to_next_state_c5,rhythm_conditioned_subject_relative_to_next_state_c6,rhythm_conditioned_subject_relative_to_next_state_c7,rhythm_conditioned_subject_relative_to_next_state_c8,rhythm_conditioned_subject_relative_to_next_state_c9,rhythm_conditioned_subject_relative_to_next_state_c10,rhythm_conditioned_subject_relative_to_next_state_c11,rhythm_conditioned_subject_relative_to_next_state_c12
subject_heldout,0,146,89,90,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-2.0245409194126798,-4.387905699692256,3.84823196043199,6.686478967835446,-4.590677552317802,4.206043755141366,-0.8648677598152246,0.5270163454718902,0.8376935782621524,-2.0291844562890518,-0.5832191920379456,-3.3240950682520043,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,0.14801720738054513,0.3438327220342601,0.17496966990269994,0.02298209738557637,-0.1549874140784667,-0.02175717263014455,-0.07670081630403912,0.023975292780311845,0.07666950790867855,-0.05866439380503973,-0.03591410175048543,-0.38886073300922347,0.5657154356543739,2.666506975269894,1.0706023512427019,-0.5517908604383854,-0.15320301222843613,-0.39894816848730497,0.8741632630433184,0.13189834599785777,-0.05547471148673045,0.2249393129458681,0.8544362300544952,-0.3312257124193027,0.326344090580257,1.2769049416277412,0.9107618017705499,1.1248974534655154,-0.26694675560269804,0.4628427248042789,0.4796274165046874,0.1868635764460215,-0.43084490282933485,-0.4700153701577624,0.1507333060507593,-0.38017538762775943,0.34681529420491214,1.29567847420528,0.91374288457159,1.1299221526121068,-0.2812006582860632,0.4636469379820537,0.4676941877113975,0.1790909609867294,-0.4336087461716136,-0.4847668283974684,0.141573988693703,-0.4034061856725549
subject_heldout,0,147,90,91,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,1.700960502512677,1.5245846920352608,-0.31029886095359727,-0.16828631797285865,-1.315301617751488,-1.3882671599089402,-0.3822804218220093,-0.2678470666444193,0.18735589615397405,-0.3541293046977009,-1.0889869237318925,-1.14579305786204,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-0.5542431324594999,0.48266116016907573,0.07282299468896716,0.12581224629309565,0.10625142295105398,-0.1109262676318516,-0.04111100353462628,0.02285358285736832,-0.09487506956900958,-0.09701105515002492,0.04948988534042893,-0.2653963813241141,1.379724383424612,2.0788227555442784,-0.32338105310122445,-0.28441509798352294,0.1792870652067275,-1.073074653468104,-0.09585624125197913,-0.026034522925004452,-0.16999627360210656,0.08387374840623746,-0.185328634525509,-0.5612501645939534,0.09062043522053898,0.4824134922544224,0.3411966658714104,-0.273436139670998,0.2664067267434007,-0.8932709551577216,-0.5242945960283022,-0.6006854006157047,-0.9996297638463194,-0.7448046634794757,0.5796600353175614,-0.25824068298214475,0.1327655315156728,0.4989872234977448,0.34973950512719404,-0.26780356983052517,0.24209286016930937,-0.8876277888215284,-0.5419066379772978,-0.6125740296815017,-0.9942484809474151,-0.7622577112122918,0.5635878844531248,-0.28355497675331176
subject_heldout,0,148,91,92,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,1.1833109610560515,-7.116335429100115,1.4689024289252637,0.43632788674765444,-1.8567714944032219,-0.45620089337002867,-0.9231187041888361,1.5204836392537562,-0.06772664482606659,-0.8895754250267274,-2.1358408534128914,-0.1329364110866681,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-1.256503472299545,0.6214895983038915,-0.029323680524765614,0.22864239520061494,0.3674902599805747,-0.20009536263355865,-0.005521190765213471,0.021731872934424794,-0.26641964704669774,-0.13535771649501013,0.13489387243134326,-0.14193202963900475,-1.6602651578252978,3.396661115555965,0.4280496044629067,-0.25312953299932567,-0.19274787751647043,-1.0444383962502202,1.7047274117829132,1.1594980318702992,-0.1508851292092827,0.8882522488487191,-0.11209837193496101,-0.5922605441351747,-1.4635899034555393,1.4582195760568046,0.8268536370375559,-1.1841158351115602,-0.06732917153863394,-0.8854336375137118,1.2129330826562539,0.5448260651993945,-0.7314046511186995,-0.12020358745448134,0.33258317515779473,-0.05480132234048027,-1.3843140721522433,1.472475703031404,0.8396342916737658,-1.180924478986342,-0.10739061410736064,-0.874556749482909,1.1974293934384033,0.5316662945303967,-0.7136317010826114,-0.12494362678673152,0.31040069139389975,-0.08411087516017322
subject_heldout,0,149,92,93,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,4.249084748323913,-0.9921143790619319,-3.282407241229007,2.901691749887147,2.333664990779657,0.5329953022659726,0.2703253581921976,2.4275879432306087,-3.2733027031507658,1.3586877521745573,4.8524284771802,2.4803825411764753,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-0.8043502150680154,0.1748197664606844,0.4122594765150667,-0.0982841121919344,0.31937954935751733,-0.18616424631045816,-0.28332008145897697,-0.21092612204495112,-0.09408548289119871,-0.26347490128804385,-0.002089800638686223,-0.12294325501571403,1.57834814604739,0.5649093029421529,-0.27082176968340144,-1.014365099420947,1.4428029882350555,-0.18468921511954567,-0.02659415035567789,-1.327687963446508,0.6345616760369143,-0.22329621920100598,-0.11601931898957339,0.07676735990064783,2.17996460708823,-0.7046005176813005,-0.11574421386004134,0.2629333182050181,0.2106777850890964,0.4371089097123682,-0.5766379456738451,-0.9872140767463795,0.8745029868267008,-1.8445227075486066,-0.1452233153035792,0.43972098994052555,2.2560160571851773,-0.699182752498018,-0.09976331242472461,0.256984827058963,0.18271403549947846,0.4517767958285216,-0.5870818135972895,-0.9881485839690194,0.8814248062493032,-1.8442547966961726,-0.165965926320212,0.4129277572182414
subject_heldout,0,150,93,94,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,0.01116691691127769,1.4369576294852024,0.07494854022770979,-0.4250620292734987,-3.2854898181726893,0.7612182274187391,-1.8420243307529587,-1.9204020752681177,0.4470543426817898,-0.48923898108670133,-0.14763000082712566,0.25573797472375714,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,1.500200992867661,-0.1961468555393655,0.07517991303833672,0.0569589046804203,-0.447820203468759,0.32384464985248645,-0.3283024824817385,-0.19897832758846076,0.3212666029240824,-0.14370163510342007,-0.19038247473574352,-0.19278132717322288,1.0343925316003604,1.4048278110756023,0.16589247033552829,-0.8099817130156726,-0.45468344822805196,-0.47149946175822555,-0.17002083209223903,-0.1348979660592135,-0.17012650239700006,0.159778302872944,0.07593311389053825,-0.06424247246964053,-0.018951826928043577,0.06482992684416315,1.021645581605702,-0.9976781225414515,-0.5041492350781673,-0.7488354541005584,-0.8619004992832627,-0.24714130430161754,-0.21038368851614042,-0.5200486638074322,-0.09396153733239641,0.43099998778060106,-0.015026154995953556,0.08422349136107685,1.0150766866555114,-0.9878371966014834,-0.5077723534166443,-0.75352745141032,-0.8721697002355446,-0.25445435155629664,-0.21604892509976723,-0.5301280291791041,-0.09490629700246495,0.410733408509439
subject_heldout,0,151,94,95,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,3.3326358897231954,3.716612244895853,3.5806103121832016,0.22134104967537227,0.6132199221689212,-1.2889390761318342,1.2035327111780876,0.18071938186591366,0.526831198823419,0.9378115568046924,-2.6865978595857247,-1.0218047038363005,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,0.7979406530276156,-0.05731841740454976,-0.02696676217539605,0.15978905358793957,-0.18658136643923826,0.23467555485077937,-0.2927126697123257,-0.20010003751140426,0.14972202544639418,-0.1820482964484053,-0.10497848764482919,-0.0693169754881135,1.428766764105959,2.751805891798274,-1.119387301621873,-0.08524414030479786,-0.18291810678551887,-0.6698780886689871,0.4117233524758296,-0.48587762742702306,-0.14279575726576552,0.6880700021280719,-0.6227165921581183,-0.3716034633171839,2.3466031182083618,0.23025240733856686,0.2469469901958354,0.5742325839545415,-0.8704767610714639,0.42885450039151923,0.2868558778463581,-0.4841692435049772,-1.3196936702004316,-0.8692391587263019,0.026331964718585135,-0.10229169363151942,2.365063374477028,0.2394628893097577,0.24046613320377075,0.5741776267922947,-0.8854167206564125,0.42811710611087445,0.29008818432919214,-0.4847178590519715,-1.323667669932435,-0.8717180151704593,0.021020978838404668,-0.117499457400526
subject_heldout,0,152,95,96,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,1.9823925686027015,-0.6273886307506734,2.9720447971027495,-2.4216382325994363,1.713458163196971,-1.1498081396006143,1.9148639594954922,0.2594246224213417,-0.12704317441021457,-0.4812516438263404,-3.623401240701732,0.6635374699313593,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,0.09568031318757063,0.08151002073026586,-0.12911343738912878,0.2626192024954588,0.07465747059028244,0.14550645984907232,-0.2571228569429129,-0.2012217474343478,-0.021822552031293904,-0.2203949577933905,-0.01957450055391485,0.05414737619699583,3.178466460920482,0.21990692303330736,-2.114554890850411,-0.037903703524690545,0.09573748434717172,0.48457158623130175,1.6085195326808739,-0.37831016598499057,0.44841526795000186,-0.1901131424909935,-1.3489691008544007,-0.3799388921068468,1.666920511642707,-2.4374906926301882,-0.4609528557291468,1.2495414829612093,-0.22303738268451057,1.2022664417739506,0.5471934974539796,-0.09241008505309795,0.5801203922539487,-0.5611408657739819,-0.020721282942560912,-0.034632119603633764,1.7049845958201548,-2.432137125635801,-0.45414704203830275,1.249289948541243,-0.24692488056187295,1.206405314002079,0.5380730906384024,-0.09979878517300528,0.5875217245804238,-0.574015950352012,-0.030471940067407235,-0.05125047722662106
subject_heldout,0,153,96,97,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-0.9005004133162794,-4.535006104639411,-0.6244252625393875,-5.082587029195442,0.804926920106431,-2.354547241306563,1.6886606376586075,-0.724865417757451,-0.41955599978440694,0.5684415940163878,-3.1378724345912596,-0.944271408698167,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-0.6065800266524743,0.22033845886508152,-0.23126011260286156,0.3654493514029781,0.33589630761980316,0.056337364847365276,-0.22153304417350012,-0.2023434573572913,-0.19336712950898202,-0.2587416191383757,0.0658294865369995,0.17761172788210516,-3.2003632863736367,1.9185717803115758,-1.5796936175952474,1.4141369386700904,-0.32871735745867253,-1.0481055973405473,0.7863882450560753,0.33103856325890785,-0.45447231479602096,0.7503867470363597,-0.13072016307100895,-0.6876155214227672,-3.185626932451471,-0.07315093163655056,-0.9327177295754988,1.551093474758345,0.3626644613428147,-1.1902459302575485,0.4350559518096813,-0.6377230443111127,-0.1681507293618873,0.11781319112638286,0.00018372681303656456,-0.9850261270098031,-3.1298527657924966,-0.07094552517382148,-0.9216659051793148,1.5454131479972832,0.32749496438381626,-1.1915605240144138,0.42597571051062977,-0.6458647358987122,-0.14650439357737668,0.10878724091496592,-0.008174536071269209,-1.007458185061397
subject_heldout,0,154,97,98,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,0.5057083060745031,-2.451243913239748,-1.8545406251194312,-1.4346482504349076,1.6345360068373411,-1.262888380818883,-1.145971728743992,0.7188897270701536,-0.5158546581760621,-1.2887665406806181,0.5006240213266017,2.986574858398628,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-0.1544267694209448,-0.22633137297812544,0.21032304443697084,0.03852284401042876,0.2877855969967457,0.0702684811704657,-0.4993319348672635,-0.43500145233666715,-0.021032965353483046,-0.38685880393140937,-0.07115418653302996,0.19660050250539587,0.9268008138214441,1.30842222852958,-1.057006606561582,-1.4529282534077255,0.40871806338036865,0.2793421867039891,0.8055488561529653,0.7656157932780728,0.3876269989701634,0.18061820172054283,-1.0410079888058734,0.35078762995717383,0.383734454442117,-0.43057498344825784,-0.540302523648157,-1.1167681937504785,-0.13737141665651545,0.3522822078045295,-0.10418352335967053,1.101311430417171,1.205902128755224,-0.3508119259781598,-0.460180454088028,0.8817471900445416,0.45726589439604004,-0.44249717802649513,-0.5452457094291995,-1.1227496825135714,-0.16259236002487207,0.3735053136487301,-0.09903486695239408,1.1016072138871613,1.2020025633634424,-0.34735615172260714,-0.47241842204927353,0.879205543291773
subject_heldout,0,155,98,99,id03,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-2.877005212972271,1.5497689351421315,1.9225927959716214,0.5135681653366392,-1.6543232958094356,0.9414223100171528,0.23905471148374427,-0.7683204899894565,-0.9617848298545636,-0.6499702053677661,-1.9027135749114221,1.040020440726145,1.8597237668811287e-16,6.733482604224776e-17,-1.2925881784895774e-16,2.2444942014082586e-17,-2.2444942014082586e-17,2.885778258953475e-17,4.048105613254181e-17,-2.1843738210133946e-17,1.8436916654424982e-17,-5.971957785889831e-17,-1.3426884954852976e-17,-1.563129890266466e-17,-0.85668710926099,-0.08750293484330983,0.10817636922323805,0.14135299291794803,0.5490244340262666,-0.018900613831241333,-0.46374212209785076,-0.4361231622596107,-0.19257754283117115,-0.4252054652763946,0.014249800557884357,0.3200648541905053,0.8747745456952453,-0.34838975802937333,-0.07044762976992247,0.14581300859928517,0.7616519962926795,0.19212366930987124,0.6498046689197922,0.036078306714456984,-0.0956641003311023,-0.7379411521472153,-0.5422630458635226,0.009495333561044195,0.8337294701036224,-0.8626006034056459,0.31082451049649623,-0.3175013316162825,1.2764123036784474,0.6405176713198673,0.11645253813167436,0.45050201674237056,-0.04132335382687856,-0.4063584695972051,-0.3519852970241578,-0.05431704340913675,0.9060846788969998,-0.8627264368045848,0.3088292183341363,-0.3148237791868569,1.2469924169016247,0.6555364628220787,0.1159875565460814,0.4473565865328985,-0.032469881669494986,-0.39636647050153534,-0.3631845175779527,-0.06950341358244391
