source,avg_log_loss,Q1,Q2,Q3,S1,S2,S3,S4
best__absolute_plus_deviation__c0.3_b0.2,0.6229613176952576,0.6689861051722832,0.7020978592408005,0.6741574430886071,0.5709585946396454,0.5775006583045229,0.5239268911855993,0.6431016722353451
best__absolute_plus_deviation__c0.1_b0.2,0.6237927803338889,0.6700346459207199,0.7010001209828194,0.6736543305290845,0.570926638022677,0.5773858608726387,0.530509557959145,0.6430383080501377
ef_recovery_slope__deviation__c0.3_b0.2,0.6239615062485905,0.6704701892383079,0.6840138369765036,0.6671815748471426,0.5830791090549952,0.5749378523363424,0.5421030901580518,0.6459448911287899
best__deviation__c0.3_b0.2,0.6240101458125175,0.6684858700909789,0.7005359830135,0.6709453564867801,0.5722806991144583,0.5788038606570198,0.5319263483329497,0.6450929029919353
best__absolute__c0.3_b0.2,0.6241173933055804,0.6684824693681113,0.6960139424354125,0.6715958320010429,0.5767896497254626,0.57712377584321,0.5353697319901312,0.6434463517756924
ef_recovery_slope__absolute_plus_deviation__c0.3_b0.2,0.6242972710634094,0.6760076074756317,0.6866231210230777,0.6672781935297846,0.5873041911159805,0.5738594099435328,0.5382244703928302,0.640783903963029
ef_recovery_slope__absolute_plus_deviation__c0.1_b0.2,0.6245579423751673,0.6737336378724135,0.6880344475361059,0.6682758815797674,0.5860733683252718,0.5741932558928661,0.5393441855894919,0.6422508198302534
best__absolute_plus_deviation__c0.3_b0.1,0.6246402437204839,0.6703870520810266,0.7028804579912902,0.6753899056246451,0.5725652829206151,0.5782982172544664,0.5283124809539718,0.644648309217372
ef_recovery_slope__deviation__c0.3_b0.1,0.6247679309200318,0.670799745743444,0.6932315925991952,0.6712400024518712,0.5786988570589887,0.5761871338782106,0.537474138680417,0.6457440460280951
ef_recovery_slope__deviation__c0.1_b0.2,0.6247976584086531,0.6697229277566946,0.6864636494522275,0.6690833908950172,0.5828179430675103,0.5763955689803055,0.54223392349713,0.6468662052116867
best__absolute__c0.1_b0.2,0.6248055077107109,0.6690211013852839,0.695985553273431,0.6722815756692752,0.5765698767452224,0.5785418448526426,0.5375898762311342,0.6436487258179873
best__absolute__c0.3_b0.1,0.6249111866265454,0.6698847948479304,0.6995458522566016,0.6740936711983416,0.5753749930363661,0.5775081864713353,0.5334034961742707,0.6445673124009722
