dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_listener_prob,oof_listener_move,full_listener_prob,full_listener_move,flat_idx,teacher_action,listener_score,source,decoded_logit_move,route_energy_delta,old_row_energy,new_row_energy
4.0,0.0,13.0,12.0,0.0,0.0,2.920573172099156,2.920573172099156,0.0,0.2671428571428571,0.07857142857142857,0.16051428571428572,0.36192857142857143,0.7403571428571428,0.4477714285714286,0.2671428571428571,0.07857142857142857,0.09571428571428571,0.2042857142857143,0.24744685714285716,4.133205723285145,5.662358490744974,-0.181322296617276,-3.2449568043918817,-0.27545711788133015,-1.4457598837861818,-1.461767912668189,-2.282620348542755,-0.47679979983931897,-0.5106997253842955,0.034162948962126904,-0.8922514441591805,1.714867323945502,0.7581038436646805,1.2404554435849717,25.0,0.10040160642570281,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6409082270461411,0.5793082843475725,0.7181835459077177,1.714867323945502,1.714867323945502,1.0,0.6200000000000001,1.0,1.0,0.3654110843921373,0.036361523563367894,0.8340323527525916,0.17366745183219587,179,True,0.9151991277137635,teacher_scaled,0.6386000000000002,,,
4.0,0.0,13.0,12.0,0.0,0.0,2.920573172099156,2.920573172099156,0.0,0.2671428571428571,0.07857142857142857,0.16051428571428572,0.36192857142857143,0.7403571428571428,0.4477714285714286,0.2671428571428571,0.07857142857142857,0.09571428571428571,0.2042857142857143,0.24744685714285716,4.133205723285145,5.662358490744974,-0.181322296617276,-3.2449568043918817,-0.27545711788133015,-1.4457598837861818,-1.461767912668189,-2.282620348542755,-0.47679979983931897,-0.5106997253842955,0.034162948962126904,-0.8922514441591805,1.714867323945502,0.7581038436646805,1.2404554435849717,25.0,0.10040160642570281,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.5094418267160243,0.03777179700260852,0.9811163465679513,1.2404554435849717,1.2404554435849717,1.0,1.1184345670560465,1.0,1.0,0.21206161967758516,-0.03401019641825328,0.7723357760379864,0.18675457951751698,181,True,0.6344897000220906,teacher_scaled,1.151987604067728,,,
6.0,1.0,13.0,12.0,0.0,3.0,6.212887779855504,5.314340443200991,0.8985473366545129,0.8614285714285714,0.5428571428571428,0.6583714285714286,0.5549714285714287,0.48107142857142854,0.5269714285714286,0.8614285714285714,0.5428571428571428,0.42857142857142855,0.025714285714285714,0.663208,-2.4149701105750903,-3.2828826322351348,2.5259029026526787,-0.32708029337256567,0.9815698165897994,-1.5813527381980717,-2.3657734388111287,0.9242981067951143,0.536096264554959,-0.7031746119191746,0.2855013496970038,1.1212279406342036,0.9854498567969578,0.42689923289596976,-0.29398441708910195,56.0,0.2248995983935743,1.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.889610424536573,2.0867679374221795,0.22077915092685396,0.9854498567969578,0.9854498567969578,1.0,0.6200000000000001,1.0,1.0,0.09469448827734965,0.03753318793183567,0.8168306490124655,0.16217446675429856,396,True,0.8464446264805812,teacher_scaled,0.6386000000000002,,,
6.0,1.0,13.0,12.0,0.0,3.0,6.212887779855504,5.314340443200991,0.8985473366545129,0.8614285714285714,0.5428571428571428,0.6583714285714286,0.5549714285714287,0.48107142857142854,0.5269714285714286,0.8614285714285714,0.5428571428571428,0.42857142857142855,0.025714285714285714,0.663208,-2.4149701105750903,-3.2828826322351348,2.5259029026526787,-0.32708029337256567,0.9815698165897994,-1.5813527381980717,-2.3657734388111287,0.9242981067951143,0.536096264554959,-0.7031746119191746,0.2855013496970038,1.1212279406342036,0.9854498567969578,0.42689923289596976,-0.29398441708910195,56.0,0.2248995983935743,1.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8958213060093945,2.1516333216748027,0.20835738798121106,0.42689923289596976,0.42689923289596976,1.0,0.9746912974027655,1.0,1.0,0.009040181162156534,-0.02495668154804517,0.591896122417657,0.12346408149945168,397,True,0.3693600737121665,teacher_scaled,1.0039320363248485,,,
5.0,1.0,21.0,10.0,0.0,1.0,4.888699697976057,4.914942823320028,-0.026243125343970775,0.69,0.4585714285714286,0.513942857142857,0.3647571428571429,0.23178571428571426,0.4100285714285714,0.69,0.4585714285714286,0.19714285714285715,0.3028571428571429,0.5034605714285714,-3.9690898579556664,0.7932281203947907,0.47575994176228786,0.5862153242093099,-1.2036723789776163,0.36797309659550176,1.11575248661789,0.6644459819144687,0.08735717327101344,0.326319101007039,0.7170776279099416,-0.11614253821152865,-0.4024197700034948,-0.6157927121207312,-0.15333735683227712,75.0,0.30120481927710846,2.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5886170540054882,0.35825128645205645,0.8227658919890235,-0.4024197700034948,0.4024197700034948,-1.0,0.46219200758053075,1.0,1.0,0.37890745961662464,0.024895264304283182,0.8350604926638694,0.12707943120300538,529,True,0.8963173824336712,teacher_scaled,0.4760577678079467,,,
5.0,1.0,21.0,10.0,0.0,1.0,4.888699697976057,4.914942823320028,-0.026243125343970775,0.69,0.4585714285714286,0.513942857142857,0.3647571428571429,0.23178571428571426,0.4100285714285714,0.69,0.4585714285714286,0.19714285714285715,0.3028571428571429,0.5034605714285714,-3.9690898579556664,0.7932281203947907,0.47575994176228786,0.5862153242093099,-1.2036723789776163,0.36797309659550176,1.11575248661789,0.6644459819144687,0.08735717327101344,0.326319101007039,0.7170776279099416,-0.11614253821152865,-0.4024197700034948,-0.6157927121207312,-0.15333735683227712,75.0,0.30120481927710846,2.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.3380245377891814,-0.672109999245846,0.6760490755783628,-0.15333735683227712,0.15333735683227712,-1.0,0.6200000000000001,1.0,1.0,0.13112591772818138,-0.004021687965239256,0.7035366766255048,0.0937010993351685,531,True,0.45267600590281165,teacher_scaled,0.6386000000000002,,,
3.0,0.0,26.0,5.0,0.0,1.0,6.297219935601361,7.532233737074538,-1.235013801473177,0.8657142857142858,0.8271428571428572,0.7939714285714287,0.5911714285714287,0.26928571428571424,0.36255714285714286,0.8657142857142858,0.8271428571428572,0.5185714285714286,0.5357142857142857,0.6999354285714288,-3.787590086044531,1.4547657310737356,-0.4573413198595735,-5.413711306146778,0.5937464875256248,0.5159144875640861,-1.0861071878891808,1.0229568775130449,-0.5304197850971883,-0.5314236941127612,0.5677486962060332,-0.16938611470031795,0.04302497142186734,-0.480646466224675,0.5319604071322797,93.0,0.37349397590361444,3.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.998429958276754,6.455081809128748,0.0031400834464920813,-0.16938611470031795,0.16938611470031795,-1.0,0.151450490348501,1.0,1.0,0.24342059946924294,0.010260531097421546,0.7363548959132911,0.02526286639363909,654,True,0.3351277050516228,teacher_scaled,0.15599400505895603,,,
3.0,0.0,26.0,5.0,0.0,1.0,6.297219935601361,7.532233737074538,-1.235013801473177,0.8657142857142858,0.8271428571428572,0.7939714285714287,0.5911714285714287,0.26928571428571424,0.36255714285714286,0.8657142857142858,0.8271428571428572,0.5185714285714286,0.5357142857142857,0.6999354285714288,-3.787590086044531,1.4547657310737356,-0.4573413198595735,-5.413711306146778,0.5937464875256248,0.5159144875640861,-1.0861071878891808,1.0229568775130449,-0.5304197850971883,-0.5314236941127612,0.5677486962060332,-0.16938611470031795,0.04302497142186734,-0.480646466224675,0.5319604071322797,93.0,0.37349397590361444,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5986304432308249,0.3997618606525039,0.8027391135383501,0.04302497142186734,0.04302497142186734,1.0,0.6200000000000001,1.0,1.0,0.5893296773261334,0.08738284237947361,0.9091319041354637,0.16334277281212597,655,True,1.0978507715988621,teacher_scaled,0.6386000000000002,,,
0.0,0.0,14.0,13.0,0.0,1.0,2.7029771692975575,3.986725433449103,-1.2837482641515456,0.21428571428571427,0.2814285714285714,0.29437142857142856,0.3973714285714286,0.5139285714285714,0.4602857142857143,0.21428571428571427,0.2814285714285714,0.5385714285714286,0.5557142857142857,0.3393771428571429,-0.6470552852091715,1.3478888084176082,0.473704104219779,-1.3596022993353216,-1.7040716849802884,-1.2584023225981367,-1.5255307044909039,-0.9186429165587034,0.1270970989451028,0.3124224808030407,0.9494641164650606,-0.6724638532979141,-0.5321754686413853,-1.074796536773181,-0.3829845954850857,94.0,0.37751004016064255,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6523945331552778,0.629581370452484,0.6952109336894443,-0.5321754686413853,0.5321754686413853,-1.0,0.6200000000000001,1.0,1.0,0.19980941428880783,0.11792045137359458,0.9240802705364989,0.18922427004707837,662,True,0.9296507335185744,teacher_scaled,0.6386000000000002,,,
0.0,0.0,14.0,13.0,0.0,1.0,2.7029771692975575,3.986725433449103,-1.2837482641515456,0.21428571428571427,0.2814285714285714,0.29437142857142856,0.3973714285714286,0.5139285714285714,0.4602857142857143,0.21428571428571427,0.2814285714285714,0.5385714285714286,0.5557142857142857,0.3393771428571429,-0.6470552852091715,1.3478888084176082,0.473704104219779,-1.3596022993353216,-1.7040716849802884,-1.2584023225981367,-1.5255307044909039,-0.9186429165587034,0.1270970989451028,0.3124224808030407,0.9494641164650606,-0.6724638532979141,-0.5321754686413853,-1.074796536773181,-0.3829845954850857,94.0,0.37751004016064255,3.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.6210667210297325,0.4940783727824225,0.757866557940535,-0.3829845954850857,0.3829845954850857,-1.0,0.5520499426505645,1.0,1.0,0.09504197199618777,0.02441061791874884,0.8453383453165387,0.08956975349673511,664,True,0.5136598963197555,teacher_scaled,0.5686114409300814,,,
1.0,0.0,15.0,14.0,0.0,1.0,3.0273453987287353,4.0857349148833855,-1.0583895161546502,0.2957142857142857,0.30857142857142855,0.32831428571428567,0.6154142857142857,0.5114285714285715,0.4517714285714286,0.2957142857142857,0.30857142857142855,0.4657142857142857,0.48714285714285716,0.3660125714285714,1.437022623102293,-0.0896076444180056,0.30201039438317095,-1.752295493386101,-2.7582051169360393,0.06042125316304533,-0.2598040751326035,-0.8150821349953798,0.614504231061626,0.3510353476755328,0.9863880694913654,-0.45393055501002966,-0.4360627508031101,-1.2254161432280561,-0.5087305194835325,95.0,0.3815261044176707,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.7509653198661707,1.103767307678529,0.4980693602676587,-0.4360627508031101,0.4360627508031101,-1.0,0.6199999999999992,1.0,1.0,0.10867581648304164,0.050096693686118327,0.883101679756011,0.16093745475688953,669,True,0.781701720254092,teacher_scaled,0.6385999999999992,,,
1.0,0.0,15.0,14.0,0.0,1.0,3.0273453987287353,4.0857349148833855,-1.0583895161546502,0.2957142857142857,0.30857142857142855,0.32831428571428567,0.6154142857142857,0.5114285714285715,0.4517714285714286,0.2957142857142857,0.30857142857142855,0.4657142857142857,0.48714285714285716,0.3660125714285714,1.437022623102293,-0.0896076444180056,0.30201039438317095,-1.752295493386101,-2.7582051169360393,0.06042125316304533,-0.2598040751326035,-0.8150821349953798,0.614504231061626,0.3510353476755328,0.9863880694913654,-0.45393055501002966,-0.4360627508031101,-1.2254161432280561,-0.5087305194835325,95.0,0.3815261044176707,3.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.5184440313613685,0.07380961590127641,0.963111937277263,-1.2254161432280561,1.2254161432280561,-1.0,0.6718237241502517,1.0,1.0,0.012165038299202274,0.006753021751401364,0.7768369082319397,0.14616215381527825,670,True,0.6571288316412226,teacher_scaled,0.6919784358747593,,,
0.0,0.0,21.0,10.0,0.0,1.0,1.7995717055049092,3.405337273337117,-1.605765567832208,0.025714285714285714,0.16714285714285715,0.1843142857142857,0.5311428571428571,0.49642857142857144,0.5035428571428571,0.025714285714285714,0.16714285714285715,0.6457142857142857,0.6571428571428571,0.25962514285714283,-0.9289036662648872,0.3267481116093722,0.04937799772595118,-1.4006644486126045,-2.212398791059936,-0.8203569437769201,-1.2686392406340017,-0.32926218912356925,0.332187846951582,0.3418134694118691,1.2779629879068475,-0.5159811687970035,-0.5392923274850809,-1.3120757038152666,-0.3051566917325217,100.0,0.40160642570281124,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6676900384440582,0.6977558990337822,0.6646199231118837,-0.5392923274850809,0.5392923274850809,-1.0,-0.45306310085921686,1.0,-1.0,0.13398441273794925,0.07764556449323409,0.8334225202210358,-0.01603422287156545,704,True,0.5795931966264904,teacher_scaled,-0.4666549938849934,,,
0.0,0.0,21.0,10.0,0.0,1.0,1.7995717055049092,3.405337273337117,-1.605765567832208,0.025714285714285714,0.16714285714285715,0.1843142857142857,0.5311428571428571,0.49642857142857144,0.5035428571428571,0.025714285714285714,0.16714285714285715,0.6457142857142857,0.6571428571428571,0.25962514285714283,-0.9289036662648872,0.3267481116093722,0.04937799772595118,-1.4006644486126045,-2.212398791059936,-0.8203569437769201,-1.2686392406340017,-0.32926218912356925,0.332187846951582,0.3418134694118691,1.2779629879068475,-0.5159811687970035,-0.5392923274850809,-1.3120757038152666,-0.3051566917325217,100.0,0.40160642570281124,3.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.4383675134209717,-0.2477900672212634,0.8767350268419434,-1.3120757038152666,1.3120757038152666,-1.0,0.62,1.0,1.0,0.020428202757418308,0.01237017135354603,0.7092966250657645,0.13857923801712935,705,True,0.5306475223157362,teacher_scaled,0.6386000000000001,,,
0.0,0.0,30.0,1.0,1.0,2.0,9.745167789931829,9.745167789931829,0.0,0.9728571428571429,0.9542857142857143,0.8247142857142856,0.8342714285714287,0.19428571428571428,0.5936714285714286,0.9728571428571429,0.9542857142857143,0.09571428571428571,0.2042857142857143,0.7500977142857143,10.144666782631578,-1.2691599592257008,-0.4622820063356017,0.4166586896929409,2.943480803933236,2.3315377731345484,1.4174782031223645,2.801086189045607,1.3270854659908782,-1.3946503706998854,-0.45321780205101625,-0.05247382406370882,-0.38334798371876566,0.6851529895106818,-0.0755773313525534,109.0,0.43775100401606426,4.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.1631436021357547,-1.6350216804482878,0.3262872042715095,-0.38334798371876566,0.38334798371876566,-1.0,-1.0944966519250199,1.0,-1.0,0.02235490013046773,0.11535184294089687,0.9134410824306107,-0.11604021806019993,767,True,0.8945564649086379,teacher_scaled,-1.1273315514827704,,,
