target,token,score_type,score,p_value,presence_days,rate_present,rate_absent,lift_present_minus_absent
Q1,wifi_bssid:00:23:aa:d4:b5:02,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:00:23:aa:dc:6f:96,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:00:23:aa:dc:6f:97,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:00:23:aa:dc:d1:7e,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:00:23:aa:e3:b6:42,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:00:23:aa:e3:b6:43,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:08:5d:dd:70:c5:30,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:08:5d:dd:73:32:68,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:08:5d:dd:d8:9e:52,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:08:5d:dd:d8:9e:53,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:08:5d:dd:de:5f:fb,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:0a:5d:dd:70:c5:30,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:0a:5d:dd:73:32:68,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:0a:5d:dd:d8:9e:53,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:0a:5d:dd:de:5f:fb,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:12:23:aa:d4:b5:02,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:12:23:aa:dc:6f:96,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:12:23:aa:dc:d1:7e,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:12:23:aa:e3:b6:42,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:22:23:aa:dc:6f:97,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:22:23:aa:e3:b6:43,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:3a:5d:dd:70:c5:30,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:3a:5d:dd:73:32:68,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:3a:5d:dd:d8:9e:52,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:3a:5d:dd:d8:9e:53,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:3a:5d:dd:de:5f:fb,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:42:23:aa:d4:b5:02,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:42:23:aa:dc:6f:96,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:42:23:aa:dc:6f:97,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:42:23:aa:dc:d1:7e,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:42:23:aa:e3:b6:42,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,wifi_bssid:42:23:aa:e3:b6:43,chi2,24.277841512171577,8.339290421113629e-07,48,0.14583333333333334,0.5373134328358209,-0.3914800995024875
Q1,ble_address:6A:E6:B6:D2:7B:77,chi2,23.24034922289222,1.4296606525712077e-06,47,0.14893617021276595,0.5359801488833746,-0.3870439786706087
Q1,ble_device_class:524,chi2,23.24034922289222,1.4296606525712077e-06,47,0.14893617021276595,0.5359801488833746,-0.3870439786706087
Q1,wifi_bssid:c6:a9:4f:c2:55:61,chi2,22.213149896016635,2.439969396889101e-06,46,0.15217391304347827,0.5346534653465347,-0.3824795523030564
Q1,wifi_bssid:08:5d:dd:d1:35:66,chi2,21.196503788921866,4.145199805632868e-06,45,0.15555555555555556,0.5333333333333333,-0.37777777777777777
Q1,wifi_bssid:08:5d:dd:d1:35:67,chi2,21.196503788921866,4.145199805632868e-06,45,0.15555555555555556,0.5333333333333333,-0.37777777777777777
Q1,wifi_bssid:0a:5d:dd:d1:35:67,chi2,21.196503788921866,4.145199805632868e-06,45,0.15555555555555556,0.5333333333333333,-0.37777777777777777
Q1,wifi_bssid:3a:5d:dd:d1:35:66,chi2,21.196503788921866,4.145199805632868e-06,45,0.15555555555555556,0.5333333333333333,-0.37777777777777777
Q1,wifi_bssid:3a:5d:dd:d1:35:67,chi2,21.196503788921866,4.145199805632868e-06,45,0.15555555555555556,0.5333333333333333,-0.37777777777777777
Q1,wifi_bssid:3a:5d:dd:55:06:58,chi2,21.052507384341908,4.468676981446416e-06,42,0.14285714285714285,0.5318627450980392,-0.38900560224089636
Q1,wifi_bssid:ba:a9:4f:c2:55:61,chi2,20.190698422277375,7.009293418823966e-06,44,0.1590909090909091,0.5320197044334976,-0.3729287953425885
Q1,wifi_bssid:b4:a9:4f:c2:55:61,chi2,19.196051626392183,1.1795711692053243e-05,43,0.16279069767441862,0.5307125307125307,-0.36792183303811204
Q1,wifi_bssid:08:5d:dd:55:06:58,chi2,19.033684814374073,1.2843113920659145e-05,40,0.15,0.5292682926829269,-0.37926829268292683
Q1,wifi_bssid:0a:5d:dd:55:06:58,chi2,18.040771908533465,2.1622416663007825e-05,39,0.15384615384615385,0.5279805352798054,-0.3741343814336515
Q1,ble_address:7C:1C:4E:A0:B8:16,chi2,17.736150602875895,2.5375812826865057e-05,32,0.875,0.4665071770334928,0.4084928229665072
Q1,ble_address:14:BB:6E:C0:06:51,chi2,17.70121710278857,2.5846117530118904e-05,29,0.896551724137931,0.4679334916864608,0.42861823245147024
Q1,ble_address:07:B4:EC:24:96:5F,chi2,16.65034365893539,4.494216546466159e-05,28,0.8928571428571429,0.46919431279620855,0.42366283006093436
Q1,ble_address:B8:BC:5B:DF:27:17,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,ble_address:D2:EE:3C:C1:9D:C6,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,ble_address:D6:E4:D0:01:49:76,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,ble_address:EF:26:A5:FE:C9:4F,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,ble_address:F4:5D:8A:0C:D1:AF,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:0c:96:cd:86:47:1a,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:0c:96:cd:86:47:1b,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:0c:96:cd:98:57:8b,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:0c:96:cd:ca:a9:1b,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:0c:96:cd:ca:a9:1c,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:12:96:cd:86:47:1b,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:12:96:cd:98:57:8b,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:40:ca:63:79:e8:18,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:86:25:19:c8:6c:3c,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:b4:a9:4f:26:8e:5c,chi2,15.81835957752529,6.972267871661848e-05,33,0.8484848484848485,0.4676258992805755,0.380858949204273
Q1,wifi_bssid:16:96:cd:ca:a9:1b,chi2,15.676196467722825,7.516420086619596e-05,30,0.8666666666666667,0.46904761904761905,0.39761904761904765
Q1,ble_address:CF:D6:17:3E:36:4A,chi2,15.610029115916475,7.784063172891642e-05,27,0.8888888888888888,0.47044917257683216,0.4184397163120567
Q1,usage_app_name:LG ThinQ,chi2,15.236597334941987,9.484744682636312e-05,61,0.7377049180327869,0.45758354755784064,0.2801213704749463
Q1,ble_address:F3:1B:17:F1:41:8B,chi2,14.66401242046665,0.00012847596520692433,29,0.8620689655172413,0.47030878859857483,0.3917601769186665
Q1,usage_app_name:YouTube Music,chi2,14.175711936090229,0.00016650598498645886,51,0.23529411764705882,0.5288220551378446,-0.2935279374907858
Q1,wifi_bssid:0c:96:cd:98:57:8a,chi2,13.837113990332977,0.00019935917051953843,31,0.8387096774193549,0.4701670644391408,0.36854261298021407
Q1,wifi_bssid:00:07:89:2d:fc:61,chi2,13.66453878235166,0.0002185426117665023,28,0.8571428571428571,0.471563981042654,0.3855788761002031
Q1,wifi_bssid:16:96:cd:98:57:8a,chi2,12.867302825295557,0.00033437318054612883,30,0.8333333333333334,0.4714285714285714,0.36190476190476195
Q1,ble_address:C1:CE:E6:CA:7C:79,chi2,11.912454121084703,0.0005575989164827769,29,0.8275862068965517,0.47268408551068886,0.35490212138586286
Q1,ble_address:E4:74:A7:F1:5D:0F,chi2,11.912454121084703,0.0005575989164827769,29,0.8275862068965517,0.47268408551068886,0.35490212138586286
Q1,wifi_bssid:16:96:cd:86:47:1a,chi2,11.912454121084703,0.0005575989164827769,29,0.8275862068965517,0.47268408551068886,0.35490212138586286
Q1,usage_app_name:시스템 UI,chi2,11.023889631403765,0.000899451394011414,244,0.569672131147541,0.4077669902912621,0.16190514085627888
Q1,wifi_bssid:90:de:80:54:eb:16,chi2,10.960488310600832,0.000930752862741039,20,0.1,0.513953488372093,-0.413953488372093
Q1,wifi_bssid:04:09:a5:41:6d:1f,chi2,10.570973918908152,0.0011487718763067087,16,0.9375,0.4792626728110599,0.4582373271889401
Q1,wifi_bssid:12:09:a5:41:6d:1f,chi2,10.570973918908152,0.0011487718763067087,16,0.9375,0.4792626728110599,0.4582373271889401
Q1,wifi_bssid:e8:9c:25:8f:af:90,chi2,9.963693359489351,0.0015965744652514937,33,0.21212121212121213,0.5179856115107914,-0.3058643993895792
Q1,ble_address:F0:5A:00:8B:AE:C8,chi2,9.810803354991695,0.0017348970555660648,24,0.8333333333333334,0.4765258215962441,0.35680751173708924
Q1,usage_app_name:AnyAUTH,chi2,9.766571080958741,0.0017771358604960722,38,0.23684210526315788,0.5194174757281553,-0.2825753704649975
Q1,wifi_bssid:ba:a9:4f:3f:32:5b,chi2,9.682481638339025,0.0018603319328479523,48,0.2708333333333333,0.5223880597014925,-0.2515547263681592
Q1,wifi_bssid:04:09:a5:41:6d:1e,chi2,9.55250583454048,0.001996766427185657,15,0.9333333333333333,0.4804597701149425,0.45287356321839084
Q1,wifi_bssid:b2:5c:da:f7:d3:2f,chi2,9.527521246290636,0.0020241332044152864,18,0.8888888888888888,0.4791666666666667,0.40972222222222215
Q1,wifi_bssid:98:25:4a:80:73:12,chi2,9.277575622045495,0.0023197626184127385,92,0.34782608695652173,0.5335195530726257,-0.18569346611610393
Q1,wifi_bssid:82:9c:25:8f:af:91,chi2,9.126233534222479,0.002519699326023343,32,0.21875,0.5167464114832536,-0.2979964114832536
Q1,wifi_bssid:d6:8d:26:46:f5:cc,chi2,9.112104372168956,0.002539235863593323,15,0.06666666666666667,0.5103448275862069,-0.44367816091954027
Q1,wifi_bssid:00:07:89:52:af:5e,chi2,8.65755031449396,0.003257088819029466,91,0.3516483516483517,0.532033426183844,-0.1803850745354923
Q1,wifi_bssid:da:e3:5e:6c:a4:80,chi2,8.65755031449396,0.003257088819029466,91,0.3516483516483517,0.532033426183844,-0.1803850745354923
Q1,wifi_bssid:22:09:a5:41:6d:1e,chi2,8.546811919195392,0.0034612789402480434,14,0.9285714285714286,0.481651376146789,0.4469200524246396
Q1,wifi_bssid:16:7f:67:bd:b4:bc,chi2,8.508712795896786,0.0035344999668179395,93,0.3548387096774194,0.5322128851540616,-0.17737417547664225
Q1,wifi_bssid:98:25:4a:80:6f:61,chi2,8.508712795896786,0.0035344999668179395,93,0.3548387096774194,0.5322128851540616,-0.17737417547664225
Q1,wifi_bssid:98:25:4a:80:6f:62,chi2,8.508712795896786,0.0035344999668179395,93,0.3548387096774194,0.5322128851540616,-0.17737417547664225
Q1,wifi_bssid:98:25:4a:80:73:13,chi2,8.508712795896786,0.0035344999668179395,93,0.3548387096774194,0.5322128851540616,-0.17737417547664225
Q1,usage_app_name:One UI 홈,chi2,8.38040959406091,0.0037928693750467345,439,0.5079726651480638,0.0,0.5079726651480638
Q1,wifi_bssid:70:5d:cc:ca:96:17,chi2,8.175187234917846,0.004246728545293946,58,0.3103448275862069,0.5229591836734694,-0.21261435608726248
Q1,wifi_bssid:16:7f:67:d7:9e:73,chi2,8.054971108633657,0.004537896670655566,90,0.35555555555555557,0.5305555555555556,-0.175
Q1,wifi_bssid:88:36:6c:2e:3c:86,chi2,8.054971108633657,0.004537896670655566,90,0.35555555555555557,0.5305555555555556,-0.175
Q1,usage_app_name:시프티,chi2,7.738411123511199,0.005405834591264048,25,0.2,0.5129411764705882,-0.3129411764705882
Q1,wifi_bssid:00:07:89:25:5b:a2,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:0c:96:cd:65:26:e2,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:1c:ec:72:65:ae:3b,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:22:ec:72:65:ae:3b,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:28:ee:52:6a:49:54,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:70:5d:cc:34:3e:ac,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:72:5d:cc:34:3e:ac,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:80:ca:4b:78:21:3e,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:80:ca:4b:78:21:4f,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:80:ca:4b:78:21:62,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:80:ca:4b:78:87:47,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:80:ca:4b:78:87:4e,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:80:ca:4b:98:8b:8a,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:90:9f:33:c8:3d:c4,chi2,7.555539206790623,0.005982589486066938,13,0.9230769230769231,0.482837528604119,0.44023939447280414
Q1,wifi_bssid:2e:4e:e9:14:5c:0b,chi2,7.501826548737304,0.006163644978101739,22,0.18181818181818182,0.5116822429906542,-0.3298640611724724
Q1,wifi_bssid:60:29:d5:4a:47:d4,chi2,7.470159168639833,0.006273000518974463,89,0.3595505617977528,0.5290858725761773,-0.16953531077842454
Q1,wifi_bssid:50:46:ae:18:aa:e8,chi2,7.3855058693941595,0.0065751573908798345,10,0.0,0.5068181818181818,-0.5068181818181818
Q1,wifi_bssid:00:07:89:52:af:5d,chi2,7.337157053261171,0.006754357776832416,91,0.3626373626373626,0.5292479108635098,-0.16661054822614713
Q1,wifi_bssid:16:7f:67:44:cb:34,chi2,7.337157053261171,0.006754357776832416,91,0.3626373626373626,0.5292479108635098,-0.16661054822614713
Q1,wifi_bssid:80:ca:4b:32:d3:3e,chi2,7.0731788632043315,0.007824630911161484,61,0.32786885245901637,0.5218508997429306,-0.19398204728391427
Q1,wifi_bssid:9e:7b:ef:5a:2f:35,chi2,7.034653552476685,0.007994733783952466,86,0.36046511627906974,0.5274725274725275,-0.16700741119345774
