# section A: pairwise MI
,Q1,Q2,Q3,S1,S2,S3,S4
Q1,0.6931,0.0075,0.0052,0.068,0.0027,0.0071,0.0002
Q2,0.0075,0.6854,0.0585,0.0013,0.0,0.0014,0.0003
Q3,0.0052,0.0585,0.673,0.0022,0.0,0.0004,0.0
S1,0.068,0.0013,0.0022,0.6252,0.0715,0.0069,0.0057
S2,0.0027,0.0,0.0,0.0715,0.6468,0.0767,0.1181
S3,0.0071,0.0014,0.0004,0.0069,0.0767,0.6396,0.0037
S4,0.0002,0.0003,0.0,0.0057,0.1181,0.0037,0.6859

# section B: CMI given latent state (4-bin)
,Q1,Q2,Q3,S1,S2,S3,S4
Q1,0.0,0.0409,0.0392,0.0386,0.0401,0.0531,0.0319
Q2,0.0409,0.0,0.0571,0.0011,0.013,0.0116,0.0098
Q3,0.0392,0.0571,0.0,0.0299,0.016,0.0242,0.0102
S1,0.0386,0.0011,0.0299,0.0,0.0326,0.0214,0.0711
S2,0.0401,0.013,0.016,0.0326,0.0,0.0058,0.0008
S3,0.0531,0.0116,0.0242,0.0214,0.0058,0.0,0.0517
S4,0.0319,0.0098,0.0102,0.0711,0.0008,0.0517,0.0

# section B.2: MI - CMI reduction by latent state
,Q1,Q2,Q3,S1,S2,S3,S4
Q1,0.6931,-0.0334,-0.034,0.0294,-0.0374,-0.046,-0.0317
Q2,-0.0334,0.6854,0.0014,0.0002,-0.013,-0.0102,-0.0095
Q3,-0.034,0.0014,0.673,-0.0277,-0.016,-0.0238,-0.0102
S1,0.0294,0.0002,-0.0277,0.6252,0.0389,-0.0145,-0.0654
S2,-0.0374,-0.013,-0.016,0.0389,0.6468,0.0709,0.1173
S3,-0.046,-0.0102,-0.0238,-0.0145,0.0709,0.6396,-0.048
S4,-0.0317,-0.0095,-0.0102,-0.0654,0.1173,-0.048,0.6859

# section C: prev/next pattern × P(y)
target,prev,next,n,P_y_eq_1
Q1,-1,-1,34,0.5882352941176471
Q1,-1,0,33,0.2727272727272727
Q1,-1,1,31,0.5806451612903226
Q1,0,-1,28,0.35714285714285715
Q1,0,0,82,0.2682926829268293
Q1,0,1,71,0.49295774647887325
Q1,1,-1,36,0.6111111111111112
Q1,1,0,61,0.5081967213114754
Q1,1,1,74,0.7567567567567568
Q2,-1,-1,34,0.6470588235294118
Q2,-1,0,28,0.32142857142857145
Q2,-1,1,36,0.6388888888888888
Q2,0,-1,33,0.48484848484848486
Q2,0,0,73,0.2328767123287671
Q2,0,1,53,0.5849056603773585
Q2,1,-1,31,0.7096774193548387
Q2,1,0,52,0.6153846153846154
Q2,1,1,110,0.7363636363636363
Q3,-1,-1,34,0.5588235294117647
Q3,-1,0,26,0.38461538461538464
Q3,-1,1,38,0.7105263157894737
Q3,0,-1,34,0.5588235294117647
Q3,0,0,49,0.2857142857142857
Q3,0,1,60,0.55
Q3,1,-1,30,0.7666666666666667
Q3,1,0,63,0.5873015873015873
Q3,1,1,116,0.7586206896551724
S1,-1,-1,34,0.7058823529411765
S1,-1,0,27,0.48148148148148145
S1,-1,1,37,0.7297297297297297
S1,0,-1,24,0.5416666666666666
S1,0,0,28,0.39285714285714285
S1,0,1,58,0.6206896551724138
S1,1,-1,40,0.7
S1,1,0,54,0.6481481481481481
S1,1,1,148,0.8108108108108109
S2,-1,-1,34,0.5588235294117647
S2,-1,0,30,0.4666666666666667
S2,-1,1,34,0.6764705882352942
S2,0,-1,24,0.5833333333333334
S2,0,0,44,0.5681818181818182
S2,0,1,52,0.5769230769230769
S2,1,-1,40,0.7
S2,1,0,41,0.6097560975609756
S2,1,1,151,0.7615894039735099
S3,-1,-1,34,0.6176470588235294
S3,-1,0,27,0.5185185185185185
S3,-1,1,37,0.6756756756756757
S3,0,-1,26,0.5769230769230769
S3,0,0,43,0.37209302325581395
S3,0,1,52,0.6153846153846154
