split,source,feature_set,row,metric_row,subject_id,target,decoder_action,effective_gain,predicted_gain,predicted_tail_loss,predicted_health_prob,predicted_toxic_tail_prob
subject_heldout,relative_lifelog_context,action_only,155,155,id04,Q1,inverse_toxic_memory,0.02000941486663499,0.017793735075142206,0.0,0.5122620112295454,0.06138563121666648
subject_heldout,relative_lifelog_context,action_only,113,113,id03,Q1,inverse_toxic_memory,-0.023133902176222243,0.01776487653155649,0.0,0.5134397997994983,0.06073414425228277
subject_heldout,relative_lifelog_context,action_only,178,178,id04,Q1,inverse_toxic_memory,-0.005131592178333699,0.01760823102190583,0.0,0.5268127453737721,0.0538394351234742
subject_heldout,relative_lifelog_context,action_only,169,169,id04,Q1,inverse_toxic_memory,0.007048454392453607,0.017497895844301326,0.0,0.5242540076180978,0.05504281822664112
subject_heldout,relative_lifelog_context,action_only,111,111,id03,Q1,inverse_toxic_memory,0.015335958909906355,0.017489368269528117,0.0,0.533410831188503,0.055355980209395715
subject_heldout,relative_lifelog_context,action_only,107,107,id03,Q1,inverse_toxic_memory,-0.03572745989445936,0.01741003394871762,0.0,0.5042913076681823,0.06568806028863694
subject_heldout,relative_lifelog_context,action_only,128,128,id04,Q1,inverse_toxic_memory,0.006174724523163255,0.0170622999544426,0.0,0.531842330776766,0.053093308948798254
subject_heldout,relative_lifelog_context,action_only,114,114,id03,Q1,inverse_toxic_memory,-0.042411802168282886,0.01695647570298352,0.0,0.4995249357243297,0.06828053900158187
subject_heldout,relative_lifelog_context,action_only,177,177,id04,Q1,inverse_toxic_memory,-0.042965525976969676,0.016904326546124105,0.0,0.49913395755312917,0.06848987248530089
subject_heldout,relative_lifelog_context,action_only,168,168,id04,Q1,inverse_toxic_memory,-0.01105117323879301,0.016901706702349164,0.0,0.5225178408467434,0.05565811171550053
subject_heldout,relative_lifelog_context,action_only,119,119,id03,Q1,inverse_toxic_memory,0.017691171730891964,0.016900533922021555,0.0,0.5339319102910755,0.05560904240550573
subject_heldout,relative_lifelog_context,action_only,145,145,id04,Q1,inverse_toxic_memory,0.03557148272620314,0.016610658590718395,0.0,0.49789513988763073,0.0690922853168585
subject_heldout,relative_lifelog_context,action_only,129,129,id04,Q1,inverse_toxic_memory,-0.05285929584831295,0.016373600677258054,0.0,0.49211927169937564,0.07256172955840588
subject_heldout,relative_lifelog_context,action_only,108,108,id03,Q1,inverse_toxic_memory,0.01938908373182513,0.016349222234755347,0.0,0.5343291038137911,0.05573011831986835
subject_heldout,relative_lifelog_context,action_only,156,156,id04,Q1,inverse_toxic_memory,0.04252485930824701,0.016300574937432043,0.0,0.49136560816762687,0.07300385034328755
subject_heldout,relative_lifelog_context,action_only,110,110,id03,Q1,inverse_toxic_memory,-0.04926238530965499,0.01615176220499637,0.0,0.4947300344125172,0.0708040302728381
subject_heldout,relative_lifelog_context,action_only,165,165,id04,Q1,inverse_toxic_memory,0.011732667670000585,0.016103029168855632,0.0,0.5329937003837071,0.053865794596710675
subject_heldout,relative_lifelog_context,action_only,121,121,id03,Q1,inverse_toxic_memory,-0.020311951776723514,0.015762327813134264,0.0,0.5352616117674713,0.05652113865036118
subject_heldout,relative_lifelog_context,action_only,176,176,id04,Q1,inverse_toxic_memory,-0.056630362888758,0.01573316292357017,0.0,0.48953743625559365,0.07387710093854714
subject_heldout,relative_lifelog_context,action_only,101,101,id03,Q1,inverse_toxic_memory,0.02564090221609605,0.01514913285825618,0.0,0.535658557781334,0.05659946512770459
subject_heldout,relative_lifelog_context,action_only,99,99,id03,Q1,inverse_toxic_memory,0.03244864113938295,0.015136874179392332,0.0,0.536899858192945,0.05823589111341329
subject_heldout,relative_lifelog_context,action_only,167,167,id04,Q1,inverse_toxic_memory,0.03286926265093426,0.015118601556251738,0.0,0.5369797086353237,0.058329760316828044
subject_heldout,relative_lifelog_context,action_only,159,159,id04,Q1,inverse_toxic_memory,-0.028634551451939938,0.015106320582259043,0.0,0.5371056993171565,0.05849042857868937
subject_heldout,relative_lifelog_context,action_only,109,109,id03,Q1,inverse_toxic_memory,0.02971892521887376,0.014817511719923095,0.0,0.5364547511967663,0.05740776073002135
subject_heldout,relative_lifelog_context,action_only,166,166,id04,Q1,inverse_toxic_memory,0.03434922528776274,0.014616045794124868,0.0,0.5373332999769594,0.05843418097555053
subject_heldout,relative_lifelog_context,action_only,163,163,id04,Q1,inverse_toxic_memory,0.0372858419773221,0.014163522142401169,0.0,0.5379460361155302,0.058927110110316545
subject_heldout,relative_lifelog_context,action_only,96,96,id03,Q1,inverse_toxic_memory,0.05158557420522958,0.012004519746784289,0.001189424992560667,0.5409433810779507,0.06143978456042459
subject_heldout,relative_lifelog_context,action_only,385,385,id09,Q1,raw_memory_release,0.15642225995455983,0.011607245657770198,0.07382681883065724,0.4502063307315847,0.5620742456187251
subject_heldout,relative_lifelog_context,action_only,83,83,id02,Q1,raw_memory_release,0.15429628194738665,0.01151671885515938,0.0726445929637091,0.4505930128778564,0.561009722561065
subject_heldout,relative_lifelog_context,action_only,103,103,id03,Q1,inverse_toxic_memory,0.053410913712210406,0.011516240972738245,0.002400441423380209,0.5413635910574198,0.06165561533124179
subject_heldout,relative_lifelog_context,action_only,400,400,id09,Q1,raw_memory_release,0.15310935234886602,0.011392681658487464,0.0720442958719864,0.45082254603631544,0.5602636001928624
subject_heldout,relative_lifelog_context,action_only,124,124,id04,Q1,inverse_toxic_memory,-0.08648600917559135,0.010931000937926167,0.014864042775931896,0.47149905736276887,0.4444725573129508
subject_heldout,relative_lifelog_context,action_only,376,376,id09,Q1,raw_memory_release,0.17097220130726115,0.010872700268026798,0.08306903617292119,0.44779734808726335,0.5665979669155023
subject_heldout,relative_lifelog_context,action_only,97,97,id03,Q1,inverse_toxic_memory,0.06800935641108996,0.010180135569474832,0.016381933167761098,0.46996955347706043,0.44660092971336635
subject_heldout,relative_lifelog_context,action_only,415,415,id09,Q1,inverse_toxic_memory,-0.03124829758416303,0.010034943536543679,0.003795351083293319,0.501765657933746,0.08400207200719509
subject_heldout,relative_lifelog_context,action_only,393,393,id09,Q1,raw_memory_release,0.19105190861456478,0.010017140342706569,0.09590650059079504,0.4443855615514881,0.5732932509565282
subject_heldout,relative_lifelog_context,action_only,409,409,id09,Q1,inverse_toxic_memory,-0.004753059778323077,0.009900509665901624,0.0,0.5237149641317225,0.07059136354837124
subject_heldout,relative_lifelog_context,action_only,100,100,id03,Q1,inverse_toxic_memory,-0.09179547900662777,0.00981123082459458,0.01775847088984056,0.46803967290601944,0.4504137608183419
subject_heldout,relative_lifelog_context,action_only,382,382,id09,Q1,inverse_toxic_memory,0.031132138054808967,0.009810737712338102,0.00507052449205736,0.49972298947969707,0.08523527537397245
subject_heldout,relative_lifelog_context,action_only,405,405,id09,Q1,raw_memory_release,0.18456365151800036,0.009800127783752523,0.09212497406174142,0.44558884760884304,0.5700966296572668
subject_heldout,relative_lifelog_context,action_only,137,137,id04,Q1,inverse_toxic_memory,-0.07382221248267673,0.009610300662052342,0.011284698869560461,0.4805012604341157,0.4210038550282587
subject_heldout,relative_lifelog_context,action_only,379,379,id09,Q1,raw_memory_release,-0.18020142586168253,0.009519210753400665,0.06920531927248996,0.45245532492846957,0.5533376232735715
subject_heldout,relative_lifelog_context,action_only,398,398,id09,Q1,inverse_toxic_memory,0.014631921181686436,0.009325057529880217,0.0,0.528913710779461,0.07270725122534441
subject_heldout,relative_lifelog_context,action_only,149,149,id04,Q1,inverse_toxic_memory,-0.10232476785748368,0.009300222239363203,0.022026136666779494,0.46096330326084045,0.46610326778165034
subject_heldout,relative_lifelog_context,action_only,388,388,id09,Q1,inverse_toxic_memory,0.034583895657880004,0.009130751936265679,0.0072744401201032816,0.4966921753640657,0.08690836376167789
subject_heldout,relative_lifelog_context,action_only,95,95,id03,Q3,inverse_toxic_memory,0.00014108001723267538,0.011061223953624046,0.0,0.5302791249573668,0.050997950376567756
subject_heldout,relative_lifelog_context,action_only,105,105,id03,Q3,inverse_toxic_memory,-0.002077932069104893,0.010576984168299993,0.0,0.5285310566621799,0.051619998490233916
subject_heldout,relative_lifelog_context,action_only,109,109,id03,Q3,inverse_toxic_memory,-0.004095758652527093,0.010429475496849073,0.0,0.5266835217011469,0.05242659769024991
subject_heldout,relative_lifelog_context,action_only,97,97,id03,Q3,inverse_toxic_memory,0.0105962145752444,0.011127801609054622,0.0,0.5327081101784854,0.05381954835137454
subject_heldout,relative_lifelog_context,action_only,168,168,id04,Q3,inverse_toxic_memory,0.01164837393330187,0.010630270458359282,0.0,0.5330237637531602,0.053871936623413184
subject_heldout,relative_lifelog_context,action_only,103,103,id03,Q3,inverse_toxic_memory,0.011802975106824043,0.010639561090047576,0.0,0.5330565364663484,0.05391920594565568
subject_heldout,relative_lifelog_context,action_only,151,151,id04,Q3,inverse_toxic_memory,0.011702390499975457,0.009927246517719344,0.0,0.5219992051415029,0.054472000386324076
subject_heldout,relative_lifelog_context,action_only,165,165,id04,Q3,inverse_toxic_memory,0.0317828045267976,0.006698556962897773,0.0013603122867866385,0.5381834977083592,0.05774026885934488
subject_heldout,relative_lifelog_context,action_only,114,114,id03,Q3,inverse_toxic_memory,-0.018443250153292734,0.010759396403675011,0.0,0.5134085042837342,0.059175622485495766
subject_heldout,relative_lifelog_context,action_only,135,135,id04,S3,inverse_toxic_memory,0.013185175830025209,-0.003607900522396696,0.015998546396328445,0.5242618385313415,0.05773935034687205
subject_heldout,relative_lifelog_context,action_only,156,156,id04,S3,inverse_toxic_memory,0.009780964938209458,-0.0034579933858332294,0.018596497912173396,0.5335809945714257,0.05794588451464104
subject_heldout,relative_lifelog_context,action_only,111,111,id03,S3,inverse_toxic_memory,-0.008171401063377215,-0.003446967660596597,0.017330876416996183,0.5214870277280661,0.059255975030263204
subject_heldout,relative_lifelog_context,action_only,143,143,id04,S3,inverse_toxic_memory,-0.008277905120024909,-0.0019992233533779845,0.016175220457519,0.5211246858560048,0.06008539139920106
subject_heldout,relative_lifelog_context,action_only,157,157,id04,S3,inverse_toxic_memory,0.018111466993268155,-0.006192608720984715,0.026307060061550855,0.5363340822750494,0.05963929580168925
subject_heldout,relative_lifelog_context,action_only,110,110,id03,S3,inverse_toxic_memory,0.019272607687305154,-0.006277374292931195,0.027135403465674543,0.5366702023490257,0.06003830047617112
subject_heldout,relative_lifelog_context,action_only,104,104,id03,S3,inverse_toxic_memory,-0.05007266147986322,-0.006024171786415133,0.028041262322966498,0.537104729721707,0.06083625158555136
subject_heldout,relative_lifelog_context,action_only,128,128,id04,S3,inverse_toxic_memory,0.022859610202533076,-0.006562152759953328,0.02971921509701292,0.5377144850550469,0.06127766903165751
subject_heldout,relative_lifelog_context,action_only,155,155,id04,S3,inverse_toxic_memory,0.023359558718807127,-0.006750345625566784,0.030205248735640858,0.5378848188957407,0.06137214479347034
subject_heldout,relative_lifelog_context,action_only,170,170,id04,S4,inverse_toxic_memory,-0.002907449380734062,0.0035144950057250865,0.011208442362696844,0.5316398265224154,0.05366098976895053
subject_heldout,relative_lifelog_context,action_only,127,127,id04,S4,inverse_toxic_memory,0.0030127079889047392,0.0033544690785111686,0.011969139471063053,0.5319329573391541,0.053916345653675826
subject_heldout,relative_lifelog_context,action_only,110,110,id03,S4,inverse_toxic_memory,0.0061539605263946084,0.003636949605175365,0.012213649734125254,0.5271350300071285,0.05512550865090879
subject_heldout,relative_lifelog_context,action_only,147,147,id04,S4,inverse_toxic_memory,-0.011153184500772184,0.004974703443243588,0.01488224106297835,0.5198067659995367,0.059437945550848026
subject_heldout,relative_lifelog_context,action_only,413,413,id09,S4,inverse_toxic_memory,0.0004115318604687168,0.01404158222591036,0.0,0.5274707352209332,0.06376942695254516
subject_heldout,relative_lifelog_context,action_only,136,136,id04,S4,inverse_toxic_memory,0.020802425462855045,0.004345242103476744,0.016809803326176362,0.5172947391385014,0.06049972246692327
subject_heldout,relative_lifelog_context,action_only,167,167,id04,S4,inverse_toxic_memory,0.02409040612642621,0.0012091818715359928,0.02564999759546474,0.5373427512942939,0.05945017722927904
subject_heldout,relative_lifelog_context,action_only,76,76,id02,S4,inverse_toxic_memory,0.0017307237670389775,0.013486948838995132,0.0,0.5276844851628819,0.06390400185154692
subject_heldout,relative_lifelog_context,action_only,348,348,id08,S4,inverse_toxic_memory,0.015833656457837075,0.005686051013460116,0.0039500229009535315,0.5397335534953357,0.061268713291915605
subject_heldout,relative_lifelog_context,listener_support_baseline,128,128,id04,Q1,inverse_toxic_memory,0.006174724523163255,0.030034802207036086,0.0,0.5937026798256381,0.04277600964237253
subject_heldout,relative_lifelog_context,listener_support_baseline,178,178,id04,Q1,inverse_toxic_memory,-0.005131592178333699,0.027280120411025042,0.0,0.5787757515368553,0.04494536840344158
subject_heldout,relative_lifelog_context,listener_support_baseline,108,108,id03,Q1,inverse_toxic_memory,0.01938908373182513,0.025413317832799206,0.0,0.587302043863159,0.046581487958070246
subject_heldout,relative_lifelog_context,listener_support_baseline,345,345,id08,Q1,inverse_toxic_memory,0.025128312286480825,0.02018011162866952,0.005974940208850962,0.6730826505309717,0.046662809492540154
subject_heldout,relative_lifelog_context,listener_support_baseline,101,101,id03,Q1,inverse_toxic_memory,0.02564090221609605,0.02522338185041458,0.0,0.5689544067319312,0.049317444345727865
subject_heldout,relative_lifelog_context,listener_support_baseline,169,169,id04,Q1,inverse_toxic_memory,0.007048454392453607,0.019550697904369804,0.0,0.5555620866878243,0.049563376963537076
subject_heldout,relative_lifelog_context,listener_support_baseline,99,99,id03,Q1,inverse_toxic_memory,0.03244864113938295,0.025497177032826387,0.0,0.5583597352442389,0.05210668037937179
subject_heldout,relative_lifelog_context,listener_support_baseline,113,113,id03,Q1,inverse_toxic_memory,-0.023133902176222243,0.023076393966142448,0.0,0.5571935484054567,0.05269332030158582
subject_heldout,relative_lifelog_context,listener_support_baseline,109,109,id03,Q1,inverse_toxic_memory,0.02971892521887376,0.01520862710003899,0.0,0.5776266847206125,0.050958933516777674
subject_heldout,relative_lifelog_context,listener_support_baseline,412,412,id09,Q2,raw_memory_release,-0.14885888114505663,0.03808994379389677,0.0512286611587396,0.5405659795664353,0.4908219256390259
subject_heldout,relative_lifelog_context,listener_support_baseline,147,147,id04,Q2,raw_memory_release,-0.011018767043432742,0.03422843258304105,0.0,0.6140796503341526,0.07040714108261908
subject_heldout,relative_lifelog_context,listener_support_baseline,314,314,id07,Q2,raw_memory_release,-0.04353884726002477,0.029356747105047296,0.004511577669978686,0.6031817599798642,0.10166874135590036
subject_heldout,relative_lifelog_context,listener_support_baseline,298,298,id07,Q2,raw_memory_release,-0.15355899601327117,0.028938692804090244,0.058182358635872886,0.6049432266760559,0.47317733811830454
subject_heldout,relative_lifelog_context,listener_support_baseline,390,390,id09,Q2,inverse_toxic_memory,-0.0341653457808242,0.027650163243796516,0.0,0.6435702090943057,0.05847142456163609
subject_heldout,relative_lifelog_context,listener_support_baseline,85,85,id02,Q2,raw_memory_release,0.2579584015700567,0.02758251242676158,0.10860687301060838,0.514099852769415,0.5294031420864367
subject_heldout,relative_lifelog_context,listener_support_baseline,285,285,id07,Q2,raw_memory_release,0.2525029722947846,0.027424829261764826,0.10000353381746775,0.6400092155411347,0.4731434350978785
subject_heldout,relative_lifelog_context,listener_support_baseline,44,44,id02,Q2,raw_memory_release,0.15384442735690962,0.02718015956018495,0.052830560115459425,0.5046320835147912,0.5192716007527706
subject_heldout,relative_lifelog_context,listener_support_baseline,277,277,id07,Q2,raw_memory_release,0.012583999463719575,0.026739426213035367,0.0,0.6794273280995773,0.07772155120239516
subject_heldout,relative_lifelog_context,listener_support_baseline,123,123,id04,Q2,inverse_toxic_memory,0.01984012660206369,0.025619968229506292,0.0,0.5841305034140568,0.05019438205810621
subject_heldout,relative_lifelog_context,listener_support_baseline,383,383,id09,Q2,inverse_toxic_memory,0.016458575636694173,0.025011728094932066,0.0,0.5088378477227921,0.07553151078283311
subject_heldout,relative_lifelog_context,listener_support_baseline,89,89,id03,Q2,inverse_toxic_memory,0.004046622360598495,0.024524552722047715,0.0,0.5471131979914863,0.05105028042758363
subject_heldout,relative_lifelog_context,listener_support_baseline,86,86,id02,Q2,raw_memory_release,0.2521548279041106,0.024198016682145315,0.10721189440957442,0.5004761975439215,0.5413117141166616
subject_heldout,relative_lifelog_context,listener_support_baseline,46,46,id02,Q2,inverse_toxic_memory,0.009837903888389676,0.02343364315187073,0.0,0.5787783704112817,0.06298260541464883
subject_heldout,relative_lifelog_context,listener_support_baseline,28,28,id01,Q2,raw_memory_release,0.07145063075113217,0.023372451606824402,0.029695138793694426,0.6782751368406457,0.35665942164857906
subject_heldout,relative_lifelog_context,listener_support_baseline,4,4,id01,Q2,raw_memory_release,0.07144053327624905,0.02320020351963852,0.030176216784510837,0.6773007951024076,0.35367466101719874
subject_heldout,relative_lifelog_context,listener_support_baseline,35,35,id01,Q2,raw_memory_release,0.07147181840067923,0.02307985963138443,0.029802635344399878,0.6773617486792486,0.35830361554199414
subject_heldout,relative_lifelog_context,listener_support_baseline,106,106,id03,Q2,raw_memory_release,-0.11639564509231004,0.023059936070571194,0.039258585109688486,0.5237334730321193,0.5189423298662243
subject_heldout,relative_lifelog_context,listener_support_baseline,329,329,id08,Q3,inverse_toxic_memory,-0.022751480602694385,0.024223358612870817,0.0,0.68662631953548,0.040372164709645726
subject_heldout,relative_lifelog_context,listener_support_baseline,365,365,id08,Q3,inverse_toxic_memory,-0.0056111049700269255,0.024206523245360663,0.0,0.6551779966493918,0.04057916723408637
subject_heldout,relative_lifelog_context,listener_support_baseline,442,442,id10,Q3,raw_memory_release,0.026782897824876528,0.027224679722152707,0.004276669224102594,0.6152461279402655,0.06663693142909657
subject_heldout,relative_lifelog_context,listener_support_baseline,114,114,id03,Q3,inverse_toxic_memory,-0.018443250153292734,0.020083636143480913,0.0,0.5515150903262106,0.05105458648842038
