subject_id,sleep_date,lifelog_date,split,metric_row,lifelog_date_str,dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,phone_charging_count,phone_charging_mean,phone_charging_std,phone_charging_min,phone_charging_max,phone_charging_night_value,phone_charging_evening_value,phone_charging_morning_value,screen_use_count,screen_use_mean,screen_use_std,screen_use_min,screen_use_max,screen_use_night_value,screen_use_evening_value,screen_use_morning_value,phone_activity_count,phone_activity_mean,phone_activity_std,phone_activity_min,phone_activity_max,phone_activity_night_value,phone_activity_evening_value,phone_activity_morning_value,phone_light_count,phone_light_mean,phone_light_std,phone_light_min,phone_light_max,phone_light_night_value,phone_light_evening_value,phone_light_morning_value,watch_light_count,watch_light_mean,watch_light_std,watch_light_min,watch_light_max,watch_light_night_value,watch_light_evening_value,watch_light_morning_value,pedo_rows,step_sum,walking_step_sum,running_step_sum,distance_sum,calories_sum,speed_mean,speed_max,active_minutes,night_step_sum,hr_rows,hr_points,hr_mean,hr_std,hr_min,hr_max,hr_row_variability,hr_night_mean,usage_social_time,usage_call_time,usage_finance_time,usage_religion_ritual_time,usage_media_time,usage_search_browser_time,usage_home_launcher_time,usage_total_time,usage_app_count,usage_entropy,night_usage_social_time,night_usage_call_time,night_usage_finance_time,night_usage_religion_ritual_time,night_usage_media_time,night_usage_search_browser_time,night_usage_home_launcher_time,night_usage_total_time,gps_rows,gps_points,gps_speed_mean,gps_speed_max,gps_moving_points,gps_lat_std,gps_lon_std,wifi_count,wifi_rssi_mean,wifi_strong_count,ble_count,ble_rssi_mean,ble_strong_count,ambience_music,ambience_speech,ambience_vehicle,ambience_outside,ambience_inside
id01,2024-06-27,2024-06-26,train,0,2024-06-26,2,0,26,5,0,681,0.21585903083700442,0.4117193548490217,0,1,,0.17410714285714285,,711,0.29535864978902954,0.45652496891790934,0,1,,0.44871794871794873,,711,2.9535864978902953,1.409958722016098,0,7,,3.3675213675213675,,73,364.5068493150685,395.6594398135174,0.0,1886.0,,178.8,,318.0,299.41509433962267,1222.0355429211577,0.0,20874.0,,89.02020202020202,,643.0,3578.0,0.0,0.0,2782.1900634765625,189.31905937194824,0.07211482798021157,1.58822021484375,87.0,0.0,530.0,31609.0,81.40294975898422,11.4790530932068,59.0,142.0,3.4918777776592984,,3492432.0,1276960.0,2107887.0,6964365.0,6367.0,709555.0,5346126.0,25418119.0,205.0,40.46721572521846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,6017.0,0.5775127925278792,28.22,980.0,5.171078124134173e-05,5.111275695346888e-05,957.0,-66.64560121678302,306.0,1048.0,-75.66805451181187,133.0,0.0,0.0,0.0,0.0,0.0
id01,2024-06-28,2024-06-27,train,1,2024-06-27,3,0,27,4,0,1400,0.15857142857142856,0.36540649063801245,0,1,0.05,0.19545454545454546,0.20434782608695654,1430,0.3657342657342657,0.48180394851147185,0,1,0.022857142857142857,0.425,0.575,1440,2.8673611111111112,1.3666498230570476,0,7,3.75,1.8708333333333333,2.7916666666666665,144,332.06944444444446,1300.5356812024834,0.0,11248.0,14.0,105.29166666666667,350.2916666666667,833.0,242.54861944777912,931.9408706539953,0.0,12464.0,20.330645161290324,119.61111111111111,137.42696629213484,1345.0,3104.0,0.0,0.0,2393.37255859375,288.99078369140625,0.029657652522846967,1.2906656901041667,102.0,250.0,654.0,16711.0,81.07442148807819,11.373903549953004,53.0,130.0,3.9865835066961526,86.36745039193188,7241864.0,3218420.0,8141906.0,11072849.0,96552.0,2698675.0,14545266.0,54102878.0,435.0,81.98386060167013,136176.0,0.0,539621.0,445728.0,0.0,95978.0,444093.0,1671476.0,1439.0,11874.0,0.8753186410874091,36.6356,2538.0,6.131189084485685e-05,7.47720985963151e-05,1144.0,-65.41526269666703,384.0,1092.0,-73.84815818828302,210.0,0.0,0.0,0.0,0.0,0.0
id01,2024-06-29,2024-06-28,train,2,2024-06-28,4,0,28,3,0,1420,0.18028169014084508,0.38455733804806386,0,1,0.08611111111111111,0.32083333333333336,0.0,1420,0.31971830985915495,0.4665316582045403,0,1,0.025714285714285714,0.35,0.325,1440,2.763888888888889,1.1640080233414258,0,7,2.925,2.875,3.066666666666667,144,219.20138888888889,260.6829003665412,0.0,1834.0,22.944444444444443,133.5,258.2083333333333,869.0,419.02761795166856,3391.4971343936645,0.0,91584.0,13.058823529411764,37.05357142857143,348.4061135371179,1358.0,4153.0,0.0,0.0,3219.4687480926514,130.10945880413055,0.039512380315324634,1.6921671549479167,94.0,242.0,712.0,22811.0,80.16412214525936,11.275268812497469,51.0,135.0,3.450684107945662,90.420959497706,6400033.0,3062899.0,3241292.0,11045059.0,1435106.0,3043414.0,11330152.0,45006301.0,409.0,75.55344675692224,5904.0,0.0,598597.0,213919.0,0.0,12745.0,497575.0,1564628.0,1418.0,11623.0,0.6843674785224653,49.5476,1800.0,5.6820962819018694e-05,6.488331032386793e-05,1095.0,-65.76981473829089,356.0,1207.0,-77.01920379615773,160.0,0.0,0.0,0.0,0.0,0.0
id01,2024-06-30,2024-06-29,train,3,2024-06-29,5,1,29,2,0,1340,0.2865671641791045,0.45232633186318755,0,1,0.9647058823529412,0.0,0.0,1400,0.23785714285714285,0.42592335169780826,0,1,0.011111111111111112,0.3695652173913043,0.3181818181818182,1440,2.8715277777777777,0.9249955914809156,0,7,3.0,3.0,2.591666666666667,144,91.41666666666667,312.06520521790367,0.0,3498.0,1.3888888888888888,95.91666666666667,256.875,488.0,66.32991803278688,112.29873516795195,0.0,374.0,0.0,161.29333333333332,18.12857142857143,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,80.4,20.310260132914756,52.0,101.0,1.855499125288465,,1060369.0,462008.0,1987032.0,8092778.0,1707502.0,2709269.0,7852804.0,31896684.0,311.0,52.99402942973562,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1116.0,1440.0,11543.0,0.4844022557912354,31.0703,1993.0,2.938645666013265e-05,4.127284052894341e-05,1355.0,-65.48751801041135,475.0,210.0,-69.1108867991641,68.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-01,2024-06-30,train,4,2024-06-30,6,1,30,1,1,1400,0.1442857142857143,0.3515047665956273,0,1,0.0,0.4041666666666667,0.37916666666666665,1420,0.22042253521126762,0.4146776314682042,0,1,0.011428571428571429,0.4,0.1875,1440,2.61875,1.110219678504157,0,7,3.0,2.35,2.8333333333333335,144,98.90972222222223,300.4481480971836,0.0,2691.0,0.16666666666666666,69.04166666666667,78.45833333333333,681.0,157.93245227606462,448.62937161721146,0.0,5425.0,0.0,56.714285714285715,48.611510791366904,1309.0,3003.0,0.0,0.0,2330.9863290786743,104.80971205234528,0.02967897032185732,1.4663299560546874,99.0,0.0,425.0,19522.0,89.986992585492,11.05337891894846,61.0,155.0,3.973682447974185,,5184105.0,3685906.0,6082989.0,12683622.0,952024.0,2055337.0,8732734.0,46370978.0,393.0,68.72465835411471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,12607.0,0.383900053430178,33.823,1225.0,3.383347643348706e-05,3.940705629677941e-05,1127.0,-66.70020932247047,403.0,560.0,-74.80550181712422,71.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-02,2024-07-01,train,5,2024-07-01,0,0,1,0,0,1395,0.16774193548387098,0.373770953018688,0,1,0.008823529411764706,0.07916666666666666,0.3541666666666667,1395,0.2896057347670251,0.4537420398249818,0,1,0.019444444444444445,0.24347826086956523,0.5416666666666666,1435,2.7790940766550523,1.1543903286550734,0,7,2.9055555555555554,2.925,2.754166666666667,144,193.23611111111111,291.7256587028469,0.0,1632.0,11.972222222222221,104.16666666666667,299.1666666666667,776.0,315.3582474226804,1142.242006111419,0.0,16519.0,0.0,29.705882352941178,152.67153284671534,1346.0,3473.0,0.0,0.0,2717.8914184570312,121.5790841281414,0.033653930391988995,1.57666015625,90.0,104.0,517.0,30492.0,80.34566192341313,9.092090286914095,55.0,118.0,4.29659432545022,,9739462.0,4001360.0,4803318.0,12405651.0,580428.0,3918941.0,14710798.0,56707093.0,441.0,78.74579368583136,126406.0,0.0,434588.0,549439.0,0.0,99169.0,504268.0,1717904.0,1428.0,12271.0,0.4962462881570986,33.0094,1654.0,4.540390866956242e-05,4.340531328760987e-05,1108.0,-66.25793305691921,375.0,1105.0,-73.9628197774895,280.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-03,2024-07-02,train,6,2024-07-02,1,0,2,1,0,1430,0.18461538461538463,0.38812096768586196,0,1,0.075,0.19166666666666668,0.029166666666666667,1410,0.28297872340425534,0.45060600261943445,0,1,0.013888888888888888,0.09583333333333334,0.30833333333333335,1440,2.9506944444444443,1.2038562389369787,0,7,2.9027777777777777,2.966666666666667,2.8291666666666666,144,161.41666666666666,200.0353290474782,0.0,652.0,18.416666666666668,108.29166666666667,296.9166666666667,695.0,183.21151079136692,744.8179456763949,0.0,11934.0,11.31,54.81967213114754,126.51538461538462,1216.0,6361.0,0.0,0.0,4915.90380859375,214.10976639389992,0.06737806755199767,2.196333821614583,137.0,336.0,545.0,15104.0,83.64725985601491,11.893844429950432,51.0,132.0,3.6641004828573074,85.97630117992993,4483126.0,976860.0,5910313.0,8893731.0,1881686.0,2410201.0,11321179.0,41243885.0,395.0,75.15839313318939,0.0,0.0,345914.0,574039.0,0.0,130597.0,313985.0,1700870.0,1436.0,12311.0,0.5397235262489769,31.49,2358.0,4.169097724909449e-05,4.386608279807931e-05,1335.0,-65.76093456859296,360.0,864.0,-75.73984479466986,156.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-04,2024-07-03,train,7,2024-07-03,2,0,3,2,0,1390,0.26402877697841726,0.4409733318159651,0,1,0.5235294117647059,0.1875,0.2791666666666667,1430,0.279020979020979,0.44867476845158866,0,1,0.0,0.275,0.48333333333333334,1440,3.0236111111111112,1.3035465660693526,0,7,3.0,2.658333333333333,3.191666666666667,144,293.3541666666667,772.8489975341306,0.0,6975.0,0.0,153.45833333333334,422.9583333333333,717.0,307.55509065550905,2046.8394668795768,0.0,48245.0,0.0,158.912,187.22727272727272,1113.0,6347.0,0.0,0.0,4860.677947998047,209.96014642715454,0.07278643228508605,1.7371744791666666,142.0,0.0,640.0,23930.0,84.07828813563141,12.552451952951795,51.0,137.0,4.260051242268277,137.0,8798675.0,1287129.0,7441531.0,13276527.0,330792.0,2777591.0,15329965.0,53240886.0,420.0,73.55948510924834,0.0,0.0,0.0,2435.0,0.0,0.0,0.0,2435.0,1439.0,11300.0,0.4655857579117094,32.6373,1842.0,3.3909244197203315e-05,4.281130395269556e-05,1317.0,-62.281790179689416,537.0,1250.0,-76.57697238328196,203.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-05,2024-07-04,train,8,2024-07-04,3,0,4,3,0,1430,0.15104895104895105,0.35822186104546944,0,1,0.0,0.12083333333333333,0.0,1380,0.32463768115942027,0.4684090602722826,0,1,0.06764705882352941,0.3541666666666667,0.3,1440,2.4833333333333334,1.3009858879905343,0,7,2.813888888888889,2.558333333333333,3.0,144,535.4166666666666,2402.6604819675185,0.0,21049.0,7.222222222222222,114.91666666666667,46.0,856.0,803.1950934579439,3663.7708792255644,0.0,60825.0,9.757281553398059,114.11290322580645,19.09004739336493,1268.0,921.0,0.0,0.0,716.0514812469482,26.360078930854797,0.009411822834476186,1.3876667022705078,28.0,254.0,210.0,10616.0,82.61862988887734,9.84921144113769,57.0,125.0,4.048291740389328,80.55963389096243,4649397.0,1280446.0,4750910.0,11750276.0,1199214.0,5404983.0,9293811.0,47954159.0,387.0,72.97136096141647,66332.0,26355.0,965810.0,659640.0,0.0,445208.0,292490.0,4031474.0,1436.0,14265.0,1.0061038885320899,36.1491,3093.0,7.488634209200762e-05,0.00011550847667741342,1057.0,-64.81120280180896,349.0,434.0,-71.48895794277213,102.0,0.0,0.0,0.0,0.0,0.0
id01,2024-07-06,2024-07-05,train,9,2024-07-05,4,0,5,4,0,1374,0.1819505094614265,0.38594420557124,0,1,0.04411764705882353,0.13247863247863248,0.1,1430,0.24265734265734265,0.4288395509516271,0,1,0.005555555555555556,0.23478260869565218,0.2791666666666667,1440,2.8361111111111112,1.3299673751849865,0,7,2.9472222222222224,2.975,3.5458333333333334,144,253.35416666666666,608.5339538509829,0.0,6745.0,22.02777777777778,97.83333333333333,695.2083333333334,899.0,333.5728587319244,2135.568357968557,0.0,51287.0,18.88421052631579,38.40163934426229,472.6458333333333,1390.0,5677.0,0.0,0.0,4355.32470703125,195.3791010081768,0.052222118789343526,1.5798344930013022,110.0,256.0,573.0,21004.0,79.96727058733454,12.433636962984858,51.0,151.0,3.7045608657925353,85.7088275166841,7721600.0,5067380.0,5136112.0,12973616.0,1048319.0,1733239.0,10247957.0,48280608.0,375.0,71.18482271068314,0.0,0.0,131072.0,675620.0,0.0,10166.0,136925.0,968684.0,1439.0,12569.0,0.5791821452842933,36.7718,2057.0,4.917315800568652e-05,5.2752170987432145e-05,982.0,-64.93159175674744,297.0,571.0,-75.97583691374265,99.0,0.0,0.0,0.0,0.0,0.0
