candidate_id,row,subject_id,sleep_date,route_id,route_name,target,target_index,flat_index,value_mode,applied_logit_move,old_prob,new_prob,prob_delta,h085_q,q_hard,source_mean_move,source_action_delta,h082_cell,h086_resp_weight,h080_bad_same_rank,value_law_score
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,Q1,0,1652,hard_source_bridge,0.10051597965339748,0.268190529506309,0.28837147349260933,0.020180943986300326,0.3034887757710492,0.2726628818944164,0.1786288377861357,-2.03424424955382e-06,1.0,0.0005695338626447,0.1785714285714285,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,Q2,1,1653,hard_source_bridge,-0.012199818127979618,0.4912548728402152,0.4882062143872577,-0.0030486584529574867,0.5014484247337415,0.4823433302048007,0.0408203929195777,-4.251453498791914e-07,1.0,0.000568084106475,0.7285714285714285,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,Q3,2,1654,hard_source_bridge,-0.11247279114272271,0.6553392000030569,0.6295109662397728,-0.025828233763284136,0.6208880496501613,0.6420925113266298,-0.1546247838841279,-1.6589966854815574e-06,1.0,0.0006271246532739,0.592,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,S1,3,1655,hard_source_bridge,0.0553296535664993,0.1123932384923438,0.11803248143531805,0.005639242942974257,0.1149228917552905,0.1190429022679567,0.0257970314835796,-2.0261405251924485e-07,1.0,0.0005740440549824,0.6811428571428572,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,S2,4,1656,hard_source_bridge,-0.10871400622734324,0.2170273445381902,0.19912239902003534,-0.017904945518154858,0.2005278874643216,0.2020763370851203,-0.1023648386583372,-3.890345815723422e-07,1.0,0.0005563210011117,0.1785714285714285,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,S3,5,1657,hard_source_bridge,0.09474299226738246,0.4400963668095643,0.4635577417394212,0.023461374929856893,0.4591786084733411,0.4613932235356465,0.0790644926199204,-4.7227487504884244e-07,1.0,0.0005733591067507,0.1785714285714285,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,236,id10,2024-08-19,r236_full_state,full_state,S4,6,1658,hard_source_bridge,0.11647621523644625,0.7306197338231385,0.7529197246285296,0.022299990805391134,0.7613607674411172,0.7414000955134847,0.1666389946516815,-1.4757465454695115e-06,1.0,0.0005392347932164,0.1785714285714285,0.9653766912669126
h091_learned_dual_broad_c1120_r190_q110_22475980,140,id06,2024-07-21,r140_full_state,full_state,Q1,0,980,triad_consensus,0.019405450673218746,0.2300486672093805,0.23350387422774327,0.0034552070183627714,0.2313871729155421,0.237048691045638,0.0075780522284567,-2.609648126542556e-08,1.0,0.000568214274621,0.6942857142857143,1.0590923534235344
h091_learned_dual_broad_c1120_r190_q110_22475980,140,id06,2024-07-21,r140_full_state,full_state,Q2,1,981,triad_consensus,0.15276063809575033,0.6048681746914182,0.6407340925685084,0.03586591787709026,0.6400497505301835,0.6269495778939826,0.1535884531692017,-3.0374862395997496e-06,1.0,0.0006001018687556,0.1785714285714285,1.0590923534235344
h091_learned_dual_broad_c1120_r190_q110_22475980,140,id06,2024-07-21,r140_full_state,full_state,Q3,2,982,triad_consensus,-0.18822719316357478,0.64958246860714,0.6056294108703094,-0.04395305773683056,0.6195801969201361,0.591579881002531,-0.1310843392933318,-2.598890428407583e-07,1.0,0.0007659342423213,0.1785714285714285,1.0590923534235344
