score_name,target_group,curve,n,best_candidate_id,best_pre_state_mean,best_pre_state_margin_vs_h012_pred,best_phase_loss_margin_vs_h012,best_changed_cells_vs_h012,best_max_abs_prob_vs_h012
route_translator_score,S2S4,consistency,21,route_translator_score_S2S4_k400_a0.7_consistency,0.5753058165551866,0.011928753125844405,0.004666523310185865,955,0.29411027902876097
memory_conflict_phase_score,S2S4,uniform,21,memory_conflict_phase_score_S2S4_k400_a0.7_uniform,0.5753268949052276,0.011949831475885353,0.004664015528168936,844,0.29411027902876097
cell_score,S2S4,target_route,28,cell_score_S2S4_k400_a0.6_target_route,0.5753308466646406,0.011953783235298387,0.004737628233759848,1201,0.29411027902876097
identity_phase_score,S2S4,uniform,21,identity_phase_score_S2S4_k400_a0.7_uniform,0.5753417015505936,0.01196463812125137,0.004664626684373924,838,0.29411027902876097
memory_conflict_phase_score,S2S4,consistency,21,memory_conflict_phase_score_S2S4_k400_a0.7_consistency,0.575373661547712,0.011996598118369728,0.004669281972987816,971,0.29411027902876097
identity_phase_score,S2S4,consistency,21,identity_phase_score_S2S4_k400_a0.7_consistency,0.5753882902240464,0.012011226794704122,0.004669864894901482,965,0.29411027902876097
route_translator_score,S2S4,target_route,21,route_translator_score_S2S4_k400_a0.6_target_route,0.5754227099166934,0.01204564648735118,0.004740107476169729,1212,0.29411027902876097
cell_score,S2S4,score_soft,28,cell_score_S2S4_k400_a0.8_score_soft,0.5754458811606468,0.012068817731304526,0.004670083217948907,1201,0.29411027902876097
memory_conflict_phase_score,S2S4,target_route,21,memory_conflict_phase_score_S2S4_k400_a0.6_target_route,0.5754820949242601,0.012105031494917817,0.0047427298160376535,1222,0.29411027902876097
identity_phase_score,S2S4,target_route,21,identity_phase_score_S2S4_k400_a0.6_target_route,0.5754950136113309,0.01211795018198869,0.0047433166205459575,1219,0.29411027902876097
route_translator_score,S2S4,score_soft,28,route_translator_score_S2S4_k600_a0.8_score_soft,0.5756063890860484,0.012229325656706203,0.004639919754104041,1301,0.29411027902876097
memory_conflict_phase_score,S2S4,score_soft,28,memory_conflict_phase_score_S2S4_k600_a0.8_score_soft,0.5756261015253051,0.012249038095962894,0.004656589988325029,1301,0.29411027902876097
identity_phase_score,S2S4,score_soft,28,identity_phase_score_S2S4_k600_a0.8_score_soft,0.5757027969685428,0.012325733539200523,0.004639461608067674,1301,0.29411027902876097
cell_score,all,score_soft,70,cell_score_all_k1200_a0.95_score_soft,0.5757318923209153,0.012354828891573022,-0.00031919924779633124,1200,0.08321505887563319
cell_score,Q,consistency,35,cell_score_Q_k400_a0.7_consistency,0.5757831282196768,0.01240606479033457,0.004817569574929846,871,0.15154162030558238
cell_score,Q,uniform,35,cell_score_Q_k400_a0.7_uniform,0.5758041799997566,0.012427116570414398,0.004813704136059218,800,0.15154162030558238
cell_score,Q,target_route,35,cell_score_Q_k400_a0.7_target_route,0.5758411491445897,0.012464085715247486,0.004934061478571739,1200,0.15154162030558238
route_translator_score,Q,consistency,28,route_translator_score_Q_k400_a0.7_consistency,0.5758826638994782,0.012505600470135936,0.0048298183252347745,924,0.15154162030558238
route_translator_score,Q,uniform,28,route_translator_score_Q_k400_a0.7_uniform,0.5759054955368365,0.012528432107494214,0.004825922137539874,856,0.15154162030558238
route_translator_score,Q,target_route,28,route_translator_score_Q_k400_a0.7_target_route,0.5759252548114405,0.012548191382098284,0.0049454451526340405,1228,0.15154162030558238
cell_score,Q,score_soft,35,cell_score_Q_k400_a0.8_score_soft,0.5759606830350203,0.012583619605678109,0.004782424676157257,1200,0.15154162030558238
identity_phase_score,Q,consistency,28,identity_phase_score_Q_k400_a0.7_consistency,0.5759632106322513,0.01258614720290907,0.004839805520509161,958,0.15154162030558238
memory_conflict_phase_score,Q,consistency,28,memory_conflict_phase_score_Q_k400_a0.7_consistency,0.5759868512195664,0.012609787790224147,0.004836295910887805,968,0.15154162030558238
identity_phase_score,Q,uniform,28,identity_phase_score_Q_k400_a0.7_uniform,0.5759869528624285,0.012609889433086274,0.004835918346036145,894,0.15154162030558238
identity_phase_score,Q,target_route,28,identity_phase_score_Q_k400_a0.7_target_route,0.5759932257384377,0.012616162309095458,0.004954710622283993,1247,0.15154162030558238
memory_conflict_phase_score,Q,uniform,28,memory_conflict_phase_score_Q_k400_a0.7_uniform,0.5760100845722803,0.012633021142938072,0.00483239656243022,904,0.15154162030558238
memory_conflict_phase_score,Q,target_route,28,memory_conflict_phase_score_Q_k400_a0.7_target_route,0.5760102734019297,0.012633209972587434,0.004951513525286744,1252,0.15154162030558238
memory_conflict_phase_score,Q,score_soft,35,memory_conflict_phase_score_Q_k600_a0.8_score_soft,0.5760583929205043,0.012681329491162074,0.004765507799725242,1400,0.15154162030558238
identity_phase_score,Q,score_soft,35,identity_phase_score_Q_k600_a0.7_score_soft,0.5760764062901731,0.012699342860830853,0.0048448438597012596,1392,0.15154162030558238
route_translator_score,Q,score_soft,35,route_translator_score_Q_k400_a0.7_score_soft,0.5760934281202692,0.012716364690926962,0.004906479765690882,1227,0.15154162030558238
memory_conflict_phase_score,Q3S,score_soft,56,memory_conflict_phase_score_Q3S_k1000_a0.95_score_soft,0.5763416586707693,0.012964595241427013,0.0010514248495153665,1314,0.18962275842507526
cell_score,Q3S,uniform,56,cell_score_Q3S_k1000_a0.7_uniform,0.5763940110734181,0.013016947644075905,0.0012319328112538,344,0.18962275842507526
cell_score,all,uniform,69,cell_score_all_k1200_a0.6_uniform,0.576413418062966,0.013036354633623737,0.0003913099083739076,1200,0.03990574719317108
route_translator_score,Q3S,uniform,49,route_translator_score_Q3S_k1000_a0.7_uniform,0.5764550020201012,0.013077938590759008,0.0012385401386461907,360,0.18962275842507526
cell_score,Q3S,score_soft,56,cell_score_Q3S_k1000_a0.8_score_soft,0.5765374147518766,0.013160351322534347,0.0012125160037278196,1272,0.18962275842507526
cell_score,all,consistency,70,cell_score_all_k1200_a0.6_consistency,0.5766035822267296,0.013226518797387343,0.0004063421348843863,1200,0.03990574719317108
cell_score,Q3S,consistency,56,cell_score_Q3S_k1000_a0.7_consistency,0.5766556560369168,0.01327859260757458,0.0012429007406202916,599,0.18962275842507526
route_translator_score,Q3S,consistency,49,route_translator_score_Q3S_k1000_a0.7_consistency,0.5767077915601778,0.013330728130835579,0.0012494937378401101,612,0.18962275842507526
route_translator_score,Q3S,target_route,49,route_translator_score_Q3S_k1000_a0.5_target_route,0.576780500854539,0.013403437425196785,0.001963175862772935,1280,0.18962275842507526
memory_conflict_phase_score,all,score_soft,70,memory_conflict_phase_score_all_k1200_a0.95_score_soft,0.576803071351322,0.013426007921979788,-0.00018451002421880115,1305,0.036716907520803144
cell_score,all,target_route,70,cell_score_all_k1200_a0.5_target_route,0.5768121070529918,0.013435043623649556,0.0009762989097580844,1200,0.09635950817655037
cell_score,S,score_soft,42,cell_score_S_k800_a0.95_score_soft,0.5768591129005552,0.013482049471213009,0.0021632625009405763,1213,0.29411027902876097
memory_conflict_phase_score,Q3S,uniform,49,memory_conflict_phase_score_Q3S_k1000_a0.6_uniform,0.5768737504549092,0.013496687025566945,0.0015713731913390636,1314,0.18962275842507526
route_translator_score,S,target_route,35,route_translator_score_S_k800_a0.35_target_route,0.5769646039925629,0.013587540563220646,0.0035373897875438424,1231,0.29411027902876097
route_translator_score,all,uniform,63,route_translator_score_all_k1200_a0.5_uniform,0.5769747699847647,0.013597706555422473,0.0009207819619807935,1260,0.08150107518272898
memory_conflict_phase_score,Q3S,consistency,49,memory_conflict_phase_score_Q3S_k1000_a0.6_consistency,0.5769777554097616,0.013600691980419355,0.0015837649985109637,1314,0.18962275842507526
route_translator_score,all,consistency,63,route_translator_score_all_k1200_a0.5_consistency,0.5770359921865191,0.013658928757176891,0.0009365402946388494,1260,0.08150107518272898
memory_conflict_phase_score,Q3S,target_route,49,memory_conflict_phase_score_Q3S_k1000_a0.5_target_route,0.5770509600168655,0.013673896587523271,0.0019695132120205582,1314,0.18962275842507526
memory_conflict_phase_score,S,target_route,35,memory_conflict_phase_score_S_k800_a0.35_target_route,0.5770525245709061,0.013675461141563816,0.003541281251070253,1251,0.29411027902876097
cell_score,Q3S,target_route,56,cell_score_Q3S_k1000_a0.6_target_route,0.5770547556093171,0.013677692179974832,0.0015337708865841631,1272,0.18962275842507526
identity_phase_score,S,target_route,35,identity_phase_score_S_k800_a0.35_target_route,0.5770683707036609,0.013691307274318665,0.003544594547922673,1253,0.29411027902876097
cell_score,S,uniform,42,cell_score_S_k800_a0.5_uniform,0.5770984543689649,0.013721390939622657,0.0029336241496820325,1213,0.29411027902876097
identity_phase_score,S,score_soft,42,identity_phase_score_S_k1000_a0.35_score_soft,0.5771085283626368,0.01373146493329458,0.0037702651920278434,1413,0.29411027902876097
route_translator_score,all,score_soft,70,route_translator_score_all_k1400_a0.35_score_soft,0.577133072467532,0.013756009038189743,0.0021785859472902153,1405,0.14594261215652438
route_translator_score,Q3S,score_soft,56,route_translator_score_Q3S_k1000_a0.95_score_soft,0.5771504135412017,0.013773350111859428,0.0009704323125226061,1280,0.18962275842507526
cell_score,S,consistency,42,cell_score_S_k800_a0.5_consistency,0.5771730824073384,0.013796018977996205,0.0029446452514996562,1213,0.29411027902876097
route_translator_score,S,uniform,35,route_translator_score_S_k800_a0.5_uniform,0.5772241796177657,0.013847116188423492,0.0029377494302814614,1231,0.29411027902876097
route_translator_score,S,score_soft,42,route_translator_score_S_k800_a0.35_score_soft,0.5772249278096119,0.013847864380269637,0.0038277990791194833,1231,0.29411027902876097
route_translator_score,S,consistency,35,route_translator_score_S_k800_a0.5_consistency,0.577294067296704,0.013917003867361721,0.0029487305492883493,1231,0.29411027902876097
memory_conflict_phase_score,all,uniform,63,memory_conflict_phase_score_all_k1200_a0.5_uniform,0.5773128596321427,0.013935796202800499,0.0009311867323842397,1305,0.08150107518272898
route_translator_score,all,target_route,63,route_translator_score_all_k1200_a0.5_target_route,0.5773594170486348,0.013982353619292565,0.0009906059154588965,1260,0.09635950817655037
memory_conflict_phase_score,all,consistency,63,memory_conflict_phase_score_all_k1200_a0.5_consistency,0.5773657966972506,0.013988733267908393,0.0009469573396243131,1305,0.08150107518272898
memory_conflict_phase_score,S,uniform,35,memory_conflict_phase_score_S_k800_a0.5_uniform,0.577388019837512,0.014010956408169739,0.002942731394948916,1251,0.29411027902876097
cell_score,S,target_route,42,cell_score_S_k800_a0.5_target_route,0.577403263177295,0.014026199747952717,0.0028657843349445874,1213,0.29411027902876097
identity_phase_score,S,uniform,35,identity_phase_score_S_k800_a0.5_uniform,0.5774163931519136,0.014039329722571381,0.0029470574066638713,1253,0.29411027902876097
memory_conflict_phase_score,S,consistency,35,memory_conflict_phase_score_S_k800_a0.5_consistency,0.5774549731115032,0.014077909682160938,0.002953713352907248,1251,0.29411027902876097
identity_phase_score,S,consistency,35,identity_phase_score_S_k800_a0.5_consistency,0.577481483415935,0.014104419986592731,0.0029580245562049684,1253,0.29411027902876097
memory_conflict_phase_score,S,score_soft,42,memory_conflict_phase_score_S_k800_a0.95_score_soft,0.5775147148223101,0.014137651392967854,0.002232656359652894,1251,0.29411027902876097
memory_conflict_phase_score,all,target_route,63,memory_conflict_phase_score_all_k1200_a0.5_target_route,0.5776643797954057,0.014287316366063507,0.0010001209467353197,1305,0.09635950817655037
cell_score,S124,uniform,35,cell_score_S124_k600_a0.35_uniform,0.5776680996308259,0.014291036201483642,0.004180836492901617,1207,0.29411027902876097
cell_score,S124,consistency,35,cell_score_S124_k600_a0.35_consistency,0.5776963734274062,0.014319309998063967,0.004189963325950423,1207,0.29411027902876097
route_translator_score,S124,uniform,28,route_translator_score_S124_k600_a0.35_uniform,0.5777194559845926,0.014342392555250383,0.004183278912575365,1222,0.29411027902876097
route_translator_score,S124,consistency,28,route_translator_score_S124_k600_a0.35_consistency,0.5777459861729385,0.014368922743596246,0.00419237417519197,1222,0.29411027902876097
memory_conflict_phase_score,S124,uniform,28,memory_conflict_phase_score_S124_k600_a0.35_uniform,0.5777627455163525,0.014385682087010299,0.004185268035575352,1234,0.29411027902876097
identity_phase_score,S124,uniform,28,identity_phase_score_S124_k600_a0.35_uniform,0.5777801497642191,0.014403086334876858,0.004187346267913246,1235,0.29411027902876097
cell_score,S124,target_route,35,cell_score_S124_k600_a0.35_target_route,0.5777849729633825,0.014407909534040253,0.00409585033366355,1207,0.29411027902876097
memory_conflict_phase_score,S124,consistency,28,memory_conflict_phase_score_S124_k600_a0.35_consistency,0.5777889312377744,0.014411867808432177,0.004194386714246514,1234,0.29411027902876097
identity_phase_score,S124,score_soft,35,identity_phase_score_S124_k600_a0.35_score_soft,0.5778055736075113,0.01442851017816904,0.004360171935696445,1235,0.29411027902876097
identity_phase_score,S124,consistency,28,identity_phase_score_S124_k600_a0.35_consistency,0.5778056495964873,0.014428586167145041,0.004196427629370418,1235,0.29411027902876097
route_translator_score,S124,target_route,28,route_translator_score_S124_k600_a0.35_target_route,0.5778409382302673,0.014463874800925036,0.004098406171550531,1222,0.29411027902876097
route_translator_score,S124,score_soft,35,route_translator_score_S124_k600_a0.35_score_soft,0.5778838512677568,0.014506787838414525,0.004359013926017742,1222,0.29411027902876097
memory_conflict_phase_score,S124,target_route,28,memory_conflict_phase_score_S124_k600_a0.35_target_route,0.5778880007661573,0.014510937336815077,0.004100489622131989,1234,0.29411027902876097
identity_phase_score,S124,target_route,28,identity_phase_score_S124_k600_a0.35_target_route,0.5779070598158693,0.014529996386527078,0.0041026622182684745,1235,0.29411027902876097
memory_conflict_phase_score,S124,score_soft,35,memory_conflict_phase_score_S124_k800_a0.35_score_soft,0.5780976862384875,0.014720622809145212,0.0043436970922905655,1357,0.29411027902876097
cell_score,S124,score_soft,35,cell_score_S124_k600_a0.35_score_soft,0.5781410878640468,0.014764024434704592,0.004356098442888435,1207,0.29411027902876097
cell_score,S12,uniform,28,cell_score_S12_k400_a0.35_uniform,0.5781788035584459,0.014801740129103624,0.004834968556090308,1200,0.29411027902876097
identity_phase_score,S12,score_soft,28,identity_phase_score_S12_k600_a0.35_score_soft,0.5781938254041519,0.014816761974809634,0.004931969302993983,1299,0.29411027902876097
cell_score,S12,consistency,28,cell_score_S12_k400_a0.35_consistency,0.5782003242618626,0.01482326083252039,0.00484232776731852,1200,0.29411027902876097
route_translator_score,S12,uniform,21,route_translator_score_S12_k400_a0.35_uniform,0.5782183282008456,0.014841264771503382,0.004836585842297962,1212,0.29411027902876097
route_translator_score,S12,consistency,21,route_translator_score_S12_k400_a0.35_consistency,0.5782386243129526,0.014861560883610347,0.00484391910065382,1212,0.29411027902876097
memory_conflict_phase_score,S12,uniform,21,memory_conflict_phase_score_S12_k400_a0.35_uniform,0.5782459617190837,0.014868898289741472,0.004838116278743364,1219,0.29411027902876097
route_translator_score,S12,score_soft,28,route_translator_score_S12_k400_a0.35_score_soft,0.5782605743660711,0.014883510936728905,0.0049665058887198195,1212,0.29411027902876097
memory_conflict_phase_score,S12,consistency,21,memory_conflict_phase_score_S12_k400_a0.35_consistency,0.5782660996728706,0.01488903624352833,0.004845486794365034,1219,0.29411027902876097
identity_phase_score,S12,uniform,21,identity_phase_score_S12_k400_a0.35_uniform,0.5782689847035821,0.014891921274239883,0.004839807525130426,1221,0.29411027902876097
identity_phase_score,S12,consistency,21,identity_phase_score_S12_k400_a0.35_consistency,0.5782883965357919,0.014911333106449653,0.004847134840692401,1221,0.29411027902876097
cell_score,S12,target_route,28,cell_score_S12_k400_a0.35_target_route,0.578330764761644,0.014953701332301783,0.004774646345613191,1200,0.29411027902876097
route_translator_score,S12,target_route,21,route_translator_score_S12_k400_a0.35_target_route,0.5783734684738365,0.014996405044494288,0.004776338615581571,1212,0.29411027902876097
memory_conflict_phase_score,S12,target_route,21,memory_conflict_phase_score_S12_k400_a0.35_target_route,0.5784032916076624,0.015026228178320111,0.004777941597930871,1219,0.29411027902876097
identity_phase_score,S12,target_route,21,identity_phase_score_S12_k400_a0.35_target_route,0.578428274707426,0.015051211278083731,0.004779709696379065,1221,0.29411027902876097
memory_conflict_phase_score,S12,score_soft,28,memory_conflict_phase_score_S12_k600_a0.35_score_soft,0.57846841660183,0.015091353172487776,0.004958473462596236,1299,0.29411027902876097
cell_score,S12,score_soft,28,cell_score_S12_k600_a0.35_score_soft,0.5784884214139039,0.015111357984561646,0.004936081261499794,1299,0.29411027902876097
