row,target,h012_prob,q_base_prob,hs_prob,q_h022,h022_minus_h012,h022_minus_base,hs_h022_agree,row_weight,row_score,cell_gain,abs_h022_logit_move,abs_shift_vs_base,gain_score,move_score,shift_score,row_score_rank,hs_agree_score,combined_score
128,Q1,0.4321460756751156,0.4178109747249151,0.38685813211887843,0.31888702815741576,-0.11325904751769983,-0.09892394656749931,True,0.004355548584542156,0.8951199999999999,0.02695160597075441,0.48579074620585805,0.09892394656749931,0.996,0.9474285714285714,0.9994285714285714,0.9982857142857143,1.0,0.9867085714285714
58,Q1,0.8094465078221236,0.7953937765463622,0.4731456021091127,0.7217271346446856,-0.08771937317743794,-0.0736666419016766,True,0.004090571452714952,0.784,0.022588699130782874,0.4933727611896588,0.0736666419016766,0.9948571428571429,0.948,0.9851428571428571,0.9502857142857143,1.0,0.9764800000000001
214,Q1,0.1838684798060808,0.1779861431787544,0.5090491477854243,0.26674391441148915,0.08287543460540836,0.08875777123273473,True,0.004229889133451054,0.76256,0.02072953354510587,0.47914886911602816,0.08875777123273473,0.9931428571428571,0.9451428571428572,0.996,0.9222857142857143,1.0,0.9725257142857143
244,S1,0.6570069758137274,0.6650568827782448,0.6213383309982776,0.5699360084548396,-0.08707096735888775,-0.09512087432340521,True,0.004413927474780556,0.7685600000000001,0.01626264160176516,0.36839445330002435,0.09512087432340521,0.9834285714285714,0.9171428571428571,0.9977142857142857,0.9262857142857143,1.0,0.9639771428571429
224,Q3,0.6256686893077605,0.6222864428444315,0.5208746411133197,0.538850236201765,-0.08681845310599556,-0.08343620664266649,True,0.00400687978927245,0.7795200000000001,0.015692124877095925,0.357964898043442,0.08343620664266649,0.9788571428571429,0.9131428571428571,0.9925714285714285,0.9462857142857143,1.0,0.96392
224,Q1,0.2687715754101131,0.2776894392315251,0.5461543342991357,0.34366784538200185,0.07489626997188875,0.06597840615047673,True,0.00400687978927245,0.7795200000000001,0.013555757985282413,0.3538726675658245,0.06597840615047673,0.9691428571428572,0.9097142857142857,0.972,0.9462857142857143,1.0,0.9565714285714285
166,S3,0.78496572983817,0.7664154641156825,0.7672654935576272,0.7086764092627456,-0.07628932057542448,-0.057739054852936955,True,0.00399109639815685,0.7412,0.016000874159574408,0.4058782761452677,0.057739054852936955,0.9817142857142858,0.9297142857142857,0.9502857142857143,0.9062857142857143,1.0,0.9553714285714285
224,S4,0.6219646773316646,0.632748377844529,0.5190137739017363,0.5444303045806816,-0.07753437275098296,-0.08831807326384733,True,0.00400687978927245,0.7795200000000001,0.012504288769542127,0.3197044431574164,0.08831807326384733,0.9628571428571429,0.8862857142857142,0.9954285714285714,0.9462857142857143,1.0,0.9530285714285714
97,Q1,0.833406658466897,0.8232118579508395,0.4678564010300747,0.7650584125793211,-0.06834824588757593,-0.05815344537151845,True,0.004317033460721554,0.70352,0.015302808640193954,0.42935067818686345,0.05815344537151845,0.9777142857142858,0.9331428571428572,0.952,0.8622857142857143,1.0,0.9480000000000001
158,Q1,0.4707032396788568,0.4559949574105822,0.47094795792190536,0.5432855255932179,0.07258228591436106,0.08729056818263564,True,0.0041089669453098525,0.7912,0.010549841670585036,0.29089802549235894,0.08729056818263564,0.9445714285714286,0.8571428571428571,0.9948571428571429,0.9582857142857143,1.0,0.9422285714285715
91,Q3,0.8476870823066287,0.8416460811982582,0.6850690250494207,0.7924966711743291,-0.05519041113229961,-0.04914941002392914,True,0.004243746582679854,0.7764800000000001,0.01080871229708713,0.3765335639957186,0.04914941002392914,0.9485714285714286,0.9211428571428572,0.9125714285714286,0.9382857142857143,1.0,0.9413028571428572
115,S3,0.1467981672028505,0.1648885038560543,0.39352596877096324,0.24391292549544985,0.09711475829259936,0.07902442163939555,True,0.0036763007787889465,0.58288,0.03248218859580332,0.628592255047268,0.07902442163939555,0.9988571428571429,0.9611428571428572,0.9897142857142858,0.6742857142857143,1.0,0.9373028571428572
149,S1,0.7747969450344336,0.7592082415541651,0.8554725750835366,0.8327831099903962,0.05798616495596254,0.07357486843623107,True,0.004623909886848258,0.70112,0.010321563082440588,0.36988299687463244,0.07357486843623107,0.9417142857142857,0.9177142857142857,0.9845714285714285,0.8582857142857143,1.0,0.9369371428571428
134,S2,0.9191713177666018,0.9028083990432408,0.8215744428566097,0.8666415924944146,-0.05252972527218713,-0.0361668065488262,True,0.00394861966174225,0.7601600000000001,0.015774402436957602,0.5595554357659429,0.0361668065488262,0.9794285714285714,0.956,0.7931428571428571,0.9142857142857143,1.0,0.9365142857142857
0,S1,0.5454902757586634,0.5367598867796822,0.6784262297102577,0.6278332536023239,0.08234297784366051,0.09107336682264167,True,0.003868021013235349,0.65968,0.013879157596593528,0.34046694465846716,0.09107336682264167,0.9708571428571429,0.9034285714285715,0.9965714285714286,0.7942857142857143,1.0,0.9353828571428572
81,Q3,0.6632113340381077,0.6561265808863915,0.5796157787093056,0.5752352231111618,-0.0879761109269459,-0.08089135777522971,True,0.003648196029119246,0.6285599999999999,0.016714974347720846,0.37439457267460696,0.08089135777522971,0.9851428571428571,0.9194285714285715,0.9908571428571429,0.7462857142857143,1.0,0.9351657142857145
124,Q3,0.651458742911112,0.6505658776017136,0.7787914717636062,0.7220443453172757,0.07058560240616363,0.0714784677155621,True,0.0036793316766982466,0.66216,0.011378517735568527,0.3291675113776489,0.0714784677155621,0.9571428571428572,0.896,0.9817142857142858,0.8022857142857143,1.0,0.9279885714285715
109,Q2,0.5531945834262941,0.5429838986372427,0.45401084424270377,0.47632915468214476,-0.07686542874414937,-0.06665474395509796,True,0.0042094368077786526,0.68464,0.011868411753514274,0.30834083070376883,0.06665474395509796,0.9605714285714285,0.876,0.9731428571428572,0.8302857142857143,1.0,0.9278628571428572
89,Q3,0.8278811022976053,0.8272375734878596,0.6987149602808973,0.7504446337386752,-0.07743646855893005,-0.07679293974918444,True,0.003537040317478145,0.5767199999999999,0.019012225950842288,0.46969896768881747,0.07679293974918444,0.992,0.9411428571428572,0.9885714285714285,0.6582857142857143,1.0,0.9278285714285713
139,Q1,0.3930558219625805,0.4005935131839057,0.24461285647251402,0.32989282605917863,-0.06316299590340185,-0.07070068712472705,True,0.004805173376692761,0.7923199999999999,0.00854928924799192,0.27418464776811113,0.07070068712472705,0.9177142857142857,0.84,0.98,0.9622857142857143,1.0,0.9275885714285713
23,Q3,0.5989945577777649,0.5909297574642735,0.47217989793840676,0.5099684973761405,-0.08902606040162442,-0.08096126008813298,True,0.003717202972928247,0.59288,0.016192963926518922,0.3613982398676259,0.08096126008813298,0.9828571428571429,0.9148571428571428,0.9914285714285714,0.6942857142857143,1.0,0.9251542857142857
151,S1,0.8569101778443341,0.8189329569301051,0.7988156853303914,0.7883204979459293,-0.06858967989840481,-0.03061245898417586,True,0.00472565943469586,0.75096,0.01712556351595884,0.4750291606497046,0.03061245898417586,0.988,0.9434285714285714,0.7177142857142857,0.9102857142857143,1.0,0.9239542857142857
247,S2,0.3180565517565907,0.3500617394550165,0.41603357445587374,0.40384599786931524,0.08578944611272454,0.053784258414298736,True,0.004520516988517357,0.6218400000000001,0.016288666080762293,0.3732521166306366,0.053784258414298736,0.984,0.9188571428571428,0.9354285714285714,0.7302857142857143,1.0,0.9232228571428571
227,Q3,0.5065838306218866,0.5030358367499389,0.5290744974872956,0.5729069174144497,0.06632308679256305,0.06987108066451075,True,0.004318842989911155,0.73096,0.0088353958681342,0.26738442953384783,0.06987108066451075,0.9234285714285714,0.8308571428571428,0.9782857142857143,0.9022857142857142,1.0,0.9176457142857143
48,S2,0.8880885416257817,0.8692810974756345,0.8228678473623514,0.835458845080413,-0.05262969654536864,-0.03382225239522152,True,0.004195931888797753,0.7183999999999999,0.012384354463076286,0.4465430704523594,0.03382225239522152,0.9622857142857143,0.9382857142857143,0.7668571428571429,0.8802857142857143,1.0,0.9171428571428571
183,S3,0.5933020441455303,0.612109412688736,0.7025293160542299,0.6796323108742708,0.08633026672874045,0.06752289818553481,True,0.003557790037776645,0.5751200000000001,0.015886717360371616,0.37444973602640036,0.06752289818553481,0.9811428571428571,0.92,0.9748571428571429,0.6542857142857142,1.0,0.9166514285714286
209,S3,0.6861445970546598,0.7066707966021397,0.8316891865172097,0.7686649237361624,0.08252032668150255,0.061994127134022636,True,0.0039170803571669495,0.5576800000000001,0.016722506869531806,0.4186319298724255,0.061994127134022636,0.9857142857142858,0.9302857142857143,0.9634285714285714,0.6302857142857143,1.0,0.9148000000000001
67,S2,0.4001735320479058,0.3833135674813908,0.45333966430622075,0.46173207247598747,0.061558540428081676,0.07841850499459668,True,0.004184892448469953,0.778,0.0077818531561723026,0.2513704605573656,0.07841850499459668,0.904,0.8085714285714286,0.9891428571428571,0.9422857142857143,1.0,0.9142742857142857
81,Q2,0.4783389967186034,0.4795559153369806,0.621523770752297,0.5536209213062878,0.0752819245876844,0.07406500596930721,True,0.003648196029119246,0.6285599999999999,0.011349601212621074,0.30200993035534995,0.07406500596930721,0.956,0.8708571428571429,0.9868571428571429,0.7462857142857143,1.0,0.9139314285714286
147,S3,0.9356451268206633,0.923875898836609,0.8235074363788613,0.8958213646983916,-0.03982376212227168,-0.028054534138217457,True,0.004897790771576161,0.7720800000000001,0.011218298360085921,0.5251896555785875,0.028054534138217457,0.9548571428571428,0.952,0.6794285714285714,0.9302857142857143,1.0,0.9116457142857142
223,S1,0.6338206468401374,0.6240431783973845,0.6007376589136499,0.5749116027054959,-0.058909044134641486,-0.04913157569188864,True,0.0046132498004767585,0.84472,0.007329619776753393,0.24672362004478143,0.04913157569188864,0.8948571428571429,0.8034285714285714,0.912,0.9902857142857143,1.0,0.9053714285714286
108,S3,0.1363746105228653,0.1528819975400683,0.3852041552298603,0.1997789478842246,0.06340433736135928,0.04689695034415631,True,0.004043468195559051,0.5494399999999999,0.015259052315500288,0.45805699964042157,0.04689695034415631,0.9771428571428571,0.9405714285714286,0.8925714285714286,0.6222857142857143,1.0,0.9015314285714285
187,Q3,0.3465025383906425,0.3404910317763828,0.33213760289639477,0.2561954691607838,-0.0903070692298587,-0.084295562615599,True,0.0034899036761880443,0.49047999999999997,0.018919700532574635,0.4313890640657865,0.084295562615599,0.9914285714285714,0.9342857142857143,0.9937142857142857,0.4982857142857143,1.0,0.9013485714285714
140,S4,0.8348399209834176,0.8153756299545389,0.6436802683086289,0.7821020748426574,-0.05273784614076027,-0.03327355511188157,True,0.005679213711111672,0.7274400000000001,0.009346167977888786,0.3423662730267496,0.03327355511188157,0.9291428571428572,0.9045714285714286,0.7565714285714286,0.8942857142857142,1.0,0.8990514285714286
234,S1,0.2801739693898705,0.2829035402164522,0.5666703546355271,0.35789744926625594,0.07772347987638545,0.07499390904980374,True,0.0035703298994360453,0.5250400000000001,0.014258473714413356,0.35909729270414736,0.07499390904980374,0.972,0.9137142857142857,0.988,0.5582857142857143,1.0,0.8989028571428571
182,S2,0.546729165180283,0.5700174428920587,0.6453396495291545,0.6617910167726775,0.11506185159239446,0.0917735738806188,True,0.0032375867876494407,0.4603999999999999,0.02736329302398166,0.4838220874993475,0.0917735738806188,0.9965714285714286,0.9462857142857143,0.9971428571428571,0.4422857142857143,1.0,0.8973257142857144
101,S3,0.5683992077358286,0.5667489819210876,0.5174691888359622,0.5009429357366404,-0.06745627199918824,-0.06580604618444719,True,0.004097286256045252,0.63432,0.009187729146345802,0.2715511859274775,0.06580604618444719,0.9285714285714286,0.8348571428571429,0.9714285714285714,0.7582857142857143,1.0,0.8961371428571429
49,Q2,0.655397907199755,0.6467205298296766,0.6470301589747858,0.5790146596215013,-0.07638324757825365,-0.06770587020817531,True,0.0034813428597067443,0.5421600000000001,0.012536015868180428,0.3241223618976572,0.06770587020817531,0.9634285714285714,0.8908571428571429,0.9754285714285714,0.6022857142857143,1.0,0.8959885714285715
48,Q1,0.7063117262610005,0.7198891306361288,0.612348739274072,0.6526393571416969,-0.05367236911930362,-0.06724977349443195,True,0.004195931888797753,0.7183999999999999,0.006723238019195721,0.24687663350102484,0.06724977349443195,0.8828571428571429,0.804,0.9742857142857143,0.8802857142857143,1.0,0.8937828571428571
30,Q3,0.7548091415692941,0.7454137300491466,0.5814224344038961,0.6942561755425272,-0.06055296602676696,-0.05115755450661941,True,0.0035978094305151457,0.59104,0.009424508528084186,0.30433455832530576,0.05115755450661941,0.9308571428571428,0.8742857142857143,0.9228571428571428,0.6862857142857143,1.0,0.8862971428571429
158,S4,0.4718072409996831,0.4619951306651041,0.3868925602787842,0.41519691281601445,-0.05661032818366862,-0.04679821784908966,True,0.0041089669453098525,0.7912,0.00647160058328311,0.22963151456700265,0.04679821784908966,0.8725714285714286,0.7822857142857143,0.8914285714285715,0.9582857142857143,1.0,0.8847314285714286
53,S1,0.9148509645866888,0.9238998606037532,0.7872043013041834,0.8857872724563202,-0.029063692130368635,-0.03811258814743301,True,0.004358133561826256,0.81344,0.00494260565379484,0.32594401045665977,0.03811258814743301,0.8228571428571428,0.892,0.8165714285714286,0.9702857142857143,1.0,0.8819085714285715
142,Q1,0.2016343170334237,0.193922319604213,0.32947182147077786,0.25258652399303116,0.05095220695960748,0.05866420438881817,True,0.0048185987775068604,0.60568,0.0076166983066873195,0.29124630861938683,0.05866420438881817,0.9005714285714286,0.8582857142857143,0.956,0.7102857142857143,1.0,0.8816228571428572
237,S1,0.6611860135143813,0.676660079183157,0.4962346236606553,0.5807759925178906,-0.08041002099649075,-0.09588408666526638,True,0.0037238228189497473,0.45384,0.013966222650844462,0.3426242418518368,0.09588408666526638,0.9714285714285714,0.9051428571428571,0.9982857142857143,0.43028571428571427,1.0,0.8779885714285713
99,S1,0.8934898455052352,0.8707320377805283,0.699092556668587,0.8433627514062825,-0.050127094098952774,-0.02736928637424585,True,0.0038368124597182485,0.62784,0.011719873471400855,0.44343007964541514,0.02736928637424585,0.96,0.936,0.664,0.7422857142857143,1.0,0.8773257142857143
134,S3,0.9494729187845814,0.9550891131250888,0.8456608500764045,0.9246973065785751,-0.024775612206006326,-0.030391806546513744,True,0.00394861966174225,0.7601600000000001,0.005596745267229419,0.425447009603094,0.030391806546513744,0.8491428571428571,0.932,0.7142857142857143,0.9142857142857143,1.0,0.8743200000000001
189,S2,0.5294961655356479,0.5179955872863974,0.5682981046659378,0.6148419174101705,0.08534575187452254,0.09684633012377308,True,0.0035957645723055454,0.44304,0.014792036889791915,0.3495895211728881,0.09684633012377308,0.9748571428571429,0.908,0.9988571428571429,0.3902857142857143,1.0,0.8734742857142859
57,S3,0.9000106870069393,0.906603370578792,0.7824221606297874,0.8584976910937798,-0.04151299591315949,-0.04810567948501221,True,0.0037536616568414477,0.5252,0.008596528956792693,0.39447537093858065,0.04810567948501221,0.92,0.928,0.904,0.5622857142857143,1.0,0.8715657142857144
127,Q3,0.5499258008124398,0.5651358473061455,0.7767819237698715,0.6199024991265464,0.06997669831410658,0.05476665182040086,True,0.00394095044735325,0.53232,0.010020560036526072,0.28876349988776506,0.05476665182040086,0.9394285714285714,0.8565714285714285,0.9405714285714286,0.5742857142857143,1.0,0.8702285714285715
147,Q3,0.823856983623254,0.8350287343778507,0.7122576941384593,0.7854915178479993,-0.03836546577525468,-0.049537216529851436,True,0.004897790771576161,0.7720800000000001,0.004811581514084784,0.24474031536094087,0.049537216529851436,0.8182857142857143,0.8017142857142857,0.9148571428571428,0.9302857142857143,1.0,0.8698171428571428
58,S1,0.9258398273282488,0.9176357102734805,0.8467090989360796,0.8943977674229047,-0.0314420599053441,-0.023237942850575788,True,0.004090571452714952,0.784,0.006423332103609458,0.3880029040668531,0.023237942850575788,0.872,0.9262857142857143,0.6028571428571429,0.9502857142857143,1.0,0.8687657142857143
226,Q1,0.815328434022721,0.8231541204864979,0.49980278440745896,0.9072522855893352,0.0919238515666142,0.0840981651028373,False,0.004308409517062755,0.81992,0.03304638262556364,0.7955254163240415,0.0840981651028373,0.9994285714285714,0.9662857142857143,0.9931428571428571,0.9742857142857143,0.0,0.8671771428571429
234,Q1,0.3472081675818234,0.3440500458758823,0.5526267890449121,0.41245415554604864,0.06524598796422526,0.06840410967016636,True,0.0035703298994360453,0.5250400000000001,0.00915389751766571,0.27750457074787016,0.06840410967016636,0.928,0.8451428571428572,0.9771428571428571,0.5582857142857143,1.0,0.86712
222,Q2,0.5598646234307871,0.5731247869157068,0.5569797813793218,0.5049295471133973,-0.05493507631738981,-0.06819523980230946,True,0.003816230656713148,0.6526400000000001,0.006081906529129322,0.22089382964795257,0.06819523980230946,0.8628571428571429,0.7651428571428571,0.976,0.7902857142857143,1.0,0.8643085714285714
89,Q2,0.4475338923013969,0.4426650539069567,0.4956687667442808,0.5082845141971595,0.06075062189576258,0.06561946029020277,True,0.003537040317478145,0.5767199999999999,0.007418239695997753,0.24378090592667465,0.06561946029020277,0.8965714285714286,0.8005714285714286,0.9697142857142858,0.6582857142857143,1.0,0.86144
197,S4,0.2715169895941162,0.2500880519870718,0.6996184405375614,0.3158877367607138,0.04437074716659761,0.06579968477364201,True,0.004498974247576757,0.71376,0.00482228506647997,0.21420444518864268,0.06579968477364201,0.8188571428571428,0.756,0.9708571428571429,0.8702857142857143,1.0,0.8593142857142857
103,S3,0.5689991208087246,0.5485389143848414,0.5247876254631874,0.5043910698643499,-0.06460805094437472,-0.044147844520491475,True,0.00474047320623606,0.5800000000000001,0.00843245039911511,0.26020402795251885,0.044147844520491475,0.9154285714285715,0.8222857142857143,0.8714285714285714,0.6662857142857143,1.0,0.8581828571428572
188,S3,0.6664842996438449,0.6575846902365949,0.6841565519278379,0.7107974828613399,0.044313183217495,0.05321279262474499,True,0.006224543938167079,0.7905599999999999,0.004525219430131289,0.20693371981228115,0.05321279262474499,0.8051428571428572,0.7377142857142858,0.9325714285714286,0.9542857142857143,1.0,0.8579428571428572
244,Q2,0.3904143413550871,0.3861271162130498,0.5581596266040693,0.27194215711843917,-0.11847218423664796,-0.11418495909461063,False,0.004413927474780556,0.7685600000000001,0.030964310376872972,0.5392202241615089,0.11418495909461063,0.9982857142857143,0.9548571428571428,1.0,0.9262857142857143,0.0,0.8576914285714287
230,S4,0.7340718417780304,0.7514213216418006,0.5788855843224032,0.6777292763059871,-0.056342565472043304,-0.07369204533581353,True,0.003700162579747447,0.498,0.0078066224936798045,0.27202474887987227,0.07369204533581353,0.9045714285714286,0.8377142857142857,0.9857142857142858,0.5182857142857142,1.0,0.8524914285714286
52,S3,0.8866566861932116,0.8915909212670758,0.7173281651468681,0.9404541194150423,0.053797433221830726,0.04886319814796647,False,0.00472156301155166,0.87944,0.017069305712905658,0.7025792778881841,0.04886319814796647,0.9874285714285714,0.9645714285714285,0.9091428571428571,0.9942857142857143,0.0,0.8524799999999999
66,Q2,0.7495966153172744,0.7429601315448162,0.690811904443913,0.6951932790404038,-0.05440333627687055,-0.04776685250441237,True,0.00394624320155835,0.54264,0.007546886664061114,0.2719500270781341,0.04776685250441237,0.8988571428571429,0.8371428571428572,0.8988571428571429,0.6062857142857143,1.0,0.8506057142857143
67,Q1,0.8735784361005658,0.8668747913624723,0.6687815128301242,0.9284715495921221,0.054893113491556234,0.06159675822964983,False,0.004184892448469953,0.778,0.015845375797560846,0.6304686076045505,0.06159675822964983,0.9805714285714285,0.9617142857142857,0.9617142857142857,0.9422857142857143,0.0,0.8496114285714287
232,S1,0.5592009503611364,0.5722280219531486,0.6196990876298545,0.6379753117048489,0.07877436134371252,0.0657472897517003,True,0.0038529135080654486,0.40208000000000005,0.012804986942495433,0.32866738842326126,0.0657472897517003,0.9657142857142857,0.8954285714285715,0.9702857142857143,0.3062857142857143,1.0,0.8495885714285716
205,Q1,0.7361036685423867,0.74902801358386,0.43517801789253907,0.8104149501216221,0.07431128157923539,0.06138693653776217,False,0.005821285102965374,0.8396,0.015242709147092137,0.42689404408040277,0.06138693653776217,0.9765714285714285,0.9325714285714286,0.9611428571428572,0.9862857142857143,0.0,0.8487885714285714
144,Q3,0.7557300435817305,0.7611739450510254,0.662727187145011,0.8331590983151592,0.07742905473342876,0.0719851532641338,False,0.004923342030423762,0.76024,0.017661353663953105,0.47877370977375944,0.0719851532641338,0.9897142857142858,0.9445714285714286,0.9828571428571429,0.9182857142857143,0.0,0.8484914285714287
204,S1,0.396619278567499,0.4002321462426825,0.5966826358767491,0.44821406086580745,0.05159478229830844,0.047981914623124955,True,0.003709721456862047,0.67232,0.005490788818027781,0.2116823049011277,0.047981914623124955,0.8462857142857143,0.7497142857142857,0.9022857142857142,0.8182857142857143,1.0,0.8479657142857143
223,Q3,0.5910167033050108,0.6242843738501423,0.5313672592780386,0.6792421812013567,0.08822547789634594,0.05495780735121436,False,0.0046132498004767585,0.84472,0.016565032812222102,0.3821213935414625,0.05495780735121436,0.9845714285714285,0.9234285714285714,0.9417142857142857,0.9902857142857143,0.0,0.8470285714285715
64,S2,0.4459935234003608,0.4666896780546231,0.5273414192440136,0.5019022543792857,0.0559087309789249,0.035212576324662626,True,0.004661422285921559,0.6912800000000001,0.006287477352441173,0.22448100113040764,0.035212576324662626,0.8685714285714285,0.7742857142857142,0.7828571428571428,0.8422857142857143,1.0,0.84568
173,S2,0.5997711665614932,0.5826927196959514,0.5827939986916661,0.5430764181337263,-0.056694748427766894,-0.039616301562225065,True,0.0037749425497869476,0.62992,0.006606612070195861,0.2317778430237032,0.039616301562225065,0.8794285714285714,0.784,0.8314285714285714,0.7542857142857143,1.0,0.8452000000000001
126,S4,0.3176043168287008,0.2979282071819552,0.4031776011510868,0.3680037525829877,0.0503994357542869,0.0700755454010325,True,0.0040464452514895515,0.58,0.005711421131185723,0.2240130277517186,0.0700755454010325,0.8537142857142858,0.7731428571428571,0.9788571428571429,0.6622857142857143,1.0,0.8429371428571429
83,S1,0.8277832912234422,0.8098150925991087,0.5554133393781807,0.7696066196446082,-0.058176671578833994,-0.040208472954500474,True,0.003818143396118948,0.44472,0.010969748533401269,0.3639064726332153,0.040208472954500474,0.952,0.916,0.8371428571428572,0.3982857142857143,1.0,0.8428685714285714
248,Q1,0.3382347890309909,0.3294454682946625,0.35754507533551877,0.39223142068942,0.053996631658429106,0.06278595239475754,True,0.003763346679259848,0.54848,0.006362852058803936,0.23322837150677395,0.06278595239475754,0.8702857142857143,0.788,0.964,0.6182857142857143,1.0,0.8424228571428573
0,Q3,0.5541805485467693,0.5404488808286874,0.5918482896537854,0.6034374178144558,0.049256869267686465,0.06298853698576845,True,0.003868021013235349,0.65968,0.0049541625538220835,0.2022319904062418,0.06298853698576845,0.824,0.7291428571428571,0.9645714285714285,0.7942857142857143,1.0,0.8419885714285714
233,Q3,0.5768651520688319,0.5854011513278342,0.6003207564193989,0.6275975975578322,0.050732445489000244,0.042196446229997964,True,0.0041600917254696525,0.69016,0.005338899207828707,0.2120065799829977,0.042196446229997964,0.8394285714285714,0.7502857142857143,0.8565714285714285,0.8382857142857143,1.0,0.8416457142857143
67,Q2,0.7289636552430171,0.7244564791859244,0.743773069253706,0.7686615736915512,0.0396979184485341,0.04420509450562682,True,0.004184892448469953,0.778,0.004122396091402525,0.2113981493230911,0.04420509450562682,0.7828571428571428,0.7485714285714286,0.872,0.9422857142857143,1.0,0.8411428571428571
