file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h024_pred_public_median,h024_pred_public_p10,h024_pred_public_p90,h024_support_better_than_h012,h024_decoder_score,h024_bad_to_good_load_ratio,h025_score
submission_jepa_latent_q2_w0p45.csv,/Users/kbsoo/Downloads/cl2/jepa/submission_jepa_latent_q2_w0p45.csv,known_public,1750,250,-4.1497638165520865,-0.002371293609458335,20.861140500581705,0.017384283750484755,0.4308571428571429,0.036834694302685975,0.33847869328291347,0.04,0.5795607972157588,0.5788980993182996,0.579798328474186,0.0,0.5806160937610538,2.1149038306707193,-20.85591069292036
submission_jepa_latent_residual_probe.csv,/Users/kbsoo/Downloads/cl2/jepa/submission_jepa_latent_residual_probe.csv,known_public,1750,250,-4.4811925772635,-0.002560681472722,20.455219181647852,0.017046015984706543,0.4268571428571429,0.0423799109988458,0.33030475648244956,0.037714285714285714,0.5811858118112732,0.580035852436293,0.5812312631492939,0.0,0.5826454690298208,2.9750384828495875,-20.448326247539296
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a1.2_a639be88.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a1.2_a639be88.csv,h023,1750,250,-6.287183910920686,-0.0035926765205261065,19.183437102636425,0.015986197585530354,0.4268571428571429,0.02475929014641476,0.13606236950927642,0.038285714285714284,0.57603019013533,0.5722478801527003,0.5945045554684857,0.1,0.5854827189326728,4.793406962336848,-19.17289314585461
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a1.2_a639be88.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a1.2_a639be88.csv,h023,1750,250,-6.287183910920686,-0.0035926765205261065,19.183437102636425,0.015986197585530354,0.4268571428571429,0.02475929014641476,0.13606236950927642,0.038285714285714284,0.57603019013533,0.5722478801527003,0.5945045554684857,0.1,0.5854827189326728,4.793406962336848,-19.17289314585461
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a1_415f284b.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a1_415f284b.csv,h023,1750,250,-6.23858429637741,-0.0035649053122156628,19.137755700677566,0.01594812975056464,0.43314285714285716,0.02082631201905718,0.11650517321881637,0.03428571428571429,0.5754387322193243,0.5715809774893404,0.593352418601579,0.1,0.5846346410930439,4.5454413841033094,-19.127807675052217
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a1_415f284b.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a1_415f284b.csv,h023,1750,250,-6.23858429637741,-0.0035649053122156628,19.13775570067756,0.015948129750564633,0.43314285714285716,0.02082631201905718,0.11650517321881637,0.03428571428571429,0.5754387322193243,0.5715809774893404,0.593352418601579,0.1,0.5846346410930439,4.5454413841033094,-19.12780767505221
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.75_63837b78.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.75_63837b78.csv,h023,1750,250,-6.636975452561252,-0.0037925574014635727,18.643794937052974,0.015536495780877478,0.42914285714285716,0.015808358759802386,0.09023524046095699,0.029714285714285714,0.5750143198398994,0.5691088674212357,0.5933574965549366,0.1,0.5850128411617941,4.361431785998192,-18.63432921633812
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.75_63837b78.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.75_63837b78.csv,h023,1750,250,-6.636975452561252,-0.0037925574014635727,18.643794937052974,0.015536495780877478,0.42914285714285716,0.015808358759802386,0.09023524046095699,0.029714285714285714,0.5750143198398994,0.5691088674212357,0.5933574965549366,0.1,0.5850128411617941,4.361431785998192,-18.63432921633812
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.6_efa7843b.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.6_efa7843b.csv,h023,1750,250,-6.976404967832872,-0.003986517124475927,18.321980889401498,0.015268317407834582,0.428,0.012741215214208589,0.07351786832023488,0.028,0.574833412168383,0.5676234831045938,0.5933665031418887,0.1,0.5853127173767837,4.240709129563952,-18.312799471142373
hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.6_efa7843b.csv,/Users/kbsoo/Downloads/cl2/hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.6_efa7843b.csv,h023,1750,250,-6.9764049678328695,-0.003986517124475925,18.321980889401498,0.015268317407834582,0.428,0.012741215214208589,0.07351786832023488,0.028,0.574833412168383,0.5676234831045938,0.5933665031418887,0.1,0.5853127173767837,4.240709129563952,-18.312799471142373
hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.45_ad724a1d.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.45_ad724a1d.csv,h015,1750,250,-7.570635345963983,-0.004326077340550847,17.888881092414536,0.014907400910345446,0.43028571428571427,0.00804081637634096,0.03586966063182284,0.026857142857142857,0.5738359009128148,0.5666400284967138,0.5873067444364447,0.1166666666666666,0.5826774272227465,4.644787802931189,-17.878920088237244
hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.3_c8366e21.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.3_c8366e21.csv,h015,1750,250,-7.742481140282815,-0.0044242749373044656,17.641860705229735,0.014701550587691447,0.4297142857142857,0.005421944598985052,0.02505021087417958,0.016,0.5735577986136685,0.564981189132099,0.5873322993924728,0.1166666666666666,0.5828674463558194,4.2978832886288565,-17.632864938652478
submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h025_extra,1750,250,-7.960833084760042,-0.004549047477005738,17.443687704889953,0.014536406420741627,0.42342857142857143,0.015251317152706886,0.12328370558887525,0.029142857142857144,,,,,,,-17.442959133461382
hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_combined_all_k1750_a1_4e9832a3.csv,h020,1750,250,-7.960833084760039,-0.004549047477005737,17.443687704889953,0.014536406420741627,0.42342857142857143,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-17.43436236498493
hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1750_a1_4e9832a3.csv,h020,1750,250,-7.96083308476004,-0.0045490474770057375,17.443687704889953,0.014536406420741627,0.42342857142857143,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-17.43436236498493
hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_shift_all_k1750_a1_4e9832a3.csv,h020,1750,250,-7.960833084760038,-0.004549047477005736,17.443687704889953,0.014536406420741627,0.42342857142857143,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-17.43436236498493
hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1750_a1_4e9832a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1750_a1_4e9832a3.csv,h020,1750,250,-7.96083308476004,-0.0045490474770057375,17.443687704889953,0.014536406420741627,0.42342857142857143,0.015251317152706886,0.12328370558887525,0.029142857142857144,0.5742148050682434,0.5699587601138103,0.5885518833480222,0.1,0.5822118326835967,4.2983842382258866,-17.43436236498493
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1750_a0.75_25ad9990.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1750_a0.75_25ad9990.csv,h018,1750,250,-7.881638284431457,-0.004503793305389404,17.42636229233227,0.01452196857694356,0.424,0.008451065450608466,0.08739248873299255,0.025714285714285714,0.5733601282254066,0.5671563063453762,0.5868344187895405,0.1166666666666666,0.581590935831571,3.8884807163053408,-17.417942473756803
hitl/h018_hard_label_world_jepa/submission_h018_shock_all_k1750_a0.75_25ad9990.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_shock_all_k1750_a0.75_25ad9990.csv,h018,1750,250,-7.8816382844314585,-0.004503793305389405,17.42636229233227,0.01452196857694356,0.424,0.008451065450608466,0.08739248873299255,0.025714285714285714,0.5733601282254066,0.5671563063453762,0.5868344187895405,0.1166666666666666,0.581590935831571,3.8884807163053408,-17.417942473756803
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1750_a0.75_25ad9990.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1750_a0.75_25ad9990.csv,h018,1750,250,-7.88163828443146,-0.0045037933053894055,17.426362292332268,0.014521968576943557,0.424,0.008451065450608466,0.08739248873299255,0.025714285714285714,0.5733601282254066,0.5671563063453762,0.5868344187895405,0.1166666666666666,0.581590935831571,3.8884807163053408,-17.4179424737568
hitl/h018_hard_label_world_jepa/submission_h018_confidence_all_k1750_a0.75_25ad9990.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_confidence_all_k1750_a0.75_25ad9990.csv,h018,1750,250,-7.8816382844314585,-0.004503793305389405,17.426362292332268,0.014521968576943557,0.424,0.008451065450608466,0.08739248873299255,0.025714285714285714,0.5733601282254066,0.5671563063453762,0.5868344187895405,0.1166666666666666,0.581590935831571,3.8884807163053408,-17.4179424737568
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1750_a0.75_25ad9990.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1750_a0.75_25ad9990.csv,h018,1750,250,-7.8816382844314585,-0.004503793305389405,17.426362292332268,0.014521968576943557,0.424,0.008451065450608466,0.08739248873299255,0.025714285714285714,0.5733601282254066,0.5671563063453762,0.5868344187895405,0.1166666666666666,0.581590935831571,3.8884807163053408,-17.4179424737568
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1750_a1.25_78dbbe09.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1750_a1.25_78dbbe09.csv,h018,1750,250,-8.018724830652253,-0.00458212847465843,17.415919414318136,0.014513266178598447,0.42114285714285715,0.01398291720715079,0.13669790015525174,0.02857142857142857,0.5739272437866068,0.5692820156608953,0.5882477541999002,0.1,0.5819541996433463,4.011278194536724,-17.40718257221478
