pg_pred_calendar_rhythm_p0,pg_pred_calendar_rhythm_p1,pg_pred_calendar_rhythm_p2,pg_pred_calendar_rhythm_prototype,pg_energy_calendar_rhythm,pg_energy_lift_calendar_rhythm,pg_pred_calendar_rhythm_confidence,pg_pred_calendar_rhythm_entropy,pg_pred_phone_behavior_p0,pg_pred_phone_behavior_p1,pg_pred_phone_behavior_p2,pg_pred_phone_behavior_prototype,pg_energy_phone_behavior,pg_energy_lift_phone_behavior,pg_pred_phone_behavior_confidence,pg_pred_phone_behavior_entropy,pg_pred_body_activity_sleep_p0,pg_pred_body_activity_sleep_p1,pg_pred_body_activity_sleep_p2,pg_pred_body_activity_sleep_prototype,pg_energy_body_activity_sleep,pg_energy_lift_body_activity_sleep,pg_pred_body_activity_sleep_confidence,pg_pred_body_activity_sleep_entropy,pg_pred_app_social_context_p0,pg_pred_app_social_context_p1,pg_pred_app_social_context_p2,pg_pred_app_social_context_prototype,pg_energy_app_social_context,pg_energy_lift_app_social_context,pg_pred_app_social_context_confidence,pg_pred_app_social_context_entropy,pg_pred_mobility_environment_p0,pg_pred_mobility_environment_p1,pg_pred_mobility_environment_p2,pg_pred_mobility_environment_prototype,pg_energy_mobility_environment,pg_energy_lift_mobility_environment,pg_pred_mobility_environment_confidence,pg_pred_mobility_environment_entropy,pg_energy_mean,pg_energy_max,pg_energy_rank_mean,pg_confidence_mean,pg_entropy_mean
0.61716493575586,0.331248033838649,0.05158703040549108,0,1.1048878372807578,-0.7379563931748363,0.61716493575586,0.7434619256317014,0.7931950115291623,0.09181142156859425,0.11499356690224355,0,0.2316861714017056,2.312060978409228,0.7931950115291623,0.5932364706394472,0.07930446372728396,0.1908413674752258,0.7298541687974902,2,2.534460862804651,-1.479523637639203,0.7298541687974902,0.6798811736252686,0.04000928168520902,0.6216247416102783,0.33836597670451274,1,1.0836271979580507,-0.09322849393017385,0.6216247416102783,0.719972116490581,0.9997489628938866,9.526302730488371e-05,0.00015577407880854263,0,0.00025106862120214307,1.8617775964534091,0.9997489628938866,0.002274433855786069,0.9909826276132735,2.534460862804651,0.7528571428571429,0.7523175641173354,0.5477652240485569
0.036076320464757,0.9469307241403587,0.01699295539488435,1,0.054529341438753834,0.31240210266716767,0.9469307241403587,0.2191226859304592,0.004590067043865664,0.3187976976947031,0.6766122352614312,2,0.39065693935027224,-0.0516815725109408,0.6766122352614312,0.5948273289952919,0.2783326432228824,0.4537696053179804,0.26789775145913725,1,0.790165687024132,-0.04195872928115929,0.4537696053179804,0.971575652376484,0.20744659559347597,0.7498258797676659,0.0427275246388582,1,1.5728813430707402,0.3483361933942015,0.7498258797676659,0.6161323457538855,0.022809843059640525,0.5533845361754527,0.42380562076490685,1,0.5917021553239384,0.543277777515046,0.5533845361754527,0.707712528458041,0.6799870932415674,1.5728813430707402,0.44571428571428573,0.6761045961325778,0.6218741083028323
0.101974046209233,0.8548525556780738,0.04317339811269323,1,0.1568262744158303,0.2101051696900912,0.8548525556780738,0.4574385279375169,0.006878802116900901,0.3465368660507076,0.6465843318323915,2,1.0597660704830443,0.5059967784483945,0.6465843318323915,0.6220974179248374,0.34405619841524615,0.46869921610360643,0.18724458548114736,1,0.7577940465455805,-0.009587088802607724,0.46869921610360643,0.942977429869377,0.21963894598265093,0.7159799076714878,0.0643811463458613,1,0.33410317432656417,0.395411650404256,0.7159799076714878,0.6815203221022739,0.06832869189395044,0.4778944343699408,0.45377687373610875,1,0.7383654194797742,0.3966145133592103,0.4778944343699408,0.8144523191970244,0.6093709970501587,1.0597660704830443,0.35714285714285715,0.6328020891311,0.703697203406206
0.9328569254849899,0.06537519991954745,0.00176787459546279,0,0.06950343878462263,1.2214807425309429,0.9328569254849899,0.23152818799007152,0.011140051862627608,0.2777963764805183,0.7110635716568542,2,0.3409934415628605,-0.002018074723529051,0.7110635716568542,0.590187582373253,0.03433931084435793,0.7256441975855022,0.2400164915701398,1,1.4270476431253223,0.29571895461578124,0.7256441975855022,0.6289748896144111,0.07627268979528173,0.07882252654070504,0.8449047836640133,2,0.16853134002848494,0.821867363999392,0.8449047836640133,0.4905545258412884,0.1014819536174783,0.03462758482899038,0.8638904615535313,2,0.14630929882476096,0.5014548758873666,0.8638904615535313,0.4323903506048801,0.4304770324652103,1.4270476431253223,0.13428571428571429,0.8156719879889781,0.47472710728478085
0.11665466684056879,0.8619915418352545,0.02135379132417671,1,3.846525975486161,-0.4089609496531308,0.8619915418352545,0.4194282431740661,0.004848285912840853,0.3221454987593224,0.6730062153278367,2,0.39600071412323873,-0.05702534728390729,0.6730062153278367,0.5982629587496798,0.10832746997262681,0.48452434977064957,0.4071481802567237,1,0.7245875913896227,0.023619366353350046,0.48452434977064957,0.871738854982582,0.12186280273809282,0.13717547643938013,0.7409617208225271,2,1.9864943228200194,-1.256979498089199,0.7409617208225271,0.6837238079567817,0.11992988853821583,0.26441007869781413,0.6156600327639701,2,0.4850603626623292,0.16270381204979834,0.6156600327639701,0.8235097380411615,1.487733793296274,3.846525975486161,0.9185714285714286,0.6752287721040476,0.6793327205808543
0.011090764329341639,0.9745825912135678,0.014326644457090632,1,0.025746011226041518,0.34118543287987996,0.9745825912135678,0.12365050392830942,0.006269084654346255,0.11129947577390754,0.8824314395717462,2,0.1250741820631644,0.21390118477616704,0.8824314395717462,0.3518333031730772,0.6378077475377558,0.23756620103405726,0.12462605142818695,0,1.4373089531525203,-0.6891019954095475,0.6378077475377558,0.8081248309656548,0.11141402580400149,0.7611897118596165,0.1273962623363821,1,2.1945020545309912,-0.2732845180660495,0.7611897118596165,0.6505481248874525,0.027384975814592434,0.763086734329527,0.2095282898558806,1,0.27038357875912067,0.8645963540798638,0.763086734329527,0.5755640577972967,0.8106029559463677,2.1945020545309912,0.6114285714285714,0.8038196449024427,0.5019441641503581
0.22242473343968813,0.7573714322878881,0.02020383427242379,1,0.27790148235638323,0.08902996174953826,0.7573714322878881,0.5676698283339866,0.004502711813860096,0.3695894599554459,0.625907828230694,2,0.4685521579708934,-0.12957679113156195,0.625907828230694,0.6239457133790265,0.3805457090019011,0.48653620794947006,0.13291808304862882,1,0.9661489801123608,0.08878824505308724,0.48653620794947006,0.8978759646160964,0.1224105744206971,0.6620019158944247,0.21558750968487816,1,1.5343883744414293,-0.5439896704135524,0.6620019158944247,0.7836887498811536,0.1392249890231235,0.4568768217197573,0.40389818925711923,1,0.9065924395693425,-0.258828264857215,0.4568768217197573,0.9089344028155433,0.8307166868900818,1.5343883744414293,0.63,0.5977388412164469,0.7564229318051613
0.00842986511332144,0.9827756962039532,0.008794438682725354,1,0.017374367778089893,0.3495570763278316,0.9827756962039532,0.09008236793574632,0.013218280497544234,0.2860595778109797,0.7007221416914761,2,1.2515551758322336,0.31420767309920516,0.7007221416914761,0.604773123827289,0.602116342455787,0.27660930879614776,0.12127434874806522,0,1.2851492059571537,-0.5369422482141809,0.602116342455787,0.8345010490232803,0.08229804001598787,0.8214157564201287,0.09628620356388357,1,0.1967258952475926,0.5327889294832275,0.8214157564201287,0.5392955100561042,0.01074189609972367,0.7843822152540946,0.20487588864618178,1,0.24285885797397663,0.8921210748650078,0.7843822152540946,0.5133693202422035,0.5987327005578094,1.2851492059571537,0.34,0.7782824304050879,0.5164042742169246
0.4290863988405553,0.5631221299147214,0.0077914712447233,1,0.5742587473433395,-0.207327303237418,0.5631221299147214,0.6592425546528995,0.0016116520413327483,0.16627347702189235,0.8321148709367749,2,1.7941213942468197,-0.2283585453153809,0.8321148709367749,0.4201742309598163,0.4187793327050468,0.4977147384301291,0.08350592886482415,1,0.697728180475659,0.05047877726731376,0.4977147384301291,0.8366113074699297,0.6300842715539758,0.2506883131802331,0.11922741526579121,0,0.46190170417082427,1.4593158322941175,0.6300842715539758,0.8114228982769329,0.02751921203521534,0.5047219022900098,0.46775888567477486,1,0.7598023173760364,-0.11203814266390888,0.5047219022900098,0.727626756389435,0.8575624687225358,1.7941213942468197,0.6614285714285715,0.6055515826251222,0.6910155495498027
0.05882797232210237,0.9267788145282483,0.01439321314964934,1,0.07604034541603061,0.2908910986898909,0.9267788145282483,0.27141688895704774,0.0032523935653047615,0.23951409193477896,0.7572335144999163,2,1.4291430248859993,0.1366198240454395,0.7572335144999163,0.520206278040376,0.49129529648424264,0.37691768475560067,0.1317870187601567,0,0.7107099134657318,0.3442273116997163,0.49129529648424264,0.8956873453059236,0.13186893888074702,0.321841892563558,0.5462891685556951,2,1.1336948709093544,-0.4041800461785342,0.5462891685556951,0.8759415146141942,0.044810308246725,0.5837823163128393,0.37140737544043567,1,0.990455771778114,-0.3426915970659864,0.5837823163128393,0.7475068978217358,0.8680087852910461,1.4291430248859993,0.6742857142857143,0.6610758220761883,0.6621517849478554
