candidate,row,target,flat_idx,is_teacher_cell,candidate_prob,base_prob,delta_prob,full_row_energy,revert_cell_energy,energy_delta_if_keep,keep_tolerance,kept
public_private_toxicity,4,S4,34,False,0.8280179382007361,0.6844363334065584,0.1435816047941777,0.6813595899315771,0.6508238890357955,0.030535700895781615,0.0018,False
public_private_toxicity,5,Q3,37,True,0.8459270312514157,0.5251374051887717,0.32078962606264394,0.7117052467632752,0.6785402235073187,0.033165023255956494,0.004,False
public_private_toxicity,5,S2,39,True,0.8177366279040494,0.5497473648760006,0.2679892630280488,0.6785402235073187,0.7002695208916305,-0.02172929738431184,0.004,True
public_private_toxicity,8,Q2,57,False,0.3099043300447764,0.5298229073435359,-0.21991857729875947,0.6480059778290751,0.6352266378653448,0.012779339963730263,0.0048,False
public_private_toxicity,8,S2,60,True,0.7196625748497503,0.571821952388274,0.14784062246147622,0.6352266378653448,0.6961381056847362,-0.060911467819391385,0.004,True
public_private_toxicity,10,Q2,71,True,0.3226332446501778,0.5036388558656353,-0.1810056112154575,0.7441805009615259,0.729162741393162,0.015017759568363931,0.0048,False
public_private_toxicity,14,Q1,98,False,0.1450904692080966,0.2549100024552317,-0.10981953324713511,0.6959437575661516,0.6886476415586118,0.007296116007539766,0.0018,False
public_private_toxicity,16,S2,116,False,0.7944228148623953,0.6528140558846129,0.14160875897778236,0.6854457591700497,0.6863225151929166,-0.0008767560228669646,0.0018,True
public_private_toxicity,17,S1,122,True,0.932040978731841,0.814314102085822,0.117726876646019,0.5974226328989355,0.6000424972884605,-0.002619864389524995,0.004,True
public_private_toxicity,17,S2,123,False,0.8345254040667636,0.7084335074084024,0.12609189665836118,0.5974226328989355,0.6435862147871816,-0.0461635818882461,0.0018,True
public_private_toxicity,19,S2,137,False,0.7779637538366184,0.6171953440673071,0.16076840976931128,0.6423274335508058,0.7243115011494287,-0.08198406759862287,0.0018,True
public_private_toxicity,19,S4,139,True,0.8373643763885134,0.6116864391533945,0.22567793723511886,0.6423274335508058,0.6157885817343668,0.026538851816439002,0.004,False
public_private_toxicity,23,S1,164,True,0.6621375002237653,0.5226845176938223,0.13945298252994298,0.7575520050729458,0.7372420892881847,0.020309915784761157,0.004,False
public_private_toxicity,23,S4,167,True,0.815855601697452,0.4919517385756492,0.32390386312180275,0.7372420892881847,0.6915320709619289,0.045710018326255764,0.004,False
public_private_toxicity,24,Q1,168,False,0.1201533272560182,0.2168806805340705,-0.0967273532780523,0.7524143240907535,0.7434892251671735,0.008925098923579955,0.0018,False
public_private_toxicity,24,S4,174,True,0.1739683661792224,0.2857725149935417,-0.11180414881431933,0.7434892251671735,0.7113752772296614,0.0321139479375121,0.004,False
public_private_toxicity,25,Q3,177,True,0.5018094615965082,0.5568442417683024,-0.055034780171794195,0.6525483246527612,0.6469793539008025,0.005568970751958724,0.004,False
public_private_toxicity,25,S2,179,False,0.7862539915691402,0.6409082270461411,0.14534576452299908,0.6469793539008025,0.7193495673497698,-0.07237021344896732,0.0018,True
public_private_toxicity,25,S4,181,True,0.8541988947866125,0.5094418267160243,0.34475706807058815,0.6469793539008025,0.6230420416152065,0.023937312285596035,0.004,False
public_private_toxicity,26,S2,186,False,0.8038243330575456,0.6685569600261898,0.13526737303135583,0.6293915748048668,0.6539746982607557,-0.024583123455888867,0.0018,True
public_private_toxicity,27,Q2,190,True,0.381899590274192,0.6544527640464474,-0.27255317377225535,0.6555007588560999,0.6564416803539928,-0.0009409214978928215,0.0048,True
public_private_toxicity,30,Q1,210,True,0.2432481829705462,0.3647736144742344,-0.12152543150368819,0.629174971657397,0.5992765772825115,0.029898394374885506,0.004,False
public_private_toxicity,34,Q1,238,False,0.1569823667327954,0.2688514858550227,-0.11186911912222733,0.8223951984417077,0.7789717328889983,0.04342346555270937,0.0018,False
public_private_toxicity,34,S2,242,True,0.5193126457830795,0.8984507302522194,-0.37913808446914,0.7789717328889983,0.6157168526247923,0.1632548802642061,0.004,False
public_private_toxicity,36,Q1,252,True,0.2600207926861619,0.4739815525917726,-0.2139607599056107,0.6791184425546678,0.6217382176037788,0.057380224950889014,0.004,False
public_private_toxicity,36,S3,257,True,0.9404337621667476,0.8929273399075288,0.04750642225921875,0.6217382176037788,0.6124905252499603,0.009247692353818504,0.004,False
public_private_toxicity,38,Q1,266,True,0.266757761864369,0.5321733181983741,-0.2654155563340051,0.6538036114331269,0.6012161486776496,0.05258746275547732,0.004,False
public_private_toxicity,44,Q2,309,True,0.3850961576038314,0.6205899898125083,-0.23549383220867692,0.5882427961307256,0.5880426420182794,0.00020015411244622694,0.0048,True
public_private_toxicity,50,Q2,351,True,0.4045396044723646,0.6835694225546829,-0.2790298180823183,0.639964276492187,0.6321398673733066,0.007824409118880382,0.0048,False
public_private_toxicity,53,Q2,372,True,0.3886818471971245,0.7124645921500611,-0.3237827449529366,0.647782924526117,0.6260076255933452,0.021775298932771747,0.0048,False
public_private_toxicity,56,Q2,393,True,0.3386257417023632,0.6413264507944202,-0.302700709092057,0.6777899544277659,0.6596690326512876,0.018120921776478283,0.0048,False
public_private_toxicity,56,S3,397,True,0.9764385345438342,0.8958213060093945,0.08061722853443976,0.6596690326512876,0.6183313998519636,0.04133763279932401,0.004,False
public_private_toxicity,59,Q1,413,True,0.9999754652104104,0.9999686570433794,6.808167030913914e-06,1.1979542860295795,1.1868930597962455,0.011061226233334054,0.004,False
public_private_toxicity,60,S3,425,False,0.6924112612310765,0.5335611316220784,0.15885012960899814,0.7294937180403004,0.7275452264389379,0.0019484916013624565,0.0018,False
public_private_toxicity,66,Q3,464,False,0.4573244883335221,0.630338645724282,-0.17301415739075993,0.9115174022911683,0.8824317983118642,0.029085603979304042,0.0018,False
public_private_toxicity,66,S3,467,False,0.6696950987333826,0.5037672329103787,0.1659278658230039,0.8824317983118642,0.8736815388155516,0.008750259496312696,0.0018,False
public_private_toxicity,68,S4,482,True,0.0894846050865644,0.1972551728460799,-0.1077705677595155,0.7685127029079012,0.7347729009243041,0.03373980198359705,0.004,False
public_private_toxicity,74,S4,524,False,0.3894691293922355,0.2328017707114281,0.1566673586808074,0.6915358544240907,0.7078568953767845,-0.01632104095269382,0.0018,True
public_private_toxicity,75,S2,529,True,0.7245086510033851,0.5886170540054882,0.13589159699789688,0.6829857886838029,0.6783920671325288,0.0045937215512741325,0.004,False
public_private_toxicity,78,Q2,547,False,0.9254429272004704,0.839290393934458,0.08615253326601235,1.1986860408194866,1.192719945052579,0.005966095766907653,0.0048,False
public_private_toxicity,79,Q1,553,True,0.9999726589987792,0.999965092483008,7.566515771162408e-06,1.1521978291147532,1.1387881838320983,0.01340964528265487,0.004,False
public_private_toxicity,84,Q2,589,False,0.3483213664825395,0.5261754441756927,-0.17785407769315326,0.7683900891306064,0.7347914344758735,0.033598654654732885,0.0048,False
