row,target,target_idx_int,base_prob,base_uncertainty,target_peer_margin,target_peer_margin_abs,atlas_action_health,cohort_outlier_score,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,teacher_logit_move,teacher_has_action,teacher_action_sign,flat_idx,target_idx,sign,source_support,source_move_abs_mean,source_move_abs_max,source_move_std,sem_mean,base_mean,sem_min,base_min,sem_pos,base_pos,h088_alignment,source_score,source_score_max,source_support_rank,source_move_abs_mean_rank,source_move_abs_max_rank,source_move_std_rank,sem_mean_rank,base_mean_rank,sem_min_rank,base_min_rank,sem_pos_rank,base_pos_rank,source_score_rank,source_score_max_rank,h088_safe_rank,listener_benefit_rank,source_consensus_rank,human_state_responsibility,responsibility_score,signed_responsibility,opposite_sign_score,sign_margin,sign_margin_rank,selection_score
98,Q2,1,0.4631417001415242,0.9262834002830485,-0.21611615561629094,0.21611615561629094,0.7111148571428572,0.8143142857142857,0.8814285714285715,0.8571428571428571,0.5257142857142857,0.5428571428571428,0.3715857142857143,0.29107142857142854,0.3352428571428571,-0.6380762463889581,1.0,-1.0,687,1.0,-1,9.0,0.2878860784523284,0.4246079449397575,0.11826635110750143,4.04517529624795e-05,0.00011853028693807849,-2.2785955511675326e-05,3.749526558579324e-05,8.0,10.0,0.0,4.723057381324987,4.75875117370892,0.9602991944764097,0.9355581127733027,0.9424626006904487,0.9804372842347526,0.9746835443037974,0.997698504027618,0.2566168009205984,1.0,0.6559263521288837,0.9695051783659379,0.9953970080552359,0.9930955120828538,0.9234752589182968,0.8358400460299196,0.9679113924050633,0.6398519362186788,0.8389761636021084,-0.8389761636021084,0.0,0.8389761636021084,1.0,0.9935110081112397
91,Q2,1,0.517487560784734,0.965024878430532,-0.06747861923474119,0.06747861923474119,0.32745371428571435,0.2977714285714286,0.23857142857142857,0.2842857142857143,0.48857142857142855,0.51,0.4639428571428572,0.2817857142857143,0.32997142857142864,-0.6422547847011687,1.0,-1.0,638,1.0,-1,8.0,0.18529568664393703,0.2950632605530781,0.08026906766816803,4.7371164414884476e-05,6.83115744794871e-05,-4.406905468444419e-06,3.345232112166728e-05,9.0,10.0,0.0,4.868675469483568,4.900063380281691,0.8630609896432682,0.8584579976985041,0.9021864211737629,0.9643268124280783,0.9838895281933256,0.9919447640966629,0.5373993095512083,0.998849252013809,0.8394706559263522,0.9695051783659379,0.998849252013809,0.997698504027618,0.9234752589182968,0.8995224395857309,0.925132336018412,0.3563211845102506,0.7835068575016991,-0.7835068575016991,0.0,0.7835068575016991,0.996523754345307,0.9826187717265353
44,Q2,1,0.6205899898125083,0.7588200203749833,-0.9664827617192175,0.9664827617192175,0.6306508571428573,0.6463714285714285,0.8257142857142857,0.63,0.21857142857142858,0.1,0.45620000000000005,0.5625,0.5180428571428572,-0.7869065731646545,1.0,-1.0,309,1.0,-1,9.0,0.18316022258607428,0.2867598389699146,0.09035650001398077,6.805381711503927e-05,6.516111522687022e-05,-0.00026457812060155556,-0.00026457812060155556,9.0,9.0,0.0,4.467379238393323,4.509772300469484,0.9602991944764097,0.8550057537399309,0.8964326812428078,0.9700805523590333,0.9953970080552359,0.9873417721518988,0.018411967779056387,0.01611047180667434,0.8394706559263522,0.8032220943613348,0.9861910241657077,0.9873417721518988,0.9234752589182968,0.6546375143843498,0.9426409666283083,0.6892938496583144,0.7802247467652351,-0.7802247467652351,0.0,0.7802247467652351,0.9953650057937428,0.9812282734646581
168,Q2,1,0.427742815510214,0.855485631020428,0.27817916586625824,0.27817916586625824,0.5228451428571429,0.5574857142857143,0.7214285714285714,0.5242857142857142,0.21428571428571427,0.3157142857142857,0.41985714285714293,0.27071428571428574,0.3120428571428571,-0.6684366948237217,1.0,-1.0,1177,1.0,-1,7.0,0.27955178211631837,0.3555982770343327,0.058760129835119086,4.291116888236128e-05,8.249318356045778e-06,-2.987972559138948e-05,-2.987972559138948e-05,9.0,8.0,0.0,4.131692488262911,4.183218309859155,0.7491369390103567,0.9309551208285386,0.9252013808975834,0.9390103567318757,0.9792865362485615,0.8147295742232451,0.21749136939010358,0.18757192174913695,0.8394706559263522,0.620253164556962,0.9769850402761795,0.9746835443037974,0.9234752589182968,0.6568584579976986,0.903970080552359,0.507369020501139,0.7273165913296548,-0.7273165913296548,0.0,0.7273165913296548,0.9860950173812283,0.9805330243337196
194,Q2,1,0.7100675875039203,0.5798648249921594,1.3295743841119645,1.3295743841119645,0.7769702857142857,0.8832,0.8828571428571429,0.9228571428571428,0.78,0.7871428571428571,0.3912142857142857,0.5314285714285715,0.5080857142857143,-0.48283568245776043,1.0,-1.0,1359,1.0,-1,7.0,0.17420631635727088,0.2830199800956832,0.07850993388845773,8.641206797917684e-05,0.0001580683403515277,-0.0001325739679333004,-0.0001325739679333004,9.0,9.0,0.0,4.41433836351442,4.420953051643193,0.7491369390103567,0.8434982738780207,0.8918296892980437,0.9608745684695051,0.998849252013809,0.998849252013809,0.05293440736478711,0.04948216340621404,0.8394706559263522,0.8032220943613348,0.9838895281933256,0.9827387802071347,0.9234752589182968,0.6691944764096662,0.8861219792865362,0.7158542141230068,0.763486117177776,-0.763486117177776,0.0,0.763486117177776,0.9942062572421785,0.9790266512166859
148,S4,6,0.9974938621405658,0.00501227571886842,0.6762196851379398,0.6762196851379398,0.16048514285714288,0.05448571428571428,0.03571428571428571,0.008571428571428572,0.22428571428571428,0.31857142857142856,0.24704285714285718,0.7139285714285714,0.4254714285714286,0.21700204460454398,1.0,1.0,1042,6.0,1,9.0,0.25830888172111455,0.9209858198562522,0.2969298734100137,3.075415128902781e-06,2.632240818195468e-06,-2.208542036767824e-07,-5.462680714341731e-07,9.0,9.0,0.0,3.72436802295253,4.405629107981221,0.9602991944764097,0.9136939010356732,0.9585730724971231,0.9907940161104718,0.6536248561565017,0.6271576524741082,0.9286536248561565,0.8342922899884925,0.8394706559263522,0.8032220943613348,0.9700805523590333,0.9815880322209436,0.9234752589182968,0.7467318757192175,0.955759493670886,0.2146355353075171,0.7225089896951992,0.7225089896951992,0.0,0.7225089896951992,0.9837775202780996,0.9767091541135573
182,S2,4,0.546729165180283,0.906541669639434,-0.9418766911655574,0.9418766911655574,0.5452794285714285,0.5505428571428571,0.48857142857142855,0.5757142857142857,0.6471428571428571,0.6585714285714286,0.6651,0.4078571428571428,0.6180428571428572,0.0,0.0,0.0,1278,4.0,1,7.0,0.13843929257741847,0.1982235002540357,0.04470862973838967,1.0755899276985234e-05,1.4736786665375264e-05,8.638395060132697e-07,8.542717367441053e-07,10.0,10.0,0.0,4.6951431924882625,4.8585704225352115,0.7491369390103567,0.762945914844649,0.7963176064441887,0.8860759493670886,0.8342922899884925,0.8883774453394706,0.9838895281933256,0.9723820483314154,0.9821634062140391,0.9695051783659379,0.9942462600690449,0.9953970080552359,0.9234752589182968,0.9141714614499423,0.8616455696202532,0.6264692482915719,0.8110588811762113,0.8110588811762113,0.0,0.8110588811762113,0.9988412514484357,0.9750869061413674
217,S1,3,0.6062244952998838,0.7875510094002325,0.9480394115915445,0.9480394115915445,0.7953314285714286,0.8636571428571429,0.9828571428571429,0.9657142857142857,0.28285714285714286,0.07285714285714286,0.33742857142857147,0.7575,0.5472857142857144,0.0,0.0,0.0,1522,3.0,-1,8.0,0.18773806505647161,0.2299292671656397,0.04110157000564909,9.211679315771245e-06,1.6740974447096553e-05,-2.5532198654034675e-06,-3.3336604928438847e-06,7.0,7.0,0.6388571428571429,2.523845565057009,2.591021327967807,0.8630609896432682,0.8630609896432682,0.8411967779056386,0.8642117376294591,0.8158803222094362,0.903337169159954,0.6306098964326813,0.5604142692750288,0.5552359033371692,0.5299194476409667,0.8780207134637514,0.8653624856156502,0.663981588032221,0.7253107019562715,0.8660644418872266,0.8361731207289294,0.7274065424274788,-0.7274065424274788,0.0,0.7274065424274788,0.9872537659327926,0.974739281575898
158,Q2,1,0.3439340829685295,0.687868165937059,-0.17076599514494806,0.17076599514494806,0.36002342857142855,0.33845714285714285,0.11,0.39,0.8028571428571428,0.8071428571428572,0.5524,0.40142857142857147,0.4456714285714286,-0.7011555505880882,1.0,-1.0,1107,1.0,-1,8.0,0.15981028729027208,0.268890859901425,0.06366950326051027,3.933273425588238e-05,5.022862067583553e-05,-2.121055488534169e-05,3.952638626149383e-06,5.0,10.0,0.0,4.313462734741784,4.367798122065729,0.8630609896432682,0.8112773302646721,0.8768699654775605,0.9459148446490219,0.9735327963176065,0.9792865362485615,0.26582278481012656,0.9907940161104718,0.4298043728423475,0.9695051783659379,0.9827387802071347,0.9804372842347526,0.9234752589182968,0.8133544303797469,0.9060759493670886,0.3136446469248292,0.7393589499561498,-0.7393589499561498,0.0,0.7393589499561498,0.9918887601390498,0.9736964078794901
10,Q2,1,0.5036388558656353,0.9927222882687294,-0.6578964721036651,0.6578964721036651,0.16652857142857144,0.04471428571428571,0.05857142857142857,0.011428571428571429,0.09571428571428571,0.2042857142857143,0.49808571428571435,0.46178571428571435,0.5210714285714286,-0.6198789591592779,1.0,-1.0,71,1.0,-1,9.0,0.1686031032126793,0.2311014127587892,0.04842794654951485,5.744711158601174e-05,6.558048724403659e-05,-9.691254125621954e-05,-9.691254125621954e-05,9.0,9.0,0.0,4.503655972874283,4.520288732394366,0.9602991944764097,0.8342922899884925,0.8434982738780207,0.905638665132336,0.9907940161104718,0.9884925201380897,0.0805523590333717,0.07479861910241657,0.8394706559263522,0.8032220943613348,0.9896432681242808,0.9884925201380897,0.9234752589182968,0.6728883774453395,0.9324223245109321,0.42091116173120724,0.7287750595144068,-0.7287750595144068,0.0,0.7287750595144068,0.9884125144843569,0.972885283893395
