dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_prob_all_no_order,oof_move_all_no_order,oof_prob_human_target_context,oof_move_human_target_context,oof_prob_human_row_context_only,oof_move_human_row_context_only,student_oof_row_prob,teacher_row_has_action,flat_idx,og_unsupervised_score,og_row_context_score,og_distilled_cell_score,og_distilled_row_gated_score,unsupervised_sign,distilled_sign,row_context_sign,selection_score,responsibility_score,sign,listener_selection_score,listener_responsibility_score,listener_sign,teacher
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1839999885504578,-1.489478673612198,0.3679999771009156,-0.5377175266978416,0.5377175266978416,-1.0,0.0,False,1,0.0004841784138389,0.0051203247620392,0.000225586207831,0.009145646947679,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,0,0.30106285714285713,0.3625028571428571,0.23649142857142857,0.31420571428571425,-1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.5115819275521561,0.0463359988072046,0.9768361448956876,-0.9426459758347844,0.9426459758347844,-1.0,0.0,False,1,0.0004449541254144,0.0193465104463544,0.0003896962383031,0.0149550351804656,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,1,0.45576,0.3844457142857143,0.3128457142857143,0.3408228571428571,-1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5074404548458739,0.0297640165091338,0.9851190903082524,-0.1938278161257867,0.1938278161257867,-1.0,0.0,False,1,0.0001704828599943,0.0091050345054648,0.0002509817549091,0.0029346357562061,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,2,0.39318857142857144,0.33016,0.2366342857142857,0.3110857142857143,1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.5202725253271271,0.0811345798909195,0.9594549493457458,-1.104057254048621,1.104057254048621,-1.0,0.0,False,1,0.2368147590116314,0.0565560158158927,0.2432747406494779,0.0450114408556933,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,3,0.45864,0.39096,0.6701714285714286,0.6705714285714286,-1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.4579375217389834,-0.1686485089487839,0.9158750434779668,1.5364388832539944,1.5364388832539944,1.0,0.0,False,1,0.1446944566794182,0.0768193688205083,0.2043081657899265,0.0607941030398817,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,4,0.4618971428571429,0.40387428571428574,0.6746228571428572,0.6772685714285714,1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8508786159626692,1.741508849197694,0.2982427680746615,0.6745594916086408,0.6745594916086408,1.0,0.0,False,1,0.19062904418121,0.0219394246773376,0.0888168437993979,0.0250051283244783,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,5,0.3001714285714286,0.3708457142857143,0.47846285714285713,0.4968571428571428,1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
1.0,0.0,30.0,1.0,0.0,0.0,3.370601218870599,3.370601218870599,0.0,0.3814285714285714,0.1557142857142857,0.2409142857142857,0.5620571428571429,0.7282142857142857,0.6088571428571429,0.3814285714285714,0.1557142857142857,0.0957142857142857,0.2042857142857143,0.3272342857142857,5.242210763639898,5.246933719390009,-0.4739907843288298,-2.7483920461903013,0.3802874389467298,-2.2674750888001656,-1.0767494450932238,-1.9371985195445285,-0.5377175266978416,-0.9426459758347844,-0.1938278161257867,-1.104057254048621,1.5364388832539944,0.6745594916086408,1.2351633940581954,0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.5084298008946088,0.0337223989749392,0.9831403982107824,1.2351633940581954,1.2351633940581954,1.0,0.0,False,1,0.0646526594981067,0.0030515326739216,0.0942454857046874,-0.0115049562074925,0.0622020573739331,0.022240976856779,0.4451362875550348,0.0,6,0.4700914285714286,0.39501714285714284,0.4944114285714286,0.5174628571428571,1,-1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.0942857142857142,0.1803142857142857,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.0942857142857142,0.0957142857142857,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.1503923599408547,-2.613949764596354,-0.2376446292680059,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1,0.0040160642570281,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.0950246972067914,-2.2537708251844486,0.1900493944135828,-0.6079662588203738,0.6079662588203738,-1.0,0.0,False,1,0.0186667601073387,0.0853837809996806,0.0050830222691676,0.0951540828882037,0.5994640339470065,0.108467108824227,0.8366391386829125,0.0,7,0.26915428571428573,0.8657942857142857,0.4649371428571429,0.6266857142857143,-1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.0942857142857142,0.1803142857142857,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.0942857142857142,0.0957142857142857,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.1503923599408547,-2.613949764596354,-0.2376446292680059,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1,0.0040160642570281,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.5142003796073951,0.0568167979190231,0.97159924078521,-1.114463825746947,1.114463825746947,-1.0,0.0,False,1,0.0137190017279112,0.1036899619560553,0.0094164932233226,0.1026685273031846,0.5994640339470065,0.108467108824227,0.8366391386829125,0.0,8,0.44925714285714285,0.8899657142857142,0.5323085714285714,0.70088,-1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.0942857142857142,0.1803142857142857,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.0942857142857142,0.0957142857142857,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.1503923599408547,-2.613949764596354,-0.2376446292680059,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1,0.0040160642570281,0.0,2.0,1.0,0.0,1.0,0.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.510501737615549,0.0420131291633649,0.978996524768902,-0.740434937708033,0.740434937708033,-1.0,0.0,False,1,0.008426565206895,0.0993744452230246,0.0079819649706321,0.0969397722151958,0.5994640339470065,0.108467108824227,0.8366391386829125,0.0,9,0.4321485714285714,0.8735657142857143,0.5201085714285715,0.6852685714285714,-1,1,1,,,,0.4970799536500579,0.4191311207127793,1,s2hub_jackpot
