feature_family,label_task,target,positive_rate,auc,ap,ap_lift_vs_rate
listener_only,toxic_tail_action,Q1,0.4,0.650570987654321,0.4858742486147337,0.0858742486147337
listener_only,toxic_tail_action,Q2,0.43222222222222223,0.6095664028896414,0.48942583864151107,0.05720361641928884
listener_only,toxic_tail_action,Q3,0.39666666666666667,0.6330841728956776,0.4702963910062709,0.07362972433960424
listener_only,toxic_tail_action,S1,0.39555555555555555,0.6031735376734965,0.4434158945425237,0.047860338986968176
listener_only,toxic_tail_action,S2,0.4166666666666667,0.6028774603174604,0.46582204524978854,0.049155378583121856
listener_only,toxic_tail_action,S3,0.41,0.6891634641393495,0.546212525736894,0.13621252573689407
listener_only,toxic_tail_action,S4,0.37222222222222223,0.6800369832254657,0.4926915337931609,0.12046931157093865
action_geometry_only,strict_jury_released,Q1,0.017777777777777778,0.6865808823529411,0.03230044001138832,0.014522662233610543
action_geometry_only,strict_jury_released,Q2,0.012222222222222223,0.8315778709479497,0.1289626676553005,0.1167404454330783
action_geometry_only,strict_jury_released,Q3,0.03333333333333333,0.7253448275862069,0.066660969792651,0.03332763645931767
action_geometry_only,strict_jury_released,S1,0.012222222222222223,0.6340116576337049,0.018884982375788766,0.006662760153566543
action_geometry_only,strict_jury_released,S2,0.017777777777777778,0.6176117081447964,0.1272963074258717,0.10951852964809392
action_geometry_only,strict_jury_released,S3,0.008888888888888889,0.4091227578475336,0.007906763785113976,-0.0009821251037749126
action_geometry_only,strict_jury_released,S4,0.09111111111111111,0.7431048363050867,0.172022149645186,0.08091103853407489
action_geometry_only,strict_positive_release,Q1,0.01,0.6661678513530365,0.02100872541068584,0.011008725410685838
action_geometry_only,strict_positive_release,Q2,0.006666666666666667,0.709731543624161,0.012354904153821539,0.005688237487154872
action_geometry_only,strict_positive_release,Q3,0.014444444444444444,0.7605584944931055,0.03268396580657104,0.018239521362126598
action_geometry_only,strict_positive_release,S1,0.0077777777777777776,0.6442969124940009,0.013863403218055818,0.0060856254402780405
action_geometry_only,strict_positive_release,S2,0.01,0.408592093777279,0.009493551230483276,-0.0005064487695167243
action_geometry_only,strict_positive_release,S3,0.0022222222222222222,0.5080734966592428,0.003264374421351722,0.0010421521991295
action_geometry_only,strict_positive_release,S4,0.051111111111111114,0.7559820792180023,0.09910514755716783,0.047994036446056716
action_geometry_only,healthy_action,Q1,0.5,0.46718518518518515,0.48432266904712507,-0.015677330952874935
action_geometry_only,healthy_action,Q2,0.5,0.5683037037037038,0.5516753207441407,0.05167532074414072
action_geometry_only,healthy_action,Q3,0.5,0.5432987654320988,0.5259600952342947,0.025960095234294656
action_geometry_only,healthy_action,S1,0.5,0.6946197530864198,0.6614719858138761,0.16147198581387612
action_geometry_only,healthy_action,S2,0.5,0.5567160493827161,0.5531765656001695,0.05317656560016948
action_geometry_only,healthy_action,S3,0.5,0.5197703703703704,0.5171435923923997,0.01714359239239971
action_geometry_only,healthy_action,S4,0.5,0.5789604938271604,0.5656417059881902,0.06564170598819019
action_geometry_only,toxic_tail_action,Q1,0.4,0.6601954732510288,0.49972602207166206,0.09972602207166203
action_geometry_only,toxic_tail_action,Q2,0.43222222222222223,0.6725484080310294,0.5562838162662476,0.12406159404402534
action_geometry_only,toxic_tail_action,Q3,0.39666666666666667,0.7088253349221825,0.5480791348573706,0.15141246819070392
action_geometry_only,toxic_tail_action,S1,0.39555555555555555,0.7654132931262392,0.6264344736948133,0.23087891813925776
action_geometry_only,toxic_tail_action,S2,0.4166666666666667,0.6952101587301587,0.5441022557461697,0.12743558907950298
action_geometry_only,toxic_tail_action,S3,0.41,0.6601569876339065,0.5134741824074092,0.10347418240740919
action_geometry_only,toxic_tail_action,S4,0.37222222222222223,0.7436322810725136,0.5547366408074642,0.18251441858524198
open_loop_human_state_listener,strict_jury_released,Q1,0.017777777777777778,0.6825509049773756,0.05941296183327252,0.04163518405549474
open_loop_human_state_listener,strict_jury_released,Q2,0.012222222222222223,0.6187749258615399,0.10264235139042543,0.09042012916820322
open_loop_human_state_listener,strict_jury_released,Q3,0.03333333333333333,0.6199233716475095,0.05335879283810998,0.020025459504776646
open_loop_human_state_listener,strict_jury_released,S1,0.012222222222222223,0.7114735658042746,0.04043070091883869,0.028208478696616468
open_loop_human_state_listener,strict_jury_released,S2,0.017777777777777778,0.40027573529411764,0.015194838713004567,-0.0025829390647732105
open_loop_human_state_listener,strict_jury_released,S3,0.008888888888888889,0.5800868834080717,0.014685172408643393,0.005796283519754504
open_loop_human_state_listener,strict_jury_released,S4,0.09111111111111111,0.6650664917407121,0.15194195832657137,0.060830847215460254
open_loop_human_state_listener,strict_positive_release,Q1,0.01,0.5781269484973188,0.020237861236665915,0.010237861236665915
open_loop_human_state_listener,strict_positive_release,Q2,0.006666666666666667,0.4972967934377331,0.009360386154313186,0.0026937194876465185
open_loop_human_state_listener,strict_positive_release,Q3,0.014444444444444444,0.5903217413927673,0.021977986216732512,0.007533541772288068
open_loop_human_state_listener,strict_positive_release,S1,0.0077777777777777776,0.5589505679091347,0.015236146432774829,0.007458368654997051
open_loop_human_state_listener,strict_positive_release,S2,0.01,0.2898116972191046,0.009107618170282824,-0.0008923818297171763
open_loop_human_state_listener,strict_positive_release,S3,0.0022222222222222222,0.42594654788418707,0.0032325265788300805,0.0010103043566078583
open_loop_human_state_listener,strict_positive_release,S4,0.051111111111111114,0.6028408512371448,0.06968302979900853,0.01857191868789742
open_loop_human_state_listener,healthy_action,Q1,0.5,0.4994074074074074,0.4894250823402536,-0.010574917659746386
open_loop_human_state_listener,healthy_action,Q2,0.5,0.4910666666666667,0.48787967572626556,-0.01212032427373444
open_loop_human_state_listener,healthy_action,Q3,0.5,0.47109382716049375,0.4827475680465766,-0.01725243195342341
open_loop_human_state_listener,healthy_action,S1,0.5,0.5235703703703704,0.5208409849425277,0.02084098494252773
open_loop_human_state_listener,healthy_action,S2,0.5,0.5163901234567901,0.5208418981383426,0.020841898138342585
open_loop_human_state_listener,healthy_action,S3,0.5,0.4035061728395061,0.4328976323593378,-0.06710236764066219
open_loop_human_state_listener,healthy_action,S4,0.5,0.4930641975308642,0.4939218619676452,-0.006078138032354796
open_loop_human_state_listener,toxic_tail_action,Q1,0.4,0.6889300411522634,0.531576385531811,0.13157638553181095
open_loop_human_state_listener,toxic_tail_action,Q2,0.43222222222222223,0.6283686908576862,0.507017656665817,0.07479543444359477
open_loop_human_state_listener,toxic_tail_action,Q3,0.39666666666666667,0.6595710107247319,0.49913431712841955,0.10246765046175288
open_loop_human_state_listener,toxic_tail_action,S1,0.39555555555555555,0.6313228065102445,0.48408302797513114,0.08852747241957559
open_loop_human_state_listener,toxic_tail_action,S2,0.4166666666666667,0.6335974603174603,0.507965631078902,0.09129896441223534
open_loop_human_state_listener,toxic_tail_action,S3,0.41,0.5569131209202864,0.41565053135608143,0.005650531356081456
open_loop_human_state_listener,toxic_tail_action,S4,0.37222222222222223,0.7001928411042134,0.5043300913774915,0.1321078691552693
masked_pretext_prediction_listener,strict_jury_released,Q1,0.017777777777777778,0.5590002828054299,0.037899257790241586,0.02012148001246381
masked_pretext_prediction_listener,strict_jury_released,Q2,0.012222222222222223,0.534512731363125,0.016292184572882673,0.00406996235066045
masked_pretext_prediction_listener,strict_jury_released,Q3,0.03333333333333333,0.6689272030651341,0.08662106731481191,0.053287733981478576
masked_pretext_prediction_listener,strict_jury_released,S1,0.012222222222222223,0.6630023519787299,0.029826582736304265,0.01760436051408204
masked_pretext_prediction_listener,strict_jury_released,S2,0.017777777777777778,0.4928238122171945,0.02624852062631774,0.008470742848539964
masked_pretext_prediction_listener,strict_jury_released,S3,0.008888888888888889,0.5287976457399104,0.018775862592197393,0.009886973703308504
masked_pretext_prediction_listener,strict_jury_released,S4,0.09111111111111111,0.6429945136859682,0.16857917082897353,0.07746805971786241
masked_pretext_prediction_listener,strict_positive_release,Q1,0.01,0.5467015837386208,0.015746751651913502,0.005746751651913502
masked_pretext_prediction_listener,strict_positive_release,Q2,0.006666666666666667,0.49254287844891875,0.010708373749524037,0.00404170708285737
masked_pretext_prediction_listener,strict_positive_release,Q3,0.014444444444444444,0.5243257306391467,0.056333228322900136,0.041888783878455696
masked_pretext_prediction_listener,strict_positive_release,S1,0.0077777777777777776,0.630859062549992,0.16568650126747328,0.1579087234896955
masked_pretext_prediction_listener,strict_positive_release,S2,0.01,0.43933158747973566,0.00968316785564511,-0.0003168321443548904
masked_pretext_prediction_listener,strict_positive_release,S3,0.0022222222222222222,0.11859688195991092,0.0018612391560680545,-0.0003609830661541677
masked_pretext_prediction_listener,strict_positive_release,S4,0.051111111111111114,0.4693386620507077,0.05870566434674491,0.007594553235633794
masked_pretext_prediction_listener,healthy_action,Q1,0.5,0.511195061728395,0.5039869996700233,0.00398699967002325
masked_pretext_prediction_listener,healthy_action,Q2,0.5,0.4660320987654321,0.4730979308646858,-0.026902069135314177
masked_pretext_prediction_listener,healthy_action,Q3,0.5,0.49741481481481475,0.49802726167995104,-0.001972738320048961
masked_pretext_prediction_listener,healthy_action,S1,0.5,0.5355382716049383,0.5332096769799048,0.033209676979904845
masked_pretext_prediction_listener,healthy_action,S2,0.5,0.5614888888888889,0.5529527043519104,0.05295270435191035
masked_pretext_prediction_listener,healthy_action,S3,0.5,0.5963925925925926,0.5965965062079898,0.09659650620798976
masked_pretext_prediction_listener,healthy_action,S4,0.5,0.5107012345679013,0.5071367993630652,0.007136799363065216
masked_pretext_prediction_listener,toxic_tail_action,Q1,0.4,0.681491769547325,0.523248536797522,0.12324853679752201
masked_pretext_prediction_listener,toxic_tail_action,Q2,0.43222222222222223,0.5965242807338803,0.48205423797543895,0.04983201575321672
masked_pretext_prediction_listener,toxic_tail_action,Q3,0.39666666666666667,0.6498728404805754,0.49194785500657984,0.09528118833991317
masked_pretext_prediction_listener,toxic_tail_action,S1,0.39555555555555555,0.6665281105419696,0.5257648271490228,0.1302092715934673
masked_pretext_prediction_listener,toxic_tail_action,S2,0.4166666666666667,0.6499428571428572,0.5295557201121956,0.11288905344552896
masked_pretext_prediction_listener,toxic_tail_action,S3,0.41,0.6831692516548518,0.5801826712893046,0.1701826712893046
masked_pretext_prediction_listener,toxic_tail_action,S4,0.37222222222222223,0.6813129045040285,0.4826153290053567,0.11039310678313446
masked_pretext_residual_listener,strict_jury_released,Q1,0.017777777777777778,0.47758766968325794,0.017121309636261087,-0.0006564681415166911
masked_pretext_residual_listener,strict_jury_released,Q2,0.012222222222222223,0.4911033848041722,0.013045437659355877,0.0008232154371336543
masked_pretext_residual_listener,strict_jury_released,Q3,0.03333333333333333,0.6653448275862068,0.05701536817743953,0.0236820348441062
masked_pretext_residual_listener,strict_jury_released,S1,0.012222222222222223,0.75140607424072,0.05519893288505422,0.04297671066283199
masked_pretext_residual_listener,strict_jury_released,S2,0.017777777777777778,0.5398755656108597,0.018975660417585145,0.0011978826398073676
masked_pretext_residual_listener,strict_jury_released,S3,0.008888888888888889,0.4293021300448431,0.009142387181864593,0.00025349829297570403
masked_pretext_residual_listener,strict_jury_released,S4,0.09111111111111111,0.6751371578507961,0.14787022575892134,0.05675911464781022
masked_pretext_residual_listener,strict_positive_release,Q1,0.01,0.6075570520014965,0.017921093665964463,0.007921093665964463
masked_pretext_residual_listener,strict_positive_release,Q2,0.006666666666666667,0.4716629381058911,0.0074956496384498954,0.0008289829717832283
masked_pretext_residual_listener,strict_positive_release,Q3,0.014444444444444444,0.7067470297459023,0.042775493294819965,0.02833104885037552
masked_pretext_residual_listener,strict_positive_release,S1,0.0077777777777777776,0.7020476723724205,0.01509759928873463,0.007319821510956852
masked_pretext_residual_listener,strict_positive_release,S2,0.01,0.43858336450929036,0.013169076718654617,0.0031690767186546166
masked_pretext_residual_listener,strict_positive_release,S3,0.0022222222222222222,0.1266703786191537,0.0018647363177684223,-0.0003574859044537999
masked_pretext_residual_listener,strict_positive_release,S4,0.051111111111111114,0.5938804602382649,0.06806318281992199,0.016952071708810877
masked_pretext_residual_listener,healthy_action,Q1,0.5,0.5222296296296296,0.5143663455410499,0.014366345541049874
masked_pretext_residual_listener,healthy_action,Q2,0.5,0.5178345679012346,0.5136453299936286,0.013645329993628552
masked_pretext_residual_listener,healthy_action,Q3,0.5,0.5048691358024691,0.504401877711049,0.0044018777110490515
masked_pretext_residual_listener,healthy_action,S1,0.5,0.604237037037037,0.5888185079646782,0.08881850796467816
masked_pretext_residual_listener,healthy_action,S2,0.5,0.5365827160493828,0.5210328116156684,0.02103281161566839
masked_pretext_residual_listener,healthy_action,S3,0.5,0.5494444444444444,0.5446849496664565,0.04468494966645653
masked_pretext_residual_listener,healthy_action,S4,0.5,0.5383802469135803,0.5362991391741305,0.036299139174130524
masked_pretext_residual_listener,toxic_tail_action,Q1,0.4,0.6962731481481481,0.5478136081065258,0.14781360810652577
masked_pretext_residual_listener,toxic_tail_action,Q2,0.43222222222222223,0.6114554354333204,0.5021782612546604,0.06995603903243813
masked_pretext_residual_listener,toxic_tail_action,Q3,0.39666666666666667,0.645315216325941,0.4874738848363912,0.09080721816972454
masked_pretext_residual_listener,toxic_tail_action,S1,0.39555555555555555,0.6890826379709187,0.5360166211857954,0.14046106563023986
masked_pretext_residual_listener,toxic_tail_action,S2,0.4166666666666667,0.6139377777777778,0.4895832395979173,0.07291657293125059
masked_pretext_residual_listener,toxic_tail_action,S3,0.41,0.6908221436263328,0.5648568351329666,0.1548568351329666
masked_pretext_residual_listener,toxic_tail_action,S4,0.37222222222222223,0.6886540747589487,0.49897148141068204,0.1267492591884598
masked_pretext_full_listener,strict_jury_released,Q1,0.017777777777777778,0.5456023755656109,0.023894196776010568,0.00611641899823279
masked_pretext_full_listener,strict_jury_released,Q2,0.012222222222222223,0.36266489416095715,0.009636688999212006,-0.002585533223010217
masked_pretext_full_listener,strict_jury_released,Q3,0.03333333333333333,0.6178352490421456,0.05488539238796167,0.021552059054628335
masked_pretext_full_listener,strict_jury_released,S1,0.012222222222222223,0.6474077103998364,0.05542265136441894,0.04320042914219672
masked_pretext_full_listener,strict_jury_released,S2,0.017777777777777778,0.5866091628959276,0.02474998522154886,0.0069722074437710835
masked_pretext_full_listener,strict_jury_released,S3,0.008888888888888889,0.47897982062780264,0.00968657703599532,0.0007976881471064307
masked_pretext_full_listener,strict_jury_released,S4,0.09111111111111111,0.6457823960880196,0.12505792591865095,0.03394681480753983
masked_pretext_full_listener,strict_positive_release,Q1,0.01,0.4910213243546577,0.01191127352455366,0.001911273524553659
masked_pretext_full_listener,strict_positive_release,Q2,0.006666666666666667,0.4481730052199851,0.007145125782877605,0.0004784591162109381
masked_pretext_full_listener,strict_positive_release,Q3,0.014444444444444444,0.6027664556413147,0.0340388552981243,0.01959441085367986
masked_pretext_full_listener,strict_positive_release,S1,0.0077777777777777776,0.6243800991841305,0.012970467798689501,0.0051926900209117235
masked_pretext_full_listener,strict_positive_release,S2,0.01,0.36644219977553305,0.009674212604313445,-0.0003257873956865557
masked_pretext_full_listener,strict_positive_release,S3,0.0022222222222222222,0.09047884187082406,0.0018121866953682945,-0.00041003552685392767
masked_pretext_full_listener,strict_positive_release,S4,0.051111111111111114,0.5538132573057732,0.060695104355253875,0.00958399324414276
masked_pretext_full_listener,healthy_action,Q1,0.5,0.5260888888888888,0.5173311141424437,0.017331114142443704
masked_pretext_full_listener,healthy_action,Q2,0.5,0.4756938271604938,0.47852841440592964,-0.021471585594070364
masked_pretext_full_listener,healthy_action,Q3,0.5,0.4623283950617284,0.47458999112489797,-0.02541000887510203
masked_pretext_full_listener,healthy_action,S1,0.5,0.5608148148148148,0.5549541807973422,0.054954180797342156
masked_pretext_full_listener,healthy_action,S2,0.5,0.5546962962962962,0.5496146245612972,0.04961462456129717
masked_pretext_full_listener,healthy_action,S3,0.5,0.5721012345679013,0.5807342501304602,0.0807342501304602
masked_pretext_full_listener,healthy_action,S4,0.5,0.5185283950617283,0.5165328409241288,0.016532840924128767
masked_pretext_full_listener,toxic_tail_action,Q1,0.4,0.6882484567901235,0.5401701293424501,0.1401701293424501
masked_pretext_full_listener,toxic_tail_action,Q2,0.43222222222222223,0.6266708253889999,0.5006378908265775,0.06841566860435527
masked_pretext_full_listener,toxic_tail_action,Q3,0.39666666666666667,0.640840129790406,0.4794956915878676,0.08282902492120092
masked_pretext_full_listener,toxic_tail_action,S1,0.39555555555555555,0.6788793993721084,0.5358808478175667,0.14032529226201118
masked_pretext_full_listener,toxic_tail_action,S2,0.4166666666666667,0.6506311111111112,0.5163059552802813,0.09963928861361465
masked_pretext_full_listener,toxic_tail_action,S3,0.41,0.6690398542403504,0.5664249601594642,0.15642496015946422
masked_pretext_full_listener,toxic_tail_action,S4,0.37222222222222223,0.6854365341434421,0.475859766926458,0.10363754470423575
human_plus_masked_pretext_listener,strict_jury_released,Q1,0.017777777777777778,0.6688701923076923,0.053578471775414256,0.03580069399763648
human_plus_masked_pretext_listener,strict_jury_released,Q2,0.012222222222222223,0.6161672972696595,0.05813296883534793,0.045910746613125705
human_plus_masked_pretext_listener,strict_jury_released,Q3,0.03333333333333333,0.670727969348659,0.06716834478620032,0.033835011452866985
human_plus_masked_pretext_listener,strict_jury_released,S1,0.012222222222222223,0.7932303916555885,0.045076407240716224,0.032854185018494
human_plus_masked_pretext_listener,strict_jury_released,S2,0.017777777777777778,0.36665723981900455,0.013679973080795861,-0.004097804696981917
human_plus_masked_pretext_listener,strict_jury_released,S3,0.008888888888888889,0.710762331838565,0.01656164157374928,0.00767275268486039
human_plus_masked_pretext_listener,strict_jury_released,S4,0.09111111111111111,0.6452009660683404,0.13297467758436113,0.04186356647325001
human_plus_masked_pretext_listener,strict_positive_release,Q1,0.01,0.5953984287317621,0.022063200094569635,0.012063200094569635
human_plus_masked_pretext_listener,strict_positive_release,Q2,0.006666666666666667,0.4724086502609992,0.007201903752578183,0.0005352370859115158
human_plus_masked_pretext_listener,strict_positive_release,Q3,0.014444444444444444,0.5580608793686584,0.041927124649085476,0.027482680204641032
human_plus_masked_pretext_listener,strict_positive_release,S1,0.0077777777777777776,0.5983042713165894,0.011861232467624211,0.004083454689846434
human_plus_masked_pretext_listener,strict_positive_release,S2,0.01,0.27615662800847984,0.007250383227628767,-0.002749616772371233
human_plus_masked_pretext_listener,strict_positive_release,S3,0.0022222222222222222,0.1879175946547884,0.0019936605855820945,-0.00022856163664012772
human_plus_masked_pretext_listener,strict_positive_release,S4,0.051111111111111114,0.5952805213318398,0.06495128830309366,0.013840177191982543
human_plus_masked_pretext_listener,healthy_action,Q1,0.5,0.5376716049382716,0.5261713796662585,0.026171379666258487
human_plus_masked_pretext_listener,healthy_action,Q2,0.5,0.5002888888888889,0.4972152332988724,-0.0027847667011275945
human_plus_masked_pretext_listener,healthy_action,Q3,0.5,0.5043333333333333,0.502685974867916,0.0026859748679159967
human_plus_masked_pretext_listener,healthy_action,S1,0.5,0.5743234567901233,0.5620082145263929,0.062008214526392935
human_plus_masked_pretext_listener,healthy_action,S2,0.5,0.534395061728395,0.5345639298525456,0.03456392985254564
human_plus_masked_pretext_listener,healthy_action,S3,0.5,0.5406839506172839,0.5644412442557243,0.06444124425572428
human_plus_masked_pretext_listener,healthy_action,S4,0.5,0.5120098765432098,0.5047622012741725,0.004762201274172484
human_plus_masked_pretext_listener,toxic_tail_action,Q1,0.4,0.7037680041152263,0.5576127619538354,0.15761276195383533
human_plus_masked_pretext_listener,toxic_tail_action,Q2,0.43222222222222223,0.6207723149829711,0.4946154647848593,0.062393242562637063
human_plus_masked_pretext_listener,toxic_tail_action,Q3,0.39666666666666667,0.6447065013850843,0.4860046943419718,0.08933802767530513
human_plus_masked_pretext_listener,toxic_tail_action,S1,0.39555555555555555,0.6712553701255783,0.5386883077477682,0.14313275219221266
human_plus_masked_pretext_listener,toxic_tail_action,S2,0.4166666666666667,0.636967619047619,0.5232169978380485,0.10655033117138185
human_plus_masked_pretext_listener,toxic_tail_action,S3,0.41,0.640564155170742,0.5429046552092551,0.13290465520925515
human_plus_masked_pretext_listener,toxic_tail_action,S4,0.37222222222222223,0.690062078985603,0.4831303843579026,0.11090816213568039
