flat_idx,row,subject_id,target,target_idx,cell_key,desired_logit,current_logit,row_state_logit,pre_logit,transport_delta,pre_delta,abs_transport_delta,positive_mean_logit,negative_mean_logit,negative_distance,positive_disagreement,frontier_delta,frontier_sign_agrees,bad_tangent_value,bad_tangent_alignment,source_health,source_family_count,source_families,source_direction,route_energy_delta,subject_energy_delta,transport_rank,negative_distance_rank,positive_consensus_rank,source_health_rank,route_safe_rank,subject_safe_rank,anti_bad_rank,cell_score,config,selected
1279,182,id08,S3,5,182:S3,0.5509146299929677,0.6241398739157574,0.6241398739157574,0.6241398739157574,-0.07322524392278973,-0.07322524392278973,0.07322524392278973,0.6241398739157574,0.8397430767069171,0.28882844671394936,0.0,0.0,False,0.002132059834605044,-0.002132059834605044,0.903381543993658,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,-0.0015133499681554419,0.00038568425838456794,0.876,0.8674285714285714,0.876,1.0,0.7811428571428571,0.28914285714285715,0.5708571428571428,0.7835257142857143,nonlocal_transport_release,True
982,140,id06,Q3,2,140:Q3,0.4770081151143003,0.6172044101771447,0.6172044101771447,1.227471545985443,-0.14019629506284437,-0.7504634308711428,0.14019629506284437,0.7392578373388045,0.9891438571932355,0.5121357420789352,0.24410685432331933,0.0,False,0.012994609232523676,-0.012994609232523676,0.36,0,,-1,-0.009926691304811275,-0.005164456746745538,0.9434285714285714,0.9451428571428572,0.058285714285714274,0.468,0.9411428571428572,0.996,0.976,0.7567142857142858,nonlocal_transport_release,True
668,95,id04,S1,3,95:S1,1.9795129147143802,2.0396249038831704,2.0396249038831704,2.2790623186274432,-0.060111989168790236,-0.29954940391306306,0.060111989168790236,2.0875123868320253,2.2036844042768733,0.2241714895624931,0.09577496589770915,0.0,False,0.0038423568544189734,-0.0038423568544189734,0.3875703734658648,2,"listener_dropout,route_toxicity_fusion",1,-0.0073859464291208266,-0.0010518408180005337,0.8342857142857143,0.8114285714285714,0.21942857142857142,0.9388571428571428,0.9125714285714286,0.9691428571428572,0.7788571428571429,0.7533714285714286,nonlocal_transport_release,True
953,136,id06,Q2,1,136:Q2,0.42156863428183655,0.5810837686146585,0.23840543776517997,0.09157134629520819,-0.15951513433282194,0.32999728798662836,0.15951513433282194,0.2610947580233696,0.1503049828629333,0.27126365141890324,0.1692359496946652,0.3426783308494785,False,-0.00289211579812718,0.00289211579812718,0.6232157006603081,1,public_loss_tomography,1,-0.01897248775065563,-0.009859902659453329,0.9485714285714286,0.8571428571428571,0.10457142857142854,0.9731428571428572,0.9828571428571429,0.9994285714285714,0.06171428571428572,0.7481428571428571,nonlocal_transport_release,True
940,134,id06,Q3,2,134:Q3,0.6634325528587138,0.7529654861764173,0.7529654861764173,1.1348900332563927,-0.08953293331770351,-0.4714574803976789,0.08953293331770351,0.8293503955924125,0.9821202143763618,0.31868766151764794,0.15276981883199015,0.0,False,0.006481527400742281,-0.006481527400742281,0.36,0,,-1,-0.010739622691488204,-0.004004121253851058,0.9068571428571428,0.888,0.12,0.468,0.9485714285714286,0.9931428571428571,0.9051428571428571,0.7432171428571429,nonlocal_transport_release,True
541,77,id03,Q3,2,77:Q3,1.0513044214720777,1.1485342818571396,1.1485342818571396,1.563291947030639,-0.09722986038506187,-0.5119875255585613,0.09722986038506187,1.2314858148918393,1.3973888810261337,0.346084459554056,0.16590306606939975,0.0,False,0.006872654807026907,-0.006872654807026907,0.36,0,,-1,-0.015492957828998621,-0.0004958161061482495,0.9171428571428571,0.9028571428571428,0.10685714285714287,0.468,0.976,0.9205714285714286,0.9165714285714286,0.7429085714285714,nonlocal_transport_release,True
329,47,id02,Q1,0,47:Q1,1.5200593192698633,1.6233733909787822,1.6233733909787822,2.0058804408959316,-0.10331407170891893,-0.4858211216260684,0.10331407170891893,1.6998748009622122,1.9099234329764516,0.38986411370658836,0.15300281996685977,0.0,False,0.006805000258395387,-0.006805000258395387,0.36,0,,-1,-0.03168842200287125,-0.004813288187134085,0.9211428571428572,0.9165714285714286,0.11942857142857144,0.468,0.996,0.9954285714285714,0.9154285714285715,0.7399714285714286,nonlocal_transport_release,True
49,7,id01,Q1,0,7:Q1,-1.6487059755330062,-1.7612611967075043,-1.7612611967075043,-2.2469727330087808,0.11255522117449801,0.5982667574757745,0.11255522117449801,-1.8584035039677598,-2.0472193684770916,0.3985133929440854,0.1942846145205106,0.0,False,-0.009445916932744602,-0.009445916932744602,0.36,0,,1,-0.030632706157868284,-0.00477367661513757,0.928,0.92,0.08571428571428574,0.468,0.9954285714285714,0.9948571428571429,0.952,0.7397314285714286,nonlocal_transport_release,True
181,25,id01,S4,6,25:S4,-0.01480930901314647,0.03777179700260852,0.03777179700260852,0.03777179700260852,-0.05258110601575499,-0.05258110601575499,0.05258110601575499,0.03777179700260852,0.19379593111194784,0.20860524012509432,0.0,0.0,False,0.0012487065680527503,-0.0012487065680527503,0.7776206218728741,4,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",1,0.005216190660892017,-0.00022960855550842318,0.7988571428571428,0.7891428571428571,0.876,0.9937142857142857,0.2491428571428571,0.8737142857142857,0.4382857142857143,0.7357485714285713,nonlocal_transport_release,True
1065,152,id07,Q2,1,152:Q2,0.30126919907620586,0.41623569679918404,0.030435839869228765,-0.4209271220566868,-0.11496649772297818,0.7221963211328927,0.11496649772297818,-0.003282061113723411,-0.24038193723402718,0.541651136310233,0.26739484207907127,0.3857998569299553,False,-0.007017736522183853,0.007017736522183853,0.4880135730007337,1,public_loss_tomography,1,-0.0032802797680194784,-0.0025347825434551344,0.9297142857142857,0.948,0.05485714285714283,0.9514285714285714,0.8422857142857143,0.988,0.03600000000000003,0.7291885714285714,nonlocal_transport_release,True
745,106,id04,S1,3,106:S1,1.4358709954807134,1.5531903360662016,1.5531903360662016,1.9612234279492275,-0.11731934058548821,-0.5253524324685142,0.11731934058548821,1.6347969544428067,1.8847792293137782,0.4489082338330648,0.16321323675321037,0.0,False,0.0076230006577068625,-0.0076230006577068625,0.36,0,,-1,-0.013243151664145025,-0.0014396116572307355,0.9308571428571428,0.9337142857142857,0.11028571428571432,0.468,0.9685714285714285,0.9777142857142858,0.9325714285714286,0.7280171428571428,nonlocal_transport_release,True
676,96,id04,S2,4,96:S2,0.9083080208880662,0.9787326022510043,0.9787326022510043,1.2584008141208365,-0.07042458136293817,-0.3500927932327703,0.07042458136293817,1.034666244624971,1.1691247490110697,0.2608167281230035,0.11186728474793285,0.0,False,0.004648992407178771,-0.004648992407178771,0.36,0,,-1,-0.022052787885886938,-0.00032155736027282555,0.8702857142857143,0.8462857142857143,0.18400000000000005,0.468,0.9862857142857143,0.8977142857142857,0.8337142857142857,0.7271885714285715,nonlocal_transport_release,True
